"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"BAYS MOUNTAIN MOBILE HOME PARK","","","","85","Groundwater under influence of surface water","1260 GLOVER RD.
ROCKFORD, TN 37853","865-268-5110","ROCKFORD","Blount"
"BAYS MTN PARK WATER SYSTEM","","","","400","Ground water","853 BAYS MOUNTAIN PARK RD.
KINGSPORT, TN 37660","423-229-9447","","Sullivan"
"BEACH ISLAND MARINA","","","","500","Ground water","170 BEACH ISLAND ROAD
MAYNARDVILLE, TN 37807","865-630-1221","","Union"
"BEAN STATION UTILITY DISTRICT","","","","9,013","Surface water purchased","581 BROADWAY DR.
BEAN STATION, TN 37728","865-993-2326","BEAN STATION","Grainger"
"BEDFORD COUNTY UTILITY DISTRICT","","","","18,722","Surface water","P.O. BOX 2755
214 BETHANY LANE
SHELBYVILLE, TN 37162","931-684-1667","SHELBYVILLE","Bedford"
"BEECH SPRINGS BAPTIST CHURCH","","","","100","Ground water","675 STATE ROUTE 22A-SOUTH
JACKS CREEK, TN 38347","","","Chester"
"BELL BUCKLE WATER SYSTEM","","","","2,462","Surface water purchased","P.O. BOX 276
BELL BUCKLE, TN 37020","931-389-9513","","Bedford"
"BELLS PUBLIC UTILITY DISTRICT","","","","2,607","Ground water","P.O. BOX 760
BELLS, TN 38006","731-663-2383","BELLS","Crockett"
"BELVIDERE RURAL UTILITY DISTRICT","","","","1,500","Groundwater under influence of surface water","P.O. BOX 67
BELVIDERE, TN 37306","931-962-0208","BELVIDERE","Franklin"
"BENTON WATER SYSTEM","","","","2,710","Ground water","P.O. BOX 687
BENTON, TN 37307","423-338-5733","BENTON","Polk"
"BERRY'S ONE STOP","","","","50","Ground water","3030 BIG CYPRESS RD.
CYPRESS INN, TN 38452","931-724-9518","","Wayne"
"BETHEL SPRINGS WATER SYSTEM","","","","934","Ground water","P.O. BOX 214
BETHEL SPRINGS, TN 38315","731-934-7266","BETHEL SPRINGS","McNairy"
"BETHLEHEM BAPTIST CHURCH","","","","300","Ground water","3588 RIVERSIDE DR.
JACKSON, TN 38301","731-421-3158","","Madison"
"BIG CREEK UTILITY DISTRICT","","","","8,044","Surface water","P.O. BOX 160, HWY 56
ALTAMONT, TN 37301","931-692-2505","ALTAMONT","Grundy"
"BIG SANDY WATER DEPARTMENT","","","","1,123","Ground water","P.O. BOX 176
BIG SANDY, TN 38221","731-593-3213","BIG SANDY","Benton"
"BIRDSONG RESORT & MARINA","","","","35","Ground water","255 MARINA RD
CAMDEN, TN 38320-9699","731-584-7880","","Benton"
"BLACK BEAR RESORT","","","","40","Ground water","1511 DENNIS COVE RD.
HAMPTON, TN 37658","","","Carter"
"BLACK OAK MARINA","","","","74","Ground water","2511 BLACK OAK RD.
JEFFERSON CITY, TN 37760","865-475-3063","","Jefferson"
"BLACKBERRY MOUNTAIN L.L.C.","","","","75","Ground water","1471 W. MILLERS COVE RD.
WALLAND, TN 37886","865-273-8572","","Blount"
"BLOOMINGDALE UTILITY DISTRICT","","","","13,239","Surface water","3212 BLOOMINGDALE PIKE
KINGSPORT, TN 37660","423-288-6551","KINGSPORT","Sullivan"
"BLOUNTVILLE UTILITY DISTRICT","","","","12,722","Surface water purchased","P.O. BOX 469
BLOUNTVILLE, TN 37617","423-323-2189","","Sullivan"
"BLUE SPRINGS DOCK","","","","50","Ground water","P. O. BOX 1858
MIDDLESBORO, KY 40965","606-248-0400","","Union"
"BLUES CITY BREWERY, LLC","","","","100","Ground water","5151 E. RAINES RD
MEMPHIS, TN 38118","901-261-5276","","Shelby"
"BLUFF CITY WATER DEPARTMENT","","","","2,810","Groundwater under influence of surface water","P.O. BOX 70
BLUFF CITY, TN 37618","423-538-5877","BLUFF CITY","Sullivan"
"BOGGS SUBDIVISION","","","","36","Ground water","755 BOGGS RD.
RUTLEDGE, TN 37861","865-767-2516","","Grainger"
"BOLIVAR WATER SYSTEM","","","","7,782","Ground water","211 N. WASHINGTON ST.
BOLIVAR, TN 38008","731-658-2020","BOLIVAR","Hardeman"
"BON AQUA-LYLES UTILITY DISTRICT","","","","10,728","Surface water","P.O. BOX 35
LYLES, TN 37098","931-670-4718","LYLES","Hickman"
"BON DE CROFT UTILITY DISTRICT","","","","3,868","Surface water","8756 CROSSVILLE HWY
SPARTA, TN 38583","931-935-2150","SPARTA","White"
"BOTTOMS UP BAR & GRILL","","","","50","Ground water","3861 CLYDETON RD.
WAVERLY, TN 37185","931-209-9030","","Humphreys"
"BRADFORD WATER SYSTEM","","","","1,272","Ground water","P.O. BOX 87
BRADFORD, TN 38316","731-742-3465","BRADFORD","Gibson"
"BRANDON SPRINGS-LBL","","","","75","Ground water","100 VAN MORGAN DR.
GOLDEN POND, KY 42211","270-924-2026","","Stewart"
"BRENTWOOD WATER DEPTARTMENT","","","","29,513","Surface water purchased","P.O. BOX 788
BRENTWOOD, TN 37024","615-371-0080","BRENTWOOD","Williamson"
"BRIDGEMONT MINISTRIES, INC.","","","","65","Ground water","3620 KATY HOLLOW RD
SEVIERVILLE, TN 37862","865-453-8841","","Sevier"
"BRIGHTON WATER SYSTEM","","","","3,628","Ground water purchased","P.O. BOX 277, CITY HALL
BRIGHTON, TN 38011","901-476-8661","","Tipton"
"BRISTOL DEPTARTMENT OF UTILITIES","","","","33,199","Surface water","P.O. BOX 1189
BRISTOL, TN 37621","423-989-5566","BRISTOL","Sullivan"
"BRISTOL-BLUFF CITY UTILITY DISTRICT","","","","5,868","Surface water","P.O. BOX 459
BLUFF CITY, TN 37618","423-538-4043","BRISTOL","Sullivan"
"BRITTON FORD CAMPGROUND","","","","180","Ground water","380 DICKSON LANE
SPRINGVILLE, TN 38256","731-593-3458","","Henry"
"BROKEN ARROW TRAVEL CAMP","","","","45","Ground water","1616 VELMA ROAD
ATHENS, TN 37303","423-745-8406","","Monroe"
"BROOKSIDE RESORT CABINS","","","","25","Ground water","121 SILVERBELL LANE
GATLINBURG, TN 37738","865-755-2313","","Sevier"
"BROTHER'S COVE HOA","","","","250","Ground water","520 GRACE AVE.
SEVIERVILLE, TN 37862","865-286-9168","","Sevier"
"BROWNLOW UTILITY DISTRICT","","","","599","Purchased ground water under influence of surface water source","3120 RAON CREEK RD, APR. A
MAOUNTAINCITY, TN 37663","423-727-1393","MOUNTAIN CITY","Johnson"
"BROWNSVILLE WATER DEPT","","","","13,404","Ground water","P.O. BOX 424
BROWNSVILLE, TN 38012","731-772-8845","BROWNSVILLE","Haywood"
"BRUCETON WATER SYSTEM","","","","1,532","Ground water","209 CHEATHAM ST, CITY HALL
BRUCETON, TN 38317-0136","731-586-2414","BRUCETON","Carroll"
"BUCHANAN RESORT #1","","","","200","Ground water","785 BUCHANAN RESORT RD.
SPRINGVILLE, TN 38256","731-642-2828","","Henry"
"BUCHANAN RESORT #2","","","","200","Ground water","785 BUCHANAN RESORT RD.
SPRINGVILLE, TN 38256","731-642-2828","","Henry"
"BUCKHORN INN","","","","50","Ground water","2140 TUDOR MOUNTAIN RD
GATLINBURG, TN 37738-9444","865-436-4668","","Sevier"
"BUMPUS MILLS-LAKE BARKLEY CMPG","","","","160","Ground water","P.O. BOX 218
GRAND RIVERS, KY 42045","270-362-8122","","Stewart"
"BUNCH HOLLOW CAMPGROUND & RESORT","","","","180","Ground water","1651 BUNCH HOLLOW RD.
NEW TAZEWELL, TN 37825","","","Claiborne"
"BUSH BROTHERS #3","","","","330","Surface water","3304 CHESTNUT HILL ROAD
DANDRIDGE, TN 37725-7224","865-509-2304","","Jefferson"
"BYRDSTOWN WATER DEPT","http://byrdstown.net/Documents/CCR2010.rtf","http://byrdstown.net/default.aspx","","7,060","Surface water","109 WEST MAIN ST.
BYRDSTOWN, TN 38549","931-864-6215","BYRDSTOWN","Pickett"
"CABLE MILL COMFORT STATION","","","","2,000","Ground water","107 PARK HEADQUARTERS RD
GATLINBURG, TN 37738","865-436-5615","","Blount"
"CADES COVE CAMPGROUND","","","","2,000","Ground water","107 PARK HEADQUARTERS RD
GATLINBURG, TN 37738","865-436-5615","","Blount"
"CAGLE-FREDONIA UTILITY DIST","","","","2,417","Surface water purchased","P.O. BOX 1191
DUNLAP, TN 37327","423-949-6660","","Sequatchie"
"CALHOUN-CHARLESTON UTILITY DISTRICT","","","","2,698","Surface water purchased","P.O. BOX 93
CALHOUN, TN 37309","423-336-3571","","McMinn"
"CAMDEN WATER DEPT","","","","9,746","Surface water","P.O. BOX 779
XAMDEN, TN 38320","731-584-4656","CAMDEN","Benton"
"CAMP AHISTADI","","","","50","Ground water","329 WHITE MILLS RD.
ABINGDON, VA 24240","276-628-3092","","Johnson"
"CAMP BA-YO-CA","","","","200","Ground water","2320 HAPPY HOLLOW RD.
SEVIERVILLE, TN 37862","865-453-6274","","Sevier"
"CAMP CHEROKEE-MCMINN CO","","","","110","Groundwater under influence of surface water","350 CONGRESS PARKWAY NORTH
ATHENS, TN 37303","423-745-2248","","McMinn"
"CAMP CHEROKEE-POLK CO","","","","75","Ground water","P.O. BOX 2368
CLEVELAND, TN 37320","423-472-8222","","Polk"
"CAMP CLARK WILLIAMSON","","","","100","Ground water","390 MASON RD
HUMBOLDT, TN 38343","731-784-3221","","Madison"
"CAMP CLARK WILLIAMSON LODGE","","","","100","Ground water","390 MASON RD
HUMBOLDT, TN 38343","731-784-3221","","Madison"
"CAMP DAVY CROCKETT","","","","300","Ground water","P.O. BOX 3010
JOHNSON CITY, TN 37602","423-952-6961","","Hawkins"
"CAMP LIVING STONES","","","","75","Ground water","534 COUNTY ROAD 876
ENGLEWOOD, TN 37329","423-263-5060","","McMinn"
"CAMP MACK MORRIS","","","","190","Ground water","455 CAMP MACK MORRIS RD
CAMDEN, TN 38320","731-584-8484","","Benton"
"CAMP MARYMOUNT","","","","250","Groundwater under influence of surface water","1318 FAIRVIEW BLVD
FAIRVIEW, TN 37062","615-799-0410","","Williamson"
"CANDLEWOOD LAKES P.O.A. WATERWORKS","","","","308","Ground water","8390 HWY 125 SO.
MIDDLETON, TN 38052","731-376-0901","MIDDLETON","Hardeman"
"CANE CREEK BAPTIST CHURCH","","","","125","Ground water","304 CANE CREEK RD.
JACKSON, TN 38301","731-427-2730","","Madison"
"CARDERVIEW UTILITY DISTRICT","","","","1,077","Ground water","177 RAINBOLT ST.
BUTLER, TN 37640","423-766-2527","BUTLER","Johnson"
"CARMACK'S FISH BARN","","","","100","Ground water","2165 HWY 140 N
COTTAGE GROVE, TN 38224","731-782-3317","","Henry"
"CARTHAGE WATER SYSTEM","","","","3,445","Surface water","P.O. BOX 259
CARTHAGE, TN 37030","615-735-9392","CARTAHAGE, CARTHAGE","Smith"
"CARYVILLE-JACKSBORO UTILITIES COMMISSION","","","","11,902","Surface water","P.O. BOX 121
JACKSBORO, TN 37757","423-562-9776","JACKSBORO","Campbell"
"CASTALIAN SPRINGS-BETHPAGE U D","","","","12,245","Surface water purchased","1010 HINTON ROAD
BETHPAGE, TN 37022","615-841-3724","","Sumner"
"CEDAR GROVE BAPTIST CHURCH","","","","75","Ground water","344 LEADER DR.
NEW JOHNSONVILLE, TN 37134","","","Humphreys"
"CEDAR GROVE UTILITY DISTRICT","","","","1,364","Ground water","P.O. BOX 8
CEDAR GROVE, TN 38321","731-987-2217","CEDAR GROVE, LAVINIA","Carroll"
"CEDAR POINT CAMPGROUND","","","","250","Ground water","1659 CEDAR POINT RD.
MANCHESTER, TN 37355","931-857-3705","","Coffee"
"CELINA WATER SYSTEM","","","","5,644","Surface water","P.O. BOX 449
CELINA, TN 38551","931-243-2115","CELINA","Clay"
"CEMEX CONSTRUCTION MATERIALS ATLANTIC, L","","","","120","Ground water","6912 CEMENT PLANT RD.
KNOXVILLE, TN 37924-2721","865-541-5514","","Knox"
"CENTER GROVE-WINCHESTER SPGS","","","","6,275","Groundwater under influence of surface water","40 PLEASANT GROVE RD.
ESTILL SPRINGS, TN 37330","931-967-3939","ESTILL SPRINGS","Franklin"
"CENTER STORE","","","","35","Ground water","518 TURNPIKE
LAWRENCEBURG, TN 38464","931-766-1973","","Lawrence"
"CENTERVILLE WATER SYSTEM","","","","9,581","Surface water","P.O. BOX 238, 102 EAST SWAN ST.
CENTERVILLE, TN 37033","931-729-4246","CENTERVILLE","Hickman"
"CERRO GORDO BAPTIST CHURCH","","","","100","Ground water","1214 CERRO-GORDO RD
JACKSON, TN 38301","731-422-4871","","Madison"
"CHALET VILLAGE HOA","","","","64","Ground water","5604 LAKESHORE DR.
TALLASSEE, TN 37878","865-684-6540","","Blount"
"CHALET VILLAGE NORTH","","","","409","Surface water purchased","P.O. BOX 240908
CHARLOTTE, NC 27224-0908","","GATLINBURG","Sevier"
"CHANUTE-PALL MALL UTILITY DIST","","","","1,347","Surface water purchased","3290 NORTH YORK HWY
PALL MALL, TN 38577","931-879-4860","","Fentress"
"CHAPEL HILL WATER SYSTEM","","","","2,062","Groundwater under influence of surface water","2202 UNIONVILLE ROAD
CHAPEL HILL, TN 37034","931-364-7632","CHAPEL HILL","Marshall"
"CHARIT CREEK LODGE","","","","48","Ground water","4564 LEATHERWOOD RD.
ONIEDA, TN 37841","423-569-9765","","Scott"
"CHEMOURS-NEW JOHNSONVILLE PLANT","","","","750","Surface water","P.O. DRAWER 219
NEW JOHNSONVILLE, TN 37134","931-535-7646","","Humphreys"
"CHEROKEE HILLS UTILITY DISTRICT","","","","309","Ground water","160 CHEROKEE TRAIL
COPPERHILL, TN 37317","423-496-3074","COPPERHILL","Polk"
"CHEROKEE LANDING RESORT","","","","50","Ground water","1385 OLD STATELINE RD.
SAULSBURY, TN 38067","731-376-0935","","Hardeman"
"CHICKASAW ST PARK LAKE LAJOIE GROUP CAMP","","","","120","Ground water","20 CABIN LANE
HENDERSON, TN 38340","731-989-5141","","Hardeman"
"CHILHOWEE - USFS","","","","568","Ground water","2800 OCOEE ST. NORTH
CLEVELAND, TN 37312-5374","423-476-9782","","Polk"
"CHIMNEYS PICNIC AREA","","","","400","Ground water","107 PARK HEADQUARTERS RD
GATLINBURG, TN 37738","865-436-5615","","Sevier"
"CHUCKEY UTILITY DISTRICT","","","","12,972","Surface water purchased","415 BANKS STREET, SUITE 1
GREENEVILLE, TN 37745","423-798-1171","","Greene"
"CITY OF MARYVILLE WATER AND SEWER DEPT","","","","47,588","Surface water","332 HOME AVE.
MARYVILLE, TN 37801","865-273-3356","MARYVILLE","Blount"
"CLAIBORNE UTILITIES DISTRICT","","","","16,217","Surface water","P.O. BOX 606
NEW TAZEWELL, TN 37824","423-626-4282","NEW TAZEWELL","Claiborne"
"CLARKSBURG UTILITY DISTRICT","","","","1,498","Ground water","P.O. BOX 127
CLARKSBURG, TN 38324","","CLARKSBURG, NEW TAZEWELL","Carroll"
"CLARKSVILLE WATER DEPARTMENT","https://www.cityofclarksville.com/2019waterqualityreport","http://www.clarksvillegw.com","City of Clarksville, Clarksville Gas and Water","215,421","Surface water","2215 MADISON STREET
CLARKSVILLE, TN 37041","931-645-1857","CLARKSVILLE","Montgomery"
"CLEARFORK UTILITY DISTRICT","","","","1,391","Ground water","P.O. BOX 63
CLAIRFIELD, TN 37715","423-784-7039","CLAIRFIELD","Claiborne"
"CLEVELAND UTILITIES","","","","87,960","Surface water","P.O. BOX 2730
CLEVELAND, TN 37320-2730","423-478-9390","CLEVELAND","Bradley"
"CLIFTON WATER DEPT","","","","4,032","Surface water","P.O. BOX 192
CLIFTON, TN 38425","931-676-3370","CLIFTON","Wayne"
"CLIMB WORKS, LLC","","","","140","Ground water","155 BRANAM HOLLOW RD
GATLINBURG, TN 37738","865-325-8116","GATLIINBURG","Sevier"
"CLINCH K-12 SCHOOL (NEW BUILDING)","","","","170","Groundwater under influence of surface water","190 HORTON HOLLOW RD
ROGERSVILLE, TN 37857","423-272-8551","","Hawkins"
"CLINCH MOUNTAIN LOOKOUT REST.","","","","110","Ground water","190 LOOKOUT MOUNTAIN RD.
THORN HILL, TN 37881","865-767-3660","","Grainger"
"CLINTON UTILITIES BOARD","","","","17,974","Surface water","P.O. BOX 296
CLINTON, TN 37717","865-457-9232","CLINTON","Anderson"
"CLYDETON BOAT DOCK","","","","47","Ground water","7253 HWY 13 N
WAVERLY, TN 37185","","","Humphreys"
"COCHRAN'S LAKEVIEW CAMPGROUND","","","","130","Ground water","821 PAINTER CREEK RD
BRISTOL, TN 37620","276-870-2709","","Sullivan"
"COFFEE RIDGE MISS BAPTIST CHUR","","","","50","Ground water","503 COFFEE RIDGE RD.
ERWIN, TN 37650","423-743-6528","","Unicoi"
"COKER CREEK ELEMENTARY SCHOOL","","","","130","Ground water","425 SAWMILL RD
TELLICO PLAINS, TN 37385","","","Monroe"
"COLD SPRINGS UTILITY DISTRICT","","","","879","Groundwater under influence of surface water","1625 COLD SPRINGS RD
MOUNTAIN CITY, TN 37683","423-727-8851","MOUNTAIN CITY","Johnson"
"COLLIERVILLE WATER DEPT","","","","47,580","Ground water","500 KEOUGH RD.
COLLIERVILLE, TN 38017","901-457-2809","COLLIERVILLE","Shelby"
"COLLINWOOD WATER DEPT","","","","1,922","Groundwater under influence of surface water","P.O. BOX 98
COLLINWOOD, TN 38450","931-724-9107","COLLINWOOD","Wayne"
"COLUMBIA POWER AND WATER SYSTEMS","","","","64,520","Surface water","P.O. BOX 379
COLUMBIA, TN 38402-0379","931-388-4833","COLUMBIA","Maury"
"COMPASSION CHURCH","","","","120","Ground water","1510 CLYDETON RD.
WAVERLY, TN 37185","931-296-4344","","Humphreys"
"CONSOLIDATED U D OF RUTHERFORD","http://www.cudrc.com/Resources/Water-Quality-Report.aspx","","","172,615","Surface water","P.O. BOX 249, 709 NEW SALEM HWY
MURFREESBORO, TN 37133-0249","615-893-7225","MURFREESBORO","Rutherford"
"COOKEVILLE BOAT DOCK ROAD UD","","","","7,345","Surface water purchased","1591 WEST CEMETARY RD
COOKEVILLE, TN 38506","931-432-4459","","Putnam"
"COOKEVILLE WATER DEPT","","","","49,080","Surface water","1860 S. JEFFERSON AVE.
COOKEVILLE, TN 38506","931-520-5227","COOKEVILLE","Putnam"
"COOKIE JAR CAFE","","","","150","Ground water","1887 KELLY CROSS RD.
DUNLAP, TN 37327","423-949-5852","","Sequatchie"
"COPPER BASIN UTILITY DISTRICT","","","","2,778","Surface water","2597 HIGHWAY 68
TURTLETOWN, TN 37391","423-496-5744","TURTLETOWN","Polk"
"COPPERHILL WATER DEPT.","","","","1,075","Surface water purchased","P.O. BOX 640
COPPERHILL, TN 37317","706-455-2565","","Polk"
"CORDELL HULL UTILITY DISTRICT","","","","3,004","Surface water purchased","3 FOUR WAY INN LANE
CARTHAGE, TN 37030","","","Smith"
"COSBY CAMPGROUND","","","","925","Ground water","107 PARK HEADQUARTERS RD
GATLINBURG, TN 37738","865-436-5615","","Cocke"
"COUNTRY ACRES FARM","","","","115","Ground water","102 BEULAH DR
LOUISVILLE, TN 37777","865-984-4709","LOUISVILLE","Blount"
"COUNTRY JUNCTION RESORT","","","","130","Ground water","221 LAKESHORE DR.
SPRINGVILLE, TN 38256","","SPRINGVILLE","Henry"
"COUNTY LINE TAVERN AND T.P.","","","","50","Ground water","514 DYER RD.
MADISONVILLE, TN 37354","","","Monroe"
"COUNTY LINE TRAILER PARK","","","","76","Ground water","7045 HWY 105
TREZVANT, TN 38258","731-986-9440","ATWOOD","Gibson"
"COUNTY WIDE UTILITY DISTRICT","","","","8,412","Ground water","P.O.BOX 357
ALAMO, TN 38001","731-696-2908","ALAMO","Crockett"
"COVE CREEK CAMPGROUND #1","","","","26","Ground water","3445 MCKINLEY RD.
JOHNSON CITY, TN 37604","423-928-8041","","Carter"
"COVE CREEK CAMPGROUND #2","","","","40","Ground water","3445 MCKINLEY RD.
JOHNSON CITY, TN 37604","423-928-8041","","Carter"
"COVE MOUNTAIN MOBILE HOME PARK","","","","91","Ground water","P.O. BOX 6030
SEVIERVILLE, TN 37864","865-428-4280","SEVIERVILLE","Sevier"
"COVINGTON MUNICIPAL AIRPORT","","","","200","Ground water","169 AIRPORT PARKWAY DR
COVINGTON, TN 38019","901-476-1392","","Tipton"
"COVINGTON WATER DEPT","","","","14,435","Ground water","200 W. WASHINGTON AVE
COVINGTON, TN 38019","901-476-0583","COVINGTON","Tipton"
"COWAN BOARD OF PUBLIC UTILITIES","","","","2,412","Groundwater under influence of surface water","P.O. BOX 338
301 E. CUMBERLAND
COWAN, TN 37318","931-967-7623","COWAN","Franklin"
"CRAB ORCHARD UTILITY DISTRICT","","","","21,625","Surface water","2089 EAST 1ST STREET
CROSSVILLE, TN 38555","931-456-4292","CROSSVILLE","Cumberland"
"CRAZY HORSE CANOE RENTAL","","","","100","Groundwater under influence of surface water","2505 WAYNESBORO HWY.
WAYNESBORO, TN 38485","931-722-5213","","Wayne"
"CROCKETT MILLS UTILITY DISTRICT","","","","793","Ground water","P.O. BOX 58
CROCKETT MILLS, TN 38021","731-696-2425","ALAMO, CROCKET MILLS, CROCKETT MILLS","Crockett"
"CROSS ANCHOR UTILITY DISTRICT","","","","8,118","Surface water purchased","800 W. ANDREW JOHNSON HWY
GREENEVILLE, TN 37745","423-798-1171","","Greene"
"CROSS EYED CRICKET CAMPGROUND","","","","68","Ground water","751 COUNTRY LANE
LENOIR CITY, TN 37771","865-986-5435","","Roane"
"CROSSVILLE WATER DEPT","","","","31,261","Surface water","963 CITY LAKE RD.
CROSSVILLE, TN 38555","931-484-7083","CROSSVILLE","Cumberland"
"CUBA LANDING MARINA","","","","25","Ground water","302 CUBA LANDING RD.
WAVERLY, TN 37185","931-622-0888","","Humphreys"
"CUMBERLAND CITY WATER DEPT.","","","","1,077","Surface water purchased","P.O. BOX 40, MAIN STREET
CUMBERLAND CITY, TN 37050","931-827-2000","","Stewart"
"CUMBERLAND GAP WATER SERVICES","","","","404","Purchased ground water under influence of surface water source","P.O. BOX 78
CUMBERLAND GAP, TN 37724","423-869-3860","CUMBERLAND GAP","Claiborne"
"CUMBERLAND HEIGHTS UTILITY DISTRICT","","","","3,339","Surface water purchased","925 BRIARWOOD RD.
CLARKSVILLE, TN 37040","931-648-2365","","Montgomery"
"CUMBERLAND MTN RETREAT CMPGD","","","","250","Ground water","151 BEECH LOOP
CROSSVILLE, TN 38572","931-788-6040","","Cumberland"
"CUMBERLAND UTILITY DISTRICT","","","","12,957","Surface water","P.O. BOX 950
HARRIMAN, TN 37748","865-882-0395","HARRIMAN","Roane"
"CUNNINGHAM EAST MONT WAT TR PL","","","","25","Surface water","3333 JARRELL RIDGE RD
CLARKSVILLE, TN 37043","931-362-4105","ASHLAND CITY, CLARKSVILLE","Montgomery"
"CUNNINGHAM UTILITY DISTRICT","","","","14,625","Surface water purchased","125 ATTAWAY RD.
CLARKSVILLE, TN 37040","931-387-3387","","Montgomery"
"CYPRESS BAY RESORT","","","","239","Ground water","110 CYPRESS RESORT LOOP
BUCHANAN, TN 38222","731-232-8221","","Henry"
