"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"AMHERST CO SERVICE AUTHORITY (ACSA)","","","","13,619","Surface water","113 Phelps Road
PO Box 100
MADISON HEIGHTS, VA 24572","434-845-1606","","Amherst"
"AMHERST, TOWN OF","","","","2,190","Surface water","174 S. Main Street
PO Box 280
AMHERST, VA 24521","434-946-7885","","Amherst"
"ANCHOR COVE SUBDIVISION","","","","120","Ground water","2414 Granite Ridge Rd.
ROCKVILLE, VA 23146","804-749-8868","","Mecklenburg"
"ANDY GUEST/SHENANDOAH RIVER STATE PARK","","","","30","Ground water","6 Park Lane
LURAY, VA 22835","540-622-6840","","Warren"
"ANDY GUEST/SHENANDOAH RIVER STATE PARK","","","","138","Ground water","6 Park Lane
LURAY, VA 22835","540-622-6840","","Warren"
"ANNA CABANA, THE","","","","100","Ground water","4227 Boggs Drive
BUMPASS, VA 23024","540-895-4022","","Spotsylvania"
"ANNA'S PIZZA","","","","50","Ground water","55 HIGHLAND DRIVE
JAMESTOWN, RI 02835","401-423-1824","","Gloucester"
"ANNES MHP","","","","110","Ground water","10018 COLESVILLE ROAD
SILVER SPRING, MD 20901","","","Stafford"
"ANTHONY`S IV PIZZA - SIGNAL STATION","","","","50","Ground water","2957 Norhwestern Pike
WINCHESTER, VA 22602","540-722-0011","","Frederick"
"ANVIL CAMPGROUND","","","","168","Ground water","5243 MOORETOWN ROAD
WILLIAMSBURG, VA 23188","757-565-1941","","James City"
"APPALACHIA, TOWN OF","","","","2,745","Surface water","508 West Main Street
PO Box 112
APPALACHIA, VA 24216","276-565-3900","","Wise"
"APPALACHIAN DETENTION CENTER","","","","140","Surface water","Environmental Services Unit
PO Box 944
DILWYN, VA 23936","434-983-4013","","Russell"
"APPLE HOUSE RESTAURANT","","","","100","Ground water","4675 John Marshall Highway
LINDEN, VA 22642","540-636-6329","","Warren"
"APPLE MARKET","","","","200","Ground water","539 Fletchers Level Road
AMHERST, VA 24521","434-946-5181","","Amherst"
"APPLE MARKET #511","","","","100","Ground water","8565 MAGELLAN PARKWAY, SUITE 400
RICHMOND, VA 23227","434-962-2998","","Bedford"
"APPLE MOUNTAIN EXXON","","","","1,000","Ground water","5534 North Main Street
P.O. Box 8
MOUNT JACKSON, VA 22842","540-477-3131","","Warren"
"APPLE RIDGE FARM","","","","25","Ground water","541 Luck Avenue SW, Suite 304
ROANOKE, VA 24016","540-982-1322","","Floyd"
"APPOMATTOX CHRISTIAN ACADEMY","","","","80","Ground water","1916 Redfields Road
P.O. Box 517
APPOMATTOX, VA 24522","434-352-7373","","Appomattox"
"APPOMATTOX COUNTY COMMUNITY PARK","","","","25","Ground water","153A MORTON LANE
APPOMATTOX, VA 24522","434-352-5996","","Appomattox"
"APPOMATTOX RIVER WATER AUTHORITY","","","","0","Surface water","21300 Chesdin Road
PETERSBURG, VA 23803","804-590-1145","","Chesterfield"
"APPOMATTOX WATER SYSTEM","","","","1,761","Surface water purchased","210 LINDEN STREET
P.O. BOX 705
APPOMATTOX, VA 24522","434-352-8268","","Appomattox"
"AQUIA BAY MARINA","","","","30","Ground water","432 Aquia Creek Road
STAFFORD, VA 22554","540-720-6196","","Stafford"
"AQUIA LANDING PARK","","","","100","Ground water","1729 Jefferson Davis Highway
PO Box 339 (zip code 22555-0339)
STAFFORD, VA 22554","540-658-5114","","Stafford"
"ARCADIA MIDDLE SCHOOL","","","","800","Ground water","23325 School Street
P.O. Box 330
ACCOMAC, VA 23301","757-787-7339","","Accomack"
"ARCADIA SCHOOLS","","","","1,600","Ground water","23325 School Street
P.O. Box 330
ACCOMAC, VA 23301","757-787-7339","","Accomack"
"ARK PARK","","","","200","Ground water","7384 Carriage Court
P. O. Box 329
GLOUCESTER, VA 23061","804-693-1233","","Gloucester"
"ARLINGTON COUNTY","http://www.arlingtonva.us/departments/EnvironmentalServices/uepd/wquality/EnvironmentalServicesArlwq.aspx","","","215,000","Surface water purchased","Water/Sewer/Streets
4200 SOUTH 28TH STREET
ARLINGTON, VA 22206","703-228-6495","","Arlington"
"ARLINGTON COUNTY - WILLSTON AREA","","","","1,352","Surface water purchased","Water/Sewer/Streets
4200 SOUTH 28TH STREET
ARLINGTON, VA 22206","703-228-6495","","Arlington"
"ARLINGTON PLANTATION","","","","45","Ground water","2230 Arlington Chase Rd
CAPE CHARLES, VA 23310","757-203-5594","","Northampton"
"ARRITT PARK","","","","30","Ground water","P O Box 28
SPOTSYLVANIA, VA 22553-0028","540-507-7527","","Spotsylvania"
"ARROWHEAD LLC #1 & #3","","","","100","Ground water","HIGH MEADOWS ROAD - LOT 4
P.O. BOX 970
WIRTZ, VA 24184","","","Pittsylvania"
"ARROWHEAD LLC #2","","","","100","Ground water","HIGH MEADOWS ROAD - LOT 4
P.O. BOX 970
WIRTZ, VA 24184","","","Pittsylvania"
"ASHLEY PLANTATION","","","","996","Ground water","1410 16TH STREET, SE
ROANOKE, VA 24014","540-342-6600","","Botetourt"
"ASHMORE ACRES","","","","25","Ground water","2414 Granite Ridge Road
ROCKVILLE, VA 23146","804-749-8868","","Culpeper"
"ASHWOOD - BCSA","","","","500","Ground water","65 Courthouse Hill Road
P. O. Box 98
WARM SPRINGS, VA 24484","540-839-7251","","Bath"
"ASTROCAMP/CAMP MOTORSPORT","","","","150","Ground water","ASTROCAMP/CAMP MOTORSPORT
8144 MOUNT LAUREL ROAD
CLOVER, VA 24534","434-454-4059","","Halifax"
"AT&T COMPANY","","","","85","Ground water","2695 Airport Road
CENTERVILLE, IA 47330","765-220-5570","","Fairfax"
"ATKINS EXTENSION-SMYTH CO PSA","","","","597","Surface water purchased","121 Bagley Circle, Suite 100
MARION, VA 24354","276-783-3298","","Smyth"
"ATLANTIC  YACHT BASIN, INC.","","","","33","Ground water","Atlantic Yacht Basin
2615 Basin Road
CHESAPEAKE, VA 23322","","CHESAPEAKE",""
"ATLANTIC COMMUNITY HEALTH CENTER","","","","95","Ground water","20280 Market Street
ONANCOCK, VA 23417","757-414-0400","","Accomack"
"ATLEE SQUARE SHOPPING CENTER","","","","45","Ground water","4830 Market Square Ln
MIDLOTHIAN, VA 23112","804-744-9290","","Hanover"
"AUBURN CROSSING","","","","87","Ground water","Fauquier County WSA
7172 Kennedy Road
WARRENTON, VA 20187","540-349-2092","","Fauquier"
"AUGUSTA SPRINGS - ACSA","","","","278","Groundwater under influence of surface water","18 Government Center Lane
P.O. Box 859
VERONA, VA 24482","540-245-5677","","Augusta"
"AVONDALE","","","","1,285","Ground water","2414 Granite Ridge Road
ROCKVILLE, VA 23146","804-749-8868","","Hanover"
"AYLETT COUNTRY DAY SCHOOL","","","","175","Ground water","Rt. 620
P.O. BOX 70
MILLERS TAVERN, VA 23115","804-443-3214","","Essex"
"AZZIE MANOR HFA","","","","39","Ground water","24212 Gloria Drive
PETERSBURG, VA 23803","804-469-3703","","Dinwiddie"
"B&B MARKET NO.TWO","","","","100","Ground water","7333 BLUE RIDGE DRIVE
HURT, VA 24563","434-941-6514","","Pittsylvania"
"BACK CREEK ELEMENTARY SCHOOL","","","","420","Ground water","716 South Market Street
SALEM, VA 24153","540-387-6590","","Roanoke"
"BACKDRAFT RESTAURANT","","","","154","Ground water","7415 Oldhams Road
P. O. Box 159
KINSALE, VA 22488","804-472-4200","","Westmoreland"
"BACON DISTRICT SCHOOL","","","","282","Ground water","250 LeGrande Avenue
CHARLOTTE COURTHOUSE, VA 23923","434-542-5151","","Charlotte"
"BADEAUX`S CAJUN KITCHEN","","","","35","Ground water","150 KINGS HIGHWAY
KEYSVILLE, VA 23947","434-736-2255","","Charlotte"
"BAILEYS TRAILER PARK","","","","84","Ground water","4909 Cordell Avenue
BETHESDA, MD 20814","202-754-0705","","Culpeper"
"BALDWIN RIDGE","","","","25","Ground water","5404 DUMFRIES ROAD
WARRENTON, VA 20187","540-903-1759","","Fauquier"
"BALL POINT","","","","51","Ground water","2414 Granite Ridge Rd.
ROCKVILLE, VA 23146","804-749-8868","","Lancaster"
"BALLYHACK GOLF CLUB","","","","100","Ground water","3609 Pitzer Rd
ROANOKE, VA 24014","540-427-1395","","Roanoke"
"BAMBINO'S PIZZA","","","","100","Ground water","117 MURPHY CIRCLE
DANVILLE, VA 24541","434-728-3395","","Pittsylvania"
"BANNEKER ELEMENTARY SCHOOL","","","","193","Ground water","LOUDOUN COUNTY PUBLIC SCHOOLS
1002 C SYCOLIN ROAD
LEESBURG, VA 20175","571-252-2976","","Loudoun"
"BANSHEE REEKS PARK","","","","50","Ground water","Loudoun Co. Dept. of Gen. Services
PO Box 7100
LEESBURG, VA 20177-7100","703-771-5520","","Loudoun"
"BAPTIST MISSIONARY LEARNING CENTER","","","","600","Ground water","16492 MLC Lane
ROCKVILLE, VA 23146","804-749-3030","","Hanover"
"BAPTIST VALLEY","","","","3,857","Surface water purchased","273 TAZEWELL MALL CIRCLE
P. O. BOX 190
NORTH TAZEWELL, VA 24630","276-988-1704","","Tazewell"
"BARKAY ESTATES","","","","85","Ground water","656 Quail Drive
BLUEFIELD, VA 24605","276-393-0155","","Tazewell"
"BARNHOUSE BREWERY","","","","25","Ground water","43271 Spinks Ferry Road
LEESBURG, VA 20176","703-675-8480","","Loudoun"
"BARREL OAK WINERY","","","","220","Ground water","3623 Grove Lane
DELAPLANE, VA 20144","703-798-8308","","Fauquier"
"BARTLICK/BREAKS - DCPSA","","","","335","Surface water purchased","
P. O. Box 619
CLINTWOOD, VA 24228","276-835-1580","","Dickenson"
"BASSETT MIRROR CO.-PHILPOTT","","","","75","Ground water","242 Trent Hill Drive
P O BOX 627
BASSETT, VA 24055","276-629-3341","","Henry"
"BATH COUNTY POWER STATION","","","","125","Ground water","
316 Power Station Road
WARM SPRINGS, VA 24484","540-279-3068","","Bath"
"BATH COUNTY REGIONAL - BCSA","","","","1,418","Ground water","65 Courthouse Hill Road
P. O. Box 98
WARM SPRINGS, VA 24484","540-839-7251","","Bath"
"BATTLEFIELD AUTO CENTER","","","","50","Ground water","11013 James Monroe Hwy
CULPEPER, VA 22701","540-317-7800","","Culpeper"
"BATTLEFIELD FARMS","","","","120","Ground water","23190 CLARKS MOUNTAIN ROAD
RAPIDAN, VA 22733","540-854-6485","","Orange"
"BAVARIAN CHEF, THE","","","","75","Ground water","5102 S. Seminole Trial
P.O. Box 375
MADISON, VA 22727","540-948-6505","","Madison"
"BAY MARINE, LTD","","","","150","Ground water","1134 Timberneck Road
P. O. Box 943
DELTAVILLE, VA 23043","804-815-8646","","Middlesex"
"BAY QUARTER SHORES","","","","726","Ground water","621 OLDHAMS ROAD
P. O. BOX 1150
WARSAW, VA 22572","804-333-9353","","Northumberland"
"BAY ROCK MARINA","","","","100","Ground water","8360 Hardy Road
P.O. Box 104
HARDY, VA 24101","540-890-2194","","Franklin"
"BAYVIEW","","","","160","Ground water","PO BOX 66
EASTVILLE, VA 23347","757-678-0414","","Northampton"
"BAYVIEW COMMUNITY HEALTH CENTER","","","","50","Ground water","22214 SOUTH BAYSIDE ROAD
P.O. BOX 970
CHERITON, VA 23316","757-331-1086","","Northampton"
"BB`S PLACE","","","","100","Ground water","125 Markham Road
GRETNA, VA 24557","434-656-3176","","Pittsylvania"
"BCPS CENTRAL SERVICES","","","","40","Ground water","BRUNSWICK COUNTY SCHOOLS
1718 FARMERS FIELD ROAD
LAWRENCEVILLE, VA 23868","434-848-3943","","Brunswick"
"BEACON HILL-LCSA","","","","329","Ground water","44961 Loudoun Water Way
ASHBURN, VA 20146","571-291-7827","","Loudoun"
"BEALETON REGIONAL","","","","4,901","Groundwater under influence of surface water","Fauquier County WSA
7172 Kennedy Road
WARRENTON, VA 20187","540-349-2092","","Fauquier"
"BEAR CHASE BREWERY","","","","25","Ground water","18294 Blueridge Mountain Road
BLUEMONT, VA 20135","","","Loudoun"
"BEAR GARDEN GENERATING STATION","","","","25","Ground water","2608 C G WOODSON ROAD
NEW CANTON, VA 23123","434-581-6225","","Buckingham"
"BEAR'S DEN TRAIL CENTER","","","","25","Ground water","18393 Blue Ridge Mountain Road
BLUEMONT, VA 20135","540-554-8708","","Clarke"
"BEARTREE NO. 1","","","","120","Ground water","5162 Valleypointe Parkway
ROANOKE, VA 24019","540-265-5194","","Washington"
"BEARTREE NO. 2","","","","25","Ground water","5162 Valleypointe Parkway
ROANOKE, VA 24019","540-265-5194","","Washington"
"BEARTREE NO. 3","","","","150","Ground water","5162 Valleypointe Parkway
ROANOKE, VA 24019","540-265-5194","","Washington"
"BEAUTIFUL SOUTH, THE","","","","25","Ground water","17416 Hamilton Station Road
P. O. Box 129
HAMILTON, VA 20159","540-338-7335","","Loudoun"
"BEAVER DAM PARK (RANGER`S STATION)","","","","50","Ground water","7384 Carriage Court
P. O. Box 329
GLOUCESTER, VA 23061","804-693-1233","","Gloucester"
"BEAVER DAM PARK (RT. 606)","","","","250","Ground water","7384 Carriage Court
P. O. Box 329
GLOUCESTER, VA 23061","804-693-1233","","Gloucester"
"BEAVER HILLS GOLF CLUB","","","","25","Ground water","325 Beaver Hills Club Drive
MARTINSVILLE, VA 24112","276-632-4653","","Henry"
"BEAVERDAM ELEMENTARY SCHOOL","","","","473","Ground water","200 Berkley St.
ASHLAND, VA 23005","804-365-4573","","Hanover"
"BEDFORD HILLS","","","","58","Ground water","1015 BEDFORD HILLS DR
EARLYSVILLE, VA 22936","703-309-0778","","Albemarle"
"BEDFORD MOOSE LODGE","","","","101","Ground water","2986 West Lynchburg Salem Turnpike
P.O. Box 76
BEDFORD, VA 24523","540-586-1897","","Bedford"
"BEDFORD REGIONAL WATER AUTHORITY (BRWA)","","","","30,133","Surface water","1723 FALLING CREEK ROAD
BEDFORD, VA 24523","540-586-7679","","Bedford"
"BEECHWOOD MANOR /JOJ","","","","1,035","Ground water","6602 Courts Drive
P. O. Box 68
PRINCE GEORGE, VA 23875","804-722-8688","","Prince George"
"BEFORE + AFTER","","","","208","Ground water","31 Main Street
SPERRYVILLE, VA 22740","540-987-8392","","Rappahannock"
"BELFAST - RCPSA","","","","1,575","Surface water purchased","137 Highland Drive
P. O. Box 3219
LEBANON, VA 24266","276-991-0200","","Russell"
"BELIVEAU ESTATE WINERY","","","","30","Ground water","3899 Eakin Farm Road
BLACKSBURG, VA 24060","540-961-0505","","Montgomery"
"BELL ACRES","","","","63","Ground water","2414 Granite Ridge Road
ROCKVILLE, VA 23146","804-749-8868","","Richmond"
"BELL NURSERY - CULPEPER","","","","120","Ground water","21409 GERMANNA HIGHWAY
STEVENSBURG, VA 22741","540-423-6943","","Culpeper"
"BELLAVISTA ESTATES","","","","45","Ground water","1807 Murry Road, Unit O
P. O. Box 21173
ROANOKE, VA 24018","540-344-9800","","Pulaski"
"BELLE ISLE STATE PARK","","","","25","Ground water","1632 Belle Isle road
LANCASTER, VA 22503","804-462-5030","","Lancaster"
"BELLS COVE SUBDIVISION","","","","140","Ground water","2414 Granite Ridge Rd.
ROCKVILLE, VA 23146","804-749-8868","","Northumberland"
"BELMONT PEANUTS","","","","77","Ground water","23195 Popes Station Road
CAPRON, VA 23829","757-653-1328","","Southampton"
"BELVIEW","","","","850","Surface water purchased","755 Roanoke Street - Suite 2-I
CHRISTIANSBURG, VA 24073-3173","540-381-1997","","Montgomery"
"BENT MOUNTAIN BISTRO","","","","80","Ground water","C/O Jim Woltz, Woltz and Associates
Attn: Kelly Kiser, 23 Franklin Rd
ROANOKE, VA 24011","540-342-3560","","Roanoke"
"BENT MOUNTAIN LIBRARY & COMMUNITY CENTER","","","","25","Ground water","ROANOKE COUNTY DEPT OF GENERAL SERVICES
1216 KESSLER MILL RD
SALEM, VA 24153","540-777-6370","","Roanoke"
"BEREA BAPTIST CHURCH","","","","60","Ground water","15475 Ashland Road
P. O. BOX 280
ROCKVILLE, VA 23146","804-749-3597","","Hanover"
"BERGEY'S BREAD BASKET","","","","115","Ground water","2207 Mt. Pleasant Road
CHESAPEAKE, VA 23322","757-546-9225","CHESAPEAKE",""
"BERKELEY ELEMENTARY","","","","412","Ground water","8720 Courthouse Road
SPOTSYLVANIA, VA 22553","540-582-5894","","Spotsylvania"
"BERKLEY BEACH - EBB TIDE BEACH","","","","868","Ground water","621 OLDHAMS ROAD
P. O. BOX 1150
WARSAW, VA 22572","804-333-9353","","Westmoreland"
"BERMUDA INN","","","","75","Ground water","103 EAST HUNDRED ROAD
CHESTER, VA 23836","804-530-5454","","Chesterfield"
"BERNARDS LANDING","","","","500","Ground water","775 Ashmeade Road
MONETA, VA 24121","540-721-2762","","Franklin"
"BERRYVILLE MOOSE LODGE","","","","25","Ground water","1239 Moose Road
P O Box 412
BERRYVILLE, VA 22611","540-955-9873","","Clarke"
"BERRYVILLE, TOWN OF","","","","4,185","Surface water","101 CHALMERS COURT, SUITE A
BERRYVILLE, VA 22611","540-955-1982","","Clarke"
"BETHEL ACADEMY SUBDIVISION","","","","346","Ground water","Fauquier County WSA
7172 Kennedy Road
WARRENTON, VA 20187","540-349-2092","","Fauquier"
"BETHEL AREA","","","","1,247","Surface water purchased","755 Roanoke Street - Suite 2-I
CHRISTIANSBURG, VA 24073-3173","540-381-1997","","Montgomery"
"BETHEL BAPTIST CHURCH","","","","25","Ground water","1832 Elbow Road
CHESAPEAKE, VA 23320","757-479-0219","CHESAPEAKE",""
"BETHEL ELEMENTARY SCHOOL","","","","542","Ground water","6097 T. C. Walker Road
GLOUCESTER, VA 23061","804-693-1207","","Gloucester"
