"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"A W WAY - HUMBOLDT CO. PARKS","","","","300","Ground water","1106 2nd St.
EUREKA, CA 95501","707-839-2086","","Humboldt"
"A.F.P. MUTUAL WATER COMPANY","","","","686","Ground water","P.O. BOX 1384
TEHACHAPI, CA 93561","661-822-3266","","Kern"
"A1 WINSTONS MOBILE HOME PARK","","","","75","Ground water","3460 S. HWY 99, SPACE 1
STOCKTON, CA 95215","209-547-9820","","San Joaquin"
"AAA KINDNESS CARE HOME","","","","30","Ground water","3811 Dominion Rd
SANTA MARIA, CA 93454","805-709-1759","","Santa Barbara"
"ABBEY OF NEW CLAIRVAUX","","","","20","Ground water","26240 7th Street
VINA, CA 96092","530-839-2161","","Tehama"
"ABERDEEN WATER SYSTEM","","","","23","Ground water","150 TINNEMAHA RD #106
INDEPENDENCE, CA 93526","760-258-6817","","Inyo"
"ABORN HEIGHTS WATER MUTUAL ASSOCIATION","","","","45","Ground water","3870 Aborn Road
SAN JOSE, CA 95135","","","Santa Clara"
"ABRAHAM MAIDA WATER SYSTEM","","","","100","Ground water","15444 Vista Rd
HELENDALE, CA 92342","760-964-5951","","San Bernardino"
"ABRAMS LAKE MOBILE ESTATES","","","","135","Ground water","22880 Savi Ranch Parkway
YORBA LINDA, CA 92887","714-974-0397","","Siskiyou"
"ACAMPO WATER SYSTEM","","","","150","Ground water","1702 E. Scotts Ave.
STOCKTON, CA 95205","209-468-3090","","San Joaquin"
"ACCELERATED CHARTER HIGH SCHOOL","","","","170","Ground water","426 N BLACKSTONE
TULARE, CA 93274","559-688-2021","","Tulare"
"ACKERMAN CAMPGROUND","","","","100","Ground water","1711 South Main St.
YREKA, CA 96097","530-226-2316","","Trinity"
"ACTON CONSERVATION CAMP #11","","","","90","Groundwater under influence of surface water","Fire Station 60
2300 East 27th Street
SIGNAL HILL, CA 90755","562-424-0758","","Los Angeles"
"ACTON FOUR SQUARE CHURCH","","","","50","Ground water","PO BOX 100
ACTON, CA 93510-0000","","","Los Angeles"
"ACTON LA NORTH KOA","","","","400","Ground water","7601 SOLEDAD CANYON RD
ACTON, CA 93510-2225","","","Los Angeles"
"ACTON-AGUA DULCE LDS CHURCH","","","","150","Ground water","P.O.BOX 519
WRIGHTWOOD, CA 92397","","","Los Angeles"
"ADAM'S MARKET","","","","200","Ground water","1203 Montgomery Lane
TRACY, CA 95377","209-814-9499","","Fresno"
"ADAM'S VEGETABLE OILS","","","","99","Ground water","P.O. Box 956
7301 John Galt Way
ARBUCKLE, CA 95912","530-668-2068","","Colusa"
"ADELANTO, CITY OF","","","","31,765","Ground water","11600 AIR EXPRESSWAY
ADELANTO, CA 92301","760-246-2300","ADELANTO","San Bernardino"
"ADESA OF SACRAMENTO","","","","320","Ground water","8649 KEIFER BLVD
SACRAMENTO, CA 95826","916-388-7435","","Sacramento"
"ADM RICE INC.","","","","50","Ground water","P.O. Box 990
ARBUCKLE, CA 95912","530-476-0337","","Colusa"
"ADOBE CHRISTIAN CHURCH","","","","50","Ground water","2875 ADOBE ROAD
PETALUMA, CA 94954","707-763-2012","","Sonoma"
"ADVENTIST HEALTH - ST. HELENA HOSPITAL","","","","860","Ground water","10 Woodland Road
ST. HELENA, CA 94574","707-963-6474","","Napa"
"AERA ENERGY LLC WS","","","","75","Ground water","66893 SARGENT RD
SAN ARDO, CA 93450","831-385-7726","","Monterey"
"AERA ENERGY-LLC","","","","1,500","Ground water","59231 MAIN CAMP ROAD
MCKITTRICK, CA 93251","661-665-7102","","Kern"
"AERIAL ACRES WATER COMPANY, INC.","","","","112","Ground water","18130 AVENUE B
NORTH EDWARDS, CA 93523","","","Kern"
"AERONAUTICAL SYSTEMS","","","","25","Ground water","25500 Eastave R8
PALMDALE, CA 93591","","","San Bernardino"
"AEROPINES","","","","45","Ground water","TRIDENT PROPERTY MANAGEMENT -PANCAKE BAY
1110 Civic Center Blvd #102
YUBA CITY, CA 95993","530-751-7040","","Yuba"
"AETNA SPRINGS GOLF COURSE","","","","100","Ground water","1600 AETNA SPRINGS ROAD
POPE VALLEY, CA 94567","707-965-2115","","Napa"
"AFUERA DE CHORRO WATER COMPANY","","","","75","Ground water","3565 SEQUOIA DRIVE
SAN LUIS OBISPO, CA 93401","805-541-0649","","San Luis Obispo"
"AGAPE MUTUAL WATER SYSTEM","","","","60","Ground water","1051 HEATH ROAD
BAKERSFIELD, CA 93314","661-589-4704","","Kern"
"AGATE BAY WATER COMPANY","","","","2,500","Surface water","PO Box 444
CARNELIAN BAY, CA 96140","530-546-4646","","Placer"
"AGBAYANI VILLAGE WATER SYSTEM","","","","38","Ground water","P. O. BOX 1965
DELANO, CA 93216","661-822-5571","","Kern"
"AGNEW MEADOWS CAMPGROUND","","","","25","Ground water","351 PACU LANE SUITE 200
BISHOP, CA 93514","760-873-2414","","Madera"
"AGRILAND FARMING","","","","60","Ground water","23400 ROAD 24
CHOWCHILLA, CA 93610","559-665-2100","","Madera"
"AGUA CALIENTE COUNTY PARK","","","","400","Ground water","5201 RUFFIN ROAD  SUITE P
SAN DIEGO, CA 92123","","","San Diego"
"AGUA DULCE WATER SYSTEM","","","","493","Ground water","33355 AGUA DULCE CANYON RD
AGUA DULCE, CA 91350","","","Los Angeles"
"AGUA DULCE WINERY","","","","113","Ground water","9640 SIERRA HWY
AGUA DULCE, CA 91390-4622","","","Los Angeles"
"AGUA DULCE WOMEN'S CLUB","","","","50","Ground water","33201 AGUA DULCE CANYON RD
AGUA DULCE, CA 91390","661-268-1080","","Los Angeles"
"AHWAHNEE QUIK MART","","","","35","Ground water","13571 ROAD 23 1/2
MADERA, CA 93637","559-683-4332","","Madera"
"AIRPORT COMMERCIAL PLAZA","","","","25","Ground water","The Hignell Companies
2858 Park Marina Drive
REDDING, CA 96002","530-241-3500","","Shasta"
"AIRPORT INDUSTRIAL PARK","","","","90","Ground water","291 S. La Cienega Blvd. # 311
BEVERLY HILLS, CA 90211","310-734-6666","","Shasta"
"AIRPORT PLANET WATER","","","","116","Ground water","PO BOX 11593
ZEPHYR COVE, NV 89448","","","Shasta"
"AKAL TRAVEL PLAZA","","","","200","Ground water","RT 1 973-2
DELANO, CA 93215","805-610-4397","","Tulare"
"AKIN WATER CO","","","","86","Ground water","642 E HENDERSON AVE
PORTERVILLE, CA 93257","559-788-0535","","Tulare"
"AL TAHOE ELEM/STMS (WATER SYS)","","","","1,300","Ground water","1021 AL TAHOE BLVD
SOUTH LAKE TAHOE3, CA 96150","530-541-2850","","El Dorado"
"ALAMAR MARINA","","","","100","Ground water","
,  ","","","Sacramento"
"ALAMEDA COUNTY FAIRGROUNDS","","","","82","Ground water","4501 PLEASANTON AVENUE
PLEASANTON, CA 94566-7001","925-426-7656","","Alameda"
"ALAMEDA COUNTY WATER DISTRICT","http://www.acwd.org/2019CCR ","http://www.acwd.org/","ACWD","351,000","Surface water","43885 S GRIMMER BLVD
FREMONT, CA 94538-6348","510-668-4201","","Alameda"
"ALAMEDA POINT","","","","1,500","Surface water purchased","375 11TH ST STE 606
OAKLAND, CA 94607-4246","510-287-7056","","Alameda"
"ALBA WS","","","","40","Ground water","PO BOX 6264
SALINAS, CA 93912","","","Monterey"
"ALBION FIELD STATION","","","","158","Groundwater under influence of surface water","205 HIGHLAND OAKS DRIVE
ANGWIN, CA 94508-9802","707-965-7150","","Mendocino"
"ALBION MUTUAL WATER COMPANY","","","","40","Ground water","P.O. Box 485
ALBION, CA 95410","707-670-0040","","Mendocino"
"ALBION RIVER CAMPGROUND","","","","413","Groundwater under influence of surface water","3775 BALBOA STREET
SAN FRANCISCO, CA 94121","415-387-1600","","Mendocino"
"ALBION RIVER INN","","","","53","Ground water","P.O. Box 100
ALBION, CA 95410","707-937-1919","","Mendocino"
"ALCO WATER SERVICE","","","","29,654","Ground water","249 WILLIAMS ROAD
SALINAS, CA 93905","831-424-0441","","Monterey"
"ALCOUFFE COMMUNITY CENTER","","","","50","Ground water","PO BOX 302
OREGON HOUSE, CA 95962","530-692-0245","","Yuba"
"ALDER INN","","","","60","Ground water","1072 SKI RUN BLVD
SOUTH LAKE TAHOE, CA 96150","530-544-4485","","El Dorado"
"ALDER SPRINGS","","","","34","Ground water","P. O. Box 365
AUBERRY, CA 93602-0365","559-855-5029","","Fresno"
"ALDERCROFT HEIGHTS COUNTY WATER DISTRICT","","","","338","Surface water","P.O. Box 1700
LOS GATOS, CA 95031","408-353-4255","","Santa Clara"
"ALDERPOINT COUNTY WATER","","","","219","Surface water","P.O. BOX 117
ALDERPOINT, CA 95511","707-926-5162","","Humboldt"
"ALEGRIA MUTUAL WATER CO.","","","","54","Ground water","977 HOLLISTER RANCH RANCH
GAVIOTA, CA 93117","805-567-5400","","Santa Barbara"
"ALEXANDER VALLEY ACRES WATER COMPANY","","","","30","Ground water","4050 West Soda Rock Lane
HEALDSBURG, CA 95448","707-433-5667","","Sonoma"
"ALEXANDER VALLEY STORE & BAR","","","","25","Ground water","13414 Chalk Hill Road
HEALDSBURG, CA 95448","707-431-8845","","Sonoma"
"ALEXANDER VALLEY UNION SCHOOL DISTRICT","","","","200","Ground water","8511 Hwy 128
HEALDSBURG, CA 95448","707-433-1375","","Sonoma"
"ALHATTI CHRISTIAN MOUNTAIN RES","","","","40","Ground water","23551 hwy 243
IDYLLWILDS, CA 92549","951-659-2066","","Riverside"
"ALI MUTUAL WATER CO","","","","39","Ground water","14036 AVE 232
TULARE, CA 93274","559-300-2785","","Tulare"
"ALIANZA CHARTER (PREV. SALSIPUEDES)","","","","790","Ground water","205 Blackburn St
WATSONVILLE, CA 95076","831-728-6248","","Santa Cruz"
"ALL OUTDOORS ADVENTURE TRIPS","","","","100","Ground water","1028 LOTUS RD
LOTUS, CA 95651","925-932-8998","","El Dorado"
"ALL SAINTS CAMPGROUND WS","","","","25","Ground water","PO BOX 429
BIG SUR, CA 93920","831-667-2956","","Monterey"
"ALL STAR ACADEMY OF DANVILLE","","","","30","Ground water","5800 CAMIN TASSAJARA
PLEASANTON, CA 94588","","","Contra Costa"
"ALLAN LANE WATER ASSOCIATION","","","","54","Ground water","283 ALLAN LANE
CORRALITOS, CA 95076","831-724-2590","","Santa Cruz"
"ALLEGHANY COUNTY W.D.","","","","80","Surface water","PO Box 860
ALLEGHANY, CA 95910","530-287-3223","","Sierra"
"ALLEN ROAD MUTUAL WATER SYSTEM","","","","195","Ground water","P. O. BOX 22425
BAKERSFIELD, CA 93390","661-587-1940","","Kern"
"ALLENSWORTH CSD","","","","521","Ground water","P.O. BOX 11966
EARLIMART, CA 93219","661-849-3894","","Tulare"
"ALLIANCE REDWOODS CONFERENCE GROUNDS","","","","418","Ground water","6250 Bohemian Highway
OCCIDENTAL, CA 95465","707-874-3507","","Sonoma"
"ALLIED WASTE OF IMPERIAL VALLEY","","","","45","Surface water","3354 Dogwood Road
IMPERIAL, CA 92251","760-457-6149","","Imperial"
"ALMA LATTER-DAY SAINTS CHURCH","","","","40","Ground water","150 Bernal Road
SAN JOSE, CA 95119","408-226-5570","","Santa Clara"
"ALMADEN - MADERA","","","","60","Ground water","22004 ROAD 24
MADERA, CA 93637","559-662-9006","","Madera"
"ALMANOR HEIGHTS MWC","","","","25","Ground water","RE: ALMNOR HEIGHTS MWC
P.O.Box 934
CHESTER, CA 96020","530-864-9372","","Plumas"
"ALMIRA WATER ASSOCIATION","","","","40","Ground water","PO Box 2705
PASO ROBLES, CA 93447","805-459-2396","","San Luis Obispo"
"ALMOND GROVE MOBILE PARK","","","","250","Ground water","1750 HUMBOLDT RD.
CHICO, CA 95928","530-342-6056","","Butte"
"ALMOND PARK WATER SYSTEM","","","","60","Ground water","1702 E. Scotts Ave.
STOCKTON, CA 95205","209-468-3090","","San Joaquin"
"ALOHA CLUB","","","","60","Ground water","1432 MARTIN LUTHER KING JR WY.
OAKLAND, CA 94612","510-520-6617","","Contra Costa"
"ALPAUGH COMMUNITY SERVICES DISTRICT","","","","1,026","Ground water","P. O. BOX 262
ALPAUGH, CA 93201","559-949-8199","","Tulare"
"ALPENROSE INN","","","","40","Ground water","4074 PINE BLVD
SOUTH LAKE TAHOE, CA 96150","530-544-2985","","El Dorado"
"ALPHA OMEGA WINERY","","","","25","Ground water","1155 MEE LANE
SAINT HELENA, CA 94574","707-695-0660","","Napa"
"ALPINE ACRES MUTUAL WATER CO","","","","59","Ground water","P.O. Box 985
SOULSBYVILLE, CA 95372","209-532-1091","","Tuolumne"
"ALPINE AMERICAN LEGION","","","","100","Ground water","3629-A 4th Avenue
SAN DIEGO, CA 92103","858-603-4414","","San Diego"
"ALPINE CAMP AND CONFERENCE CENTER","","","","427","Ground water","PO BOX 155
BLUE JAY, CA 92317","909-337-6287","","San Bernardino"
"ALPINE CO COMMUNITY DEVELOPMENT","","","","30","Ground water","
,  ","","","Alpine"
"ALPINE CO.","","","","25","Ground water","50 DIAMOND VALLEY ROAD
MARKLEEVILLE, CA 96120","530-694-2140","","Alpine"
"ALPINE INN & SPA","","","","100","Ground water","1884 DUNDEE AVE
SARATOGA, CA 95070","408-858-8715","","El Dorado"
"ALPINE MEADOWS PROPERTY OWNERS ASSO","","","","250","Surface water","115 ALPINE DRIVE
COLFAX, CA 95713","530-389-2965","","Placer"
"ALPINE MEATS INC","","","","270","Ground water","9850 Lower Sacramento Rd.
STOCKTON, CA 95210","","","San Joaquin"
"ALPINE OAKS ESTATES LLC","","","","125","Ground water","24681 LA PLAZA #380
DANA POINT, CA 92629","619-445-3081","","San Diego"
"ALPINE SPRINGS COUNTY WATER DISTRICT","","","","200","Ground water","270 Alpine Meadows Road
OLYMPIC VALLEY, CA 96146","530-583-2342","","Placer"
"ALPINE SPRINGS MOBILE HOME PARK","","","","175","Ground water","5411 TATTERSHALL AVE
WESTMINSTER, CA 92683","","","Los Angeles"
"ALPINE VIEW CAMPGROUND","","","","215","Ground water","1711 South Main St.
YREKA, CA 96097","530-226-2316","","Trinity"
"ALPINE VILLAGE","","","","198","Ground water","P.O. BOX 1733
ROMOLAND, CA 92585","","","Riverside"
"ALPINE VILLAGE WATER CO.","","","","236","Ground water","P.O. BOX 908
PORTERVILLE, CA 93258","559-784-6326","","Tulare"
"ALPINE WATER USERS ASSOCIATION","","","","2,534","Surface water purchased","745 ROSE LANE
TWIN PEAKS, CA 92391","909-337-2845","","San Bernardino"
"ALTA ELEMENTARY SCHOOL","","","","390","Ground water","1500 I Street, c/o Maintenance Dept
REEDLEY, CA 93654","559-305-7062","","Fresno"
"ALTA SIERRA MUTUAL WATER CO.","","","","143","Ground water","10621 CONIFER LANE
WOFFORD HEIGHTS, CA 93285","760-376-1561","","Kern"
"ALTA WIND PROJECT O&M FACILITY WATER SYS","","","","35","Ground water","8560 OAK CREEK RD.
MOJAVE, CA 93501","661-822-2949","","Kern"
"ALTMAN PLANTS WS #01 - SPENCE 20460","","","","45","Ground water","
20460 SPENCE RD
SALINAS, CA 93908","831-776-1203","","Monterey"
"ALTMAN PLANTS WS #02 - SPENCE 20140","","","","25","Ground water","2433 FENTON ST, STE A
CHULA VISTA, CA 91914","619-397-5300","","Monterey"
"ALTMAN PLANTS WS #03 - ESPINOSA 303","","","","55","Ground water","2433 FENTON ST, STE A
CHULA VISTA, CA 91914","619-397-5300","","Monterey"
"ALTMAN PLANTS WS #04 -ESP 420 (PREV CS1)","","","","200","Ground water","420 ESPINOSA RD
SALINAS, CA 93907","831-785-5975","","Monterey"
"ALTMAN PLANTS WS #05 -ESP 325 (PREV CS2)","","","","25","Ground water","420 ESPINOSA RD
SALINAS, CA 93907","831-785-5975","","Monterey"
"ALVAREZ BROTHERS WS","","","","25","Ground water","8065 SAN MIGUEL CYN
SALINAS, CA 93907","831-254-5323","","Monterey"
"ALVIEW SCHOOL","","","","200","Ground water","20513 LINCOLN RD.
CHOWCHILLA, CA 93610","559-665-2394","","Madera"
"ALVINA SCHOOL","","","","240","Ground water","295 W SAGINAW AVENUE
CARUTHERS, CA 93609","559-864-9411","","Fresno"
"AMADOR FLOWER FARM","","","","25","Ground water","12455 STEINER ROAD
PLYMOUTH, CA 95669","209-245-5512","","Amador"
"AMADOR HARVEST INN","","","","83","Ground water","21643 SHENANDOAH SCHOOL ROAD
PLYMOUTH, CA 95669","209-245-6661","","Amador"
"AMADOR WATER AGENCY--TIGER CREEK POWERHO","","","","35","Surface water","P.O. Box 846
SAN ANDREAS, CA 95249","209-754-3306","","Amador"
"AMARILLO MUTUAL WATER COMPANY","","","","3,134","Ground water","3404 BURTON AVENUE
P.O. BOX 6932
ROSEMEAD, CA 91770","626-571-7533","","Los Angeles"
"AMBERWOOD MOBILE HOME PARK","","","","120","Ground water","21498 TREFOIL LN SP. #3
COTTONWOOD, CA 96022","530-355-7231","","Shasta"
"AMERICAN CANYON, CITY OF","","","","20,315","Surface water","4381 Broadway Street, Suite 201
AMERICAN CANYON, CA 94503","707-647-4525","AMERICAN CANYON","Napa"
"AMERICAN CONSERVATION EXPERIENCE","","","","45","Ground water","2489 LAKE TAHOE BLVD
SOUTH LAKE TAHOE, CA 96150","530-220-2808","","El Dorado"
"AMERICAN LEGION #593 WS","","","","25","Ground water","
741 ECHO VALLEY RD
SALINAS, CA 93907","831-737-6113","","Monterey"
"AMERICAN LEGION POST #376","","","","120","Ground water","2268 BALD MOUNTAIN ROAD
WEST POINT, CA 95255","209-293-7396","","Calaveras"
"AMERICAN LEGION POST 751","","","","25","Ground water","PO BOX 247
NEWBERRY SPRINGS, CA 92365","760-257-3173","","San Bernardino"
"AMERICAN LEGION TRACT RESORT ASSOC","","","","65","Ground water","102 MCDERBY CT
FOLSOM, CA 95630","916-765-8397","","El Dorado"
"AMERICAN RIVER COLLEGE","","","","2,000","Ground water","7400 COLLEGE OAK DR
SACRAMENTO, CA 95841","916-856-3400","","Sacramento"
"AMERICAN UNION SCHOOL","","","","250","Ground water","7950 S. Elm
FRESNO, CA 93706","559-495-5600","","Fresno"
"AMERICAN VALLEY CSD","","","","4,300","Ground water","900 SPANISH CREEK RD.
QUINCY, CA 95971","530-283-0836","","Plumas"
"AMERICAN WATER O&M, LLC - VAFB","","","","14,971","Surface water purchased","339 11th Street
VANDENBERG AFB, CA 93437","805-363-0103","","Santa Barbara"
"AMERICAS BEST VALUE INN","","","","200","Ground water","PO BOX 740
DUNNIGAN, CA 95937","530-724-3333","","Yolo"
"AMEZCUA - GARCIA WATER","","","","316","Ground water","P.O. BOX 110
THERMAL, CA 92274","760-398-1246","","Riverside"
"AMISTA VINEYARDS","","","","50","Ground water","3310 Dry Creek Road
HEALDSBURG, CA 95448","707-433-7940","","Sonoma"
"ANABA WINERY","","","","100","Ground water","60 Bonneau Road
SONOMA, CA 95476","707-996-4188","","Sonoma"
"ANANDA RETREAT CENTER","","","","75","Ground water","14618 TYLER FOOTE CROSSING RD.
NEVADA CITY, CA 95959","530-292-3024","","Nevada"
"ANANDA VILLAGE","","","","290","Ground water","14618 TYLER FOOTE CROSSING RD.
NEVADA CITY, CA 95959","530-292-3024","","Nevada"
"ANCHOR MARINA","","","","35","Ground water","PO BOX 403
BETHEL ISLAND, CA 94511","925-684-9148","","Contra Costa"
"ANCHORPOINT CHRISTIAN SCHOOL","","","","85","Ground water","2220 PACHECO PASS HIGHWAY
GILROY, CA 95020","408-847-0111","","Santa Clara"
"ANCIENT REDWOODS RESORT","","","","50","Ground water","P.O. BOX 254
REDCREST, CA 95569","707-722-4396","","Humboldt"
"ANDERSON MOBILE HOME PARK","","","","70","Ground water","3308 El Camino Avenue
Suite 300, Room  608
SACRAMENTO, CA 95821","530-338-3993","","Shasta"
"ANDERSON MOOSE LODGE # 509","","","","75","Ground water","1818 Brigman St
ANDERSON, CA 96007","530-365-7048","","Shasta"
"ANDERSON PARK VILLAGE","","","","110","Ground water","3020 ARK WAY
COTTONWOOD, CA 96001","530-365-7021","","Shasta"
"ANDERSON SPRINGS CSD","","","","285","Ground water","PO Box 929
MIDDLETOWN, CA 95451","707-987-0277","","Lake"
"ANDERSON TUCKER OAKS GOLF","","","","150","Ground water","P O BOX 678
ANDERSON, CA 96007","530-365-7159","","Shasta"
"ANDERSON UNION HIGH SCHOOL","","","","700","Ground water","1469 Ferry St
ANDERSON, CA 96007","530-378-0568","","Shasta"
"ANDERSON VALLEY BREWING COMPANY","","","","164","Ground water","P.O. Box 505
BOONVILLE, CA 95415","707-895-2337","","Mendocino"
"ANDERSON VALLEY ELEMENTARY SCHOOL","","","","350","Ground water","P.O. Box 457
BOONVILLE, CA 95415","707-895-3774","","Mendocino"
"ANDERSON VALLEY HEALTH CENTER","","","","25","Ground water","P.O. Box 338
BOONVILLE, CA 95415","707-895-3477","","Mendocino"
"ANDERSON VALLEY HIGH SCHOOL","","","","300","Ground water","PO Box 457
BOONVILLE, CA 95415","707-895-3774","","Mendocino"
"ANDIS WINES","","","","32","Ground water","P.O. BOX 190
PLYMOUTH, CA 95669","209-245-6177","","Amador"
"ANDREINI BUSINESS PARK WATER SYSTEM","","","","130","Ground water","1075 North Court Street
REDDING, CA 96001","530-247-3900","","Shasta"
"ANDREW MURRAY VINEYARD","","","","50","Ground water","5249 FOXEN CANYON ROAD
LOS OLIVOS, CA 93441","805-686-9604","","Santa Barbara"
"ANDY'S PRODUCE MARKET, INC.","","","","50","Ground water","P.O. Box 870
SEBASTOPOL, CA 95473","707-824-5440","","Sonoma"
"ANGELES CREST CHRISTIAN CAMP","","","","112","Ground water","2501 E CHAPMAN AVE
STE 190
FULLERTON, CA 92831-5419","","","Los Angeles"
"ANGELES SHOOTING RANGES","","","","267","Ground water","12651 LITTLE TUJUNGA CANYON RD
KAGEL CANYON, CA 91342-6311","","","Los Angeles"
"ANGELINA","","","","300","Ground water","281 Fernbridge Drive
FORTUNA, CA 95540","707-725-7000","","Humboldt"
"ANGELO LANE WATER COMPANY","","","","52","Ground water","6930 Laura Lane
GILROY, CA 95020","408-842-8835","","Santa Clara"
"ANGELS CAMP RV/CAMPING RESORT","","","","228","Ground water","P.O. BOX 847
ANGELS CAMP, CA 95222","916-871-3389","","Calaveras"
"ANGELS, CITY OF","","","","3,836","Surface water","P.O. Box 667
ANGELS CAMP, CA 95222","209-736-2181","ANGELS CAMP","Calaveras"
"ANGLER S RANCH #3","","","","60","Ground water","PO BOX 854
BETHEL ISLAND, CA 94511","925-684-2734","","Contra Costa"
"ANGLERS SUBDIVISION 4","","","","210","Ground water","PO BOX 276
BETHEL ISLAND, CA 94511","","","Contra Costa"
"ANGORA LAKES RESORT","","","","400","Ground water","P.O. BOX 8897
SOUTH LAKE TAHOE, CA 96158","530-541-2092","","El Dorado"
"ANIMAL MEDICAL CENTER","","","","30","Ground water","3765 E. YOSEMITE AVENUE
MERCED, CA 95340","503-975-0347","","Merced"
"ANIMAL PLACE","","","","30","Ground water","17314 McCourtney Rd.
GRASS VALLEY, CA 95949","530-477-1757","","Nevada"
"ANSELMO VINEYARDS / SEVEN HILL LLC","","","","33","Surface water","1738 44th Ave.
SAN FRANCISCO, CA 94122","415-753-3000","","Shasta"
"ANTELOPE CREEK MHP","","","","175","Ground water","PO BOX 200
ANDERSON, CA 96007","530-537-3447","","Tehama"
"ANTELOPE OAKS WATER SYSTEM","","","","50","Ground water","1018 FAIR OAKS BLVD
FAIR OAKS, CA 95628","916-538-9442","","Placer"
"ANTELOPE PARK MUTUAL WATER COMPANY","","","","445","Ground water","PO BOX 1712
LANCASTER, CA 93539","","","Los Angeles"
"ANTELOPE SPRINGS","","","","250","Ground water","4555 PFE ROAD
ROSEVILLE, CA 95747","916-773-7727","","Placer"
"ANTELOPE VALLEY AIRPORT EXPRESS","","","","50","Ground water","332 WEST AVE
STE S
PALMDALE, CA 93551","","","Los Angeles"
"ANTELOPE VALLEY E KERN WTR AGY-ROSAMOND","","","","0","Surface water","6500 WEST AVENUE N
PALMDALE, CA 93551","661-943-3201","","Kern"
"ANTELOPE VALLEY EAST KERN WATER AGENCY","http://www.avek.org/qualitykc.html","","","0","Surface water","6500 WEST AVENUE N
PALMDALE, CA 93551","661-943-3201","","Los Angeles"
"ANTELOPE VALLEY INDIAN MUSEUM STATE PARK","","","","239","Ground water","15701 EAST AVENUE M
LANCASTER, CA 93535","661-946-8473","","Los Angeles"
"ANTELOPE VALLEY MOBILE ESTATES","","","","60","Ground water","470 20TH STREET WEST SPACE #6
ROSAMOND, CA 93560","661-873-3561","","Kern"
"ANTELOPE VALLEY POPPY RESERVE STATE PARK","","","","19,640","Surface water","15701 EAST AVENUE M
LANCASTER, CA 93535","661-946-8473","","Los Angeles"
"ANTELOPE-HOMEWOOD MHP","","","","140","Ground water","2910 ANITA ST
REDDING, CA 96001","530-209-3916","","Tehama"
"ANTHONY VINEYARDS WATER SYSTEM","","","","60","Ground water","P.O. BOX 9578
BAKERSFIELD, CA 93389","661-858-6211","","Kern"
"ANTLERS RESORT & MARINA","","","","115","Ground water","PO Box 140
LAKEHEAD, CA 96051","530-238-2553","","Shasta"
"ANTLERS RV PARK & CAMPGROUND","","","","250","Ground water","PO Box 140
LAKEHEAD, CA 96051","530-238-2553","","Shasta"
"ANTLERS SHELL / SUBWAY","","","","50","Ground water","20884 ANTLERS RD
LAKEHEAD, CA 96051","530-238-2331","","Shasta"
"ANTOINETTE MUTUAL WATER CO","","","","25","Ground water","P O BOX 493144
REDDING, CA 96001","","","Tehama"
