"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"AMERICUS PIZZA KING","","","","60","Ground water","2075 North 925 West
DELPHI, IN 46923","765-427-3110","LAFAYETTE","Tippecanoe"
"AMERICUS RESTAURANT & BAR","","","","116","Ground water","40 Orchard Place
LAFAYETTE, IN 47905","765-447-1457","LAFAYETTE","Tippecanoe"
"AMERIMART","","","","600","Ground water","7420 Old State Road 25 North
LAFAYETTE, IN 47905","765-589-7801","LAFAYETTE","Tippecanoe"
"AMISHVILLE U.S.A.","","","","821","Ground water","844 East 900 South
GENEVA, IN 46740","740-603-5478","GENEVA","Adams"
"AMITY BAPTIST CHURCH","","","","77","Ground water","1250 North Lakeview Circle, Apartment F
FRANKLIN, IN 46131","317-736-4850","FRANKLIN","Johnson"
"AMITY UNITED METHODIST CHURCH","","","","99","Ground water","6042 West 100 North
GREENFIELD, IN 46140-9602","317-894-3047","GREENFIELD","Hancock"
"AMVETS POST 15","","","","27","Ground water","13335 Morse Avenue
CEDAR LAKE, IN 46303","219-374-9834","CEDAR LAKE","Lake"
"ANCHOR BAY RESORT","","","","30","Ground water","2373 North Untalulti
MONTICELLO, IN 47960","219-707-7564","MONTICELLO","White"
"ANCHOR BAYS WHISKEY AND WINE SALOON","","","","75","Ground water","4986 East White Point Drive
MONTICELLO, IN 47960","219-707-7564","MONTICELLO","White"
"ANCILLA DOMINI (CONVENT)","","","","992","Ground water","9601 Union Road
DONALDSON, IN 46513-0001","574-935-1713","DONALDSON","Marshall"
"ANCILLARY SERVICES, INC.","","","","25","Ground water","8733 West 400 North
MICHIGAN CITY, IN 46360","219-879-0330","MICHIGAN CITY","LaPorte"
"AND-TRO WATER AUTHORITY - DISTRICT 1","","","","2,653","Ground water purchased","P.O. Box 603
TELL CITY, IN 47586","812-836-2020","TELL CITY","Perry"
"AND-TRO WATER AUTHORITY - DISTRICT 2","","","","1,708","Surface water purchased","P.O. Box 603
TELL CITY, IN 47586","812-836-2020","TELL CITY","Perry"
"ANDERSEN TRAIL AMISH SCHOOL","","","","37","Ground water","4010 South 100 West
LAGRANGE, IN 46761","260-463-2023","LAGRANGE (LA GRANGE)","LaGrange"
"ANDERSON TOWNSHIP REGIONAL SEWER DIST.","","","","900","Ground water","P.O. Box 188
MILROY, IN 46156","765-629-2913","MILROY","Rush"
"ANDERSON WATER DEPARTMENT","","","","58,942","Groundwater under influence of surface water","550 Dale Keith Jones Road
ANDERSON, IN 46011","765-602-6060","ANDERSON","Madison"
"ANDERSONS CLYMERS TERMINAL","","","","75","Ground water","3389 West County Road 300 South
LOGANSPORT, IN 46947","574-737-2498","LOGANSPORT","Cass"
"ANDERSONS WINERY & VINEYARD","","","","34","Ground water","430 East US Highway 6
VALPARAISO, IN 46383","219-405-1365","VALPARAISO","Porter"
"ANDREWS LAKESIDE RESORT","","","","25","Ground water","10162 West State Road 28
WEST LEBANON, IN 47991","574-583-7222","MONTICELLO","White"
"ANDREWS WATER DEPARTMENT","","","","1,149","Ground water","P.O. Box 386
ANDREWS, IN 46702","260-355-0150","ANDREWS","Huntington"
"ANGEL SHORES","","","","81","Ground water","P.O. Box 825
LEBANON, IN 46052","317-409-6375","","Carroll"
"ANGELS WATCHING OVER YOU","","","","30","Ground water","4033 East Markle
TERRE HAUTE, IN 47805","812-466-4332","TERRE HAUTE","Vigo"
"ANGLES BAR & GRILL","","","","35","Ground water","25590 State Road 2
SOUTH BEND, IN 46619","574-876-3051","SOUTH BEND","St. Joseph"
"ANGLICAN CATHEDRAL CH OF THE RESURRECTIO","","","","235","Ground water","8350 Ditch Road
INDIANAPOLIS, IN 46260","317-253-8171","INDIANAPOLIS","Marion"
"ANGOLA CHRISTIAN CHURCH","","","","115","Ground water","1297 North 200 West
ANGOLA, IN 46703","260-665-3815","ANGOLA","Steuben"
"ANGOLA ONE STOP","","","","204","Ground water","1455 North 200 West
ANGOLA, IN 46703","260-668-8714","ANGOLA","Steuben"
"ANGOLA WATER DEPARTMENT","","","","8,612","Ground water","210 North Public Square
ANGOLA, IN 46703-1960","260-665-9363","ANGOLA","Steuben"
"ANGOLA/HOGBACK LAKE - E SECTION","","","","143","Ground water","5251 West US 20
ANGOLA, IN 46703","260-665-5353","ANGOLA","Steuben"
"ANGOLA/HOGBACK LAKE - NORTH SHOWER HOUSE","","","","143","Ground water","5251 West US 20
ANGOLA, IN 46703","260-665-5353","ANGOLA","Steuben"
"ANGOLA/HOGBACK LAKE - SOUTH SHOWER HOUSE","","","","143","Ground water","5251 West US 20
ANGOLA, IN 46703","260-665-5353","ANGOLA","Steuben"
"ANGRY DONKEY","","","","25","Ground water","230 Main Street
MICHIGANTOWN, IN 46057","317-966-9250","MICHIGANTOWN","Clinton"
"ANIMAL HOSPITAL OF SYRACUSE","","","","37","Ground water","9829 North State Road 13
SYRACUSE, IN 46567","574-457-7144","SYRACUSE","Kosciusko"
"ANOKA ACRES MOBILE HOME PARK","","","","127","Ground water","6310 East Kemper Road, Suite 125
CINCINNATI, OH 45241","513-785-0849","LOGANSPORT","Cass"
"ANOKA UNITED METHODIST CHURCH","","","","50","Ground water","27382 South 600 East
WALTON, IN 46994","574-721-2508","LOGANSPORT","Cass"
"ANTHONY WAYNE SCOUT CAMP","","","","421","Ground water","8315 West Jefferson Boulevard
FORT WAYNE, IN 46804","260-432-9593","PLEASANT LAKE","Steuben"
"ANTIOCH CHURCH","","","","124","Ground water","4625 South State Road 39
FRANKFORT, IN 46041","765-654-8310","FRANKFORT","Clinton"
"ANTIOCH LUTHERAN CHURCH","","","","60","Ground water","16131 Fackler Road
MONROEVILLE, IN 46773","260-639-3576","HOAGLAND","Allen"
"ANTLER POINTE GOLF CLUB","","","","60","Ground water","3510 North 150 East
RUSHVILLE, IN 46173","765-932-3072","RUSHVILLE","Rush"
"ANYTIME FITNESS","","","","32","Ground water","1334 15th Street Southeast
DEMOTTE, IN 46310","219-987-7911","DEMOTTE","Jasper"
"APOSTOLIC CHRISTIAN CHURCH","","","","800","Ground water","2168 Southwest Church Road
BLUFFTON, IN 46714","260-273-9109","BLUFFTON","Wells"
"APOSTOLIC GOSPEL CHURCH","","","","100","Ground water","5557 East State Road 44
FRANKLIN, IN 46131","317-738-2632","FRANKLIN","Johnson"
"APOSTOLIC TABERNACLE","","","","50","Ground water","3820 Morris Drive
LAFAYETTE, IN 47905","765-427-4694","LAFAYETTE","Tippecanoe"
"APPLE VALLEY UTILITIES, INC.","","","","712","Ground water","5940 West Raymond Street
INDIANAPOLIS, IN 46241","317-828-1534","HEBRON","Lake"
"APPLEGARTH PROPERTIES, LLC","","","","136","Ground water","1861 South Sturdy Road
VALPARAISO, IN 46383","219-548-0360","VALPARAISO","Porter"
"APPLIED THERMAL TECHNOLOGIES INC.","","","","60","Ground water","2169 North 100 East
WARSAW, IN 46582","574-269-7116","WARSAW","Kosciusko"
"AQUA INDIANA - WEDGEWOOD PARK WATER UTIL","","","","645","Ground water purchased","14421 Illinois Road
FORT WAYNE, IN 46814","260-625-4700","GRANGER","St. Joseph"
"AQUA INDIANA WATER COMPANY","","","","1,350","Ground water purchased","5750 Castle Creek Pkwy North Dr Ste 314
INDIANAPOLIS, IN 46250","219-759-3215","","Lake"
"ARBA FRIENDS CHURCH","","","","60","Ground water","10632 South Arba Pike
LYNN, IN 47355","765-874-1848","LYNN","Randolph"
"ARBOC SPECIALTY VEHICLES","","","","125","Ground water","51165 Greenfield Parkway
MIDDLEBURY, IN 46540","574-825-4890","MIDDLEBURY","Elkhart"
"ARBOR LIGHTS RESORT","","","","25","Ground water","5192 East Indiana Beach Road
MONTICELLO, IN 47960","574-583-3437","","White"
"ARBOR TRACE GOLF COURSE","","","","175","Ground water","2500 East 550 North
MARION, IN 46956","765-662-8236","MARION","Grant"
"ARBOR TRACE GOLF COURSE - CLUBHOUSE","","","","177","Ground water","2500 East 550 North
MARION, IN 46956","765-662-8236","MARION","Grant"
"ARBYS - UNIT 608","","","","210","Ground water","410 Pine Lake Avenue
LAPORTE, IN 46350","219-324-0773","ELKHART","Elkhart"
"ARBYS RESTAURANT & CONVENIENT STORE 6375","","","","1,667","Ground water","795 South Michigan Street
PLYMOUTH, IN 46563","574-784-9115","LAPAZ","Marshall"
"ARC OPPORTUNITIES","","","","88","Ground water","0235 West 300 North
HOWE, IN 46746","260-463-2653","HOWE","LaGrange"
"ARCADIA WATER DEPARTMENT","","","","1,700","Ground water","P.O. Box 344
ARCADIA, IN 46030","317-984-3512","ARCADIA","Hamilton"
"ARCOLA SCHOOL","","","","222","Ground water","13119 Coldwater Road
FORT WAYNE, IN 46845","260-637-3155","ARCOLA","Allen"
"ARGOS CHURCH OF JESUS CHRIST","","","","99","Ground water","P.O. Box 67
ARGOS, IN 46501","574-892-6164","ARGOS","Marshall"
"ARGOS MUNICIPAL WATER PLANT","","","","1,680","Ground water","201 West Walnut Street
ARGOS, IN 46501","574-780-4948","ARGOS","Marshall"
"ARISE CHRISTIAN FELLOWSHIP","","","","40","Ground water","5872 East County Road 50 South
LAFAYETTE, IN 47905","765-426-5173","LAFAYETTE","Tippecanoe"
"ARLINGTON AVENUE BAPTIST CHURCH","","","","28","Ground water","6410 South Arlington Avenue
INDIANAPOLIS, IN 46237","317-431-5412","INDIANAPOLIS","Marion"
"ARLINGTON CHURCH","","","","160","Ground water","Box 167
ARLINGTON, IN 46104","765-663-2507","ARLINGTON","Rush"
"ARLINGTON ELEMENTARY SCHOOL","","","","274","Ground water","330 West 8th Street
RUSHVILLE, IN 46173","765-932-4186","RUSHVILLE","Rush"
"AROMA UNITED METHODIST CHURCH","","","","25","Ground water","16301 East 281st Street
ATLANTA, IN 46031","317-289-9267","ATLANTA","Hamilton"
"ARROWHEAD GOLF COURSE","","","","50","Ground water","3974 Clubhouse Drive
GREENFIELD, IN 46140","317-468-6887","GREENFIELD","Hancock"
"ARROWHEAD MOBILE HOME PARK","","","","65","Ground water","9837 Gulfstream Court
FISHERS, IN 46037","317-845-4406","NEW PALESTINE","Hancock"
"ARTHURS ROTO GRILL","","","","203","Ground water","3955 South US Highway 31
FRANKLIN, IN 46131","317-513-2042","FRANKLIN","Johnson"
"ARTS COUNTRY PARK (NORTH WELL)","","","","40","Ground water","4071 East 1000 North
NORTH MANCHESTER, IN 46962","614-981-1212","NORTH MANCHESTER","Wabash"
"ARTS COUNTRY PARK (SOUTH WELL)","","","","40","Ground water","4071 East 1000 North
NORTH MANCHESTER, IN 46962","614-981-1212","NORTH MANCHESTER","Wabash"
"AS GAS & FOOD INC.","","","","210","Ground water","5582 North County Road 00 East/West
KOKOMO, IN 46901","765-480-6169","KOKOMO","Howard"
"ASHLEY WATER DEPARTMENT","","","","983","Ground water","403 West Lincoln Street, P.O. Box 70
ASHLEY, IN 46705","260-587-3203","ASHLEY (RR NAME ASHLEY-HUDSON)","Steuben"
"ASTRAL INDUSTRIES, INC. - MAIN BUILDING","","","","92","Ground water","P.O. Box 638
LYNN, IN 47355","765-874-2525","LYNN","Randolph"
"ASTRAL INDUSTRIES, INC. - STAMPING PLANT","","","","163","Ground water","P.O. Box 638
LYNN, IN 47355","765-874-2525","LYNN","Randolph"
"ATLANTA WATER DEPARTMENT","","","","735","Ground water","P.O. Box 133
ATLANTA, IN 46031","317-658-2144","ATLANTA","Hamilton"
"ATTICA WATER UTILITY","","","","3,147","Ground water","105 South Market Street
ATTICA, IN 47918","765-762-2555","ATTICA","Fountain"
"ATWOOD CHRISTIAN FELLOWSHIP","","","","40","Ground water","883 South 900 East
PIERCETON, IN 46562","574-594-2685","ATWOOD","Kosciusko"
"ATWOOD LAKE CAMPGROUND - WELL #1","","","","200","Ground water","2042 Broadway
FORT WAYNE, IN 46802","260-710-4074","WOLCOTTVILLE","LaGrange"
"ATWOOD SHORES CAMPGROUND - WELL #2","","","","200","Ground water","2042 Broadway
FORT WAYNE, IN 46802","260-710-4074","WOLCOTTVILLE","LaGrange"
"AUBBEE LIBRARY","","","","54","Ground water","P.O. Box 566
LEITERS FORD, IN 46945","574-542-4859","LEITERS FORD (LEITERS)","Fulton"
"AUBURN GEAR, INC.","","","","140","Ground water","400 East Auburn Drive
AUBURN, IN 46706","260-920-1339","AUBURN","DeKalb"
"AUBURN WATER DEPARTMENT","","","","12,800","Ground water","800 North Street
AUBURN, IN 46706","260-925-5711","AUBURN","DeKalb"
"AURORA UTILITIES","","","","6,750","Ground water","P.O. Box 120, 110 Main Street
AURORA, IN 47001","812-926-2745","AURORA","Dearborn"
"AUTO OWNERS INSURANCE","","","","100","Ground water","P.O. Box 30660
LANSING, MI 48909","517-323-1528","MARION","Grant"
"AUTUMN ACRES MOBILE HOME SUBDIVISION","","","","48","Ground water purchased","2800 South Andrews Road, Lot 47
YORKTOWN, IN 47396","317-430-6396","YORKTOWN","Delaware"
"AUTUMN CREEK MHP","","","","125","Ground water","2501 Chicago Street, Suite 4
VALPARAISO, IN 46385","219-759-0193","MICHIGAN CITY","LaPorte"
"AUTUMN GROVE","","","","67","Ground water","P.O. Box 143
LEESBURG, IN 46538","574-268-6218","LAGRANGE (LA GRANGE)","LaGrange"
"AVI FOOD SYSTEMS, INC.","","","","29","Ground water","2590 Elm Road Northeast
WARREN, OH 44483","330-372-0812","WARSAW","Kosciusko"
"AVI LLC, (MARATHON GAS STATION)","","","","150","Ground water","5915 North State Road 127
FREMONNT, IN 46737","260-833-6944","FREMONT","Steuben"
"AVILLA WATER DEPARTMENT","","","","2,700","Ground water","P.O.  Box 49
AVILLA, IN 46710-0049","260-897-2781","AVILLA","Noble"
"AYR CUSTOM CABINETRY INC.","","","","60","Ground water","1074 US 6
NAPPANEE, IN 46550","574-773-7973","NAPPANEE","Marshall"
"B & C HIDEOUT","","","","100","Ground water","7242 West US 52
NEW PALESTINE, IN 46163","317-861-4433","NEW PALESTINE","Hancock"
"B AND J SPECIALTIES","","","","64","Ground water","7919 North 100 East
WAWAKA, IN 46794","260-761-5011","WAWAKA","Noble"
"B&B WATER PROJECT, INC.","","","","5,075","Surface water purchased","P.O. Box 7287
BLOOMINGTON, IN 47407-7287","812-334-0900","BLOOMINGTON","Monroe"
"B-VILLE DINER","","","","52","Ground water","P.O. Box 235
BURNETTSVILLE, IN 47926-0235","574-826-4405","BURNETTSVILLE","White"
"B.J. BURRITOS","","","","75","Ground water","6550 South State Road 5
TOPEKA, IN 46571","260-593-2441","","LaGrange"
"BACHELOR CREEK CHURCH OF CHRIST","","","","987","Ground water","2147 North State Road 15
WABASH, IN 46992","260-571-6472","WABASH","Wabash"
"BADELL DENTAL CLINIC","","","","65","Ground water","P.O. Box 152
KNOX, IN 46534","574-772-3666","KNOX","Starke"
"BAILEYS DISCOUNT CENTER","","","","340","Ground water","5900 South Range Road
NORTH JUDSON, IN 46366","574-896-3889","NORTH JUDSON","Starke"
"BAINBRIDGE WATER WORKS","","","","830","Ground water","201 North Grant Avenue
BAINBRIDGE, IN 46105-9344","765-522-6238","BAINBRIDGE","Putnam"
"BAL-HINCH INC.","","","","93","Ground water","4010 State Road 47 South
CRAWFORDSVILLE, IN 47933","765-866-1055","CRAWFORDSVILLE","Montgomery"
"BANE-WELKER EQUIPMENT","","","","45","Ground water","10303 Iris Road
PLYMOUTH, IN 46563","574-936-2523","PLYMOUTH","Marshall"
"BARBEE HOTEL AND RESTAURANT","","","","205","Ground water","3620 North Barbee Road
WARSAW, IN 46582","574-834-1111","WARSAW","Kosciusko"
"BARBER ROAD CABINS","","","","25","Ground water","515 Fairbanks Avenue
CINCINNATI, OH 45205","513-471-7213","WEST HARRISON","Dearborn"
"BARGERSVILLE WATER DEPARTMENT","http://www.townofbargersville.org/files/1013/9446/4288/2014-2-25_JB_2013_Bargersville_CCR.pdf","http://www.townofbargersville.org/utilities/water-works/","","29,748","Ground water","24 North Main, P.O. Box 420
BARGERSVILLE, IN 46106","317-831-0300","BARGERSVILLE","Johnson"
"BARLETTA BOATS","","","","180","Ground water","51687 County Road 133
BRISTOL, IN 46507","574-825-8900","BRISTOL","Elkhart"
"BARRINGTON HILLS POOL","","","","50","Ground water","657 Barrington Place
WARSAW, IN 46582","317-258-0424","WARSAW","Kosciusko"
"BARTONIA COUNTRY KITCHEN","","","","81","Ground water","3460 South Arba Pike
UNION CITY, IN 47390","765-595-0001","UNION CITY","Randolph"
"BARTS WATER SKI CENTER, INC.","","","","30","Ground water","7581 East 800 North
NORTH WEBSTER, IN 46555","574-834-7666","NORTH WEBSTER","Kosciusko"
