"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"ACUSHNET MANUFACTURED HOMES","","","","80","Ground water","168 LAKE STREET
ACUSHNET, MA 02743","5087632074","ACUSHNET","Bristol"
"ACUSHNET WATER DEPARTMENT","","","","7,911","Surface water purchased","130 MAIN ST
ACUSHNET, MA 02743","5089980230","ACUSHNET","Bristol"
"ADAMS FARM SLAUGHTERHOUSE LLC","","","","45","Ground water","854 BEARSDEN ROAD
ATHOL, MA 01331","9782499441","ATHOL","Worcester"
"ADAMS FIRE DISTRICT","","","","8,162","Ground water","3 COLUMBIA ST
ADAMS, MA 01220","4137430978","ADAMS","Berkshire"
"ADMINISTRATION BLDG TOWN HALL ANNEX","","","","50","Ground water","816 MAIN RD
WESTPORT, MA 02790","5086361004","WESTPORT","Bristol"
"ADVENTURE BOUND CAMPING, CAPE COD","","","","660","Ground water","ADVENTURE BOUND CAMPING, INC.
905 16TH PLACE
VERO BEACH, FL 32960","5084871847","TRURO","Barnstable"
"ADVENTURE BOUND CAMPING, CC @ HORTONS","","","","438","Ground water","ADVENTURE BOUND CAMPING, INC.
905 16TH PLACE
VERO BEACH, FL 32960","5084871847","TRURO","Barnstable"
"AGAWAM SPRINGS WATER COMPANY","","","","750","Ground water","158 TIHONET ROAD
WAREHAM, MA 02571","5082951000","PLYMOUTH","Plymouth"
"AGAWAM WATER DEPARTMENT","","","","28,849","Surface water purchased","1000 SUFFIELD ST
AGAWAM, MA 01001","4138210600","AGAWAM","Hampden"
"ALICANTE RESTAURANT AND LOUNGE","","","","70","Ground water","P.O. BOX 32
MENDON, MA 01756","5086348188","MENDON","Worcester"
"ALICE A MACOMBER PRIMARY SCHOOL","","","","430","Ground water","17 MAIN ROAD
WESTPORT, MA 02790","5086788671","WESTPORT","Bristol"
"ALL AMERICAN WATER STORE   BOSTON   VND","","","","25","Surface water purchased","1320 DORCHESTER AVE.
DORCHESTER, MA 02121","6176055978","BOSTON","Suffolk"
"ALPHABET SOUP CHILD CARE CENTER","","","","30","Ground water","166 WEST STATE ST
GRANBY, MA 01033","4134672596","GRANBY","Hampshire"
"AMARI BAR AND RISTORANTE","","","","500","Ground water","P.O. BOX 1079
EAST SANDWICH, MA 02537","5083750011","SANDWICH","Barnstable"
"AMC NOBLE VIEW OUTDOOR CENTER","","","","50","Ground water","C/O GILLAM AHN
8 WELCH ROAD
LEXINGTON, MA 02421","6036745909","RUSSELL","Hampden"
"AMERICAN AQUAFER","","","","75","Ground water","1941GRAND ARMY HIGHWAY
1941 G.A.R. HIGHWAY
SWANSEA, MA 02777","4014511832","SWANSEA","Bristol"
"AMERICAN INSTITUTE FOR ECONOMIC RESEARCH","","","","25","Ground water","P.O. BOX 1000
GREAT BARRINGTON, MA 01230","4135281216","GREAT BARRINGTON","Berkshire"
"AMERICAN LEGION  POST #247, INC.","","","","60","Ground water","90 PAWTUCKET BLVD
TYNGSBOROUGH, MA 01879","9786497540","TYNGSBOROUGH","Middlesex"
"AMERICAN LEGION POST #266","","","","75","Ground water","74 PLEASANT ST
GRANBY, MA 01033","4134679545","GRANBY","Hampshire"
"AMERICAN YOUTH HOSTEL","","","","40","Ground water","525 EDGARTOWN-WEST TISBURY ROAD
VINEYARD HAVEN, MA 02568","5086932665","TISBURY","Dukes"
"AMESBURY DPW  WATER DIV.","http://schoolsites.schoolworld.com/schools/AmesburyPS/files/filesystem/final2009ccr.pdf","http://www.amesburyma.gov/government.cfm?subpage=193741","","16,283","Surface water","39 SOUTH HUNT RD
AMESBURY, MA 01913","9783880853","AMESBURY","Essex"
"AMHERST DPW  WATER DIVISION","","","","37,819","Surface water","586 SOUTH PLEASANT ST
AMHERST, MA 01002","4132593050","AMHERST","Hampshire"
"ANAWAN JUNCTION","","","","50","Ground water","P.O. BOX 9
BARRINGTON, RI 02806","5082523566","REHOBOTH","Bristol"
"ANDOVER WATER DEPT","","","","33,201","Surface water","397 LOWELL ST
ANDOVER, MA 01810","9786238870","ANDOVER","Essex"
"ANDREWS FARM WATER CO.,INC.","","","","145","Ground water","AFWC
36 ANDREWS FARM RD
BOXFORD, MA 01921","9788879672","BOXFORD","Essex"
"ANEMOTIA REALTY","","","","200","Ground water","C/O CHRISTOS HADJIGEORGIOU
P.O. BOX 1037
SHERBORN, MA 01770","5085287692","SHERBORN","Middlesex"
"ANNAS PIZZARIA","","","","25","Ground water","LIBERTY PLAZA
181 LEBANON MT ROAD
PITTSFIELD, MA 01201","4134428974","HANCOCK","Berkshire"
"APEX ORCHARD FARM STORE","","","","25","Ground water","153 PECKVILLE ROAD
SHELBURNE, MA 01370","4136252744","SHELBURNE","Franklin"
"APPLEGREENS","","","","185","Ground water","C/O TAMMIE FISK, DEVELOPMENT MGR NE
200 BRICKSTONE SQUARE SUITE 404
ANDOVER, MA 01810","","STURBRIDGE","Worcester"
"APPLEWOOD COMMUNITY CORPORATION","","","","500","Ground water","1 APPLEWOOD DRIVE
BOXBOROUGH, MA 01719","9782644406","BOXBOROUGH","Middlesex"
"AQUARION WATER COMPANY OXFORD","","","","6,266","Ground water","24 PROVIDENCE STREET
MILLBURY, MA 01527","5088653998","OXFORD","Worcester"
"AQUARION WATER COMPANY, HINGHAM/HULL/COH","","","","41,082","Surface water","900 MAIN STREET
HINGHAM, MA 02043","7817406694","HINGHAM","Plymouth"
"AQUARION WATER COMPANY, MILLBURY","","","","8,803","Surface water purchased","24 PROVIDENCE ST
MILLBURY, MA 01527","5088653998","MILLBURY","Worcester"
"AQUINNAH RESTAURANT","","","","200","Ground water","C/O MATTHEW J. VANDERHOOP
27 AQUINNAH CIR
AQUINNAH, MA 02535","5086453867","AQUINNAH","Dukes"
"ARBOR GLEN CONDOMINIUMS","","","","132","Ground water","2500 MAIN STREET, SUITE 205
TEWKSBURY, MA 01876","5086210876","STOW","Middlesex"
"ARIZONA PIZZA COMPANY","","","","125","Ground water","P.O. BOX 261
LANESBOROUGH, MA 01237","4134995562","LANESBOROUGH","Berkshire"
"ARLINGTON WATER DEPT. (MWRA)","http://www.mwra.com/water/html/awqr.htm","http://www.mwra.com","","42,844","Surface water purchased","51 GROVE STREET
ARLINGTON, MA 02476","7813163310","ARLINGTON","Middlesex"
"ARNOLDS RESTAURANT","","","","200","Ground water","P.O. BOX 1568
NORTH EASTHAM, MA 02651","5082552575","EASTHAM","Barnstable"
"ARROWHEAD SHOPS","","","","40","Ground water","C/O GARRY PELLETIER
82 NORTH CATAMOUNT HILL ROAD
COLRAIN, MA 01340","4136253090","SHELBURNE","Franklin"
"ASH/WIN JOINT WATER AUTHORITY","","","","11,394","Surface water","204 LAKE ROAD
ASHBURNHAM, MA 01430","9788274120","ASHBURNHAM","Worcester"
"ASHBURNHAM WATER DEPARTMENT","","","","3,680","Surface water","C/O ASHBURNHAM WATER DEPARTMENT
17 CENTRAL STREET
ASHBURNHAM, MA 01430","9788274120","ASHBURNHAM","Worcester"
"ASHBY ELEMENTARY SCHOOL","","","","237","Ground water","ATTN:  JOAN LANDERS, SUPERINTENDENT
45 MAIN STREET
PEPPERELL, MA 01463","9783867266","ASHBY","Middlesex"
"ASHBY LEGION/GRANGE/CHURCH","","","","25","Ground water","BOARD OF SELECTMEN
895 MAIN STREET
ASHBY, MA 01431","9783862424","ASHBY","Middlesex"
"ASHBY MARKET","","","","25","Ground water","P.O. BOX 295
ASHBY, MA 01431","9783865346","ASHBY","Middlesex"
"ASHFIELD WATER DISTRICT","","","","400","Ground water","PO BOX 219
ASHFIELD, MA 01330","4136283297","ASHFIELD","Franklin"
"ASHLAND WATER AND SEWER DEPT.","","","","16,593","Ground water","20 PONDEROSA RD.
ASHLAND, MA 01721","5088810120","ASHLAND","Middlesex"
"ASHMERE WATER SERVICE","","","","66","Ground water","P.O. BOX 843
HINSDALE, MA 01235","4136558308","HINSDALE","Berkshire"
"ASSURANCE TECHNOLOGY CORP.","","","","75","Ground water","84 SOUTH ST
CARLISLE, MA 01741","9783698848","CARLISLE","Middlesex"
"ASYLUM FITNESS","","","","50","Ground water","P.O. BOX 697
PALMER, MA 01069","4132833955","MONSON","Hampden"
"ATHENS PIZZA","","","","125","Ground water","P.O. BOX 258
BRIMFIELD, MA 01010","4132459437","BRIMFIELD","Hampden"
"ATHOL DPW  WATER DIVISION","","","","10,172","Ground water","584 MAIN ST RM 24
ATHOL, MA 01331","9782494542","ATHOL","Worcester"
"ATLANTIC OAKS CAMPGROUND","","","","250","Ground water","1709 RT. 6A
BREWSTER, MA 02631","5088963002","EASTHAM","Barnstable"
"ATTLEBORO WATER DEPT","","","","43,593","Surface water","1296 WEST ST
ATTLEBORO, MA 02703","7742031850","ATTLEBORO","Bristol"
"AUBURN WATER DISTRICT","","","","11,763","Surface water purchased","P.O. BOX 187
AUBURN, MA 01501","5088325336","AUBURN","Worcester"
"AVERY GENERAL STORE","","","","25","Ground water","127 MAIN STREET
CHARLEMONT, MA 01339","","CHARLEMONT","Franklin"
"AYER DPW  WATER DIVISION","","","","7,427","Ground water","25 BROOK STREET
AYER, MA 01432","9787728240","AYER","Middlesex"
"AYER ROAD PROPERTIES LLC","","","","150","Ground water","198 AYER RD
HARVARD, MA 01451","9784563500","HARVARD","Worcester"
"AZUREGREEN","","","","25","Ground water","16 BELL ROAD
PO BOX 48
MIDDLEFIELD, MA 01243","4136232155","MIDDLEFIELD","Hampshire"
"BABES BAKERY AND RESTAURANT","","","","200","Ground water","P.O. BOX 352
NORTH TRURO, MA 02652","5084877457","TRURO","Barnstable"
"BACHELOR KNOLLS","","","","101","Ground water","C/O BOB MASON
PO BOX 88
GRANBY, MA 01033","4134679039","GRANBY","Hampshire"
"BAKERS COUNTRY STORE","","","","25","Ground water","101 RIVER ST
CONWAY, MA 01341","4133694936","CONWAY","Franklin"
"BANGMAS FARM STORE AND DAIRY BAR","","","","34","Ground water","C/O CHRISTOPHER COWAN, PRESIDENT
168 DRISCOLL'S LANE
WHITINSVILLE, MA 01588","5088892164","UXBRIDGE","Worcester"
"BARD COLLEGE AT SIMONS ROCK","","","","500","Ground water","ATTN  GERARD NESEL
84 ALFORD ROAD
GREAT BARRINGTON, MA 01230","4135287207","GREAT BARRINGTON","Berkshire"
"BARNSTABLE COMMUNITY BUILDING","","","","40","Ground water","800 PITCHERS WAY
ATTN: STEVE SUNDELIN
HYANNIS, MA 02601","5087906320","BARNSTABLE","Barnstable"
"BARNSTABLE COUNTY JAIL","","","","600","Ground water purchased","BARNSTABLE COUNTY JAIL
6000 SHERIFF'S PLACE
BOURNE, MA 02532","5085634463","BOURNE","Barnstable"
"BARNSTABLE FIRE DISTRICT","","","","4,986","Ground water","P.O. BOX 546
BARNSTABLE, MA 02630","5083626498","BARNSTABLE","Barnstable"
"BARRE MHP/WATERWHEEL VILLAGE","","","","114","Ground water","P.O. BOX 339
BARRE, MA 01005","9783553454","BARRE","Worcester"
"BARRE WATER DEPARTMENT","","","","4,000","Ground water","441 WHEELWRIGHT RD
BARRE, MA 01005","9783555013","BARRE","Worcester"
"BARRYS PLACE","","","","60","Ground water","PO BOX 444
MENDON, MA 01756","5084730882","MENDON","Worcester"
"BARTLETTS ORCHARD LLC","","","","100","Ground water","P.O. BOX 43
575 SWAMP ROAD
RICHMOND, MA 01254","4136982559","RICHMOND","Berkshire"
"BARTON COVE CAMPGROUND","","","","120","Ground water","ENVIRONMENTAL COORDINATOR
99 MILLERS FALLS RD.
NORTHFIELD, MA 01360","4136594421","GILL","Franklin"
"BAY PATH REGIONAL VO TECH. HIGH SCHOOL","","","","1,100","Ground water","57 OLD MUGGETT HILL ROAD
CHARLTON, MA 01507","5082485971","CHARLTON","Worcester"
"BAYSIDE RESTAURANT","","","","90","Ground water","C/O CATHERINE SPIVEY
1253 HORSENECK ROAD
WESTPORT, MA 02790","5086365882","WESTPORT","Bristol"
"BEACH PLUM INN","","","","80","Ground water","P.O. BOX 38
MENEMSHA, MA 02552","5086459454","CHILMARK","Dukes"
"BEAVER POND MEADOWS","","","","160","Ground water","37 COREY RD
HANCOCK, MA 01237","4137385500","HANCOCK","Berkshire"
"BECKET ARTS CENTER","","","","50","Ground water","C/O BECKET BOARD OF SELECTMEN
TOWN HALL, 557 MAIN STREET
BECKET, MA 01223","4136238934","BECKET","Berkshire"
"BECKET ATHENAEUM INC","","","","25","Ground water","3367 MAIN STREET
BECKET, MA 01223","4136235483","BECKET","Berkshire"
"BECKET COUNTRY STORE","","","","50","Ground water","PO BOX 803
BECKET, MA 01223","4136235500","BECKET","Berkshire"
"BECKET ROUTE 20 SPRING","","","","25","Ground water","C/O BECKET BOARD OF HEALTH
557 MAIN STREET
BECKET, MA 01223","4136238934","BECKET","Berkshire"
"BECKET TOWN HALL","","","","25","Ground water","C/O BOARD OF SELECTMEN
557 MAIN STREET
BECKET, MA 01223","4136238934","BECKET","Berkshire"
"BECKET WASHINGTON SCHOOL","","","","175","Ground water","12 MAPLE STREET
BECKET, MA 01223","4136238757","BECKET","Berkshire"
"BEDFORD WATER DEPT.","http://www.mwra.com/water/html/awqr.htm","http://www.mwra.com","","13,691","Surface water purchased","314 GREAT RD
131 SHAWSHEEN ROAD
BEDFORD, MA 01730","7812757605","BEDFORD","Middlesex"
"BEECHWOOD POINT CONDOS","","","","104","Ground water","C/O THE SOUTH CAPE ASSOCIATES
P.O. BOX 671
MASHPEE, MA 02649","5085486566","MASHPEE","Barnstable"
"BELCHERTOWN WATER DISTRICT","","","","3,167","Ground water","PO BOX 801
BELCHERTOWN, MA 01007","4133236987","BELCHERTOWN","Hampshire"
"BELLINGHAM DPW  WATER  SEWER DIV.","http://www.bellinghamma.org/Pages/BellinghamMA_DPW/CCR2011.pdf","http://www.bellinghamma.org/Pages/BellinghamMA_DPW/waterquality","","15,390","Ground water","26 BLACKSTONE STREET
BELLINGHAM, MA 02019","5089665813","BELLINGHAM","Norfolk"
"BELMONT WATER DEPT. (MWRA)","http://www.mwra.com/water/html/awqr.htm","http://www.mwra.com","","24,254","Surface water purchased","35 WOODLAND ST
BELMONT, MA 02478","6179932700","BELMONT","Middlesex"
"BENCHMARK CONDOMINIUMS","","","","60","Ground water","594 MARRETT RD
SUITE 16
LEXINGTON, MA 02421","9786493350","TYNGSBOROUGH","Middlesex"
"BENFIELD FARMS","","","","50","Ground water","C/O SUSIE CURRERI
143 BORDER STREET
BOSTON, MA 02128","6175909203","CARLISLE","Middlesex"
"BERKLEY COMMUNITY SCHOOL","","","","647","Ground water","21 NO. MAIN STREET
C/O THOMAS LYNCH
BERKLEY, MA 02779","5088229550","BERKLEY","Bristol"
"BERKLEY MIDDLE SCHOOL/TOWN OFFICES","","","","500","Ground water","21 NORTH MAIN ST
BERKLEY, MA 02779","5088225220","BERKLEY","Bristol"
"BERKSHIRE BERRIES","","","","25","Ground water","C/O DAVID GRAVES
1352 MAIN STREET
BECKET, MA 01223","4136235779","BECKET","Berkshire"
"BERKSHIRE COOP MARKET","","","","25","Ground water purchased","42 BRIDGE STREET
GREAT BARRINGTON, MA 01230","4135289697","GREAT BARRINGTON","Berkshire"
"BERKSHIRE COUNTRY DAY SCHOOL","","","","250","Ground water","P.O. BOX 867
ROUTE 183
LENOX, MA 01240","4136370755","STOCKBRIDGE","Berkshire"
"BERKSHIRE EAST SKI AREA","","","","550","Ground water","P.O. BOX 727
CHARLEMONT, MA 01339","4133396617","CHARLEMONT","Franklin"
"BERKSHIRE HILLS MOTEL","","","","40","Ground water","ROUTE 7
WILLIAMSTOWN, MA 01267","4134583950","WILLIAMSTOWN","Berkshire"
"BERKSHIRE LAKE CAMP","","","","75","Ground water","822 PERU ROAD
HINSDALE, MA 01235","4136633780","HINSDALE","Berkshire"
"BERKSHIRE MALL LLC","","","","500","Surface water purchased","OLD STATE ROAD
LANESBOROUGH, MA 01237","4134454400","LANESBOROUGH","Berkshire"
"BERKSHIRE PIZZERIA","","","","25","Ground water","72 MAIN STREET
CHARLEMONT, MA 01339","4133375501","CHARLEMONT","Franklin"
"BERKSHIRE REHAB SKILLED CARE CTR","","","","100","Ground water","P.O. BOX 216
7 SANDISFIELD ROAD
SANDISFIELD, MA 01255","4132584731","SANDISFIELD","Berkshire"
"BERKSHIRE SCHOOL","","","","475","Ground water","ATTN: TIM FULCO
245 N UNDERMOUNTAIN RD
SHEFFIELD, MA 01257","4132291337","SHEFFIELD","Berkshire"
"BERKSHIRE SPORTS ACADEMY","","","","150","Ground water","4 NEW KING STREET  SUITE 101
DANIEL ZENKEL
WHITE PLAINS, NY 10604","9146072019","OTIS","Berkshire"
"BERKSHIRE SPRING","","","","25","Ground water","NEWTON TOWN HALL
PO BOX 1492
LANESBOROUGH, MA 01237","4134421167","LANESBOROUGH","Berkshire"
"BERKSHIRE VALLEY INN","","","","41","Ground water","2541 HANCOCK ROAD
HANCOCK, MA 01237","4134589511","HANCOCK","Berkshire"
"BERKSHIRE VILLAGE COOPERATIVE","","","","34","Ground water purchased","C/O LORI DILEGO
10 GLASSWORKS ROAD
BERKSHIRE, MA 01224","4134990065","LANESBOROUGH","Berkshire"
"BERKSHIRE VISTA RESORT","","","","225","Ground water","PO BOX 1177
C/O DANIEL AND VIRGINIA BOOKSTEIN
HANCOCK, MA 01237","4137385154","HANCOCK","Berkshire"
"BERKSHIRE WALDORF SCHOOL","","","","300","Ground water","35 WEST PLAIN RD
GREAT BARRINGTON, MA 01230","4135284015","GREAT BARRINGTON","Berkshire"
"BERKSHIRE WEST ATHLETIC CLUB","","","","250","Ground water","ATTN: FACILITIES DIRECTOR
P.O. BOX 2188, 100 DAN FOX DRIVE
PITTSFIELD, MA 01202","4134994600","PITTSFIELD","Berkshire"
"BERLIN COUNTRY CLUB","","","","75","Ground water","C/O LINDA CALDERWOOD
PO BOX 182
BERLIN, MA 01503","9788382733","BERLIN","Worcester"
"BERLIN FARMS","","","","25","Ground water","200 CENTRAL ST
BERLIN, MA 01503","6177108810","BERLIN","Worcester"
"BERLIN MEMORIAL SCHOOL","","","","275","Ground water","215 MAIN STREET
BOYLSTON, MA 01505","5088692837","BERLIN","Worcester"
"BERLIN MUNICIPAL CENTER","","","","40","Ground water","23 LINDEN ST
BERLIN, MA 01503","9788382442","BERLIN","Worcester"
"BERLIN ORCHARDS","","","","100","Ground water","GERARD T. BEIRNE ENTERPRISES, LLC
26 ELIOT DRIVE
STOW, MA 01775","9787710922","BERLIN","Worcester"
"BERLIN PUBLIC LIBRARY","","","","25","Ground water","ATTN: BOARD OF SELECTMEN
23 LINDEN STREET
BERLIN, MA 01503","5083409505","BERLIN","Worcester"
"BERNARDSTON FIRE  WATER DIST","","","","1,475","Ground water","PO BOX 176
BERNARDSTON, MA 01337","4134753037","BERNARDSTON","Franklin"
"BETHLEHEM BAPTIST CHURCH","","","","600","Ground water","123 ALLEN STREET
HAMPDEN, MA 01036","4132189387","HAMPDEN","Hampden"
"BEVERLY WATER DEPT","","","","43,316","Surface water purchased","148 PARK ST
BEVERLY, MA 01915","9789216053","BEVERLY","Essex"
"BILLERICA WATER WORKS","","","","40,243","Surface water","270 TREBLE COVE RD
BILLERICA, MA 01862","9786710957","BILLERICA","Middlesex"
"BISHOPS LANDING CONDOMINIUMS","","","","64","Ground water","JANEK PROPERTY MANAGEMENT
76 EMMONS STREET
FRANKLIN, MA 02038","7813414018","STOUGHTON","Norfolk"
"BISSELVILLE ESTATE","","","","74","Ground water","1109 WASHINGTON RD
HINSDALE, MA 01235","4133445369","HINSDALE","Berkshire"
"BITTERSWEET FARM INC","","","","180","Ground water","P.O. BOX 248
WESTPORT, MA 02790","5086365559","WESTPORT","Bristol"
"BJS WHOLESALE DISTRIBUTION CENTER","","","","225","Ground water","869 QUAKER HIGHWAY
ATTN:  LUKE GALLANT, FACILITY MANAGER
UXBRIDGE, MA 01569","5087793000","UXBRIDGE","Worcester"
"BLACK AND WHITE GRILLE  PIZZERIA","","","","263","Ground water","C/O ATHANASIA SNOW, TRUSTEE
206 NORTH SPENCER ROAD
SPENCER, MA 01562","5088855018","SPENCER","Worcester"
"BLACKFISH RESTAURANT","","","","83","Ground water","C/O ERIC JANSEN
P.O. BOX 1207
TRURO, MA 02666","5083493399","TRURO","Barnstable"
"BLACKFISH VARIETY","","","","300","Ground water","ATTN:  HALCYONE TASHA
P.O. BOX 993
PROVINCETOWN, MA 02657","5083493322","WELLFLEET","Barnstable"
"BLACKSTONE NATIONAL GOLF CLUB","","","","200","Ground water","227 PUTNAM HILL RD
SUTTON, MA 01590","5088652111","SUTTON","Worcester"
"BLACKSTONE WATER DEPARTMENT","","","","8,962","Ground water","53 ELM ST
BLACKSTONE, MA 01504","5088839331","BLACKSTONE","Worcester"
"BLANDFORD WATER DEPT","","","","874","Surface water","1 RUSSELSTAGE RD
BLANDFORD TOWN HALL SUITE 16
BLANDFORD, MA 01008","4138482405","BLANDFORD","Hampden"
"BLISSFUL MEADOWS GOLF CLUB","","","","150","Ground water","801 CHOCKALOG ROAD
UXBRIDGE, MA 01569","5082786110","UXBRIDGE","Worcester"
"BLUE DOLPHIN INN","","","","170","Ground water","P.O. BOX 1888
NORTH EASTHAM, MA 02651","5082551159","EASTHAM","Barnstable"
"BLUE HILLS SPRING WATER CO., INC.","","","","1,500","Ground water purchased","743 BROAD STREET, UNIT #1
EAST WEYMOUTH, MA 02189","7817494849","QUINCY","Norfolk"
"BLUEBERRY ESTATES","","","","80","Ground water","C/O RIVERSIDE PROPERTIES
27 MICA LANE #201
OVERBROOK, MA 02481","7817921746","LAKEVILLE","Plymouth"
"BLUEBERRY HILL CAMPGROUND","","","","300","Ground water","166 WAMPATUCK STREET
PEMBROKE, MA 02359","7813519311","PLYMOUTH","Plymouth"
"BLUEDROP WATER @ RIVERSIDE LANDING","","","","25","Surface water purchased","1 KELLAWAY DRIVE
RANDOLPH, MA 02368","7812643989","NEW BEDFORD","Bristol"
"BLUEDROP WATER @ STANNEYS VENDING","","","","25","Surface water purchased","300 UNION STREET
HOLBROOK, MA 02343","7813085125","HOLBROOK","Norfolk"
"BLUEDROPWATER @ GLOUCESTER ATHLETIC CLUB","","","","25","Surface water purchased","ONE KELLAWAY DRIVE
RANDOLPH, MA 02368","9785281687","GLOUCESTER","Essex"
"BOBS SUB AND CONE","","","","25","Ground water","PO BOX 206
SOUTH WELLFLEET, MA 02663","5083496181","WELLFLEET","Barnstable"
"BOCCES ITALIAN GRILL","","","","125","Ground water","842 LLC
P.O. BOX 85
PRIDES CROSSING, MA 01965","5083492688","WELLFLEET","Barnstable"
"BOLTON CORNERS","","","","30","Ground water","563 MAIN STREET
ATTN: SWAND LLC WILLIAM DAVID
BOLTON, MA 01740","9787795066","BOLTON","Worcester"
"BOLTON COUNTRY CUPBOARD, INC.","","","","100","Ground water","476 MAIN ST
BOLTON, MA 01740","9787795033","BOLTON","Worcester"
"BOLTON COUNTRY MANOR","","","","60","Ground water","ATTN: EILEEN GRIFFIN WRIGHT, PRESIDENT
205 SCHOOL ST, SUITE 401
GARDNER, MA 01440","8004881969","BOLTON","Worcester"
