"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"BLM MORGAN BAR RECREATION SITE","","","","140","Ground water","1206 CHALLIS ST
SALMON, ID 83467","208-756-5412","","Lemhi"
"BLM PINE BAR RECREATION SITE","","","","25","Ground water","2 BUTTE DR
COTTONWOOD, ID 83522","208-962-3687","","Idaho"
"BLM SALMON DAM RECREATION SITE","","","","25","Ground water","15 E 200 S
BURLEY, ID 83318","208-677-6600","","Twin Falls"
"BLM SHOUP BRIDGE","","","","25","Ground water","1206 CHALLIS ST
SALMON, ID 83467","208-756-5412","","Lemhi"
"BLM SKOOKUMCHUCK REST AREA","","","","25","Ground water","2 BUTTE DR
COTTONWOOD, ID 83522","208-962-3687","","Idaho"
"BLM SLATE CREEK REST AREA","","","","25","Ground water","2 BUTTE DR
COTTONWOOD, ID 83522","208-962-3687","","Idaho"
"BLM SMOKEY CUBS CAMPGROUND","","","","30","Ground water","1206 CHALLIS ST
SALMON, ID 83467","208-756-5412","","Lemhi"
"BLM STECK RECREATION SITE","","","","30","Ground water","3948 S DEVELOPMENT AVE
BOISE, ID 83705","208-384-3418","","Washington"
"BLOOMINGTON CITY OF","","","","206","Ground water","400 N 50 E
BLOOMINGTON, ID 83223","208-945-1213","","Bear Lake"
"BLOOMSBURG TRAILER PARK","","","","75","Ground water","2923 ROLLING HILLS RD
WORLEY, ID 83876","208-659-4722","","Kootenai"
"BLUE DIAMOND MARINA","","","","25","Ground water","PO BOX 190
COOLIN, ID 83821","208-443-2240","","Bonner"
"BLUE LAKES COUNTRY CLUB","","","","40","Ground water","PO BOX 5729
TWIN FALLS, ID 83303-5729","208-735-9513","","Jerome"
"BODACIOUS PIG BBQ","","","","100","Ground water","34 E STATE ST
EAGLE, ID 83616","208-570-5606","","Ada"
"BOER DAIRY","","","","25","Ground water","3751 S 2400 E
JEROME, ID 83338","208-280-1821","","Gooding"
"BOGUS BASIN MTN RESORT","","","","750","Surface water","2600 BOGUS BASIN RD
BOISE, ID 83702","208-861-5567","","Boise"
"BOISE CASCADE HOMEDALE BEAMS","","","","100","Ground water","PO BOX 185
HOMEDALE, ID 83628","208-337-6342","HOMEDALE","Owyhee"
"BOISE GUN CLUB","","","","50","Ground water","2350 E KUNA MORA RD
KUNA, ID 83634","208-342-0892","","Ada"
"BOISE HOLCOMB WATER USERS ASSOC. INC","","","","36","Ground water","9 HOLCOMB DR
BOISE, ID 83716","208-392-9982","","Boise"
"BOISE POLICE DEPARTMENT SHOOTING RANGE","","","","30","Ground water","150 N CAPITAL BLVD
BOISE, ID 83702","208-954-2751","","Ada"
"BOISE STAGE STOP","","","","100","Ground water","23801 S ORCHARD ACCESS RD
BOISE, ID 83716","208-343-1367","","Ada"
"BONNERS FERRY CITY OF","","","","3,200","Surface water","PO BOX 149
7232 MAIN ST
BONNERS FERRY, ID 83805","208-267-0357","","Boundary"
"BONNEVILLE ACRES WATER USERS ASSN INC","","","","100","Ground water","3411 N ROMRELL AVE
IDAHO FALLS, ID 83401","208-521-6050","","Bonneville"
"BONNEVILLE HIGH SCHOOL","","","","1,354","Ground water","3497 N AMMON RD
IDAHO FALLS, ID 83401","208-227-9661","","Bonneville"
"BONNEVILLE HIGH SCHOOL LDS SEMINARY BHS","","","","300","Ground water","434 East 2nd North
REXBURG, ID 83440","208-390-7184","","Bonneville"
"BONNIE LAURA SUBD","","","","60","Ground water","1028 LILAC LN
EMMETT, ID 83617","208-899-9656","","Gem"
"BOONDOCKS RESTAURANT","","","","63","Ground water","3587 YALE KILGORE RD
ISLAND PARK, ID 83429","208-716-3720","","Fremont"
"BOTTLE BAY MARINA RESORT","","","","25","Ground water","27401 EASTVALE RD
PALOS VERDES PENINSULA, CA 90274-4018","208-263-5916","","Bonner"
"BOULDER CREEK ACADEMY","","","","102","Groundwater under influence of surface water","147 EMERSON LN
BONNERS FERRY, ID 83805","208-267-6863","","Boundary"
"BOVILL WATER DEPT","","","","275","Ground water","PO Box 569
BOVILL, ID 83806","208-826-3228","","Latah"
"BOXCAR FOUNTAIN","","","","25","Ground water","1050 FOX ACRES RD #107
HAILEY, ID 83333","208-721-3085","","Blaine"
"BRIDGE STREET BURGER AND BREW","","","","25","Ground water","PO BOX 23
STANLEY, ID 83278","208-774-2208","CUSTER, STANLEY","Custer"
"BROADWAY APARTMENTS","","","","72","Ground water","5055 CANYON CK
IDAHO FALLS, ID 83402","208-542-1033","","Bonneville"
"BROOKHAVEN WATER ASSN","","","","33","Ground water","3455 S CRESTWOOD LN
IDAHO FALLS, ID 83404","208-524-0528","","Bonneville"
"BRUNDAGE SKI LODGE","","","","250","Ground water","PO BOX 1062
MCCALL, ID 83638","208-634-4151","","Adams"
"BRUNEAU WATER AND SEWER DIST","","","","88","Ground water","PO BOX 194
BRUNEAU, ID 83604","208-845-2188","","Owyhee"
"BUCKS GAS & RV","","","","30","Ground water","3781 SWAN VALLEY HWY
IRWIN, ID 83428","208-483-3581","","Bonneville"
"BUFFALO RIVER ESTATES 1 AND 2","","","","85","Ground water","PO Box 321
ISLAND PARK, ID 83429","208-716-3640","","Fremont"
"BUFFALO RIVER ESTATES 3","","","","35","Ground water","PO Box 321
ISLAND PARK, ID 83429","208-716-3640","","Fremont"
"BUFFALO RUN LLC","","","","50","Ground water","3402 N HWY 20
ISLAND PARK, ID 83429","208-558-7112","","Fremont"
"BUHL CITY OF","","","","4,100","Ground water","203 BROADWAY N
BUHL, ID 83316","208-543-4522","","Twin Falls"
