"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"ARMA, CITY OF","","","","1,434","Surface water purchased","701 E WASHINGTON ST
PO BOX 829
ARMA, KS 66712","620-347-4125","ARMA","Crawford"
"ARNOLD WATERWORKS INC","","","","40","Ground water","26010 1ST ST
ARNOLD, KS 67515","785-731-2762","ARNOLD","Ness"
"ASHLAND, CITY OF","","","","779","Ground water","703 MAIN
PO BOX 547
ASHLAND, KS 67831-0547","620-635-2531","ASHLAND","Clark"
"ASSARIA, CITY OF","","","","407","Ground water","315 E MAIN
PO BOX 267
ASSARIA, KS 67416","785-667-5595","ASSARIA","Saline"
"ATCHISON CO RWD 1","","","","490","Surface water purchased","PO BOX 366
ATCHISON, KS 66002","913-426-0495","ATCHISON","Atchison"
"ATCHISON CO RWD 3","","","","110","Surface water purchased","19182 318TH RD
ATCHISON, KS 66002","913-370-2869","ATCHISON","Atchison"
"ATCHISON CO RWD 5C","","","","3,645","Surface water purchased","11068 286TH RD
LANCASTER, KS 66041","913-874-4071","LANCASTER","Atchison"
"ATCHISON CO RWD 6","","","","670","Surface water purchased","PO BOX 351
ATCHISON, KS 66002","913-246-2382","ATCHISON","Atchison"
"ATCHISON, CITY OF","","","","10,636","Surface water","1801 MAIN
ATCHISON, KS 66002","913-367-5566","ATCHISON","Atchison"
"ATLANTA, CITY OF","","","","185","Surface water purchased","420 OMNIA ST
PO BOX 15
ATLANTA, KS 67008","620-394-2220","ATLANTA","Cowley"
"ATTICA, CITY OF","","","","563","Ground water","127 N MAIN
PO BOX 421
ATTICA, KS 67009","620-254-7216","ATTICA","Harper"
"ATWOOD, CITY OF","","","","1,202","Ground water","106 S 3RD ST
ATWOOD, KS 67730","785-626-9462","ATWOOD","Rawlins"
"AUGUSTA, CITY OF","","","","9,342","Surface water","113 E 6TH AVE
PO BOX 489
AUGUSTA, KS 67010","316-775-4510","AUGUSTA","Butler"
"AURORA, CITY OF","","","","55","Ground water","231 E MAIN ST
PO BOX 99
AURORA, KS 67417","785-464-3981","AURORA","Cloud"
"AXTELL, CITY OF","","","","401","Ground water","306 MAPLE ST
PO BOX A
AXTELL, KS 66403","785-736-2834","AXTELL","Marshall"
"B J`S 66","","","","25","Ground water","4218 N HWY 77
JUNCTION CITY, KS 66441","785-238-5966","JUNCTION CITY","Geary"
"BALDWIN CITY, CITY OF","","","","4,691","Surface water purchased","1015 ORANGE ST
PO BOX 86
BALDWIN CITY, KS 66006","785-594-6907","BALDWIN CITY","Douglas"
"BARBER CO RWD 1","","","","95","Ground water purchased","210 S MAIN ST
PO BOX 146
MEDICINE LODGE, KS 67104","620-886-5454","MEDICINE LODGE","Barber"
"BARBER CO RWD 2","","","","245","Ground water","430 MAIN
KIOWA, KS 67070","620-886-1185","KIOWA","Barber"
"BARBER CO RWD 3","","","","230","Ground water","14873 NW RIVER RD
LAKE CITY, KS 67071-9006","620-247-6413","LAKE CITY","Barber"
"BARNARD, CITY OF","","","","65","Surface water purchased","313 MAIN
PO BOX 91
BARNARD, KS 67418","785-792-6270","BARNARD","Lincoln"
"BARNES, CITY OF","","","","151","Ground water","202 E RAILROAD AVE
PO BOX 65
BARNES, KS 66933","785-747-6295","BARNES","Washington"
"BARTLETT, CITY OF","","","","74","Surface water purchased","502 MAIN ST
BARTLETT, KS 67332","620-226-3333","BARTLETT","Labette"
"BARTON CO RWD 2","","","","368","Ground water","1720 RIVIERA ST
GREAT BEND, KS 67530","620-792-3824","GREAT BEND","Barton"
"BARTON COUNTY COMMUNITY COLLEGE","","","","1,000","Ground water","BCCC 245 NE 30TH RD
GREAT BEND, KS 67530-9251","620-792-9235","GREAT BEND","Barton"
"BARTON HILLS ADDITION","","","","176","Ground water","66 NE 20TH RD
GREAT BEND, KS 67530","620-797-3301","GREAT BEND","Barton"
"BAXTER SPRINGS, CITY OF","","","","3,944","Surface water","1445 MILITARY
PO BOX 577
BAXTER SPRINGS, KS 66713-0577","620-856-2114","BAXTER SPRINGS","Cherokee"
"BAZINE, CITY OF","","","","302","Ground water","214 S MAIN
PO BOX 43
BAZINE, KS 67516-0043","785-398-2495","BAZINE","Ness"
"BEATTIE, CITY OF","","","","189","Ground water purchased","715 MAIN
BEATTIE, KS 66406","785-353-2534","BEATTIE","Marshall"
"BED ROCK MOBILE HOME PARK","","","","320","Ground water","326 N ROAD H
PO BOX 869
ULYSSES, KS 67880","620-356-3675","ULYSSES","Grant"
"BEL AIRE, CITY OF","","","","8,073","Surface water purchased","7651 E CENTRAL PARK AVE
BEL AIRE, KS 67226","316-744-2451","BEL AIRE","Sedgwick"
"BELLE PLAINE, CITY OF","","","","1,568","Ground water","401 N MERCHANT
PO BOX 157
BELLE PLAINE, KS 67013-0157","620-488-3433","BELLE PLAINE","Sumner"
"BELLEVILLE, CITY OF","","","","1,887","Ground water","1819 L ST
PO BOX 280
BELLEVILLE, KS 66935-0280","785-527-2288","BELLEVILLE","Republic"
"BELOIT, CITY OF","","","","3,726","Surface water","119 N HERSEY
PO BOX 567
BELOIT, KS 67420","785-738-2275","BELOIT","Mitchell"
"BELPRE, CITY OF","","","","84","Ground water","303 WHEELER AVE
BELPRE, KS 67519","620-995-3420","BELPRE","Edwards"
"BELVUE, CITY OF","","","","195","Ground water purchased","307 1/2 3RD ST
PO BOX 27
BELVUE, KS 66407","785-456-1597","BELVUE","Pottawatomie"
"BENNINGTON, CITY OF","","","","626","Ground water","121 N NELSON
PO BOX 415
BENNINGTON, KS 67422-0415","785-488-3767","BENNINGTON","Ottawa"
"BENTLEY, CITY OF","","","","520","Ground water purchased","150 S WICHITA AVE
PO BOX 273
BENTLEY, KS 67016-0273","316-796-1799","BENTLEY","Sedgwick"
"BENTON, CITY OF","","","","869","Surface water purchased","154 S MAIN
PO BOX 388
BENTON, KS 67017","316-778-1625","BENTON","Butler"
"BERN, CITY OF","","","","164","Ground water","PO BOX 99
BERN, KS 66408","785-294-1448","BERN","Nemaha"
"BEVERLY, CITY OF","","","","148","Ground water","203 N MAIN
PO BOX 137
BEVERLY, KS 67423","785-436-2363","BEVERLY","Lincoln"
"BIRD CITY, CITY OF","","","","434","Ground water","111 E 4TH ST
PO BOX 219
BIRD CITY, KS 67731","785-734-2616","BIRD CITY","Cheyenne"
"BISON, CITY OF","","","","237","Ground water","206 MAIN ST
PO BOX 371
BISON, KS 67520","785-356-2651","BISON","Rush"
"BLUE MOUND, CITY OF","","","","273","Surface water purchased","411 E MAIN
PO BOX 100
BLUE MOUND, KS 66010-0100","785-229-2245","BLUE MOUND","Linn"
"BLUE RAPIDS, CITY OF","","","","963","Ground water","4 PUBLIC SQUARE
BLUE RAPIDS, KS 66411","785-363-7736","BLUE RAPIDS","Marshall"
"BLUE RIDGE ELEMENTARY SCHOOL","","","","62","Ground water","822 N MARSHALL
PO BOX 249
CHAPMAN, KS 67431","785-922-6521","CHAPMAN","Dickinson"
"BLUFF CITY, CITY OF","","","","58","Ground water","601 13TH
BLUFF CITY, KS 67018","620-960-7568","BLUFF CITY","Harper"
"BOGUE, CITY OF","","","","136","Ground water purchased","309 7TH ST
PO BOX 82
BOGUE, KS 67625","785-421-7345","BOGUE","Graham"
"BONNER SPRINGS, CITY OF","","","","7,804","Purchased ground water under influence of surface water source","200 E 3RD
PO BOX 38
BONNER SPRINGS, KS 66012","913-441-1961","BONNER SPRINGS","Wyandotte"
"BOUDREUX`S BURGER BARN","","","","125","Ground water","899 E 90TH AVE N
BELLE PLAINE, KS 67013","316-524-2763","PECK","Sumner"
"BOURBON CO RWD 2C","","","","7,050","Surface water purchased","715 215TH ST
FORT SCOTT, KS 66701","620-223-1110","FORT SCOTT","Bourbon"
"BOURBON CO RWD 4","","","","1,161","Surface water","2145 62ND TERRACE
BRONSON, KS 66716","913-731-8510","BRONSON","Bourbon"
"BREWSTER, CITY OF","","","","288","Ground water","425 ILLINOIS
PO BOX 147
BREWSTER, KS 67732","785-694-2205","BREWSTER","Thomas"
"BROKEN ARROW RANCH","","","","25","Ground water","1950 SAGEBRUSH
OLSBURG, KS 66520","785-468-3638","TOPEKA","Pottawatomie"
"BRONSON, CITY OF","","","","311","Surface water purchased","505 CLAY ST
PO BOX 54
BRONSON, KS 66716","620-939-4578","BRONSON","Bourbon"
"BROOKVILLE, CITY OF","","","","254","Surface water purchased","301 N PERRY
PO BOX 14
BROOKVILLE, KS 67425","785-820-0098","BROOKVILLE","Saline"
"BROWN CO RWD 1","","","","709","Ground water","111 S MAIN
PO BOX 248
FAIRVIEW, KS 66425","785-467-5792","FAIRVIEW","Brown"
"BROWN CO RWD 2","","","","724","Ground water purchased","110 N COMMERCIAL ST
PO BOX 126
POWHATTAN, KS 66527-0126","785-474-3407","POWHATTAN","Brown"
"BROWNELL, CITY OF","","","","26","Ground water","202 S BROADWAY
PO BOX 5
BROWNELL, KS 67521","785-798-7356","BROWNELL","Ness"
"BUCKLIN, CITY OF","","","","783","Ground water","117 W OAK
PO BOX 458
BUCKLIN, KS 67834","620-826-3581","BUCKLIN","Ford"
"BUFFALO DUNES GOLF COURSE","","","","25","Ground water","140 HARVEST ST
PO BOX 998
GARDEN CITY, KS 67846","620-276-1291","GARDEN CITY","Finney"
"BUFFALO HILLS PARK","","","","135","Ground water","405 W 15TH ST
PO BOX 355
HAYS, KS 67601","785-625-7612","HAYS","Ellis"
"BUFFALO, CITY OF","","","","213","Surface water purchased","212 W BUFFALO ST
PO BOX 88
BUFFALO, KS 66717","620-537-8755","BUFFALO","Wilson"
"BUHLER, CITY OF","","","","1,196","Ground water","219 N MAIN
PO BOX 187
BUHLER, KS 67522","620-543-2253","BUHLER","Reno"
"BUNKER HILL, CITY OF","","","","95","Ground water","595 ELM
PO BOX 86
BUNKER HILL, KS 67626","785-483-6250","BUNKER HILL","Russell"
"BURDEN, CITY OF","","","","525","Surface water purchased","401 N MAIN
PO BOX 37
BURDEN, KS 67019","620-438-2360","BURDEN","Cowley"
"BURDETT, CITY OF","","","","228","Ground water","207 ELM ST
PO BOX 286
BURDETT, KS 67523","620-525-6279","BURDETT","Pawnee"
"BURLINGAME, CITY OF","","","","890","Surface water purchased","101 E SANTA FE AVE
BURLINGAME, KS 66413","785-654-2414","BURLINGAME","Osage"
"BURLINGTON, CITY OF","","","","2,558","Surface water","301 NEOSHO ST
PO BOX 207
BURLINGTON, KS 66839-0207","620-364-5334","BURLINGTON","Coffey"
"BURNS, CITY OF","","","","208","Ground water","102 N WASHINGTON
PO BOX 157
BURNS, KS 66840","620-726-5819","BURNS","Marion"
"BURR OAK, CITY OF","","","","159","Ground water","212 N LEWIS
PO BOX 22
BURR OAK, KS 66936","785-647-5351","BURR OAK","Jewell"
"BURRTON, CITY OF","","","","856","Ground water","203 N BURRTON
PO BOX 100
BURRTON, KS 67020","620-899-3703","BURRTON","Harvey"
"BUSHTON, CITY OF","","","","256","Ground water","217 S MAIN
PO BOX 194
BUSHTON, KS 67427","620-562-3407","BUSHTON","Rice"
"BUTLER CO RWD 1","","","","782","Surface water purchased","PO BOX 725
EL DORADO, KS 67042","316-452-5433","EL DORADO","Butler"
"BUTLER CO RWD 2","","","","1,534","Surface water purchased","PO BOX 533
EL DORADO, KS 67042","316-322-0788","EL DORADO","Butler"
"BUTLER CO RWD 3","","","","1,494","Surface water purchased","591 SE ROSALIA RD
PO BOX 85
ROSALIA, KS 67132","620-476-2288","ROSALIA","Butler"
"BUTLER CO RWD 4","","","","1,565","Surface water purchased","PO BOX 247
TOWANDA, KS 67144-0247","316-775-5088","AUGUSTA","Butler"
"BUTLER CO RWD 5","","","","4,870","Surface water purchased","700 N MAIN
PO BOX 56
BENTON, KS 67017","316-778-1631","BENTON","Butler"
"BUTLER CO RWD 6","","","","2,655","Surface water purchased","PO BOX 82
EL DORADO, KS 67042","316-320-1301","EL DORADO","Butler"
"BUTLER CO RWD 7","","","","1,455","Surface water purchased","121A S MAIN
PO BOX 399
WHITEWATER, KS 67154","316-799-2775","WHITEWATER","Butler"
"CALDWELL, CITY OF","","","","998","Ground water","14 W CENTRAL
PO BOX 184
CALDWELL, KS 67022","620-845-6676","CALDWELL","Sumner"
"CAMBRIDGE, CITY OF","","","","82","Surface water purchased","408 W MAIN ST
PO BOX 39
CAMBRIDGE, KS 67023","620-467-2001","CAMBRIDGE","Cowley"
"CAMP ALDRICH CONFERENCE CENTER","","","","25","Ground water","BCCC 245 NE 30TH RD
GREAT BEND, KS 67530-9251","620-792-9235","GREAT BEND","Barton"
"CAMP CHRISTY","","","","25","Ground water","320 CAMP CHRISTY DR
SCOTT CITY, KS 67871","620-872-3025","SCOTT CITY","Scott"
"CAMP HAWK","","","","25","Ground water","314 N EAST LAKE RD
NEWTON, KS 67114","316-283-5420","NEWTON","Harvey"
"CAMP KANZA","","","","300","Ground water","3247 N OLIVER
WICHITA, KS 67220","316-491-2225","WICHITA","Reno"
"CAMP LAKESIDE","","","","25","Ground water","300 E SCOTT LAKE DR
SCOTT CITY, KS 67871","620-872-2021","SCOTT CITY","Scott"
"CANEY, CITY OF","","","","1,991","Surface water","100 W 4TH AVE
PO BOX 129
CANEY, KS 67333","620-879-2772","CANEY","Montgomery"
"CANTON, CITY OF","","","","699","Ground water","100 S MAIN
PO BOX 476
CANTON, KS 67428","620-628-4916","CANTON","McPherson"
"CARBONDALE, CITY OF","","","","1,377","Surface water","234 MAIN ST
PO BOX 70
CARBONDALE, KS 66414-0070","785-836-7108","CARBONDALE","Osage"
"CARGILL MEAT SOLUTIONS CORP","","","","2,600","Ground water","3201 E HWY 400
PO BOX 1060
DODGE CITY, KS 67801","620-338-4485","DODGE CITY","Ford"
"CASSODAY, CITY OF","","","","125","Surface water purchased","133 S WASHINGTON
PO BOX 90
CASSODAY, KS 66842-0090","620-735-4252","CASSODAY","Butler"
"CAWKER CITY, CITY OF","","","","447","Ground water","804 LOCUST
PO BOX 2
CAWKER CITY, KS 67430-0002","785-781-4713","CAWKER CITY","Mitchell"
"CEDAR BLUFF NORTH SHORE CABIN AREA","","","","25","Ground water purchased","116 OHIO
PO BOX 31
COLLYER, KS 67631","785-769-4039","HAYS","Trego"
"CEDAR POINT, CITY OF","","","","26","Ground water","234 MAIN ST
PO BOX 45
CEDAR POINT, KS 66843","620-274-4001","CEDAR POINT","Chase"
"CEDAR VALE, CITY OF","","","","517","Surface water purchased","702 CEDAR
PO BOX 119
CEDAR VALE, KS 67024","620-758-2244","CEDAR VALE","Chautauqua"
"CENTRALIA, CITY OF","","","","517","Ground water purchased","517 4TH ST
PO BOX 247
CENTRALIA, KS 66415-0247","785-857-3764","CENTRALIA","Nemaha"
"CENTRE HIGH SCHOOL","","","","181","Ground water","2382 310TH ST
LOST SPRINGS, KS 66859","785-983-4304","LOST SPRINGS","Marion"
"CHANUTE, CITY OF","","","","9,018","Surface water","101 S LINCOLN
PO BOX 907
CHANUTE, KS 66720-0907","620-431-5253","CHANUTE","Neosho"
"CHAPMAN, CITY OF","","","","1,357","Ground water","446 N MARSHALL
PO BOX 321
CHAPMAN, KS 67431-0321","785-223-7264","CHAPMAN","Dickinson"
"CHASE CO RWD 1","","","","330","Ground water purchased","204 W TOPEKA AVE
PO BOX 84
STRONG CITY, KS 66869","620-273-6345","STRONG CITY","Chase"
"CHASE, CITY OF","","","","436","Ground water","507 MAIN
PO BOX 223
CHASE, KS 67524","620-938-2911","CHASE","Rice"
"CHAUTAUQUA CO RWD 1","","","","135","Surface water purchased","810 RD 19
SEDAN, KS 67361","620-725-3722","SEDAN","Chautauqua"
"CHAUTAUQUA CO RWD 2","","","","278","Surface water purchased","1820 RD 11
MOLINE, KS 67353","620-647-7007","CEDAR VALE","Chautauqua"
"CHAUTAUQUA CO RWD 3","","","","200","Surface water purchased","PO BOX 63
SEDAN, KS 67361","620-550-1154","SEDAN","Chautauqua"
"CHAUTAUQUA CO RWD 4","","","","475","Surface water purchased","321 E MAIN
PO BOX 10
SEDAN, KS 67361","620-725-3013","SEDAN","Chautauqua"
"CHAUTAUQUA, CITY OF","","","","93","Surface water purchased","100 S BINN
PO BOX 256
CHAUTAUQUA, KS 67334-0256","620-249-4644","CHAUTAUQUA","Chautauqua"
"CHENEY STATE PARK M AND M POINT","","","","25","Ground water","16000 NE 50TH ST
CHENEY, KS 67025","316-542-3664","CHENEY","Reno"
"CHENEY STATE PARK MARINA","","","","25","Ground water","16000 NE 50TH ST
CHENEY, KS 67025","316-542-3664","CHENEY","Reno"
"CHENEY, CITY OF","","","","2,170","Ground water","311 E SOUTH AVE
PO BOX I
CHENEY, KS 67025","316-542-3815","CHENEY","Sedgwick"
"CHEROKEE CO RWD 1","","","","520","Ground water","PO BOX 124
CRESTLINE, KS 66728","620-389-2426","CRESTLINE","Cherokee"
"CHEROKEE CO RWD 2","","","","943","Ground water","PO BOX 253
RIVERTON, KS 66770","417-438-2333","RIVERTON","Cherokee"
"CHEROKEE CO RWD 3","","","","1,900","Surface water purchased","2500 SE UNION CHAPEL RD
COLUMBUS, KS 66725","620-674-1139","COLUMBUS","Cherokee"
"CHEROKEE CO RWD 4","","","","1,500","Ground water","217B S KANSAS AVE
PO BOX 474
COLUMBUS, KS 66725","620-429-1006","SCAMMON","Cherokee"
"CHEROKEE CO RWD 5","","","","480","Surface water purchased","372 W 400 HWY
CHEROKEE, KS 66724","620-457-8755","MCCUNE","Cherokee"
"CHEROKEE CO RWD 7","","","","158","Surface water purchased","2737 NE 107 TERR
PITTSBURG, KS 66762","620-643-5426","PITTSBURG","Cherokee"
"CHEROKEE CO RWD 8","","","","1,235","Ground water","PO BOX 222
RIVERTON, KS 66770","620-783-1351","RIVERTON","Cherokee"
"CHEROKEE CO RWD 9","","","","900","Surface water purchased","PO BOX 196
RIVERTON, KS 66770-0196","417-439-1869","RIVERTON","Cherokee"
"CHEROKEE, CITY OF","","","","709","Surface water purchased","210 S VINE
PO BOX 201
CHEROKEE, KS 66724","620-457-8413","CHEROKEE","Crawford"
"CHERRYVALE, CITY OF","","","","2,152","Surface water purchased","123 W MAIN ST
CHERRYVALE, KS 67335","620-336-2776","CHERRYVALE","Montgomery"
"CHETOPA, CITY OF","","","","1,035","Surface water","618 NORTH 11TH
PO BOX 203
CHETOPA, KS 67336","620-423-2552","CHETOPA","Labette"
"CHICOPEE RURAL WATER DISTRICT","","","","425","Surface water purchased","304 S CHICOPEE RD
PITTSBURG, KS 66762","620-232-1959","PITTSBURG","Crawford"
"CHISHOLM CREEK UTILITY AUTHORITY","","","","1","Ground water","5551 N BROADWAY
PARK CITY, KS 67219","316-838-4748","PARK CITY","Sedgwick"
"CIMARRON RECREATION AREA","","","","25","Ground water","242 HWY 56 E
PO BOX 300
ELKHART, KS 67950","620-697-3580","ELKHART","Morton"
"CIMARRON, CITY OF","","","","2,211","Ground water","119 S MAIN
PO BOX 467
CIMARRON, KS 67835-0467","620-855-2215","CIMARRON","Gray"
"CIRCLEVILLE, CITY OF","","","","162","Surface water purchased","805 GRANT AVE
CIRCLEVILLE, KS 66416","785-924-3795","CIRCLEVILLE","Jackson"
"CLAFLIN, CITY OF","","","","612","Ground water","111 E HAMILTON
PO BOX 383
CLAFLIN, KS 67525-0383","620-587-3707","CLAFLIN","Barton"
"CLAY CENTER, CITY OF","","","","3,989","Ground water","427 COURT ST
PO BOX 37
CLAY CENTER, KS 67432","785-632-2137","CLAY CENTER","Clay"
"CLAY CO RWD 1","","","","98","Ground water purchased","1025 28TH RD
CLIFTON, KS 66937","785-926-3075","MORGANVILLE","Clay"
"CLAY CO RWD 2","","","","950","Ground water","318 ELK RD
LONGFORD, KS 67458-9339","785-632-0454","CLAY CENTER","Clay"
"CLAYTON, CITY OF","","","","56","Ground water","18113 ROAD W15 LN
CLAYTON, KS 67629-9645","785-693-4102","CLAYTON","Norton"
"CLEARVIEW CITY, CITY OF","","","","317","Ground water purchased","36000 W 103RD ST
DESOTO, KS 66018","913-583-1451","CLEARVIEW CITY","Johnson"
"CLEARWATER, CITY OF","","","","2,543","Ground water","129 E ROSS
PO BOX 453
CLEARWATER, KS 67026","620-584-2311","CLEARWATER","Sedgwick"
"CLIFTON, CITY OF","","","","509","Ground water","104 E PARALLEL
PO BOX 86
CLIFTON, KS 66937","785-455-3315","CLIFTON","Washington"
"CLINTON RESERVOIR","","","","25","Surface water","872 N 1402 RD
LAWRENCE, KS 66049-9176","785-218-2633","LAWRENCE","Douglas"
"CLOUD CO RWD 1","","","","411","Ground water","PO BOX 416
CONCORDIA, KS 66901","785-243-7929","AURORA","Cloud"
"CLYDE, CITY OF","","","","652","Ground water","412 WASHINGTON
CLYDE, KS 66938","785-446-3300","CLYDE","Cloud"
"COAL HOLLOW WATER COMPANY","","","","55","Surface water purchased","2780 65TH RD
THAYER, KS 66776","620-433-7720","THAYER","Neosho"
"COATS, CITY OF","","","","77","Ground water","207 SMITH ST
COATS, KS 67028","620-672-1717","COATS","Pratt"
"COFFEY CO RWD 2","","","","1,146","Surface water purchased","708 ATHERLY ST
PO BOX 206
GRIDLEY, KS 66852","620-836-4080","GRIDLEY","Coffey"
"COFFEY CO RWD 2E","","","","1,254","Surface water purchased","708 ATHERLY ST
PO BOX 206
GRIDLEY, KS 66852","620-836-4080","GRIDLEY","Coffey"
"COFFEY CO RWD 3","","","","1,903","Surface water purchased","235 N MAIN
NEW STRAWN, KS 66839","620-364-8099","NEW STRAWN","Coffey"
"COFFEYVILLE, CITY OF","","","","9,366","Surface water","102 W 7TH ST
PO BOX 1629
COFFEYVILLE, KS 67337","620-252-6132","COFFEYVILLE","Montgomery"
"COLBY, CITY OF","","","","5,317","Ground water","585 N FRANKLIN
COLBY, KS 67701-2399","785-460-4420","COLBY","Thomas"
"COLDWATER, CITY OF","","","","759","Ground water","239 E MAIN ST
PO BOX 743
COLDWATER, KS 67029-0743","620-582-2552","COLDWATER","Comanche"
"COLLYER, CITY OF","","","","102","Ground water","200 AINSLIE AVE
PO BOX 153
COLLYER, KS 67631","785-769-4117","COLLYER","Trego"
"COLONIAL GARDENS MOBILE HOME CT","","","","1,200","Ground water purchased","31200 NORTHWESTERN HWY
FARMINGTON HILLS, MI 48334","248-626-0737","MANHATTAN","Riley"
"COLONY, CITY OF","","","","410","Surface water purchased","339 CHERRY
PO BOX 68
COLONY, KS 66015","620-852-3530","COLONY","Anderson"
"COLUMBUS, CITY OF","","","","3,070","Surface water purchased","300 E MAPLE
PO BOX 308
COLUMBUS, KS 66725-0308","620-429-3699","COLUMBUS","Cherokee"
