"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"ALPINE 4-H CAMP","","","","250","Ground water","P.O. Box 5169
ETNA, WY 83118","307-699-1928","ALPINE","Lincoln"
"ALPINE, TOWN OF","","","","1,100","Ground water","P.O. Box 3070
ALPINE, WY 83128","307-654-7757","ALPINE","Lincoln"
"ALTA COMMUNITY PIPELINE","","","","40","Groundwater under influence of surface water","250 East Dry Creek Road
ALTA, WY 83414","208-351-0763","ALTA","Teton"
"ALTA SCHOOL","","","","60","Ground water","PO Box 568
JACKSON, WY 83001","307-203-0501","","Teton"
"AMERICAN COLLOID COMPANY","","","","90","Ground water","PO BOX 428
LOVELL, WY 82431","307-548-6521","LOVELL","Big Horn"
"AMERICAN COLLOID-COLONY EAST","","","","45","Ground water","692 U.S. Highway 212
COLONY, WY 82710","605-569-0026","COLONY","Crook"
"AMERICAN COLLOID-COLONY WEST","","","","60","Ground water","692 U.S. Highway 212
COLONY, WY 82710","605-569-0026","COLONY","Crook"
"AMERICAN ROAD W&S DISTRICT","","","","220","Ground water","P.O. BOX 2917
GILLETTE, WY 82717","307-299-3544","GILLETTE","Campbell"
"AMERICAN WILDERNESS LEADERSHIP SCHOOL","","","","75","Ground water","4800 West Gates Pass Road
TUCSON, AZ 85745","520-954-0664","JACKSON","Teton"
"ANTELOPE MOBILE HOME PARK","","","","351","Ground water","P.O. BOX 2917
GILLETTE, WY 82717","307-299-3544","GILLETTE","Campbell"
"ANTELOPE RIDGE HOA","","","","70","Ground water","5600 CHAPARRAL DRIVE
LARAMIE, WY 82070","307-761-0200","LARAMIE","Albany"
"ANTELOPE TRUCK STOP","","","","358","Ground water","4850 I-80 SERVICE ROAD
BURNS, WY 82053","307-547-3355","BURNS","Laramie"
"ANTELOPE VALLEY I&S DISTRICT","","","","1,280","Ground water","P.O. BOX 2787
GILLETTE, WY 82717-2787","307-682-4452","GILLETTE","Campbell"
"ARBYS RESTAURANT #7432","","","","420","Ground water","1917 East 28th Street
SCOTTSBLUFF, NE 69361","308-631-7460","CHEYENNE","Laramie"
"ARNG GUERNSEY-MRF RANGE","","","","149","Ground water","PO BOX 399
GUERNSEY, WY 82214","307-772-5893","GUERNSEY","Platte"
"ARNG GUERNSEY-QTR RANGE","","","","163","Ground water","PO BOX 399
GUERNSEY, WY 82214","307-772-5893","GUERNSEY","Platte"
"ARNG-CAMP GUERNSEY-TRAINING SITE","","","","2,000","Ground water","PO BOX 399
GUERNSEY, WY 82214","307-772-5893","CAMP GUERNSEY","Platte"
"ARNG-LAW RANGE WELL #5-CAMP GUERNSEY","","","","800","Ground water","PO BOX 399
GUERNSEY, WY 82214","307-772-5893","GUERNSEY","Platte"
"ARNG-RYAN SPRINGS WELL #6-CAMP GUERNSEY","","","","800","Ground water","PO BOX 399
GUERNSEY, WY 82214","307-772-5893","GUERNSEY","Platte"
"ARROWHEAD LODGE WYOMING, LLC","","","","100","Ground water","6002 US-14
DAYTON, WY 82836","307-683-0111","DAYTON","Sheridan"
"ASHLEY NF-BUCKBOARD CROSSING CG","","","","62","Surface water","P.O. Box 279
MANILA, UT 84046","435-781-5269","","Sweetwater"
"ASHLEY NF-FIREHOLE RECREATION AREA","","","","70","Ground water","355 North Vernal Avenue
VERNAL, UT 84078","435-789-1181","","Sweetwater"
"ASPENS PINES WATER & SEWER DISTRICT","","","","1,400","Ground water","P.O. Box 716
WILSON, WY 83014","307-739-9777","JACKSON","Teton"
"ATLANTIC CITY MERCANTILE","","","","52","Groundwater under influence of surface water","100 East Main
ATLANTIC CITY, WY 82520","307-332-5143","ATLANTIC CITY","Fremont"
"B&K MOBILE HOME PARK","","","","200","Ground water","1215 Robin Lane
RIVERTON, WY 82501","307-851-7745","RIVERTON","Fremont"
"BAGGS, TOWN OF","","","","350","Groundwater under influence of surface water","PO Box 300
BAGGS, WY 82321","307-383-2888","BAGGS","Carbon"
"BAIROIL, TOWN OF","","","","90","Ground water","P.O. BOX 58
BAIROIL, WY 82322","307-324-7653","BAIROIL","Sweetwater"
"BALD MOUNTAIN TRAILER COURT","","","","150","Ground water","P.O. BOX 2917
GILLETTE, WY 82717","307-299-3544","BUFFALO","Johnson"
"BAR BC RANCH HOA","","","","31","Ground water","8000 S. US 89
JACKSON,, WY 83001","307-730-2507","","Teton"
"BAR J CHUCKWAGON","","","","170","Ground water","P.O. Box 220(4200 Bar J Chuckwagon Rd)
WILSON, WY 83014","307-733-3370","WILSON","Teton"
"BAR Y ESTATES/GROS VENTRE WEST WTR DISTS","","","","270","Ground water","P.O. Box 775
WILSON, WY 83014","307-690-5512","JACKSON","Teton"
"BAR-B-BAR MEADOWS","","","","55","Ground water","P.O. Box 7365
JACKSON, WY 83002","307-733-7447","JACKSON","Teton"
"BASIN ELECTRIC POWER CO-OP","","","","310","Ground water","P.O. Box 489
WHEATLAND, WY 82201","307-322-9601","WHEATLAND","Platte"
"BASIN, TOWN OF","","","","1,250","Ground water purchased","P.O. BOX 599
BASIN, WY 82410","307-272-2902","BASIN","Big Horn"
"BEAR LODGE","","","","93","Ground water","P.O. BOX 159
DAYTON, WY 82836","307-752-2444","DAYTON","Sheridan"
"BEAR RIVER REGIONAL JOINT POWERS","","","","1,200","Surface water purchased","81 Elk Drive
BEAR RIVER, WY 82930","307-789-2800","EVANSTON","Uinta"
"BEDFORD WATER & SEWER DISTRICT","","","","725","Ground water","1753 CR 130
GROVER, WY 83122","307-886-7195","BEDFORD","Lincoln"
"BENNOR ESTATES & IMPROVEMENT DISTRICT","","","","174","Ground water purchased","P.O. BOX 2917
GILLETTE, WY 82717","307-299-3544","","Campbell"
"BENTONITE PERFORMANCE MINERALS, LLC","","","","115","Ground water","554 HWY 212
BE3LL FOURCHE, SD 57717","307-548-5506","COLONY","Crook"
"BENTONITE PERFORMANCE MINERALS/LOVELL","","","","68","Ground water","554 HWY 212
BE3LL FOURCHE, SD 57717","307-548-5506","LOVELL","Big Horn"
"BEULAH LAND WATER","","","","40","Ground water","1104 West 10th Street
SIOUX FALLS, SD 57104","605-360-0964","BEULAH","Crook"
"BIG COUNTRY ESTATES","","","","615","Surface water purchased","300 E.ast Prosser Road Space 46
CHEYENNE, WY 82007","307-632-0722","CHEYENNE","Laramie"
"BIG HORN REGIONAL JPB","","","","25","Ground water","P.O. Box 212 (1100 North 10th Street)
WORLAND, WY 82401","307-347-4042","WORLAND","Washakie"
"BIG PINEY, TOWN OF","","","","652","Ground water","P.O. Box 70
BIG PINEY, WY 83113","307-260-6362","BIG PINEY","Sublette"
"BIG VALLEY & CROSSED ARROWS IMP DIST","","","","35","Ground water","PO Box 33
MEETEETSE, WY 82433","307-250-3229","MEETEETSE","Park"
"BIGHORN BASIN BOAT CLUB","","","","50","Ground water","39 Lake Shore Circle
CODY, WY 82414","307-868-2448","POWELL","Park"
"BIGHORN CANYON NAT'L REC. AREA","","","","40","Ground water","Highway 14-A East
LOVELL, WY 82431","307-272-4274","LOVELL","Big Horn"
"BIGHORN MOUNTAIN CAMPGROUND","","","","70","Ground water","8935 U.S. HWY 16 W, #108
BUFFALO, WY 82834","307-684-2307","BUFFALO","Johnson"
"BIGHORN NF - BURGESS TRAILER DUMP STATIO","","","","150","Ground water","2013 EASTSIDE 2ND STREET
SHERIDAN, WY 82801","307-674-2640","","Sheridan"
"BIGHORN NF - SIBLEY LAKE CG","","","","60","Ground water","2013 EASTSIDE 2ND STREET
SHERIDAN, WY 82801","307-674-2640","DAYTON","Sheridan"
"BIGHORN NF-BOULDER PARK CG","","","","100","Ground water","2013 EASTSIDE 2ND STREET
SHERIDAN, WY 82801","307-674-2640","SHERIDAN","Big Horn"
"BIGHORN NF-BURGESS JCT VISITOR CNTR","","","","650","Ground water","2013 EASTSIDE 2ND STREET
SHERIDAN, WY 82801","307-674-2640","DAYTON","Sheridan"
"BIGHORN NF-BURGESS RANGER STATION","","","","20","Ground water","2013 EASTSIDE 2ND STREET
SHERIDAN, WY 82801","307-674-2640","SHERIDAN","Sheridan"
"BIGHORN NF-LEIGH CREEK DUMP STATION","","","","40","Ground water","2013 EASTSIDE 2ND STREET
SHERIDAN, WY 82801","307-674-2640","","Johnson"
"BIGHORN NF-RANGER CREEK CAMPGROUND","","","","40","Ground water","2013 EASTSIDE 2ND STREET
SHERIDAN, WY 82801","307-674-2640","SHERIDAN","Big Horn"
"BIGHORN NF-SHELL FALLS INTERPRETIVE SITE","","","","1,500","Ground water","2013 EASTSIDE 2ND STREET
SHERIDAN, WY 82801","307-674-2640","GREYBULL","Big Horn"
"BIGHORN NF-SITTING BULL CG","","","","100","Ground water","2013 EASTSIDE 2ND STREET
SHERIDAN, WY 82801","307-674-2640","TEN SLEEP","Big Horn"
"BIGHORN NF-TIE HACK CAMPGROUND","","","","35","Ground water","2013 EASTSIDE 2ND STREET
SHERIDAN, WY 82801","307-674-2640","BUFFALO","Johnson"
"BIGHORN NF-TYRRELL WORK CENTER","","","","30","Ground water","2013 EASTSIDE 2ND STREET
SHERIDAN, WY 82801","307-674-2640","SHERIDAN","Big Horn"
"BILL CODY RANCH","","","","65","Ground water","2604 North Fork Highway
CODY, WY 82414","307-587-2097","CODY","Park"
"BITTERROOT RANCH","","","","47","Groundwater under influence of surface water","1480 E. Fork Road
DUBOIS, WY 82513","307-455-2778","DUBOIS","Fremont"
"BLACK BUTTE COAL COMPANY","","","","191","Ground water","P.O. Box 98
POINT OF ROCKS, WY 82942","307-352-6295","POINT OF ROCKS","Sweetwater"
"BLACK HILLS NF-COOK LAKE CG","","","","165","Ground water","1019 North 5th St
CUSTER, SD 57730","605-673-9224","SUNDANCE","Crook"
"BLACK HILLS POWER INCORPORATED","","","","154","Ground water","13151 Highway 51
GILLETTE, WY 82718","307-687-8729","GILLETTE","Campbell"
"BLACK THUNDER COAL MINE","","","","600","Ground water","P.O. Box 406
WRIGHT, WY 82732","307-464-2228","WRIGHT","Campbell"
"BLACKJEWEL LLC - BELLE AYR","","","","300","Ground water","PO Box 3039
GILLETTE, WY 82717","307-687-3308","GILLETTE","Campbell"
"BLACKJEWEL LLC - EAGLE BUTTE MINE","","","","277","Ground water","PO Box 3039
GILLETTE, WY 82717","307-687-3308","GILLETTE","Campbell"
"BLACKWATER CREEK RANCH","","","","40","Ground water","1516 North Fork Highway
CODY, WY 82414","888-243-1516","CODY","Park"
"BLM - FIVE SPRINGS CAMPGROUND","","","","25","Ground water","1002 Blackburn Street
CODY, WY 82414","307-578-5926","CODY","Big Horn"
"BLM FONTENELLE CREEK CAMPGROUND","","","","25","Ground water","280 US Highway 191 NORTH
ROCK SPRINGS, WY 82901","307-352-0260","ROCK SPRINGS","Lincoln, Sweetwater"
"BLM LODGEPOLE CAMPGROUND","","","","25","Ground water","2987 Prospector Drive
CASPER, WY 82604","307-261-7630","CASPER","Natrona"
"BLM-ATLANTIC CITY CG","","","","25","Ground water","1335 MAIN STREET
LANDER, WY 82520","307-332-8400","ATLANTIC CITY","Fremont"
"BLM-BIG ATLANTIC GULCH CG","","","","25","Ground water","1335 MAIN STREET
LANDER, WY 82520","307-332-8400","ATLANTIC CITY","Fremont"
"BLM-COTTONWOOD CG","","","","25","Ground water","1335 MAIN STREET
LANDER, WY 82520","307-332-8400","LANDER","Fremont"
"BLM-WARREN BRIDGE CG","","","","25","Ground water","280 US Highway 191 NORTH
ROCK SPRINGS, WY 82901","307-352-0260","ROCK SPRINGS","Sublette"
"BOMGAARS SUPPLY, INCORPORATED","","","","450","Ground water","1805 Zenith Drive
SIOUX CITY, IA 51103","712-226-5000","PINEDALE","Sublette"
"BOULDER STORE/GAS STATION","","","","25","Ground water","Box 25
BOULDER, WY 82923","307-537-5230","BOULDER","Sublette"
"BOYSEN ST PK COTTONWOOD","","","","25","Ground water","120 Boysen Drive
SHOSHONI, WY 82649","307-876-2796","SHOSHONI","Fremont"
"BOYSEN ST PK HDQRTS","","","","90","Surface water","120 Boysen Drive
SHOSHONI, WY 82649","307-876-2796","SHOSHONI","Fremont"
"BOYSEN ST PK TOUGH CREEK #2","","","","25","Ground water","120 Boysen Drive
SHOSHONI, WY 82649","307-876-2796","SHOSHONI","Fremont"
"BOYSEN STATE PARK-LOWER WIND RIVER","","","","30","Ground water","120 Boysen Drive
SHOSHONI, WY 82649","307-876-2796","SHOSHONI","Fremont"
"BOYSEN STATE PARK-UPPER WIND RIVER","","","","30","Ground water","120 Boysen Drive
SHOSHONI, WY 82649","307-876-2796","SHOSHONI","Fremont"
"BRADY-HENNING WATER SYSTEM","","","","96","Ground water","PO BOX 1417
GILLETTE, WY 82717","307-682-1885","GILLETTE","Campbell"
"BREAZEALE'S MOBILE HOME PARK","","","","345","Surface water purchased","P.O. Box 2265
CHEYENNE, WY 82003-2265","307-421-2517","LARAMIE","Albany"
"BRIDGER COAL COMPANY","","","","300","Ground water","PO BOX 68
POINT OF ROCKS, WY 82942","307-922-7664","ROCK SPRINGS","Sweetwater"
"BRIDGER COAL COMPANY-ADMIN","","","","191","Surface water purchased","PO Box 68
POINT OF ROCKS, WY 82942","307-922-7687","POINT OF ROCKS","Sweetwater"
"BRIDGER VALLEY JOINT POWERS BOARD","","","","1,728","Surface water","P.O. Box 615
MOUNTAIN VIEW, WY 82939","307-782-3130","LYMAN","Uinta"
"BRIDGER-TETON NF ATHERTON CREEK CG","","","","80","Ground water","P.O. Box 1888 (340 North Cache Street)
JACKSON, WY 83001","307-739-5445","JACKSON","Teton"
"BRIDGER-TETON NF BIG PINEY ADMIN SITE","","","","45","Ground water","P.O. Box 1888 (340 North Cache Street)
JACKSON, WY 83001","307-739-5445","BIG PINEY","Sublette"
"BRIDGER-TETON NF BLACKROCK RS","","","","68","Ground water","P.O. Box 1888 (340 North Cache Street)
JACKSON, WY 83001","307-739-5445","MORAN JCT","Teton"
"BRIDGER-TETON NF BLACKROCK WORK CENTER","","","","40","Ground water","P.O. Box 1888 (340 North Cache Street)
JACKSON, WY 83001","307-739-5445","MORAN JCT","Teton"
"BRIDGER-TETON NF CURTIS CANYON CG","","","","67","Ground water","P.O. Box 1888 (340 North Cache Street)
JACKSON, WY 83001","307-739-5445","JACKSON","Teton"
"BRIDGER-TETON NF FREMONT LK CG","","","","50","Ground water","P.O. Box 1888 (340 North Cache Street)
JACKSON, WY 83001","307-739-5445","PINEDALE","Sublette"
"BRIDGER-TETON NF GRANITE CK CG","","","","100","Groundwater under influence of surface water","P.O. Box 1888 (340 North Cache Street)
JACKSON, WY 83001","307-739-5445","JACKSON","Teton"
"BRIDGER-TETON NF GRN RVR LK CG","","","","80","Ground water","P.O. Box 1888 (340 North Cache Street)
JACKSON, WY 83001","307-739-5445","PINEDALE","Sublette"
"BRIDGER-TETON NF HOBACK CAMPGROUND","","","","50","Ground water","P.O. Box 1888 (340 North Cache Street)
JACKSON, WY 83001","307-739-5445","JACKSON","Teton"
"BRIDGER-TETON NF STATION CREEK CG","","","","160","Ground water","P.O. Box 1888 (340 North Cache Street)
JACKSON, WY 83001","307-739-5445","JACKSON","Lincoln"
"BRIDGER-TETON NF TURPIN MEADOWS CG","","","","30","Ground water","P.O. Box 1888 (340 North Cache Street)
JACKSON, WY 83001","307-739-5445","MORAN JCT","Teton"
"BRINTON MUSEUM","","","","62","Surface water","PO Box 460
239 Brinton Road
BIG HORN, WY 82833","307-763-5928","BIG HORN","Sheridan"
"BROKEN ARROW RANCH","","","","60","Ground water","13055 HIGHWAY 191 S
JACKSON, WY 83001","307-739-0859","JACKSON","Teton"
"BROKEN WHEEL RANCH ASSOCIATION","","","","27","Ground water","1753 CR 130
GROVER, WY 83122","307-886-7195","ALPINE","Lincoln"
"BROKEN WHEEL TRUCK STOP","","","","320","Ground water","2332 East Richards
DOUGLAS, WY 82633","307-358-4444","DOUGLAS","Converse"
"BROKEN WRENCH LLC","","","","30","Ground water","2712 W. Balben Road
CASPER, WY 82601","307-262-1065","CASPER","Natrona"
"BROOKS LAKE LODGE","","","","40","Surface water","458 BROOKS LAKE ROAD
DUBOIS, WY 82513","307-455-2121","DUBOIS","Fremont"
"BRUSH CREEK RANCH","","","","552","Ground water","P.O. Box 66 (66 Brush Creek Ranch)
SARATOGA, WY 82331","307-327-5284","SARATOGA","Carbon"
"BRYAN`S PLACE/PARADISE LOUNGE","","","","30","Ground water","2607 Kirk Court
GILLETTE, WY 82718","307-670-4441","ROZET","Campbell"
"BSP - FREMONT BAY CG","","","","25","Ground water","120 Boysen Drive
SHOSHONI, WY 82649","307-876-2796","SHOSHONI","Fremont"
"BUCKHORN BAR AND GRILL","","","","104","Ground water","25380 N HWY 85
NEWCASTLE, WY 82701","307-746-9487","NEWCASTLE","Weston"
"BUCKING HORSE STEAK HOUSE","","","","100","Ground water","PO Box 873 (6431 Goshen County Rd 49)
TORRINGTON, WY 82240","307-532-8500","TORRINGTON","Goshen"
"BUCKMILLER ENTERPRISES, LLC","","","","33","Ground water","P.O. BOX 2917
GILLETTE, WY 82717","307-299-3544","MOORCROFT","Crook"
"BUCKSKIN MINING COMPANY-KIEWIT CORP","","","","80","Ground water","P.O. BOX 2917
GILLETTE, WY 82717","307-299-3544","GILLETTE","Campbell"
"BUFFALO BILL DAM VISITOR CENTER","","","","500","Surface water purchased","1002 Sheridan Avenue
CODY, WY 82414","307-527-6076","CODY","Park"
"BUFFALO BILL SP-NORTH SHORE BAY","","","","77","Ground water","4192 Northfork Highway
CODY, WY 82414","307-587-9227","CODY","Park"
"BUFFALO BILL ST PK NORTH FORK","","","","40","Ground water","4192 Northfork Highway
CODY, WY 82414","307-587-9227","CODY","Park"
"BUFFALO VALLEY WATER DISTRICT","","","","50","Ground water","P.O. BOX 321
MORAN, WY 83013","307-543-2555","MORAN JCT","Teton"
"BUFFALO, CITY OF","","","","4,400","Surface water","46 NORTH MAIN ST.
BUFFALO, WY 82834","307-684-0572","BUFFALO","Johnson"
"BUNKHOUSE BAR AND GRILL","","","","30","Ground water","1064 HAPPY JACK ROAD
CHEYENNE, WY 82009","307-632-6184","CHEYENNE","Laramie"
"BURLINGTON RESOURCES","","","","66","Ground water","P.O. Box 5
165 Lost Cabin Road
LOST CABIN, WY 82642","307-876-4149","LYSITE","Fremont"
"BURLINGTON, TOWN OF","","","","348","Ground water","P.O. Box 38
BURLINGTON, WY 82411","307-762-3502","BURLINGTON","Big Horn"
"BURNS BOARD OF PUBLIC UTILITIES","","","","922","Ground water","PO BOX 66
BURNS, WY 82053","307-547-2206","BURNS","Laramie"
"BYRON, TOWN OF","","","","593","Surface water purchased","35 S Pryor St
BYRON, WY 82412","307-548-7490","BYRON","Big Horn"
"C M RANCH LLC","","","","75","Ground water","167 FISH HACHERY RD
DUBOIS, WY 82513","307-455-2331","DUBOIS","Fremont"
"C-V RANCHES (BOCES REG V)","","","","75","Ground water","P.O. Box 775
WILSON, WY 83014","307-690-5512","WILSON","Teton"
"CALICO ITALIAN RESTAURANT","","","","300","Ground water","BOX 590
TETON VILLAGE, WY 83025","307-690-2003","TETON VILLAGE","Teton"
"CAMBRIA I&S DISTRICT","","","","148","Ground water purchased","58 Old Highway 85
NEW CASTLE, WY 82701","307-746-2209","NEWCASTLE","Weston"
"CAMP BETHEL","","","","70","Ground water","P.O. Box 70
DAYTON, WY 82836","307-655-7021","DAYTON","Sheridan"
"CAMP BUFFALO BILL","","","","250","Ground water","3939 CASPER MOUNTAIN ROAD
CASPER, WY 82414","307-234-7329","POWELL","Park"
"CAMP EL RANCHO RV PARK","","","","50","Ground water","4034 West 39th
CASPER, WY 82604","307-797-6120","WHEATLAND","Platte"
"CAMP GRACE/FLETCHER PARK BAPTIST YOUTH","","","","100","Ground water","P.O. Box 764
WHEATLAND, WY 82201","307-322-3676","WHEATLAND","Albany"
"CAMP LOLL- BOY SCOUTS OF AMERICA","","","","300","Ground water","1200 EAST 5400 SOUTH
OGDEN, UT 84403","801-479-5460","","Teton"
"CAMP NEW FORK-BOY SCOUTS OF AMERICA","","","","450","Ground water","1200 EAST 5400 SOUTH
OGDEN, UT 84403","801-479-5460","","Sublette"
"CAMP PAINTROCKS","","","","100","Ground water","3100 North Broadway
LOS ANGELES, CA 90031","323-686-4214","HYATTVILLE","Big Horn"
"CAMP SACAJAWEA","","","","75","Ground water","2303  GRAND AVENUE
BILLINGS, MT 59102","800-736-5243","CASPER","Natrona"
"CAMP WYOBA AND LIONS CLUB","","","","105","Groundwater under influence of surface water","P.O. Box 442
CASPER, WY 82601","307-234-6240","CASPER","Natrona"
"CAMPBELL COUNTY AIRPORT","","","","50","Ground water","P.O. BOX 2917
GILLETTE, WY 82717","307-299-3544","GILLETTE","Campbell"
"CANYON IMPROVEMENT & SERVICE DISTRICT","","","","79","Ground water","58 Old Highway 85
NEW CASTLE, WY 82701","307-746-2209","NEWCASTLE","Weston"
"CARPENTER WATER & SEWER DISTRICT","","","","94","Ground water","1855 Milton Drive
CHEYENNE, WY 82001","307-640-0555","CARPENTER","Laramie"
"CASPER, CITY OF","","","","58,343","Surface water purchased","1600 SW Wyoming Blvd.
CASPER, WY 82604","307-235-8360","CASPER","Natrona"
"CATHEDRAL HOME","","","","275","Ground water","4989 North 3rd Streeet
LARAMIE, WY 82073","307-761-0859","LARAMIE","Albany"
"CEDAR HILLS WATER ASSOCIATION","","","","258","Ground water","P.O. BOX 2917
GILLETTE, WY 82717","307-299-3544","GILLETTE","Campbell"
"CEDAR SPRINGS MEADOWS","","","","19","Ground water","P.O. Box 905
THAYNE, WY 83127","307-413-6432","THAYNE","Lincoln"
"CENTENNIAL WATER AND SEWER","","","","150","Ground water","P.O. Box 177
CENTENNIAL, WY 82055","307-742-5756","CENTENNIAL","Albany"
"CENTRAL WY REG WATER SYS JPB","","","","25","Surface water","1500 SW. Wyoming Boulevard
CASPER, WY 82604","307-265-6063","CASPER","Natrona"
"CHEYENNE BOARD OF PUBLIC UTILITIES","","","","58,182","Surface water","P.O. Box 1469
2416 Snyder Avenue
CHEYENNE, WY 82009","307-632-9890","CHEYENNE","Laramie"
"CHEYENNE HILLS CHURCH","","","","1,211","Ground water","905 Evergreen Street
CHEYENNE, WY 82009","307-778-6431","","Laramie"
"CHEYENNE SHRINE CLUB","","","","25","Ground water","P.O. Box 322
CHEYENNE, WY 82003","307-421-1858","CHEYENNE","Laramie"
"CHIPPY'S CATERING/WILSON HARDWARE","","","","45","Ground water","P.O. Box 577
WILSON, WY 83014","307-690-3214","WILSON","Teton"
"CHUGWATER, TOWN OF","","","","200","Ground water","P. O. Box 243
CHUGWATER, WY 82210","307-422-3369","CHUGWATER","Platte"
"CIMMARON VILLAGE","","","","327","Surface water purchased","300 E.ast Prosser Road Space 46
CHEYENNE, WY 82007","307-632-0722","CHEYENNE","Laramie"
"CINER WYOMING LLC","","","","450","Surface water","P.O. Box 513
GREEN RIVER, WY 82935","307-872-7284","GREEN RIVER","Sweetwater"
"CIRCLE J RANCH","","","","200","Ground water","PO Box 410
THERMOPOLIS, WY 82443","307-876-4339","TEN SLEEP","Washakie"
"CITY OF LARAMIE WY TECHNICAL INSTITUTE","","","","775","Ground water","PO BOX C
LARAMIE, WY 82073","307-721-5206","LARAMIE","Albany"
"CLEARMONT, TOWN OF","","","","142","Ground water","PO Box 127
CLEARMONT, WY 82835","307-758-4465","CLEARMONT","Sheridan"
"CLEARVIEW I&S DISTRICT","","","","930","Surface water purchased","P.O. BOX 2634
ROCK SPRINGS, WY 82901","307-362-1140","ROCK SPRINGS","Sweetwater"
"COAL CREEK MINE-THUNDER BASIN COAL CO","","","","150","Ground water","P. O. Box 406
WRIGHT, WY 82732","307-464-2731","WRIGHT","Campbell"
"CODY, CITY OF","","","","9,836","Surface water purchased","1338 Rumsey Avenue
CODY, WY 82414","307-527-7511","CODY","Park"
"COKEVILLE, TOWN OF","","","","535","Ground water","P.O. Box 99
COKEVILLE, WY 83114","307-279-3227","COKEVILLE","Lincoln"
"COOK ROAD WATER DISTRICT","","","","291","Ground water","P.O. BOX 2917
GILLETTE, WY 82717","307-299-3544","GILLETTE","Campbell"
"COTTONWOOD ACRES","","","","96","Ground water","1957 Route 84
LINGLE, WY 82223","307-575-4624","TORRINGTON","Goshen"
"COTTONWOOD COUNTRY CLUB","","","","49","Ground water","P.O. BOX 250
TORRINGTON, WY 82240","307-532-2012","TORRINGTON","Goshen"
"COUNTRY MEADOW ESTATES","","","","375","Ground water","4746 EAST SKYLINE, LOT 39
LARAMIE, WY 82070","307-742-6356","LARAMIE","Albany"
"COUNTRYSIDE COURT","","","","125","Ground water","P.O. BOX 2974
MILLS, WY 82644","307-265-0925","MILLS","Natrona"
"COUNTRYSIDE WATER USERS, INC.","","","","360","Ground water","P.O. BOX 2917
GILLETTE, WY 82717","307-299-3544","GILLETTE","Campbell"
"COWLEY, TOWN OF","","","","800","Ground water","P.O. BOX 635 (20 South Division Street)
COWLEY, WY 82420","307-548-6799","COWLEY","Big Horn"
"COZY MOBILE HOME PARK","","","","200","Ground water","1575 East Monroe Avenue #72
RIVERTON, WY 82501","307-856-0466","RIVERTON","Fremont"
"CREEKSIDE LODGE","","","","53","Ground water","P.O. Box 155
CODY, WY 82414","307-587-9795","CODY","Park"
"CRESTVIEW ESTATES SUBDIVISION","","","","500","Ground water","P.O. BOX 2917
GILLETTE, WY 82717","307-299-3544","GILLETTE","Campbell"
"CROOKED CREEK GUEST RANCH","","","","33","Ground water","76 Fir Road
DUBOIS, WY 82513","307-455-2815","DUBOIS","Fremont"
"CROSSED SABRES GUEST RANCH","","","","25","Groundwater under influence of surface water","829 North Fork Highway
CODY, WY 82414","803-667-2700","WAPITI","Park"
