"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"ADAIR CO RWD #2","","","","1,675","Surface water purchased","David Cain, Chairman
RT 6 Box 3340
STILWELL, OK 74960","918-696-3918","","Adair"
"ADAIR CO RWD #3","","","","2,598","Surface water purchased","Eddie Wilkie
ROUTE 2 BOX 163
WESTVILLE, OK 74965","918-778-3448","","Adair"
"ADAIR CO RWD #4","","","","1,025","Surface water purchased","Charles Ross, Board President
1113 N. 2nd Street
STILWELL, OK 74960","918-696-6952","","Adair"
"ADAIR CO RWD #5","","","","675","Surface water","Joe Leak, President
P.O. BOX 248
PROCTOR, OK 74457","918-723-4785","","Adair"
"ADAIR CO RWS & SWMD #6","","","","27","Ground water","Rick Stubblefield, Chairman
P.O. BOX 202
KANSAS, OK 74347","918-456-2524","","Adair"
"ADAMSON RWD #8","","","","4,306","Surface water purchased","Mr. Mike Dunagan
70 Adamson Cemetary Rd.
HARTSHORNE, OK 74547","918-297-3074","","Pittsburg"
"AFTON PWA","","","","1,428","Surface water","Shana Tatum, Mayor
P.O. BOX 250
AFTON, OK 74331","918-257-4304","","Ottawa"
"ALAMEDA MARKET","","","","50","Ground water","Nancy Packwood
105 Sandstone Drive
NORMAN, OK 73071","405-915-5821","","Cleveland"
"ALEX","","","","635","Ground water","Milford Kidd, Mayor
P.O. BOX 27
ALEX, OK 73002","405-785-2393","","Grady"
"ALFALFA CO RWS & SWMD #1","","","","550","Ground water","Vickie Cloyd, Bookkeeper
BOX 428
AMORITA, OK 73719","580-474-2660","","Alfalfa"
"ALFALFA CO RWS & SWMD #1 NORTH","","","","600","Ground water","Vickie Cloyd, Bookkeeper
BOX 428
AMORITA, OK 73719","580-474-2660","","Alfalfa"
"ALINE","","","","214","Ground water","Kenneth D Terrill, Acting Mayor
BOX 199
ALINE, OK 73716","580-463-2612","","Alfalfa"
"ALLEN PWA","","","","937","Ground water","Diane Brannon, Mayor
P.O. BOX 402
ALLEN, OK 74825","580-857-2461","","Pontotoc"
"ALTUS","","","","21,477","Surface water","Benny Hunn, Water Treatment Supervisor
509 S. Main
ALTUS, OK 73521","580-481-2270","","Jackson"
"ALTUS AFB","","","","4,617","Surface water purchased","Jon Reymon M. Madriaga, SrA
301 N 1st St.
ALTUS, OK 73523","580-481-5494","","Jackson"
"ALVA","","","","5,208","Ground water","Kelly Parker
415 4TH ST
ALVA, OK 73717","580-327-1340","","Woods"
"AMERICA'S KWIK STOP 2","","","","26","Ground water","Mike Lemons
10504 US HWY 77
LEXINGTON, OK 73051","405-639-0381","","Cleveland"
"AMERICAS BEST VALUE INN","","","","200","Ground water","Govind Patel
12001 N. I-35 Service Rd.
OKLAHOMA CITY, OK 73131","405-478-0400","","Oklahoma"
"AMES","","","","199","Ground water","Wendella Kirchner
P.O. BOX 568
AMES, OK 73718","580-753-4624","","Major"
"ANADARKO PUBLIC WORKS AUTHORITY","","","","6,804","Surface water","Kenneth Corn, City Manager
BOX 647
ANADARKO, OK 73005","405-247-2481","","Caddo"
"ANDERSON FOOD MART","","","","26","Ground water","Abdul Bari
15000 S. Anderson Rd
OKLAHOMA CITY, OK 73160","405-799-1920","","Oklahoma"
"ANTLERS","","","","2,547","Surface water","The Honorable MIchael Riser, Mayor
100 S.E. 2ND
ANTLERS, OK 74523","580-298-5635","","Pushmataha"
"APACHE","","","","1,521","Ground water","Margaret Payne, Mayor
P.O. BOX 390
APACHE, OK 73006","580-588-3505","","Caddo"
"ARAPAHO","","","","748","Surface water purchased","Mrs. Mitzi Merrell, Chairperson
P.O. BOX F
ARAPAHO, OK 73620","580-323-4376","","Custer"
"ARBUCKLE MOUNTAIN FRIED PIES - TONKAWA","","","","50","Ground water","Bob Diemer
16560 Fountain Road
TONKAWA, OK 74653","580-304-3179","","Kay"
"ARCADIA PUBLIC WORKS AUTHORITY","","","","970","Ground water","DAVID FRANKLIN
217 N. MAIN STREET
ARCADIA, OK 73007","405-396-2899","","Oklahoma"
"ARDMORE","","","","24,283","Surface water","Mike Langley
P.O. Box 249
ARDMORE, OK 73402","580-221-2546","","Carter"
"ARKOMA","","","","2,180","Surface water purchased","The Honorable Floyd Lawrence, Mayor
P.O. Box 277
ARKOMA, OK 74901","918-875-3228","","Le Flore"
"ARLEDGE VENTURES","","","","40","Ground water","Marc Arledge
2608 BOBWHITE TRAIL
EDMOND, OK 73025","405-642-7627","","Logan"
"ARNETT","","","","496","Ground water","Randy Elliott, City Supervisor
BOX 344
ARNETT, OK 73832","580-885-7833","","Ellis"
"ARROWHEAD CAMP","","","","100","Ground water","Jack Spears
7704 HWY 10
TAHLEQUAH, OK 74464","918-456-1140","","Cherokee"
"ASHER UTIL DEV AUTH","","","","375","Surface water purchased","Wesley Culwell, Mayor
P.O. Box 308
ASHER, OK 74826","405-784-2242","","Pottawatomie"
"ASHEVILLE POOL","","","","30","Ground water","AMY URBACH
PO BOX 30057
EDMOND, OK 73003","405-509-6795","","Oklahoma"
"ATOKA","","","","2,988","Surface water","Brian Cathey
BOX 900
ATOKA, OK 74525","580-889-3341","","Atoka"
"ATOKA CO. RWD #1 (WARDVILLE)","","","","125","Surface water purchased","Todd House, Acting Chairman
P.O. Box 206
KIOWA, OK 74553","918-429-9738","","Atoka"
"ATOKA CO. RWD #2","","","","500","Surface water purchased","Monty Birdsong, Vice Chairman
P.O. Box 1265
ATOKA, OK 74525","580-889-7601","","Atoka"
"ATOKA CO. RWD #3 (CANEY)","","","","1,500","Ground water","Mr. Ronnie Jackson, Chairman
13416 S Hwy 69/75
CADDO, OK 74729","580-889-3135","","Atoka"
"ATOKA CO. RWS & SWMD #4","","","","3,000","Surface water","Jim Briggs, Chairman
3169 E. Hwy 3
ATOKA, OK 74525","580-889-5715","","Atoka"
"AVANT UTILITIES AUTHORITY","","","","361","Surface water","Jeff Vincent, Mayor
P.O. Box 147
AVANT, OK 74001","918-263-3205","","Osage"
"B&B COUNTRY STORE INC","","","","150","Ground water","Pat Beasler
3831 E. Alameda
NORMAN, OK 73071","405-366-0166","","Cleveland"
"BALKO SCHOOL","","","","200","Ground water","Roger Mendell
RT 1 BOX 37
BALKO, OK 73931-9710","580-646-3385","","Beaver"
"BANDANA REDS","","","","40","Ground water","Steve Bradshaw, Owner
14030 SE 29th St
CHOCTAW, OK 73020","405-733-1511","","Oklahoma"
"BANDANA REDS STEAKHOUSE (POTT CO)","","","","50","Ground water","Steve Bradshaw
14030 SE 29th St
CHOCTAW, OK 73020","405-733-1511","","Pottawatomie"
"BAR-DEW WATER ASSOC INC","","","","130","Surface water purchased","James Cragun, President
P.O. BOX 73
DEWEY, OK 74029","918-534-1865","","Washington"
"BARNES SCHOOL","","","","371","Ground water","DR RICK COBB
225 KING AVE
MIDWEST CITY, OK 73130","405-739-1640","","Oklahoma"
"BARNSDALL","http://water.com/CCR.html","","","1,243","Surface water","The Honorable John Kelly, Mayor
P.O. Box 879
BARNSDALL, OK 74002-0879","918-847-2980","","Osage"
"BARTLESVILLE","","","","34,748","Surface water","Chris Black, Director of Utilities
401 S. Johnstone
BARTLESVILLE, OK 74003","918-338-4107","","Washington"
"BEAVER","","","","1,570","Ground water","David Drew, City Mgr.
P.O. Box 698
BEAVER, OK 73932","580-625-3331","","Beaver"
"BEAVER CO RWD #1 TURPIN","","","","500","Ground water","Roger Kirkhart
P.O. BOX 282
TURPIN, OK 73950","580-778-3342","","Beaver"
"BEAVER CO RWD #2 (GATE)","","","","87","Ground water","Lance Richardson, Chairman
P.O. Box 26
GATE, OK 73844","580-934-2202","","Beaver"
"BEAVER DUNES PARK","","","","25","Ground water","David Drew, City Mgr.
P.O. Box 698
BEAVER, OK 73932","580-625-3331","","Beaver"
"BEAVER DUNES PARK WEST","","","","25","Ground water","David Drew, City Mgr.
P.O. Box 698
BEAVER, OK 73932","580-625-3331","","Beaver"
"BECKHAM CO RWD # 1","","","","1,595","Ground water","Joe Gordon, Chairman
P.O. BOX 340
CARTER, OK 73627","580-486-3211","","Beckham"
"BECKHAM CO RWD # 2","","","","857","Ground water","Bea Vidaurri
P.O. BOX 973
ERICK, OK 73645","580-526-3252","","Beckham"
"BECKHAM CO RWD # 3","","","","1,617","Ground water","Doug Wallin, Manager
1925 S. Randall Avenue
ELK CITY, OK 73644","580-243-4505","","Beckham"
"BEGGS","","","","1,364","Surface water","The Honorable Kathryn Bell, Mayor
P.O. Box 567
BEGGS, OK 74421","918-267-4935","","Okmulgee"
"BELLCO","","","","150","Ground water","Robert Bell
1174 CS 2970
BLANCHARD, OK 73010","405-387-2282","","Grady"
"BERNICE","","","","504","Ground water","Brad Campbell, Mayor
104 E. Harry Street
BERNICE, OK 74331-3771","918-256-7777","","Delaware"
"BESSIE","","","","190","Surface water purchased","Marilyn Bentley
P.O. BOX 38
BESSIE, OK 73622","580-337-6602","","Washita"
"BETHANY","","","","20,307","Groundwater under influence of surface water","RONNIE BACON, PUBLIC WORKS DIRECTOR
P.O. BOX 219
BETHANY, OK 73008","405-789-2146","","Oklahoma"
"BIBLE MISSIONARY CHURCH CAMP","","","","275","Ground water","Paul Eversole
PO BOX 158
DUNCAN, OK 73534","405-590-1656","","Stephens"
"BIG CABIN PWA","","","","293","Surface water purchased","Sam Yeoman, Chairman
P.O. BOX 161
BIG CABIN, OK 74332","918-783-5704","","Craig"
"BILLINGS PWA","","","","436","Ground water","Rick Hartz, PWA Director
P.O. BOX 216
BILLINGS, OK 74630","580-725-3345","","b"
"BINGER PWA","","","","708","Ground water","Wayne Britton
BOX 481
BINGER, OK 73009","405-656-2426","","Caddo"
"BIXBY PUBLIC WORKS AUTHORITY","","","","18,750","Surface water purchased","Bea Aamodt, Director
P.O. BOX 70
BIXBY, OK 74008","918-366-4430","","Tulsa"
"BLACK MESA STATE PARK","","","","26","Ground water","Tucker Heglin
HC 1 Box 8
KENTON, OK 73946","580-426-2222","","Cimarron"
"BLACKWELL MUNICIPAL AUTHORITY","","","","7,668","Surface water","T. J. Greenfield, Chairman
BOX 350
BLACKWELL, OK 74631","580-363-1177","","Kay"
"BLACKWELL RW CORP","","","","920","Surface water purchased","J.D. Soulek
P.O. BOX 367
BLACKWELL, OK 74631","580-363-1260","","Kay"
"BLAIR PUBLIC WORKS AUTHORITY","","","","894","Ground water","Jacob Poulin, Mayor
P.O. BOX 458
BLAIR, OK 73526","580-563-2406","","Jackson"
"BLANCHARD","","","","2,966","Surface water purchased","James Allen Chalender
P.O. BOX 480
BLANCHARD, OK 73010","405-485-9392","","McClain"
"BLUE JACKET PWA","","","","274","Ground water","Chuck North, Mayor
BOX 59
BLUE JACKET, OK 74333","918-784-2382","","Craig"
"BLUE QUAIL ESTATES","","","","350","Ground water","Dustin King
P.O. BOX 850022
YUKON, OK 73085","405-230-7484","","Canadian"
"BLUE QUAIL LOGAN COUNTY","","","","75","Ground water","DUSTIN KING
PO BOX 850022
YUKON, OK 73085","405-230-7484","","Logan"
"BLUE RIVER RV PARK","","","","50","Ground water","Buck Edelman
4700 OK Hwy 78 East
MILBURN, OK 73450","580-443-5912","","Johnston"
"BLUEJAY MOBILE VILLAGE","","","","138","Ground water","Marissa Brooks
PO Box 722760
NORMAN, OK 73070","405-701-0038","","Cleveland"
"BOILING SPRINGS ESTATES","","","","40","Ground water","Rick Schlegel
5524 State Highway 34C Lot7
WOODWARD, OK 73801","580-256-6206","","Woodward"
"BOISE CITY PWA","","","","1,483","Ground water","Wayne Twyman
BOX 129
BOISE CITY, OK 73933","580-544-2271","","Cimarron"
"BOKCHITO","","","","564","Ground water","Wayne Minyard, PW Director
P.O. BOX 10
BOKCHITO, OK 74726","580-295-3775","","Bryan"
"BOKOSHE PWA","","","","450","Surface water purchased","Mr. Jerry Watson
P.O. Box 279
BOKOSHE, OK 74930-0279","918-969-2395","","Le Flore"
"BOMBIDERE CLUB/DA BOMB","","","","25","Ground water","Keri Gage
6301 S.E. 29th St.
MIDWEST CITY, OK 73110","405-732-0066","","Oklahoma"
"BOOMTOWN BBQ","","","","30","Ground water","Matthew Ward
714 South Tallchief Avenue
SKIATOOK, OK 74070","","","Creek"
"BOSWELL PUBLIC WORKS AUTHORITY","","","","932","Surface water purchased","Mr. Buck Eastwood, Chairman
P.O. BOX 478
BOSWELL, OK 74727","580-566-2211","","Choctaw"
"BOUNDARY ON 66","","","","25","Ground water","EDWARD WHITE
16001 E. Hwy 66
LUTHER, OK 73054","405-277-3532","","Oklahoma"
"BOWLEGS LIMA WATER","","","","2,500","Ground water","Bobby Friend
P.O. Box 5
BOWLEGS, OK 74830","405-398-4469","","Seminole"
"BOYNTON PWA","","","","450","Surface water purchased","The Honorable Leanette Hutchinson, Mayor
P.O. Box 266
BOYNTON, OK 74422","918-472-7232","","Muskogee"
"BOYS RANCH TOWN","","","","75","Ground water","Mr. Brent Thackerson, Administrator
5100 S.E. 33RD
EDMOND, OK 73013","405-341-3606","","Oklahoma"
"BRAGGS WATER WORKS","","","","1,030","Ground water","The Honorable Eric Hutchins, Mayor
P.O. Box 149
BRAGGS, OK 74423","918-487-5952","","Muskogee"
"BRAMAN","","","","244","Surface water purchased","Victoria Welsh
P.O. Box 48
BRAMAN, OK 74632","580-385-2169","","Kay"
"BRAUMS DAIRY & PROCESSING PLT","","","","125","Ground water","Jay Lowe, Superintendent
BOX 725
TUTTLE, OK 73089","405-381-4427","","Grady"
"BRECKINRIDGE PWA","","","","239","Ground water","Ricky Roggow, Operator
202 Violet Rose St.
ENID, OK 73701","580-446-5559","","Garfield"
"BRIDGE CREEK CONVENIENCE","","","","50","Ground water","G Marti Inc. C/O Abdul Ghafoor
1021 South Sara Road
BLANCHARD, OK 73010","405-392-3393","","Grady"
"BRIDGE CREEK SCHOOL","","","","800","Ground water","David Morrow, Superintendent
2209 E. Sooner Rd.
BLANCHARD, OK 73010","405-387-4880","","Grady"
"BRIDGEPORT","","","","109","Ground water","Roger McCain, Mayor
P.O. BOX 368
HINTON, OK 73047","405-542-7376","","Caddo"
"BRISTOW MUNICIPAL AUTHORITY","","","","3,700","Ground water","Rick Pinson, Mayor
110 W. 7TH ST
BRISTOW, OK 74010","918-367-6244","","Creek"
"BROKEN ARROW MUNICIPAL AUTHORITY","","","","98,850","Surface water","Charles Vokes
P.O. BOX 610
BROKEN ARROW, OK 74013","918-259-7000","","Tulsa"
"BROKEN BOW PWA","","","","4,320","Surface water","Mr. James Denison
210 N. Broadway
BROKEN BOW, OK 74728","580-584-3407","","McCurtain"
"BROKEN HORN RANCH EVENT CENTER","","","","299","Ground water","SEAN KERLEY
PO BOX 789
LUTHER, OK 73054","405-234-7610","","Oklahoma"
"BROMIDE","","","","163","Ground water","Jim Toney
P.O. BOX 127
BROMIDE, OK 74530","580-638-2334","","Johnston"
"BROOKSVILLE","","","","90","Ground water","The Honorable Charles Carthen, Mayor
P.O. Box 662
TECUMSEH, OK 74873","405-598-3497","","Pottawatomie"
"BRYAN CO. RW&SD #5","","","","8,325","Surface water purchased","Jeff Jackson
22404 State Road 78 South
DURANT, OK 74701","580-924-8235","","Bryan"
"BRYAN CO. RWD #6","","","","990","Ground water","Mr. Bill Miller, Chairman
P.O. BOX 395
CADDO, OK 74729-0108","580-367-9857","","Bryan"
"BRYAN CO. RWD #7","","","","302","Ground water","Jarvis Dobbs, Chairman
P.O. BOX 172
BENNINGTON, OK 74723","580-847-2311","","Bryan"
"BRYAN CO. RWD #9","","","","820","Ground water","Aaron Armstrong
2116 Kemp Road
HENDRIX, OK 74741","580-838-2601","","Bryan"
"BRYAN CO. RWS & SWMD #2","","","","6,270","Surface water","Regina Clinton, Manager
PO BOX 119
MEAD, OK 73449-0119","580-924-8517","","Bryan"
"BRYANS CORNER KITCHEN","","","","125","Ground water","KEVIN PARKER
Rt 4 Box 46
BEAVER, OK 73932","806-683-8366","","Beaver"
"BUCKHORN RWD #2","","","","1,260","Ground water purchased","Dean Lusk, Manager
P.O. BOX 155
SULPHUR, OK 73086","580-622-2593","","Murray"
"BUDDHA MIND MONASTERY","","","","50","Ground water","CHUNG TAI INTL/ CHAN BUDDHIST ASSOC
5800 S ANDERSON RD
OKLAHOMA CITY, OK 73150","405-869-0501","OKLAHOMA CITY","Oklahoma"
"BUDGET INN","","","","40","Ground water","Rajendrakumar Bhakta
14204 Highway 177
SHAWNEE, OK 74804","405-275-8430","","Pottawatomie"
"BUFFALO","","","","1,200","Ground water","Brian Bowles
P.O. BOX 439
BUFFALO, OK 73834","580-735-2030","","Harper"
"BUNCOMBE CREEK MOBILE ESTATES","","","","162","Ground water","Mike Bettag
13888 Joshua St.
KINGSTON, OK 73439","806-679-1312","","Marshall"
"BURBANK","","","","150","Surface water purchased","Kathy Emmons, Mayor
P.O. BOX 59
BURBANK, OK 74633","918-648-5383","","Osage"
"BURLINGTON","","","","156","Ground water purchased","Mr. Jack Davis, Mayor
BOX 216
BURLINGTON, OK 73722","580-431-2550","","Alfalfa"
"BURNS FLAT PWS","","","","2,057","Ground water","Joel Newberry
P.O. BOX 410
BURNS FLAT, OK 73624","580-562-3144","","Washita"
"BURNT CABIN RWD","","","","208","Surface water","Dave Stanley, Chairman
17433 W 929 Rd
PARK HILL, OK 74451-2200","918-457-4343","","Cherokee"
"BUTLER","","","","345","Surface water purchased","Gene Collins, Mayor
P.O. BOX 145
BUTLER, OK 73625","580-664-3915","","Custer"
"BYARS","","","","275","Ground water","Mr. Marion ""Bo"" Cail/Mayor
P.O. BOX 251
BYARS, OK 74831","405-783-4255","","McClain"
"CAAIR","","","","100","Ground water","Don Wilkerson, Vice President
40152 S. 700 RD
JAY, OK 74346","918-529-8600","","Delaware"
"CACHE","","","","2,371","Ground water","The Honorable Shawn D. Komahcheet, Mayor
P.O. BOX 466
CACHE, OK 73527","580-429-3354","","Comanche"
"CADDO","","","","944","Ground water","Dwight Gould
P.O. BOX 105
CADDO, OK 74729-0105","580-367-2244","","Bryan"
"CADDO CO RWD #1 (LOOKEBA)","","","","275","Ground water","Mr. Mike Davis
BOX 73
LOOKEBA, OK 73053","405-457-6300","","Caddo"
"CADDO CO RWD #3","","","","3,900","Ground water","Randall Powers, Manager
P.O. BOX 1074
CARNEGIE, OK 73015","580-654-2318","","Caddo"
"CALERA PWA","","","","2,164","Ground water","Michael Hearon, Mayor
110 W. Main ST.
CALERA, OK 74730","580-434-5420","","Bryan"
"CALUMET","","","","600","Ground water","Lacey Rowell, Mayor
P.O. BOX 190
CALUMET, OK 73014-0190","405-893-2323","","Canadian"
"CALVIN","","","","300","Ground water","Ms. Linda Bennett, Town Clerk
P.O. Box 368
CALVIN, OK 74531","405-645-2434","","Hughes"
"CAMARGO RWD #2","","","","150","Ground water","Mark Ward, Chairman
P.O. BOX 86
CAMARGO, OK 73835","580-571-7275","","Dewey"
"CAMERON PWA","","","","302","Surface water purchased","The Honorable Jason McGee, Mayor
P.O. Box 292
CAMERON, OK 74932-0292","918-649-7862","","Le Flore"
"CAMP BILLY JOE","","","","50","Ground water","Duane Ferguson
P.O. BOX 338
BOISE CITY, OK 73933","580-544-2587","","Cimarron"
"CAMP DAKANI #1","","","","25","Ground water","Terry Stilwell, Ranger
3309 E. Hefner Road
OKLAHOMA CITY, OK 73131","405-254-2064","","Oklahoma"
"CAMP GARLAND/LOCUST GROVE","","","","100","Ground water","Don Atwood
4295 S. Garnett Rd.
TULSA, OK 74146","918-743-6125","","Mayes"
"CAMP GRUBER / OK MILITARY DEPT","","","","2,469","Surface water","Mr. Monte Battles
P.O. BOX 29
BRAGGS, OK 74423-0029","918-549-6079","","Muskogee"
"CAMP SIMPSON BSA","","","","26","Ground water","Gene Karr
P.O. Box 5309
ARDMORE, OK 73403","580-465-7510","","Johnston"
"CAMP SOONER","","","","25","Ground water","Mr. Colby Rosiere
22281 Okay Rd.
TECUMSEH, OK 74873","405-598-3909","","Pottawatomie"
"CANADIAN CO RW, S &SWMD #5","","","","316","Purchased ground water under influence of surface water source","TJ Meschberger
P.O. Box 1304
EL RENO, OK 73036","405-262-1329","","Canadian"
"CANADIAN CO RWD # 1","","","","750","Ground water","Michael Beard, Chairman
P. O. BOX 2
CALUMET, OK 73014","405-262-2696","","Canadian"
"CANADIAN CO RWD # 4","","","","907","Ground water","Mike Hufnagel
P.O. BOX 386
EL RENO, OK 73036","405-262-5169","","Canadian"
"CANADIAN CO WATER AUTHORITY","","","","1,700","Surface water purchased","Lance Brown, Chairman
17211 Darren Avenue
EL RENO, OK 73036","405-262-8730","","Canadian"
"CANTON","","","","650","Ground water","Don Foster, Mayor
BOX 128
CANTON, OK 73724","580-886-2212","","Blaine"
"CANUTE","","","","524","Ground water","Dan K. Price
P.O. BOX 220
CANUTE, OK 73626","580-472-3111","","Washita"
"CANYON BROOK RV PARK","","","","50","Ground water","Johnny Giesbrecht
4038 County St. 2630
HINTON, OK 73047","405-929-0942","","Caddo"
"CARDINAL HILL SUBDIVISION","","","","475","Ground water","Mark Tickel
PO BOX 690
MADILL, OK 73446","580-564-7069","","Marshall"
"CARMEN PUBLIC WORKS AUTHORITY","","","","355","Ground water","Matthew Oldham, Mayor
P.O. BOX 98
CARMEN, OK 73726","580-987-2321","","Alfalfa"
"CARNEGIE","","","","1,637","Ground water","Mr. Ken Bailey, Superintendent
P.O. BOX 1075
CARNEGIE, OK 73015","580-654-1004","","Caddo"
"CARNEY","","","","649","Ground water","Stephanie Porter
P.O. BOX 566
CARNEY, OK 74832-0566","405-865-2380","","Lincoln"
"CARRIAGE HILLS","","","","160","Ground water","Larry Hammond
P.O. Box 192
AFTON, OK 74331","918-257-0892","","Delaware"
"CARRIAGE VILLAGE","","","","500","Surface water purchased","Water System Administrator
715 N. 96th East Pl.
TULSA, OK 74115","918-838-7857","","Tulsa"
"CARTER","","","","358","Ground water purchased","Jeremy Justus, Mayor
P.O. BOX 239
CARTER, OK 73627","580-486-3205","","Beckham"
"CASHION","","","","900","Ground water purchased","Bobbie Brooks
P.O. BOX 27
CASHION, OK 73016","405-433-2243","","Kingfisher"
"CATOOSA","","","","2,668","Surface water purchased","Jesse Payne, PW Director
P.O. BOX 190
CATOOSA, OK 74015","918-266-0806","","Rogers"
"CAYUGA PARK RESORT","","","","40","Ground water","Steve Hoover
25985 S. 668 Rd.
GROVE, OK 74344","316-841-4404","","Delaware"
"CEDAR BLUE","","","","500","Ground water purchased","Tonya Glasgow, Manager
3012 Cedar Blue Rd
SULPHUR, OK 73086","580-622-6302","","Murray"
"CEDAR CREST COUNTRY CLUB","","","","315","Surface water purchased","Lori Hart
160 Elm Blvd
LOCUST GROVE, OK 74352","918-740-6999","","Mayes"
"CEDAR HILLS CAMP","","","","250","Ground water","Dwayne Pate
P.O. BOX 39
BINGER, OK 73009","405-656-2811","","Caddo"
"CEMENT","","","","530","Ground water purchased","Kathy Harris, Mayor
P.O. Box 337
CEMENT, OK 73017","405-489-3222","","Caddo"
"CENTRAHOMA WATER CO INC","","","","150","Surface water purchased","Charles Canida
PO Box 240
TUPELO, OK 74572","580-927-5640","","Coal"
"CENTRAL OKLAHOMA CAMP AND CONF CENTER","","","","25","Ground water","Josh McClennahan
1 Twin Cedar Lane
GUTHRIE, OK 73044","405-282-2811","","Logan"
"CENTRAL OKLAHOMA JUVENILE CENTER","","","","265","Surface water purchased","Ms. Dana Masquat
700 S. 9TH
TECUMSEH, OK 74873","405-598-4118","","Pottawatomie"
"CENTRAL TRUCK STOP","","","","25","Ground water","CHRIS BEGG
12204 N I-35 SERVICE RD.
OKLAHOMA CITY, OK 73131","405-202-5292","","Oklahoma"
"CHANDLER","","","","3,142","Surface water","Gene Imel, Mayor
414 Manvel
CHANDLER, OK 74834","405-258-3200","","Lincoln"
"CHANDLER LAKE WELLS NORTH","","","","25","Ground water","Gene Imel, Mayor
414 Manvel
CHANDLER, OK 74834","405-258-3200","","Lincoln"
"CHANDLER LAKE WELLS SOUTH","","","","25","Ground water","Gene Imel, Mayor
414 Manvel
CHANDLER, OK 74834","405-258-3200","","Lincoln"
"CHARLIE BROWN'S LEARNING CENTER","","","","65","Ground water","CHARLIE BROWN'S LEARNING CENTER
329363 E LINCOLN ST
HARRAH, OK 73045","405-454-3926","","Oklahoma"
"CHARLIE'S CATFISH COMPANY","","","","90","Ground water","Charly Moore
P.O. Box 283
WALTERS, OK 73531","405-476-6180","","Cotton"
"CHATTANOOGA PWS","","","","627","Ground water","Mike Fortney
302 3rd St
CHATTANOOGA, OK 73528","580-597-3390","","Comanche"
"CHECOTAH PWA","","","","3,481","Surface water","Mr. Daniel Tarkington, Chairman
414 W. Gentry
CHECOTAH, OK 74426","918-473-5411","","McIntosh"
"CHELSEA ECONOMIC DEV. AUTH.","","","","1,964","Surface water","Mike Province, Mayor
637 S. Olive
CHELSEA, OK 74016","918-789-2558","","Rogers"
"CHEROKEE","","","","1,630","Groundwater under influence of surface water","Karen Hawkins, Mayor
112 N GRAND AVE
CHEROKEE, OK 73728","580-596-3052","","Alfalfa"
"CHEROKEE CO. RWD #1 (FT GIBSON)","","","","710","Surface water","Thom Cole, Chairman
P.O. Box 622
FORT GIBSON, OK 74434","918-478-4242","","Cherokee"
"CHEROKEE CO. RWD #11","","","","3,395","Surface water","Joshua Hubbard, Field Manager
P.O. BOX 190
HULBERT, OK 74441","918-772-2915","","Cherokee"
"CHEROKEE CO. RWD #12","","","","95","Ground water","John Cutrell, Chairman
P.O. Box 190
HULBERT, OK 74441","918-431-0260","","Cherokee"
"CHEROKEE CO. RWD #13","","","","1,640","Surface water","Cathy Cullen
P.O. BOX 34
COOKSON, OK 74427-0034","918-457-4690","","Cherokee"
"CHEROKEE CO. RWD #2 (KEYS)","","","","1,493","Surface water","Brandon Kilpatrick
P.O. BOX 190
HULBERT, OK 74441","918-772-2915","","Cherokee"
