"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"BLUE MOUNTAIN  USD 21","","","","600","Ground water","BLUE MOUNTAIN UNION SCHOOL DISTRICT #21
2420 ROUTE 302
WELLS RIVER, VT 05081","802-222-5216","NEWBURY","Orange"
"BLUEBERRY HILL","","","","61","Ground water","
203 CAPTAIN KIDD RD
EAST MONTPELIER, VT 05651","802-498-8720","EAST MONTPELIER","Washington"
"BLUSH HILL COUNTRY CLUB THE CLUB HOUSE","","","","110","Ground water","
4 CRESTVIEW DRIVE
MONTPELIER, VT 05602","802-522-7333","WATERBURY","Washington"
"BOBS DINER","","","","55","Ground water","
PO BOX 613
MANCHESTER, VT 05254","802-362-4681","MANCHESTER","Bennington"
"BOLTON COMMUNITY WATER SYSTEM","","","","1,030","Ground water","
26 WENTWORTH RD
RICHMOND, VT 05477","802-343-7423","BOLTON","Chittenden"
"BOMOSEEN STATE PARK","","","","444","Ground water","
271 N MAIN ST SUITE 215
RUTLAND, VT 05701","802-417-7629","CASTLETON","Rutland"
"BOOTH BROTHERS WELLS HP HOOD","","","","80","Ground water","
219 ALLEN ST
BARRE, VT 05641","802-661-3141","BARRE TOWN","Washington"
"BORDER PATROL STATION SWANTON","","","","112","Ground water","104 RAVEN DRIVE
SUITE 1
SWANTON, VT 05488","802-868-5562","HIGHGATE","Franklin"
"BOULDER RIDGE AT MT SNOW","","","","131","Ground water","
PO BOX 1339
WEST DOVER, VT 05356","802-464-5749","DOVER","Windham"
"BOW AND ARROW MHP","","","","60","Surface water","
101 ELDREDGE ST #101
SO BURLINGTON, VT 05403","802-318-8607","NORTH HERO","Grand Isle"
"BRADFORD VILLAGE WATER SYSTEM","","","","1,512","Ground water","
PO BOX 603
BRADFORD, VT 05033","802-222-4315","BRADFORD","Orange"
"BRAESIDE MOTEL","","","","48","Ground water","
PO BOX 411
WOODSTOCK, VT 05091","802-457-1366","WOODSTOCK","Windsor"
"BRAINTREE ELEMENTARY SCHOOL","","","","155","Ground water","
24 CENTRAL ST
RANDOLPH, VT 05060","802-728-2879","BRAINTREE","Orange"
"BRANBURY STATE PARK","","","","967","Ground water","
271 N MAIN ST SUITE 215
RUTLAND, VT 05701","802-417-7629","SALISBURY","Addison"
"BRANDON FIRE DISTRICT 1","","","","3,865","Ground water","
58 FRANKLIN ST
BRANDON, VT 05733","802-247-3311","BRANDON","Rutland"
"BRANDON FIRE DISTRICT 2","","","","98","Ground water","BRANDON FIRE DISTRICT 2 TREASURER
253 DEER RUN RD
BRANDON, VT 05733","802-247-4193","BRANDON","Rutland"
"BRANDON MOTOR LODGE","","","","172","Ground water","BRANDON MOTOR LODGE
2095 FRANKLIN ST
BRANDON, VT 05733","802-247-9594","BRANDON","Rutland"
"BRATTLEBORO COUNTRY CLUB","","","","114","Ground water","
4057 HINESBURG RD
GUILFORD, VT 05301","617-733-6844","BRATTLEBORO","Windham"
"BRATTLEBORO NORTH KOA","","","","198","Ground water","
1238 US ROUTE 5
EAST DUMMERSTON, VT 05346","802-254-5908","PUTNEY","Windham"
"BRATTLEBORO PROFESSIONAL CENTER","","","","60","Ground water","SVE ASSOCIATES
PO BOX 1818
BRATTLEBORO, VT 05302","802-257-0561","BRATTLEBORO","Windham"
"BRATTLEBORO WATER DEPT","","","","12,200","Surface water","
211 FAIRGROUND RD
BRATTLEBORO, VT 05301","802-254-4255","BRATTLEBORO","Windham"
"BREEZY MEADOWS CAMPGROUND","","","","288","Ground water","
PO BOX 530
LANCASTER, NH 03584","802-695-9949","CONCORD","Essex"
"BREWSKIS PUB","","","","66","Ground water","
4141 HINMAN SETTLER RD
BROWNINGTON, VT 05860","802-673-9442","IRASBURG","Orleans"
"BREWSTER PIERCE SCHOOL","","","","149","Ground water","
120 SCHOOL ST
HUNTINGTON, VT 05462","802-434-7205","HUNTINGTON","Chittenden"
"BREWSTER RIVER CAMPGROUND","","","","60","Ground water","
110 CAMPGROUND DR
JEFFERSONVILLE, VT 05464-9422","802-324-9631","CAMBRIDGE","Lamoille"
"BREWSTER RIVER PUB & BREWERY","","","","103","Ground water","
4087 VT RT 108 S
JEFFERSONVILLE, VT 05464","802-644-6366","CAMBRIDGE","Lamoille"
"BRIDGES RESORT","","","","440","Ground water","
202 BRIDGES CIR
WARREN, VT 05674","802-583-2922","WARREN","Washington"
"BRIDGEWATER MILL","","","","108","Ground water","
PO BOX 7
BRIDGEWATER, VT 05034","802-672-3323","BRIDGEWATER","Windsor"
"BRIGHT BEGINNINGS DAYCARE","","","","211","Ground water","
22 BRIDGE ST
ST JOHNSBURY, VT 05819","802-535-5984","NEWBURY","Orange"
"BRIGHTON WATER SYSTEM","","","","1,782","Surface water","
PO BOX 377
ISLAND POND, VT 05846","802-723-4405","BRIGHTON","Essex"
"BRISTOL FAMILY CENTER","","","","59","Ground water","
16 ORCHARD TERRACE
BRISTOL, VT 05443","802-453-5659","BRISTOL","Addison"
"BRISTOL WATER DEPT","","","","1,985","Ground water","
PO BOX 249
BRISTOL, VT 05443","802-453-2410","BRISTOL","Addison"
"BRITTANY MOTEL","","","","32","Ground water","
6 SPENCER HILL ROAD
KILLINGWORTH, CT 06419","203-927-8845","MANCHESTER","Bennington"
"BROMLEY VIEW INN","","","","110","Ground water","
522 VT RTE 30
BONDVILLE, VT 05340","802-297-1459","WINHALL","Bennington"
"BROMLEY WATER COMPANY","","","","4,300","Ground water","
PO BOX 1130
MANCHESTER CENTER, VT 05255","802-824-5522","PERU","Bennington"
"BROOKFIELD ELEMENTARY","","","","140","Ground water","
24 CENTRAL STREET
RANDOLPH, VT 05060","802-728-2879","BROOKFIELD","Orange"
"BROOKLINE SCHOOL BUILDING","","","","59","Ground water","TOWN CLERK
PO BOX 403
NEWFANE, VT 05345","802-365-4648","BROOKLINE","Windham"
"BROOKSIDE CAMPGROUND","","","","400","Ground water","
680 SANDHILL RD
ENOSBURG FALLS, VT 05450","802-933-4376","ENOSBURG","Franklin"
"BROOKSIDE MHP","","","","135","Ground water","
PO BOX 311
VERGENNES, VT 05491","802-877-2626","STARKSBORO","Addison"
"BROWNINGTON CENTRAL SCHOOL","","","","120","Ground water","
130 KINSEY RD
BARTON, VT 05822","802-525-1204","BROWNINGTON","Orleans"
"BUCK LAKE GRN MTN CONSERVATION CAMP","","","","80","Ground water","FISH AND WILDLIFE DEPT
1 NATIONAL LIFE DR DAVIS 2
MONTPELIER, VT 05620-3702","802-371-9975","WOODBURY","Washington"
"BULL RUN","","","","420","Ground water","
77 OKEMO RIDGE RD
LUDLOW, VT 05149","802-228-1114","LUDLOW","Windsor"
"BUOY 39","","","","33","Ground water","
668 MT INDEPENDENCE
ORWELL, VT 05760","802-948-2411","ORWELL","Addison"
"BURKE FIRE DISTRICT 1","","","","142","Ground water","
PO BOX 154
EAST BURKE, VT 05832","802-626-5426","BURKE","Caledonia"
"BURKE MOUNTAIN WATER CO","","","","1,058","Ground water","
223 SHERBURNE LODGE ROAD
EAST BURKE, VT 05832","802-626-7326","BURKE","Caledonia"
"BURKE TOWN OFFICES","","","","112","Ground water","
212 SCHOOL ST
WEST BURKE, VT 05871","802-467-3717","BURKE","Caledonia"
"BURKE TOWN SCHOOL","","","","225","Ground water","
3293 BURKE HOLLOW RD
W. BURKE, VT 05855","802-467-1405","BURKE","Caledonia"
"BURLINGTON DEPT PUBLIC WORKS WATER DIV","","","","42,000","Surface water","
235 PENNY LN
BURLINGTON, VT 05401","802-863-4501","BURLINGTON","Chittenden"
"BURR AND BURTON ACADEMY MOUNTAIN CAMPUS","","","","110","Ground water","BURR AND BURTON ACADEMY
PO BOX 498
MANCHESTER, VT 05254","802-824-4846","PERU","Bennington"
"BURTON ISLAND STATE PARK","","","","374","Surface water","
31 KNIGHT POINT ROAD
NORTH HERO, VT 05474","802-372-5060","ST. ALBANS TOWN","Franklin"
"BUTTERFIELD COMMON SENIOR HOUSING","","","","105","Ground water","AQUATECH COMPLIANCE SERVICES, LLC
27 BROOK STREET
KEENE, NH 03431","603-209-4875","DOVER","Windham"
"BUTTERNUT HILL","","","","82","Ground water","TECHNICAL PLANNING & MANAGEMENT
6971 MAIN ST, SUITE 4
WAITSFIELD, VT 05673","802-496-9400","WAITSFIELD","Washington"
"BUTTERNUT PROPERTIES","","","","36","Ground water","
PO BOX 528
KILLINGTON, VT 05751","802-422-5660","KILLINGTON","Rutland"
"CABINS AT AUTUMN MOUNTAIN WINERY","","","","98","Ground water","
1246 FRANKLIN ST
BRANDON, VT 05733","413-205-7835","BRANDON","Rutland"
"CABOT TOWN WATER SYSTEM","","","","250","Ground water","
BOX 36
CABOT, VT 05647","802-563-2279","CABOT","Washington"
"CAJUNS SNACK BAR","","","","30","Ground water","CAJUNS SNACKBAR LLC
1723 EAST HILL
N TROY, VT 05859","802-988-1031","LOWELL","Orleans"
