"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"ADVANCE AUTO PARTS # 9496","","","","100","Ground water","PO BOX 2710
ROANOKE, VA 24001","540-561-6488","PLANT CITY","Hillsborough"
"ADVANCE AUTO PARTS # 9575","","","","150","Ground water","PO BOX 2710/LEASE PROP TAX
ROANOKE, VA 24001","800-314-4243","THONOTOSASSA","Hillsborough"
"ADVANCE AUTO PARTS #9497","","","","160","Ground water","PO BOX 2710
ROANOKE, VA 24001","540-561-6488","PLANT CITY","Hillsborough"
"ADVANCED DISPOSAL","","","","107","Ground water","5111 SOUTH PINE AVE
STE M
OCALA, FL 34480","407-410-0534","OCALA","Marion"
"ADVENT CHRISTIAN VILLAGE","","","","784","Ground water","P.O. BOX 4323
DOWLING PARK, FL 32064-1539","386-658-5550","DOWLING PARK","Suwannee"
"ADVENTURELAND","","","","25","Ground water","TWO S. UNIVERSITY DR.
STE 325
FORT LAUDERDALE, FL 33324","954-380-8548","FLORAL CITY","Citrus"
"ADVENTURES UNLIMITED","","","","150","Ground water","8974 TOMAHAWK LANDING ROAD
MILTON, FL 32570","850-623-6197","MILTON","Santa Rosa"
"AFRIDI INVESTMENTS/HESS STATION","","","","25","Ground water","4660 SALISBURY ROAD
JACKSONVILLE, FL 32256","386-334-5279","BUNNELL","Flagler"
"AFRL AREA (TYNDALL AFB)","","","","110","Ground water","325 CES
119 ALABAMA AVENUE
TYNDALL AFB, FL 32403","850-283-3283","TYNDALL AFB","Bay"
"AG-PRO - OCALA","","","","25","Ground water","1695 NW 63RD ST
OCALA, FL 34475-3023","352-351-2383","OCALA","Marion"
"AGAPE BAPTIST CHURCH","","","","25","Ground water","6200 NW 50TH AVE
OCALA, FL 34482","352-840-0186","OCALA","Marion"
"AGAPE CHRISTIAN FELLOWSHIP INC.","","","","35","Ground water","8270 BUCKINGHAM ROAD
FORT MYERS, FL 33905","239-791-8876","FORT MYERS","Lee"
"AGAVE MANAGEMENT DUPLEXES","","","","40","Ground water","21102 STATE ROAD 44
EUSTIS, FL 32736","352-357-3500","LEESBURG","Lake"
"AGRI-STARTS INC","","","","63","Ground water","1728 KELLY PARK RD
APOPKA, FL 32712","407-889-8055","APOPKA","Orange"
"AGUACATE, LLC","","","","30","Ground water","3830 SW 138 AVENUE
MIAMI, FL 33175","305-606-5455","MIAMI","Miami-Dade"
"AHAVA BAPTIST CHURCH","","","","65","Ground water","6015 WEST FARKAS ROAD
PLANT CITY, FL 33567","813-737-3739","PLANT CITY","Hillsborough"
"AIRGLADES INDUSTRIAL PARK WTP","","","","25","Ground water purchased","PO BOX 2340
LABELLE, FL 33975-2340","863-675-5220","CLEWISTON","Hendry"
"AIRPORT FARMER'S AND FLEA MARKET","","","","50","Ground water","17375 SPRING HILL DR.
BROOKSVILLE, FL 34604","352-796-0268","BROOKSVILLE","Hernando"
"AIRPORT MOTEL","","","","25","Ground water","P O BOX 575
BLOUNTSTOWN, FL 32424","850-674-8168","BLOUNTSTOWN","Calhoun"
"AIRPORT PLAZA","","","","25","Ground water","2424 CONGRESS AVENUE, SUITE J
WEST PALM BEACH, FL 33409","561-244-5345","WEST PALM BEACH","Palm Beach"
"AIRSTREAM OF TAMPA","","","","40","Ground water","4656 MCINTOSH ROAD
DOVER, FL 33527","813-659-0008","DOVER","Hillsborough"
"AJAX PAVING","","","","25","Ground water","ONE AJAX DRIVE
NORTH VENICE, FL 34275","914-486-3364","NORTH VENICE","Sarasota"
"AKINS BBQ","","","","25","Ground water","POST OFFICE BOX 267
BELL, FL 32619","352-463-6859","BELL","Gilchrist"
"ALACHUA COUNTY AG. ; EQUESTRIAN CENTER","","","","150","Ground water","12 SE FIRST ST
GAINESVILLE, FL 32601","352-538-8265","NEWBERRY","Alachua"
"ALACHUA LEARNING CENTER","","","","162","Ground water","PO BOX 1389
ALACHUA, FL 32616","386-418-2080","ALACHUA","Alachua"
"ALACHUA WTP","","","","8,220","Ground water","PO BOX 9
ALACHUA, FL 32616-0009","386-418-6140","ALACHUA","Alachua"
"ALAFIA BAPTIST CHURCH","","","","85","Ground water","222 ALAFIA CHURCH ROAD
LITHIA, FL 33547","813-634-8845","LITHIA","Hillsborough"
"ALAFIA RIVER STATE PARK BATH HOUSE","","","","240","Ground water","14326 SOUTH COUNTY ROAD 39
LITHIA, FL 33547","813-672-5320","LITHIA","Hillsborough"
"ALAFIA RIVER STATE PARK-PICNIC AREA","","","","300","Ground water","14326 SOUTH COUNTY ROAD 39
LITHIA, FL 33547","813-672-5320","LITHIA","Hillsborough"
"ALAFIA RIVER STATE RECREATION MAINTENANC","","","","25","Ground water","14502 S COUNTY RD 39
LITHIA, FL 33598","813-672-5320","LITHIA","Hillsborough"
"ALBRITTON LABOR CAMP","","","","83","Ground water","PO BOX 2367
PLANT CITY, FL 33564","813-299-8611","PLANT CITY","Hillsborough"
"ALCOMA CARETAKING LLC","","","","25","Ground water","P.O. BOX 231
LAKE WALES, FL 33859","863-696-1778","LAKE WALES","Polk"
"ALFIES IRISH PUB ; RESTAURANT","","","","25","Ground water","PO BOX 1009
OCKLAWAHA, FL 32183","352-288-0485","OCKLAWAHA","Marion"
"ALFORD, TOWN OF","","","","500","Ground water","P.O. BOX 128
ALFORD, FL 32420","850-579-2040","ALFORD","Jackson"
"ALICO CAMP SITE","","","","40","Ground water","12010 NE Highway # 70
Arcadia, FL 34266","570-898-7347","CLEWISTON","Hendry"
"ALL AMERICAN DINER","","","","75","Ground water","PO BOX 2446
GIBSONTON, FL 33534","813-677-6274","TAMPA","Hillsborough"
"ALL AREA ROOFING","","","","35","Ground water","1820 N. 57TH ST.
TAMPA, FL 33619","813-247-7663","TAMPA","Hillsborough"
"ALL IN THE FAMILY BAR","","","","25","Ground water","569 N HWY 17-92
LONGWOOD, FL 32750","407-695-4527","LONGWOOD","Seminole"
"ALL KIDS ACADEMY","","","","200","Ground water","1910 LIVINGSTONE AVE.
LUTZ, FL 33559","813-948-3113","LUTZ","Pasco"
"ALL STAR KIDS EARLY LEARN.CTR.","","","","130","Ground water","7608 WENTWORTH DRIVE
LAKE WORTH, FL 33467","561-659-8832","LOXAHATCHEE","Palm Beach"
"ALL STAR MANAGEMENT","","","","35","Ground water","5803 15TH ST E
BRADENTON, FL 34203","941-755-8933","SARASOTA","Sarasota"
"ALLEN MILL POND","","","","25","Ground water","4298 NW CR 292
MAYO, FL 32066","386-294-3667","MAYO","Lafayette"
"ALLEN-RAWLS POST#77, INC","","","","25","Ground water","P.O. BOX 1196
INVERNESS, FL 34451-1196","352-726-0444","INVERNESS","Citrus"
"ALLIANCE HILL RV PARK","","","","25","Ground water","PO BOX 733
TALLAHASSEE, FL 32302","850-545-4928","MARIANNA","Jackson"
"ALLIGATOR CREEK STOP CAMP","","","","100","Ground water","501 S. CALHOUN ST.
TALLAHASSEE, FL 32399-2500","850-717-3926","LAWTEY","Bradford"
"ALLIGATOR POINT WATER RESOURCE DISTRICT","","","","671","Ground water","PO BOX 155
PANACEA, FL 32346","850-349-2274","PANACEA","Franklin"
"ALLSTATE BUSINESS CENTERS, INC.","","","","60","Ground water","PO BOX 280078
TAMPA, FL 33682","813-240-1317","TAMPA","Hillsborough"
"ALOHA GARDENS UTILITIES","http://www.fgua.com/docs/CCRs/2011/2011%20CCR%20Aloha%20Gardens.pdf","http://www.fgua.com/aloha","","8,136","Surface water purchased","280 WEKIVA SPRINGS RD
SUITE 2070
LONGWOOD, FL 32779","407-629-6900","NEW PORT RICHEY","Pasco"
"ALONG THE WAY DAYCARE","","","","50","Ground water","2351 HWY 73 SOUTH
MARIANNA, FL 32448","850-482-4999","MARIANNA","Jackson"
"ALPINE MOBILE HOME PARK","","","","200","Ground water","18 CENTER ST.
LAKE PLACID, FL 33852","863-465-9143","LAKE PLACID","Highlands"
"ALS PIZZA AND WINGS","","","","25","Ground water","2816 W FAIRBANKS AVE
WINTER PARK, FL 32789","407-647-2288","ORLANDO","Orange"
"ALTAMONTE SPRINGS WATER DEPT (2 WPS)","","","","55,576","Ground water","950 KELLER ROAD
ALTAMONTE SPRINGS, FL 32714","407-571-8674","ALTAMONTE SPRINGS","Seminole"
"ALTHA, TOWN OF WATER SYSTEM","","","","800","Ground water","P.O. BOX 6
ALTHA, FL 32421","850-762-3280","ALTHA","Calhoun"
"ALTOONA CONG OF JEH WITNESSES","","","","25","Ground water","PO BOX 655
ALTOONA, FL 32702-0655","352-669-1063","ALTOONA","Lake"
"ALTOONA DISCOUNT FOOD STORE","","","","25","Ground water","42409 SR 19
ALTOONA, FL 32702","352-455-9546","ALTOONA","Lake"
"ALTOONA SCHOOL INC.","","","","90","Ground water","220 N CENTRAL AVE
UMATILLA, FL 32784","352-253-6726","ALTOONA","Lake"
"ALTURAS ELEMENTARY","","","","360","Ground water","P.O.BOX 391
BARTOW, FL 33831","863-534-0500","ALTURAS","Polk"
"ALTURAS WATER, LLC","","","","300","Ground water","5911 TROUBLE CREEK RD
NEW PORT RICHIE, FL 34652","863-904-5574","ALTURAS","Polk"
"ALVA COUNTRY DINER","","","","90","Ground water","621 MOORE AVE
LEHIGH ACRES, FL 33972","239-986-8989","ALVA","Lee"
"ALVA VILLAGE MARKET","","","","70","Ground water","18500 PALM BEACH BLVD.
ALVA, FL 33920","239-728-9906","ALVA","Lee"
"AMELIA ISLAND MARINA","","","","25","Ground water","251 CREEKSIDE DRIVE
AMELIA ISLAND, FL 32034","904-277-4615","AMELIA ISLAND","Nassau"
"AMERICA'S AUTO AUCTION","","","","25","Ground water","11982 NEW KINGS RD.
JACKSONVILLE, FL 32219","904-764-7653","JACKSONVILLE","Duval"
"AMERICA'S BEST INN","","","","25","Ground water","26480 S DIXIE HIGHWAY
MIAMI, FL 33032","305-258-3034","HOMESTEAD","Miami-Dade"
"AMERICA'S BEST VALUE INN","","","","25","Ground water","1004 ECKLES DRIVE
TAMPA, FL 33612","813-892-6965","WHITE SPRINGS","Suwannee"
"AMERICAN BEACH VILLAS","","","","25","Ground water","5553 GREGG ST
AMERICAN BEACH, FL 32034","904-261-0840","AMERICAN BEACH","Nassau"
"AMERICAN FOODS GROCERY ; DELI","","","","25","Ground water","3030 W. GULF TO LAKE HWY
LECANTO, FL 34461","352-746-7882","LECANTO","Citrus"
"AMERICAN LEGION #111","","","","60","Ground water","6918 NORTH FLORIDA AVENUE
TAMPA, FL 33604","813-236-2281","TAMPA","Hillsborough"
"AMERICAN LEGION POST #335","","","","75","Ground water","11421 OSCEOLA DR
NEW PORT RICHEY, FL 34654-1330","727-868-3445","NEW PORT RICHEY","Pasco"
"AMERICAN LEGION POST 101","","","","25","Ground water","PO BOX 1036
BUSHNELL, FL 33513","352-568-0201","BUSHNELL","Sumter"
"AMERICAN LEGION POST 254 NP.","","","","120","Ground water","P.O. BOX 7915
NORTH PORT, FL 34287","941-423-7311","NORTH PORT","Sarasota"
"AMERICAN PANEL CORPORATION","","","","100","Ground water","5800 SE 78TH ST.
OCALA, FL 34472-3407","352-245-7055","OCALA","Marion"
"AMERICANA VILLAGE","","","","2,100","Ground water","19800 SW 180 AVE, # 602
MIAMI-DADE, FL 33187","305-253-6025","MIAMI","Miami-Dade"
"AMERIGROW RECYCLING","","","","80","Ground water","1320 W. ATLANTIC AVE
DELRAY BEACH, FL 33446","561-499-8148","DELRAY BEACH","Palm Beach"
"AMEX FOODS","","","","25","Ground water","2709 SE 25TH AVE.
OCALA, FL 34471","352-804-7884","OCALA","Marion"
"AMI KIDS YES","","","","72","Ground water","4337 SAFFOLD RD
WIMAUMA, FL 33598","813-671-5213","WIMAUMA","Hillsborough"
"AMITY MARINA, LLC","","","","25","Ground water","8353 CAYUGA TRAIL N.
JACKSONVILLE, FL 32244","904-616-7716","SWITZERLAND","St. Johns"
"AMOCO #157/MT. PLYMOUTH","","","","25","Ground water","PO BOX 3889
LAKELAND, FL 33802-3889","800-553-0851","MT PLYMOUTH","Lake"
"AMVET POST 26","","","","52","Ground water","PO BOX 126
VALRICO, FL 33595","813-597-5415","DOVER","Hillsborough"
"AMVET POST 44","","","","25","Ground water","3613 W TYSON AVE
TAMPA, FL 33611","813-361-8932","PLANT CITY","Hillsborough"
"AMVET POST 444","","","","25","Ground water","POST OFFICE BOX 879
WILLISTON, FL 32696","352-528-2550","WILLISTON","Levy"
"AMVET POST 88","","","","68","Ground water","10050 NE SR 24
ARCHER, FL 32618","352-486-6844","ARCHER","Levy"
"AMVETS 2000","","","","25","Ground water","401 ORTIZ BLVD
WARM MINERAL SPRINGS, FL 34287","941-429-1999","WARM MINERAL SPRINGS","Sarasota"
"AMVETS POST #14","","","","25","Ground water","10450 S. DIXIE HWY
HOBE SOUND, FL 33455","772-546-6004","HOBE SOUND","Martin"
"AMVETS POST 33","","","","25","Ground water","4310 DEER RUN RD
ST CLOUD, FL 34772","845-326-7060","ST CLOUD","Osceola"
"AMVETS POST 60","","","","25","Ground water","2846 SW HWY 17
ARCADIA, FL 34266","863-494-4996","ARCADIA","DeSoto"
"ANCIENT OAKS RV RESORT","","","","745","Ground water","6407 SE US 441
OKEECHOBEE, FL 34974","863-763-0991","OKEECHOBEE","Okeechobee"
"ANCLOTE VILLAGE","http://www.fgua.com/docs/CCRs/2011/2011%20CCR%20Holiday%20Anclote.pdf","http://www.fgua.com/holiday","","1,257","Ground water","280 WEKIVA SPRINGS ROAD
SUITE 2070
LONGWOOD, FL 32779","407-629-6900","NEW PORT RICHEY","Pasco"
"ANDES SMART ACADEMY","","","","46","Ground water","19215 LIVINGSTON AVE
LUTZ, FL 33559","813-928-9652","LUTZ","Hillsborough"
"ANDY'S TRAVEL TRAILER PARK","","","","150","Ground water","1345 COUNTY ROAD 206
MARENGO, OH 43334","813-782-3843","ZEPHYRHILLS","Pasco"
"ANGEL FOOD MART","","","","25","Ground water","PO BOX 566
ORANGE LAKE, FL 32681","352-817-0392","REDDICK","Marion"
"ANGELINA LAKESIDE INN","","","","25","Ground water","21726 US 27
LEESBURG, FL 34748","352-787-8876","LEESBURG","Lake"
"ANGELO'S CHEVRON","","","","100","Ground water","101 W. HIGHWAY 60
PLANT CITY, FL 33567","813-737-1907","PLANT CITY","Hillsborough"
"ANGELUS GROUP HOME","","","","50","Ground water","12413 HUDSON AVE.
HUDSON, FL 34669","727-856-1775","HUDSON","Pasco"
"ANGRY BEAVER LLC","","","","25","Ground water","3360 SE 183RD AVENUE ROAD
OCKLAWAHA, FL 32179","615-618-5686","SILVER SPRINGS","Marion"
"ANGRY BULL, INC.","","","","25","Ground water","13490 ORANGE AVE.
FORT PIERCE, FL 34945","863-610-2800","FT.PIERCE","St. Lucie"
"ANGUS VALLEY","http://www.fgua.com/docs/CCRs/2011/2011%20CCR%20Angus%20Valley.pdf","http://www.fgua.com/pasco","","1,797","Ground water","280 WEKIVA SPRINGS ROAD
SUITE 2070
LONGWOOD, FL 32779","407-629-6900","WESLEY CHAPEL","Pasco"
"ANNA MARY MHP","","","","38","Ground water","7026 NUNDY AVE
GIBSONTON, FL 33534","813-539-5495","THONOTOSASSA","Hillsborough"
"ANNAWOOD SUBDIVISION","","","","115","Ground water","P. O. BOX 1679
QUINCY, FL 32353","850-562-2234","TALLAHASSEE","Leon"
"ANNIE OAKLEY'S","","","","25","Ground water","ANNIE OAKLEY'S
1481 N. US HWY. 1
ORMOND BEACH, FL 32174","386-931-1485","ORMOND BEACH","Volusia"
"ANNIE'S FULLMOON SALOON","","","","25","Ground water","13214 SE US 301
BELLEVIEW, FL 34420","352-347-8015","BELLEVIEW","Marion"
"ANTHONY ELEMENTARY SCHOOL","","","","349","Ground water","1105 SW 7TH RD
OCALA, FL 34471-0571","352-671-6958","ANTHONY","Marion"
"ANTHONY FIRST BAPTIST CHURCH","","","","25","Ground water","PO BOX 267
ANTHONY, FL 32617","352-732-5600","ANTHONY","Marion"
"ANTHONY'S AUTO SALES","","","","99","Ground water","18100 HIGHWAY 27
LAKE WALES, FL 33859","863-287-9921","LAKE WALES","Polk"
"ANTIOCH FEED & FARM SUPPLY","","","","100","Ground water","12650 N. MCINTOSH RD.
THONOTOSASSA, FL 33592","813-986-5611","THONOTOSASSA","Hillsborough"
"ANTIOCH FOOD STORE","","","","400","Ground water","7120 KNIGHTS GRIFFIN ROAD
PLANT CITY, FL 33565","813-390-6868","PLANT CITY","Hillsborough"
"ANTIOCH MISSIONARY BAPTIST CHURCH","","","","110","Ground water","PO BOX 3867
PLANT CITY, FL 33564","813-737-3240","PLANT CITY","Hillsborough"
"ANTONIO'S MADE IN ITALY","","","","25","Ground water","22050 N. US 441
MCINTOSH, FL 32664","352-591-4141","MCINTOSH","Marion"
"AOC, L.L.C.","","","","100","Ground water","4620 N. GALLOWAY RD.
LAKELAND, FL 33810-6717","863-815-5000","KATHLEEN","Polk"
"APALACHEE CORRECTIONAL INSTITUTION","","","","2,279","Ground water","501 S. CALHOUN ST.
TALLAHASSEE, FL 32399-2500","850-717-3926","SNEADS","Jackson"
"APALACHEE POLE COMPANY","","","","25","Ground water","PO BOX 610
18561 NW COUNTY ROAD 12
BRISTOL, FL 32321","850-643-2238","BRISTOL","Liberty"
