"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"BONESTEEL","","","","275","Ground water purchased","PO BOX 321
BONESTEEL, SD 57317","","BONESTEEL","Gregory"
"BOONDOCKS ADVENTURES","","","","50","Ground water","21559 US HWY 385
DEADWOOD, SD 57732","6055781186","DEADWOOD","Lawrence"
"BOULDER CANYON COUNTRY CLUB","","","","100","Ground water","8545 KINGS COURT
RAPID CITY, SD 57702","","RAPID CITY, STURGIS","Lawrence"
"BOULDER PARK WATER USERS ASSOCIATION","","","","200","Ground water","PO BOX 9141
RAPID CITY, SD 57709","","RAPID CITY, STURGIS","Lawrence"
"BOWDLE","","","","485","Surface water purchased","PO BOX 553
BOWDLE, SD 57428","6052856350","BOWDLE","Edmunds"
"BOX ELDER","","","","8,300","Ground water","420 VILLA DRIVE
BOX ELDER, SD 57719","6059231404","BOX ELDER","Pennington"
"BOXELDER CIVILIAN CONSERVATION CTR","","","","220","Ground water","PO BOX 110
NEMO, SD 57759","6055782371","NEMO","Lawrence"
"BOXELDER HIGH COUNTRY ASSOCIATION","","","","47","Ground water","13740 CHARIOT PLACE
RAPID CITY, SD 57702","","RAPID CITY","Pennington"
"BRADLEY","","","","72","Ground water purchased","PO BOX 98
BRADLEY, SD 57217","6055323991","BRADLEY","Clark"
"BRANDON","","","","9,981","Ground water","PO BOX 95
BRANDON, SD 57005","6055822273","BRANDON","Minnehaha"
"BRENTFORD","","","","93","Surface water purchased","PO BOX 103
BRENTFORD, SD 57429","","BRENTFORD","Spink"
"BRENTWOOD COLONY","","","","115","Ground water","15442 343RD AVE
FAULKTON, SD 57438","6055988132","FAULKTON","Faulk"
"BRIDGEWATER","","","","492","Surface water purchased","PO BOX 37 - 430 N MAIN
BRIDGEWATER, SD 57319","6057292461","BRIDGEWATER","McCook"
"BRIDLE RIDGE HORSE AND RV CAMP","","","","60","Ground water","24795 SAGINAW ROAD
CUSTER, SD 57730","6055170580","CUSTER","Custer"
"BRISTOL","","","","341","Surface water purchased","204 1ST AVENUE EAST
BRISTOL, SD 57219","6054923225","BRISTOL","Day"
"BRITTON","","","","1,241","Ground water purchased","PO BOX 126
BRITTON, SD 57430","6054485721","BRITTON","Marshall"
"BROKEN ARROW HORSE CAMP","","","","92","Ground water","25446 SIDNEY PARK ROAD
CUSTER, SD 57730","6056734471","CUSTER","Custer"
"BROOKINGS MUNICIPAL UTILITIES","","","","22,298","Ground water","PO BOX 588
BROOKINGS, SD 57006","6056926325","BROOKINGS","Brookings"
"BROOKINGS-DEUEL RURAL WATER SYSTEM","","","","5,300","Ground water","PO BOX 340
TORONTO, SD 57268","6057944201","CLEAR LAKE, TORONTO","Brookings, Deuel"
"BROWN-DAY-MARSHALL RWS","","","","5,673","Ground water","PO BOX 49
BRITTON, SD 57430","6054485417","BRITTON, LANGFORD","Brown, Day, Marshall"
"BRYANT","","","","450","Ground water purchased","PO BOX 86
BRYANT, SD 57221","6056282441","BRYANT","Hamlin"
"BUFFALO","","","","330","Ground water","PO BOX 82
BUFFALO, SD 57720","6053753371","BUFFALO","Harding"
"BUFFALO GAP","","","","126","Ground water","PO BOX 67
BUFFALO GAP, SD 57722","6058332481","BUFFALO GAP","Custer"
"BURKE","","","","604","Ground water purchased","PO BOX 312
BURKE, SD 57523","6057752692","BURKE","Gregory"
"BUTTE-MEADE SWD-BEAN WELL","","","","1,469","Ground water","PO BOX 5
NEWELL, SD 57760","6054562288","NEWELL","Butte, Meade"
"BUTTE-MEADE SWD-VALE WELL","","","","345","Ground water","PO BOX 5
NEWELL, SD 57760","6054562288","NEWELL","Butte, Meade"
"CALAMITY PEAK LODGE","","","","28","Ground water","PO BOX 61
CUSTER, SD 57730","6056732357","CUSTER","Custer"
"CAMP BOB MARSHALL","","","","80","Ground water","25311 NUTHATCH LANE
CUSTER, SD 57730","6056732730","CUSTER, HERMOSA","Custer"
"CAMP JUDSON","","","","100","Ground water","12965 OLD HILL CITY ROAD
KEYSTONE, SD 57751","6055742314","KEYSTONE, SIOUX FALLS","Pennington"
"CAMP RIMROCK - PRESBYTERY OF SOUTH D","","","","25","Ground water","8500 DUNSMORE ROAD
RAPID CITY, SD 57702","6053437539","ONIDA, RAPID CITY","Pennington"
"CAMP VOLUNTEER","","","","35","Ground water","25177 SIDNEY PARK ROAD
CUSTER, SD 57730","6056739224","CUSTER","Custer"
"CAMROSE COLONY","","","","75","Ground water","16950 400TH AVENUE
FRANKFORT, SD 57440","","ABERDEEN, FRANKFORT","Spink"
"CANISTOTA","","","","656","Ground water purchased","PO BOX 67
CANISTOTA, SD 57012","6052963551","CANISTOTA","McCook"
"CANOVA","","","","90","Ground water","43549 242ND STREET
CANOVA, SD 57321","6055232264","CANOVA","Miner"
"CANTON","","","","3,057","Ground water","210 N DAKOTA STREET
CANTON, SD 57013","6059872823","CANTON","Lincoln"
"CANYON LAKE RESORT","","","","60","Ground water","4510 SHORE DRIVE
RAPID CITY, SD 57702","6053430234","RAPID CITY","Pennington"
"CANYON SPRINGS PRESERVE HOA","","","","50","Ground water","PO BOX 761
BLACK HAWK, SD 57718","6057864366","BLACK HAWK, RAPID CITY","Pennington"
"CARPENTER CAFE","","","","25","Ground water","PO BOX 141
CARPENTER, SD 57322","6053525936","CARPENTER","Clark"
"CARRIAGE HILLS","","","","267","Ground water","PO BOX 9141
RAPID CITY, SD 57709","","PIEDMONT, RAPID CITY","Pennington"
"CASTLEWOOD","","","","650","Ground water","PO BOX 17
CASTLEWOOD, SD 57223","6057932220","CASTLEWOOD","Hamlin"
"CAVALRY TRAILS HOMEOWNER ASSOCIATION","","","","55","Ground water","5310 EBONY PLACE
PIEDMONT, SD 57769","","PIEDMONT, RAPID CITY","Pennington"
"CEDAR CANYON WESLEYAN CAMP","","","","62","Ground water","5130 MEMORIAL ROAD
RAPID CITY, SD 57702","6053434394","RAPID CITY","Pennington"
"CEDAR GULCH I","","","","45","Ground water","203 WINDSLOW DRIVE
RAPID CITY, SD 57701","","RAPID CITY","Pennington"
"CEDAR GULCH II","","","","39","Ground water","5310 EBONY PLACE
PIEDMONT, SD 57769","6053917483","PIEDMONT, RAPID CITY","Pennington"
"CENTENNIAL HILLS HOME ASSOCIATION","","","","25","Ground water","4840 LAZY HORSE LANE
SPEARFISH, SD 57783","","SPEARFISH","Lawrence"
"CENTENNIAL VISTA ESTATES","","","","25","Ground water","3518 WESTVIEW DRIVE
SPEARFISH, SD 57783","","SPEARFISH","Meade"
"CENTERVILLE","","","","882","Ground water purchased","PO BOX C
CENTERVILLE, SD 57014","6055632302","CENTERVILLE","Turner"
"CENTRAL MEADE SCHOOL","","","","25","Ground water","12940 E HIGHWAY 34
STURGIS, SD 57785","6053472649","STURGIS","Meade"
"CHAMBERLAIN","","","","2,387","Surface water","PO BOX 66
CHAMBERLAIN, SD 57325","6052344412","CHAMBERLAIN","Brule"
"CHANCELLOR","","","","266","Ground water purchased","PO BOX 106
CHANCELLOR, SD 57015","6056478696","CHANCELLOR","Turner"
"CHAPEL IN THE HILLS","","","","200","Ground water","3788 CHAPEL LANE
RAPID CITY, SD 57702","6053428281","RAPID CITY","Pennington"
"CHAPEL LANE WATER COMPANY","","","","1,200","Ground water","PO BOX 9141
RAPID CITY, SD 57709","","RAPID CITY","Pennington"
"CHESTER SANITARY DISTRICT","","","","363","Ground water purchased","23343 479 AVE
EGAN, SD 57024","6059972098","CHESTER, EGAN","Lake"
"CHEYENNE CROSSING STORE","","","","150","Ground water","21415 US HWY 14A
LEAD, SD 57754","6055843510","LEAD","Lawrence"
"CHRIS' CAMPGROUND","","","","50","Ground water","701 CHRISTENSEN DRIVE
SPEARFISH, SD 57783","6056422239","SPEARFISH","Lawrence"
"CLAREMONT","","","","127","Ground water purchased","PO BOX 49
BRITTON, SD 57430","6054485417","BRITTON, CLAREMONT","Brown"
"CLARK","","","","1,139","Ground water purchased","120 N COMMERCIAL STREET
CLARK, SD 57225","6055325665","CLARK","Clark"
"CLARK RURAL WATER SYSTEM","","","","2,130","Ground water","PO BOX 162
CLARK, SD 57225","6055325201","CLARK, FLORENCE","Clark, Codington, Day, Hamlin"
"CLARK RURAL WATER-KAMPESKA","","","","578","Ground water","PO BOX 162
CLARK, SD 57225","6055325201","CLARK, FLORENCE","Clark, Codington, Day, Hamlin"
"CLAY RURAL WATER SYSTEM","","","","4,395","Ground water","30376 SD HWY 19
WAKONDA, SD 57073","6052672088","WAKONDA","Clay, Union"
"CLAY RWS/SOUTH UNION","","","","965","Ground water","30376 SD HWY 19
WAKONDA, SD 57073","6052672088","WAKONDA","Union"
"CLEAR LAKE","","","","1,273","Ground water purchased","PO BOX 107
CLEAR LAKE, SD 57226","6058742121","CLEAR LAKE","Deuel"
"CLEARFIELD COLONY","","","","96","Ground water","40248 293RD STREET
DELMONT, SD 57330","6057792711","ABERDEEN, DELMONT","Douglas"
"COCA COLA BOTTLING CO","","","","75","Ground water","2150 COCA COLA LANE
RAPID CITY, SD 57702","6057168284","RAPID CITY","Pennington"
"COE-COTTONWOOD SPRINGS","","","","25","Ground water","PO BOX 664
HOT SPRINGS, SD 57747","6057455476","CHAMBERLAIN, HOT SPRINGS","Fall River"
"COE-LK S/LEFT TAILRACE","","","","130","Ground water","33573 NORTH SHORE ROAD
CHAMBERLAIN, SD 57325","6052452255","CHAMBERLAIN","Buffalo"
"COLLINS COLONY","","","","92","Ground water","19606 COLLINS AVE
IROQUOIS, SD 57353","","ABERDEEN, IROQUOIS","Clark"
"COLMAN","","","","594","Ground water purchased","PO BOX 54
COLMAN, SD 57017","6055343611","COLMAN","Moody"
"COLOME","","","","296","Ground water","PO BOX 237
COLOME, SD 57528","6058420853","COLOME","Tripp"
"COLONIAL PINE HILLS SANITARY DISTRIC","","","","1,200","Ground water","7806 CROYLE AVE
RAPID CITY, SD 57702","6053417800","RAPID CITY","Pennington"
"COLTON","","","","689","Ground water purchased","PO BOX 66
COLTON, SD 57018","6054463811","COLTON","Minnehaha"
"CONDE","","","","135","Surface water purchased","PO BOX 113
CONDE, SD 57434","6053825257","CONDE","Spink"
"COPPER OAKS I","","","","64","Ground water purchased","PO BOX 9141
RAPID CITY, SD 57709","","RAPID CITY","Pennington"
"CORONA","","","","82","Ground water","PO BOX 96
CORONA, SD 57227","6059495560","CORONA","Roberts"
"CORSICA","","","","592","Surface water purchased","PO BOX 7
CORSICA, SD 57328","6059465421","CORSICA","Douglas"
"COSMOS MYSTERY AREA","","","","600","Ground water","24040 COSMOS ROAD
RAPID CITY, SD 57702","6053439802","COLUMBUS, RAPID CITY","Pennington"
"COTTONWOOD GROVE MOBILE HOME PARK","","","","30","Ground water","4023 ROSEWOOD LANE
RAPID CITY, SD 57703","6057546086","RAPID CITY","Pennington"
"COUNTRY ACRES MHP","","","","70","Surface water purchased","PO BOX 605
YANKTON, SD 57078","","YANKTON","Yankton"
"COUNTRY CLUB ESTATES","","","","83","Ground water","12723 COUNTRY VIEW
HOT SPRINGS, SD 57747","","HOT SPRINGS","Fall River"
"COUNTRY STORE AT THREE FORKS","","","","1,000","Ground water","12065 QUAAL ROAD  SUITE #99
BLACK HAWK, SD 57718","","BLACK HAWK, RAPID CITY","Pennington"
"COUNTRY VILLAGE PARK","","","","340","Surface water purchased","2640 NW 130TH STREET-#147
ABERDEEN, SD 57401","6052294343","ABERDEEN, CANDO","Brown"
"CREATIVE KIDS TOO PRESCHOOL & DAYCAR","","","","33","Ground water","5310 EBONY PLACE
PIEDMONT, SD 57769","6053917483","PIEDMONT, RAPID CITY","Pennington"
"CREEKSIDE COUNTRY RESORT","","","","130","Ground water","12647 S HIGHWAY 16
HILL CITY, SD 57745","6055742380","HILL CITY","Pennington"
"CRESBARD","","","","110","Surface water purchased","15293 WECOTA AVENUE
WECOTA, SD 57438","6053243619","CRESBARD, WECOTA","Faulk"
"CROOKED OAKS CANYON HOMEOWNERS","","","","75","Ground water","PO BOX 761
BLACK HAWK, SD 57718","6057864366","BLACK HAWK, PIEDMONT","Meade"
"CROOKS","","","","1,269","Ground water purchased","701 S. WEST AVE
CROOKS, SD 57020","6055435238","CROOKS","Minnehaha"
"CSP-BLUE BELL","","","","413","Ground water","13329 US HWY 16A
CUSTER, SD 57730","6052554515","CUSTER","Custer"
"CSP-CENTER LAKE & PLAYHOUSE","","","","120","Ground water","13329 US HWY 16A
CUSTER, SD 57730","6052554515","CUSTER","Custer"
"CSP-FRENCH CREEK HORSE CAMP","","","","32","Ground water","13329 US HWY 16A
CUSTER, SD 57730","6052554515","CUSTER","Custer"
"CSP-GAME LODGE","","","","751","Ground water","13329 US HWY 16A
CUSTER, SD 57730","6052554515","CUSTER","Custer"
"CSP-HIDDEN VALLEY","","","","45","Ground water","13329 US HWY 16A
CUSTER, SD 57730","6052554515","CUSTER","Custer"
"CSP-LEGION LAKE","","","","278","Ground water","13329 US HWY 16A
CUSTER, SD 57730","6052554515","CUSTER","Custer"
"CSP-PARK SHOP","","","","50","Ground water","13329 US HWY 16A
CUSTER, SD 57730","6052554515","CUSTER","Custer"
"CSP-STOCKADE LAKE CG-NORTH","","","","44","Ground water","13329 US HWY 16A
CUSTER, SD 57730","6052554515","CUSTER","Custer"
"CSP-STOCKADE LAKE CG-SOUTH","","","","83","Ground water","13329 US HWY 16A
CUSTER, SD 57730","6052554515","CUSTER","Custer"
"CSP-SYLVAN LAKE","","","","762","Ground water","13329 US HWY 16A
CUSTER, SD 57730","6052554515","CUSTER","Custer"
"CSP-WILDLIFE STATION VC","","","","297","Ground water","13329 US HWY 16A
CUSTER, SD 57730","6052554515","CUSTER","Custer"
"CUSTER","","","","2,067","Ground water","622 CROOK STREET
CUSTER, SD 57730","6056734824","CUSTER","Custer"
"CUSTER CROSSING CG AND CABINS","","","","75","Ground water","22036 HWY 385
DEADWOOD, SD 57732","6055841009","DEADWOOD","Lawrence"
"CUSTER DOC","","","","25","Ground water","12279 BRADY DRIVE
CUSTER, SD 57730","6056733003","CUSTER","Custer"
"CUSTER MOUNTAIN CAMPGROUND","","","","100","Ground water","PO BOX 472
CUSTER, SD 57730","6056735440","CUSTER","Custer"
"CUSTER-MOUNT RUSHMORE KOA-FRONT/OFFI","","","","25","Ground water","12021 US HWY 16
CUSTER, SD 57730","6056734304","CUSTER","Custer"
"CUSTER-MOUNT RUSHMORE KOA-REAR/CG","","","","125","Ground water","12021 US HWY 16
CUSTER, SD 57730","6056734304","CUSTER","Custer"
"CUSTERS GULCH RV PARK","","","","100","Ground water","25112 GOLDEN VALLEY ROAD
CUSTER, SD 57730","6056735860","CUSTER","Custer"
"D & E WATER COMPANY","","","","100","Ground water","12065 QUAAL ROAD  SUITE #99
BLACK HAWK, SD 57718","","BLACK HAWK, SPEARFISH","Lawrence"
"D&J MOBILE HOME PARK","","","","112","Ground water","PO BOX 761
BLACK HAWK, SD 57718","6057864366","BLACK HAWK, SPEARFISH","Pennington"
"DAKOTA DUNES CID","","","","3,000","Purchased ground water under influence of surface water source","PO BOX 1997
DAKOTA DUNES, SD 57049","6052324211","DAKOTA DUNES","Union"
"DALLAS","","","","132","Ground water purchased","328 2ND STREET
DALLAS, SD 57529","6058302949","DALLAS","Gregory"
"DAVISON RURAL WATER SYSTEM INC","","","","3,130","Surface water purchased","PO BOX 668
MITCHELL, SD 57301","6059962266","MITCHELL","Aurora, Davison, Douglas, Sanborn"
"DEADWOOD","","","","1,270","Surface water purchased","67 DUNLOP STREET
DEADWOOD, SD 57732","6055783082","DEADWOOD","Lawrence"
"DEBERG WELL USERS ASSOCIATION","","","","54","Ground water","1221 N MAIN
SPEARFISH, SD 57783","6056451276","SPEARFISH","Lawrence"
"DEER MOUNTAIN","","","","125","Surface water","1204 WASHINGTON
LEAD, SD 57754","","LEAD","Lawrence"
"DEERFIELD COLONY","","","","150","Ground water","12434 364TH AVENUE
IPSWICH, SD 57451","","ABERDEEN, IPSWICH","Edmunds"
"DELL RAPIDS","","","","3,633","Ground water purchased","PO BOX 10
DELL RAPIDS, SD 57022","6054283160","DELL RAPIDS","Minnehaha"
"DELMONT","","","","120","Surface water purchased","PO BOX 202
DELMONT, SD 57330","6057796961","DELMONT","Douglas"
"DESMET","","","","1,089","Ground water","106 CALUMET AVE  DRAWER 70
DESMET, SD 57231","6058543731","DESMET","Kingsbury"
"DINOSAUR MUSEUM","","","","500","Ground water","8973 S HIGHWAY 16
RAPID CITY, SD 57702","6053428140","COLUMBUS, RAPID CITY","Pennington"
"DOLAND","","","","180","Surface water purchased","PO BOX 126
DOLAND, SD 57436","6056356590","DOLAND","Spink"
"DOT REST AREA - WHETSTONE VALLEY","","","","1,000","Ground water","605 CHARLES STREET
WILMOT, SD 57279","","PIERRE, SISSETON, WILMOT","Roberts"
"DOT REST AREA 119 - GLACIAL LAKES","","","","1,000","Ground water","47254 111TH STREET
ROSHOLT, SD 57260","","PIERRE, ROSHOLT","Roberts"
"DOT REST AREA 517A-SPEARFISH","","","","300","Ground water","PO BOX 1970
RAPID CITY, SD 57709","6053942244","PIERRE, RAPID CITY","Meade"
"DRY CREEK ESTATES","","","","105","Ground water","12065 QUAAL ROAD - SUITE 99
BLACK HAWK, SD 57718","","BLACK HAWK, RAPID CITY","Meade"
"DUPREE","","","","525","Surface water purchased","PO BOX 276
DUPREE, SD 57623","6053655181","DUPREE","Ziebach"
"EAGLE BUTTE","","","","4,000","Surface water purchased","PO BOX 150
EAGLE BUTTE, SD 57625","6059648784","EAGLE BUTTE","Dewey"
"EAGLE WATER COMPANY","","","","25","Surface water","11824 NEMO
DEADWOOD, SD 57732","","DEADWOOD, LEAD","Lawrence"
"EAST RIDGE ACRES","","","","118","Ground water","PO BOX 9141
RAPID CITY, SD 57709","","BLACK HAWK, PIEDMONT, RAPID CITY","Meade"
"EAST WINDS COURT, INC.","","","","180","Surface water purchased","PO BOX 51
MISSION HILL, SD 57046","","MISSION HILL, YANKTON","Yankton"
"EDELWEISS MOUNTAIN IMPROVEMENT ASSOC","","","","172","Ground water","PO BOX 761
BLACK HAWK, SD 57718","6057864366","BLACK HAWK, RAPID CITY","Pennington"
"EDEN","","","","89","Surface water purchased","PO BOX 63
EDEN, SD 57232","6054864821","EDEN","Marshall"
"EDGEMONT","","","","774","Ground water","PO BOX A
EDGEMONT, SD 57735","","EDGEMONT","Fall River"
"EGAN","","","","278","Ground water purchased","23343 479TH AVENUE
EGAN, SD 57024","6059972098","EGAN","Moody"
"ELK CREEK RESORT","","","","90","Ground water","8220 ELK CREEK ROAD
PIEDMONT, SD 57769","6057874884","PIEDMONT","Meade"
"ELK CREEK STEAKHOUSE","","","","175","Ground water","PO BOX 409
PIEDMONT, SD 57769","6057876349","PIEDMONT","Meade"
"ELK CREEK VALLEY VIEW ASSOC","","","","52","Ground water","2401 BRIDGE VIEW DRIVE
RAPID CITY, SD 57701","","RAPID CITY","Meade"
"ELK CREEK VILLAGE","","","","110","Ground water","PO BOX 9141
RAPID CITY, SD 57709","","PIEDMONT, RAPID CITY","Meade"
"ELK POINT","","","","1,963","Ground water","PO BOX 280
ELK POINT, SD 57025","6053562631","ELK POINT","Union"
"ELK VALLEY RANCHETTES","","","","62","Ground water","PO BOX 9141
RAPID CITY, SD 57709","","RAPID CITY","Meade"
"ELKHORN RIDGE WATER ASSOCIATION","","","","25","Ground water","5310 EBONY PLACE
PIEDMONT, SD 57769","","LAKEWOOD, PIEDMONT, SPEARFISH","Meade"
"ELKTON","","","","736","Ground water purchased","PO BOX 308
ELKTON, SD 57026","6055422401","ELKTON","Brookings"
"ELLSWORTH AFB","","","","6,827","Surface water purchased","2900 DOOLITTLE DRIVE
ELLSWORTH AFB, SD 57706","6053853172","ELLSWORTH AFB","Pennington"
"EMERY","","","","447","Surface water purchased","PO BOX 38
EMERY, SD 57332","6054494455","EMERY","Hanson"
"ESTELLINE","","","","768","Ground water","PO BOX 278  117 N MAIN
ESTELLINE, SD 57234","6058732388","ESTELLINE","Hamlin"
"ETHAN","","","","331","Surface water purchased","PO BOX 25
ETHAN, SD 57334","6052274230","ETHAN","Davison"
"EUREKA","","","","868","Surface water purchased","PO BOX 655
EUREKA, SD 57437","6052842348","EUREKA","McPherson"
"EVERGREEN COLONY","","","","112","Ground water","35691 156TH STREET
FAULKTON, SD 57438","6053243303","ABERDEEN, FAULKTON","Faulk"
"FAIRBURN WATER ASSOCIATION","","","","55","Ground water purchased","PO BOX 108
FAIRBURN, SD 57738","6055933114","FAIRBURN","Custer"
"FAITH","","","","421","Surface water purchased","PO BOX 368
FAITH, SD 57626","6059672261","FAITH","Meade"
"FALL RIVER WUD-NORTH","","","","100","Ground water purchased","PO BOX 321
ORAL, SD 57766","6054247648","ORAL","Fall River"
"FALL RIVER WUD-SOUTH","","","","648","Ground water","PO BOX 321
ORAL, SD 57766","6054247648","ORAL","Fall River"
"FAULKTON","","","","736","Surface water purchased","PO BOX 21
FAULKTON, SD 57438","6055986515","FAULKTON","Faulk"
"FISH-N-FRY CAMPGROUND","","","","90","Ground water","PO BOX 761
BLACK HAWK, SD 57718","6057864366","BLACK HAWK, DEADWOOD","Lawrence"
