"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"ACADIA SUNNYSIDE MOTEL & COTTAGES","","","","40","Ground water","1441  STATE HIGHWAY 3
BAR HARBOR, ME 04609","207-288-3602","BAR HARBOR","Hancock"
"ACADIA SUNRISE MOTEL","","","","48","Ground water","952 BAR HARBOR RD
TRENTON, ME 04605","207-667-8452","TRENTON","Hancock"
"ACAP CHILD & FAMILY CENTER","","","","200","Ground water","PO BOX 1116
PRESQUE ISLE, ME 04769","800-432-7881","CARIBOU","Aroostook"
"ACG PROPERTIES","","","","25","Ground water","23 DURHAM ROAD SUITE 201
FREEPORT, ME 04032","207-865-3491","FREEPORT","Cumberland"
"ACORNS TO OAKS LEARNING CENTER","","","","56","Ground water","166 WEEKS MILLS ROAD
WEEKS MILLS, ME 04358","207-445-4758","CHINA","Kennebec"
"ACRES OF WILDLIFE #1","","","","200","Ground water","PO BOX 2
RT 113
STEEP FALLS, ME 04085","207-675-3211","STANDISH","Cumberland"
"ACRES OF WILDLIFE #2","","","","635","Ground water","PO BOX 2
RT 113
STEEP FALLS, ME 04085","207-675-3211","STANDISH","Cumberland"
"ACTON ELEMENTARY SCHOOL","","","","275","Ground water","700 MILTON MILLS ROAD
ACTON, ME 04001","207-626-2100","ACTON","York"
"ADDISON POINT WATER DISTRICT","","","","163","Ground water","PO BOX 124
ADDISON, ME 04606","207-483-4074","ADDISON","Washington"
"ADVENTURE BOUND","","","","268","Ground water","PO BOX 88
1094 ROUTE 201
CARATUNK, ME 04925","207-672-4300","CARATUNK","Somerset"
"ADVENTURES IN LEARNING","","","","30","Ground water","21 BURNT MILL ROAD
WELLS, ME 04090","207-749-9440","WELLS","York"
"AGASSIZ VILLAGE-MAIN WELL","","","","200","Ground water","238 BEDFORD STREET STE 8
LEXINGTON, MA 02420","781-860-0200","POLAND","Androscoggin"
"AGASSIZ VILLAGE-MALONEY WELL","","","","25","Ground water","238 BEDFORD STREET STE 8
LEXINGTON, MA 02420","781-860-0200","POLAND","Androscoggin"
"AIRLINE LODGE & SNACK BAR","","","","457","Ground water","3752 AIRLINE ROAD
BEDDINGTON, ME 04622","207-638-2301","T22 MD","Hancock"
"AJS EVERYTHING","","","","150","Ground water","409 MAINE STREET
STONEHAM, ME 04231","207-928-2454","STONEHAM","Oxford"
"ALA MEXICANA II","","","","150","Ground water","243 PORTLAND ROAD
BRIDGTON, ME 04009","540-354-7990","BRIDGTON","Cumberland"
"ALAMOOSOOK LAKESIDE INN","","","","112","Ground water","PO BOX 16
ORLAND, ME 04472","207-469-6393","ORLAND","Hancock"
"ALDEN CAMPS-HOUSE","","","","325","Ground water","3 ALDEN CAMPS COVE
OAKLAND, ME 04963","207-465-7703","OAKLAND","Kennebec"
"ALDEN CAMPS-SHOP","","","","36","Ground water","3 ALDEN CAMPS COVE
OAKLAND, ME 04963","207-465-7703","OAKLAND","Kennebec"
"ALFORD LAKE CAMP #2","","","","245","Ground water","258 ALFORD LAKE ROAD
HOPE, ME 04847-3413","207-785-2400","HOPE","Knox"
"ALFRED WATER DISTRICT","","","","723","Ground water","PO BOX 856
ALFRED, ME 04002","207-432-3212","ALFRED","York"
"ALL PRO SPORTS CENTER","","","","25","Ground water","161 WEST RIVER ROAD
WATERVILLE, ME 04901","207-877-6666","WATERVILLE","Kennebec"
"ALLAGASH GATEWAY CAMPGROUND & CABINS","","","","114","Ground water","PO BOX 396
MILLINOCKET, ME 04462","207-723-9215","T03 R12 WELS","Piscataquis"
"ALLEN WATER COMPANY","","","","68","Ground water","PO BOX 159
34 POINT STREET
COLUMBIA FALLS, ME 04623","207-557-6001","COLUMBIA","Washington"
"ALPINE VILLAGE WATER WORKS","","","","42","Ground water","66 HILLVIEW ROAD
GORHAM, ME 04038","207-671-0599","BRIDGTON","Cumberland"
"AMC GORMAN CHAIRBACK CAMPS","","","","42","Ground water","PO BOX 310
GREENVILLE, ME 04441","207-695-3085","T07 R09 NWP","Piscataquis"
"AMERICAN CONCRETE IND INC","","","","50","Ground water","982 MINOT AVE
AUBURN, ME 04210","207-784-1388","VEAZIE","Penobscot"
"AMERICAN LEGION POST 155","","","","273","Ground water","PO BOX 164
NAPLES, ME 04055","207-693-6285","NAPLES","Cumberland"
"AMHERST GENERAL STORE","","","","25","Ground water","561 AIRLINE ROAD
AMHERST, ME 04605","207-584-5805","AMHERST","Hancock"
"ANCHOR INN","","","","323","Ground water","PO BOX 199
ROUND POND, ME 04564","207-529-2600","BRISTOL","Lincoln"
"ANDOVER WATER DISTRICT","","","","308","Ground water","PO BOX 127
ANDOVER, ME 04216","207-392-1036","ANDOVER","Oxford"
"ANDROSCOGGIN LAKE CAMPGROUND","","","","50","Ground water","8 ARNOLD PLACE
NORTON, MA 02766","207-227-9060","LEEDS","Androscoggin"
"ANGLERS RESTAURANT","","","","99","Ground water","542 ELM STREET
NEWPORT, ME 04953","207-368-3374","NEWPORT","Penobscot"
"ANSON AND MADISON WATER DISTRICT","","","","4,375","Surface water","15 SOUTH MAPLE STREET
MADISON, ME 04950","207-696-4221","ANSON, EMBDEN, MADISON","Somerset"
"AOS 77 ALEXANDER ELEMENTARY SCHOOL","","","","56","Ground water","PO BOX 190
EASTPORT, ME 04631-0190","207-853-2567","ALEXANDER","Washington"
"AOS 77 CHARLOTTE ELEMENTARY SCHOOL","","","","52","Ground water","PO BOX 190
EASTPORT, ME 04631-0190","207-853-2567","CHARLOTTE","Washington"
"AOS 77 PEMBROKE ELEMENTARY SCHOOL","","","","101","Ground water","PO BOX 190
EASTPORT, ME 04631-0190","207-853-2567","PEMBROKE","Washington"
"AOS 77 PERRY ELEMENTARY SCHOOL","","","","142","Ground water","1587 ROUTE 1
PERRY, ME 04667","207-853-2522","PERRY","Washington"
"AOS 90 EAST RANGE II CSD SCHOOL","","","","48","Ground water","PO BOX 580
BAILEYVILLE, ME 04694","207-796-2665","TOPSFIELD","Washington"
"AOS 90 PRINCETON ELEMENTARY SCHOOL","","","","169","Ground water","289 MAIN STREET
PRINCETON, ME 04668","","PRINCETON","Washington"
"AOS 91 MT DESERT ISLAND HIGH SCHOOL","","","","635","Ground water","PO BOX 60
MOUNT DESERT, ME 04660","207-288-5040","BAR HARBOR","Hancock"
"AOS 91 TREMONT CONSOLIDATED SCHOOL","","","","158","Ground water","119 TREMONT ROAD
BASS HARBOR, ME 04653","207-244-7777","TREMONT","Hancock"
"AOS 92 VASSALBORO COMMUNITY SCHOOL","","","","479","Ground water","25 MESSALONSKEE AVENUE
WATERVILLE, ME 04901","207-873-7048","VASSALBORO","Kennebec"
"AOS 93 BRISTOL CONSOLIDATED SCHOOL","","","","243","Ground water","2153 BRISTOL ROAD
PEMAQUID, ME 04558","207-677-2678","BRISTOL","Lincoln"
"AOS 93 JEFFERSON VILLAGE SCHOOL","","","","230","Ground water","48 WASHINGTON ROAD
JEFFERSON, ME 04348","207-549-7491","JEFFERSON","Lincoln"
"AOS 93 NOBLEBORO CENTRAL SCHOOL","","","","170","Ground water","194 CENTER STREET
NOBLEBORO, ME 04555","207-563-3437","NOBLEBORO","Lincoln"
"AOS 93 SOUTH  BRISTOL ELEMENTARY SCHOOL","","","","72","Ground water","2024 STATE ROUTE 129
SOUTH BRISTOL, ME 04568","207-644-8177","SOUTH BRISTOL","Lincoln"
"AOS 94 ATHENS COMMUNITY SCHOOL","","","","155","Ground water","175 FERN ROAD SUITE 1
DEXTER, ME 04930-2604","207-924-6000","ATHENS","Somerset"
"AOS 96  BAY RIDGE ELEMENTARY","","","","73","Ground water","291 COURT STREET
MACHIAS, ME 04654","207-255-6585","CUTLER","Washington"
"AOS 96 ELM STREET SCHOOL","","","","230","Ground water","38 JACKSONVILLE ROAD
EAST MACHIAS, ME 04630","207-255-8692","EAST MACHIAS","Washington"
"AOS 96 FORT OBRIEN SCHOOL","","","","52","Ground water","291 COURT STREET
MACHIAS, ME 04654","207-255-6585","MACHIAS","Washington"
"AOS 96 JONESBORO ELEMENTARY SCHOOL","","","","76","Ground water","JONESBORO ELEMENTARY - 57 SCHOOL ROAD
JONESBORO, ME 04848","207-434-2602","JONESBORO","Washington"
"AOS 96 WHITING VILLAGE SCHOOL","","","","41","Ground water","222 BELYEA ROAD
EDMUNDS TWP, ME 04628","207-733-4617","WHITING","Washington"
"AOS 98 EDGECOMB EDDY ELEMENTARY II","","","","100","Ground water","51 EMERY LANE
BOOTHBAY HARBOR, ME 04538","207-633-2874","EDGECOMB","Lincoln"
"AOS 98 GEORGETOWN CENTRAL SCHOOL","","","","98","Ground water","51 EMERY LANE
BOOTHBAY HARBOR, ME 04538","207-633-2874","GEORGETOWN","Sagadahoc"
"APACHE CAMPGROUND","","","","375","Ground water","165 BERNIER ROAD
SANFORD, ME 04073","207-324-5652","SANFORD","York"
"APPALACHIAN MOUNTAIN CLUB-ECHO LAKE","","","","134","Ground water","PO BOX 219
MOUNT DESERT, ME 04660","207-244-3747","MOUNT DESERT","Hancock"
"APPLE VALLEY CAMPGROUND","","","","350","Ground water","120 APPLE VALLEY LANE
ACTON, ME 04001","207-636-2285","ACTON","York"
"APPLEWOOD","","","","40","Ground water","307 CUMBERLAND AVENUE
PORTLAND, ME 04101","207-553-7777","WATERBORO","York"
"ARAGOSTA AT GOOSE COVE","","","","226","Ground water","PO BOX 300
DEER ISLE, ME 04627","207-348-6900","DEER ISLE","Hancock"
"ARBORVINE REST/MOVEABLE FEASTS","","","","296","Ground water","PO BOX 346 TENNY HILL
BLUE HILL, ME 04614","207-374-2441","BLUE HILL","Hancock"
"ARCHIBALDS ONE-STOP","","","","25","Ground water","PO BOX 209 ROUTE 1
EAST MACHIAS, ME 04630","207-255-3827","EAST MACHIAS","Washington"
"ARNDTS AROOSTOOK RIVER LODGE","","","","188","Ground water","95 PARKHURST SIDING RD. RT 205
PRESQUE ISLE, ME 04769","207-764-8677","PRESQUE ISLE","Aroostook"
"ARNOLD MEMORIAL MEDICAL BLDG","","","","80","Ground water","70 SNARE CREEK LANE
JONESPORT, ME 04649","207-497-2810","JONESPORT","Washington"
"AROOSTOOK HOSPITALITY INN","","","","42","Ground water","PO BOX 455
WASHBURN, ME 04786","207-769-9109","WASHBURN","Aroostook"
"AROOSTOOK SHRINE CLUB","","","","310","Ground water","PO BOX 288
MARS HILL, ME 04758","207-764-8559","PRESQUE ISLE","Aroostook"
"ARROWSMITH BLDG - MILES HEALTH","","","","30","Ground water","35 MILES STREET
DAMARISCOTTA, ME 04543","207-563-4901","DAMARISCOTTA","Lincoln"
"ARUNDEL BUSINESS CENTER","","","","55","Ground water","7 HEATHER LANE
FALMOUTH, ME 04105","207-310-8922","ARUNDEL","York"
"ASHLAND WATER & SEWER DISTRICT","","","","808","Ground water","PO BOX 340
ASHLAND, ME 04732","207-435-2223","ASHLAND","Aroostook"
"ASHWOOD WALDORF SCHOOL","","","","145","Ground water","180 PARK STREET
ROCKPORT, ME 04856","207-236-8021","ROCKPORT","Knox"
"ASSOCIATION OF CAMPOWNERS","","","","72","Ground water","PO BOX 372
EAST WINTHROP, ME 04343","207-395-4338","WINTHROP","Kennebec"
"ASTICOU INN","","","","760","Ground water","PO BOX 337
NORTHEAST HARBOR, ME 04662","207-276-5166","MOUNT DESERT","Hancock"
"ATLANTIC BREWING-TOWN HILL","","","","147","Ground water","SALISBURY COVE ASSN - 15 KNOX ROAD
BAR HARBOR, ME 04609","207-288-2337","BAR HARBOR","Hancock"
"ATTEAN LAKE LODGE","","","","94","Ground water","PO BOX 457
JACKMAN, ME 04945","207-668-3792","JACKMAN","Somerset"
"AUBURN COLONY DINING HALL","","","","125","Ground water","PO BOX 391
HARPSWELL, ME 04079","207-319-5152","HARPSWELL","Cumberland"
"AUBURN WATER DISTRICT","http://www.awsd.org/waterindex.html","http://www.awsd.org","","17,245","Surface water","268 COURT STREET
AUBURN, ME 04212","207-784-6469","AUBURN","Androscoggin"
"AUGUSTA COUNTRY CLUB","","","","750","Ground water","PO BOX 239
MANCHESTER, ME 04351","207-623-3021","MANCHESTER","Kennebec"
"AUGUSTA WEST KAMPGROUND","","","","164","Ground water","P.O. BOX 232
WINTHROP, ME 04364","207-377-9993","WINTHROP","Kennebec"
"AUGUSTA-GARDINER KOA","","","","195","Ground water","30 MALLARD DRIVE
RICHMOND, ME 04357","571-223-8212","RICHMOND","Sagadahoc"
"AUNT GINS","","","","550","Ground water","34 JUNIPER LANE
WHITEFIELD, ME 04353","207-458-6179","WHITEFIELD","Lincoln"
"AVERILLS MOBILE HOME PARK","","","","78","Ground water","52 FALLS ROAD
BENTON, ME 04901-3611","207-453-2152","BENTON","Kennebec"
"AZISCOOS VALLEY CAMPING AREA","","","","93","Ground water","182 WILSONS MILLS ROAD
ERROL, NH 03579","207-486-3271","LINCOLN PLT","Oxford"
"BACKYARD FARMS-GREENHOUSE #1","","","","207","Ground water","131 RIVER ROAD
C/O BACKYARD FARMS
MADISON, ME 04950","207-858-3053","MADISON","Somerset"
"BACKYARD FARMS-GREENHOUSE #2","","","","207","Ground water","131 RIVER ROAD
C/O BACKYARD FARMS
MADISON, ME 04950","207-858-3053","MADISON","Somerset"
"BAILEYVILLE UTILITIES DISTRICT","","","","1,625","Ground water","290 MAIN STREET PO BOX 679
WINTERPORT, ME 04496","207-427-3328","BAILEYVILLE","Washington"
"BALD MOUNTAIN CAMPS","","","","305","Surface water","PO BOX 332
OQUOSSOC, ME 04964","207-864-3671","RANGELEY","Franklin"
"BALSAM COVE CAMPGROUND","","","","150","Ground water","286 BACK RIDGE ROAD
ORLAND, ME 04472","207-469-7771","ORLAND","Hancock"
"BALSAM COVE CAMPGROUND II","","","","63","Ground water","286 BACK RIDGE ROAD
ORLAND, ME 04472","207-469-7771","ORLAND","Hancock"
"BALSAM WOODS CAMPGROUND","","","","236","Ground water","112 POND ROAD
ABBOT, ME 04406","207-876-2731","ABBOT","Piscataquis"
"BANGOR HOLDEN KOA","","","","300","Ground water","602 MAIN ROAD
HOLDEN, ME 04429","207-843-6011","HOLDEN","Penobscot"
"BANGOR WATER DISTRICT","","","","26,868","Surface water","PO BOX 1129
BANGOR, ME 04402-1129","207-947-4516","BANGOR, CLIFTON, EDDINGTON, HAMPDEN, HERMON, ORRINGTON, VEAZIE","Penobscot"
"BAPTIST YOUTH CAMP","","","","157","Ground water","PO BOX 1214
ELLSWORTH, ME 04605","207-454-7425","CHARLOTTE","Washington"
"BAR HARBOR KOA OCEANSIDE","","","","514","Ground water","136 COUNTY ROAD
BAR HARBOR, ME 04609","207-288-3520","BAR HARBOR","Hancock"
"BARNCASTLE HOTEL & RESTAURANT","","","","237","Ground water","PO BOX 1510
BLUE HILL, ME 04614","207-374-2300","BLUE HILL","Hancock"
"BARNES BROOK GOLF COURSE","","","","120","Ground water","1886 MAIN RD
W. ENFIELD, ME 04493","207-732-3006","ENFIELD","Penobscot"
"BARRETTSTOWN FARM HOUSE","","","","150","Ground water","42 HATCHET MOUNTAIN ROAD
HOPE, ME 04847","207-691-1579","HOPE","Knox"
"BASS HARBOR CAMPGROUND","","","","305","Ground water","PO BOX 122
BASS HARBOR, ME 04653","207-244-5857","TREMONT","Hancock"
"BATES BOAT HOUSE","","","","95","Ground water","215 COLLEGE STREET
LEWISTON, ME 04240","207-786-8226","GREENE","Androscoggin"
"BATH GOLF CLUB","","","","245","Ground water","18 PLEASANT ST - SUITE 106
BRUNSWICK, ME 04011","207-405-2000","BATH","Sagadahoc"
"BATH WATER DISTRICT","","","","9,598","Surface water","1 LAMBARD STREET
BATH, ME 04530","207-443-2391","BATH, BRUNSWICK, WEST BATH, WISCASSET, WOOLWICH","Sagadahoc"
"BAY BRIDGE ESTATES LLC","","","","1,200","Ground water","2 PRIMROSE LANE
BRUNSWICK, ME 04011","207-607-0644","BRUNSWICK","Cumberland"
"BAY OF NAPLES CONDO ASSN","","","","95","Ground water","39 CLIFFORD ROAD
NAPLES, ME 04055","207-233-7686","NAPLES","Cumberland"
"BAY SCHOOL","","","","135","Ground water","PO BOX 950
BLUE HILL, ME 04614","207-374-2187","BLUE HILL","Hancock"
"BAYVIEW CABINS","","","","54","Ground water","750 ROOSEVELT TRAIL
NAPLES, ME 04055","207-693-6831","NAPLES","Cumberland"
"BEAR POINT MARINA LLC","","","","60","Ground water","PO BOX 201
MILTON, NH 03851","207-564-3135","BOWERBANK","Piscataquis"
"BEAR SPRING CAMPS #1","","","","130","Ground water","60 JAMAICA POINT ROAD
ROME, ME 04963","207-397-2341","ROME","Kennebec"
"BEAR SPRING CAMPS #2","","","","148","Ground water","60 JAMAICA POINT ROAD
ROME, ME 04963","207-397-2341","ROME","Kennebec"
"BEARHAVEN CROSSING","","","","36","Ground water","58 DOUGLASS ROAD
NEWRY, ME 04261","207-824-6000","BETHEL","Oxford"
"BEARS DEN RV PARK - EAST","","","","65","Ground water","PO BOX 1572
SACO, ME 04072","207-646-6220","WELLS","York"
"BEARS DEN RV PARK - WEST","","","","290","Ground water","PO BOX 1572
SACO, ME 04072","207-646-6220","WELLS","York"
"BEAVER BROOK CMPG #1","","","","28","Ground water","1 WILSON POND ROAD
NORTH MONMOUTH, ME 04265","207-933-2108","WAYNE","Kennebec"
"BEAVER BROOK CMPG #2","","","","258","Ground water","1 WILSON POND ROAD
NORTH MONMOUTH, ME 04265","207-933-2108","WAYNE","Kennebec"
"BEAVER BROOK CMPG #3","","","","260","Ground water","1 WILSON POND ROAD
NORTH MONMOUTH, ME 04265","207-933-2108","WAYNE","Kennebec"
"BEAVER COVE SEWER & WATER ASSN","","","","98","Ground water","795 LILY BAY ROAD  UNIT 613
BEAVER COVE, ME 04441","","BEAVER COVE","Piscataquis"
"BEAVER DAM CAMPGROUND","","","","150","Ground water","551 SCHOOL ST
BERWICK, ME 03901","207-698-2267","BERWICK","York"
"BECKET ACADEMY CENTRAL ME LEARNING CTR","","","","93","Ground water","10 COMMON STREET
WATERVILLE, ME 04901","207-873-5164","BELGRADE","Kennebec"
"BEGIN TRAILER PARK","","","","170","Ground water","PO BOX 387
SABATTUS, ME 04280","207-375-8299","SABATTUS","Androscoggin"
"BELFAST AREA CHILDRENS CENTER","","","","63","Ground water","1025 WATERVILLE ROAD
WALDO, ME 04915","207-342-5535","WALDO","Waldo"
"BELFAST COHOUSING & ECOVILLAGE CONDOS","","","","90","Ground water","25 VILLAGE ROAD
BELFAST, ME 04915","207-322-2122","BELFAST","Waldo"
"BELFAST CURLING CLUB","","","","150","Ground water","PO BOX 3
BELFAST, ME 04915","207-214-4281","BELFAST","Waldo"
"BELFAST UNITED METHODIST CHURCH","","","","40","Ground water","BELFAST UMC - 23 MILL LANE
BELFAST, ME 04915","207-338-5575","BELFAST","Waldo"
"BELFAST WATER DISTRICT","","","","5,095","Ground water","PO BOX 506
BELFAST, ME 04915","207-338-1200","BELFAST, NORTHPORT","Waldo"
"BELGRADE COMMUNITY CTR FOR ALL SEASONS","","","","130","Ground water","1 CENTER DRIVE
BELGRADE, ME 04917","207-495-3481","BELGRADE","Kennebec"
"BELGRADE HEALTH CENTER","","","","96","Ground water","4 CLEMENT WAY
BELGRADE, ME 04917","207-495-3323","BELGRADE","Kennebec"
"BELGRADE LAKES GOLF CLUB","","","","87","Ground water","PO BOX 500
BELGRADE LAKES, ME 04918","207-495-4653","BELGRADE","Kennebec"
"BELGRADE LAKES SEAFOOD","","","","105","Ground water","PO BOX 569
BELGRADE LAKES, ME 04918","207-495-2439","BELGRADE","Kennebec"
"BELLA POINT SIDNEY","","","","39","Ground water","PO BOX 478
OAKLAND, ME 04963","207-547-3623","SIDNEY","Kennebec"
"BENJAMIN RIVER APTS","","","","27","Ground water","353 MAIN STREET
ORONO, ME 04473","207-866-4634","SEDGWICK","Hancock"
"BENTLEYS CAMPGROUND","","","","160","Ground water","1601 PORTLAND ROAD
ARUNDEL, ME 04046","","ARUNDEL","York"
"BERWICK EARLY LEARNING CENTER","","","","56","Ground water","541 SCHOOL STREET
BERWICK, ME 03901","207-698-4685","BERWICK","York"
"BERWICK WATER DEPARTMENT","","","","2,470","Surface water","11 SULLIVAN STREET
BERWICK, ME 03901","207-698-1231","BERWICK","York"
"BEST WESTERN INN","","","","192","Ground water","215 HIGH STREET
ELLSWORTH, ME 04605","207-664-1641","BAR HARBOR","Hancock"
"BETHEL WATER DISTRICT","","","","1,640","Ground water","PO BOX 104
21 FLAT ROAD
BETHEL, ME 04217","207-824-2342","BETHEL","Oxford"
"BICENTENNIAL NATURE PARK","","","","108","Ground water","CITY CENTER - 16 CONY STREET
AUGUSTA, ME 04330","207-626-2305","AUGUSTA","Kennebec"
"BIG CATS CATERING-TINY TYKES DAYCARE","","","","38","Ground water","15 FAIRWAY LANE
HANCOCK, ME 04640","207-412-0202","TRENTON","Hancock"
"BIG EDDY CAMPGROUND","","","","162","Ground water","485 CHEWONKI NECK ROAD
WISCASSET, ME 04578","207-882-7323","T03 R11 WELS","Piscataquis"
"BIG MOOSE INN & CABINS/CG","","","","305","Ground water","PO BOX 98
MILLINOCKET, ME 04462","207-723-8391","T02 R09 NWP","Penobscot"
"BIG MOOSE INN & CAMPGROUNDS","","","","55","Ground water","PO BOX 98
MILLINOCKET, ME 04462","207-723-8391","T02 R09 NWP","Penobscot"
"BIG ROCK SKI AREA/RESTAURANT","","","","174","Ground water","PO BOX 1191
MARS HILL, ME 04758","207-769-0221","MARS HILL","Aroostook"
"BINGHAM WATER DISTRICT","","","","1,155","Ground water","PO BOX 705
BINGHAM, ME 04920","207-672-3621","BINGHAM, MOSCOW","Somerset"
"BIRCH HAVEN CAMPGROUND","","","","249","Ground water","PO BOX 565
FORT KENT, ME 04743","207-540-6669","EAGLE LAKE","Aroostook"
"BIRCH HAVEN TRAILER PARK","","","","43","Ground water","12 INDUSTRIAL ROAD
ELLSWORTH, ME 04605","207-584-3030","HANCOCK","Hancock"
"BIRCH ISLAND WATER SYSTEM","","","","53","Ground water","401 HIGH HEAD ROAD
HARPSWELL, ME 04079","908-832-7997","HARPSWELL","Cumberland"
"BIRCH POINT LODGE INC","","","","176","Ground water","33 BIRCH POINT LN
ISLAND FALLS, ME 04747","207-463-2515","DYER BROOK","Aroostook"
"BIRCH ROAD COUNTRY HOMES CONDO","","","","100","Ground water","PO BOX 157
27 SOUTH MAIN STREET
BRYANT POND, ME 04219","207-665-2265","GREENWOOD","Oxford"
"BIRCH TREE MEADOWS MHP","","","","105","Ground water","33 MORNING TIDE DRIVE
MILBRIDGE, ME 04658","207-947-4559","HANCOCK","Hancock"
"BIRCHES RESORT INC","","","","270","Ground water","PO BOX 339
ROCKWOOD, ME 04478","207-534-7305","TOMHEGAN TWP","Somerset"
"BIRCHWOOD CAMDEN INC","","","","28","Ground water","530 BELFAST ROAD
CAMDEN, ME 04843-4529","207-236-4204","CAMDEN","Knox"
"BIRCHWOOD TRAILER PARK","","","","90","Ground water","287 AUGUSTA ROAD
BELMONT, ME 04952","207-342-5250","BELMONT","Waldo"
"BLACK BEAR CAFE","","","","180","Ground water","215 ROOSEVELT TRAIL
NAPLES, ME 04055","207-693-4770","NAPLES","Cumberland"
"BLACK BROOK COVE CAMPGROUND","","","","197","Ground water","PO BOX 959
RANGELEY, ME 04970-0959","207-486-3828","LINCOLN PLT","Oxford"
"BLACK HORSE INN","","","","38","Ground water","2254 ATLANTIC HIGHWAY
LINCOLNVILLE, ME 04849","207-236-6800","LINCOLNVILLE","Waldo"
"BLACK MOUNTAIN OF MAINE","","","","301","Ground water","PO BOX 296
RUMFORD, ME 04276","207-364-8977","RUMFORD","Oxford"
"BLUE HILL CO-OP-SOUTH STREET","","","","67","Ground water","PO BOX 1133
BLUE HILL, ME 04614","207-374-2165","BLUE HILL","Hancock"
"BLUE HILL PUBLIC LIBRARY","","","","303","Ground water","5 PARKER POINT ROAD
BLUE HILL, ME 04614","207-374-5515","BLUE HILL","Hancock"
"BLUE HILL TERRACE","","","","60","Ground water","PO BOX 8
STONINGTON, ME 04681","207-974-8603","BLUE HILL","Hancock"
"BLUE IRIS MOTOR INN","","","","28","Ground water","PO BOX 265
MEXICO, ME 04257","207-364-4495","RUMFORD","Oxford"
"BLUE MOOSE","","","","60","Ground water","1834 RIVERSIDE DRIVE
VASSALBORO, ME 04989","207-512-6276","MONTICELLO","Aroostook"
"BLUEBERRY COVE CAMP","","","","79","Ground water","ONE TANGLEWOOD ROAD
LINCOLNVILLE, ME 04849","207-789-5868","ST GEORGE","Knox"
"BLUEBERRY HILL DAIRY BAR","","","","36","Ground water","159 DOUGLAS HIGHWAY
LAMOINE, ME 04605","207-667-6740","ELLSWORTH","Hancock"
"BLUEBERRY POND CG","","","","112","Ground water","218 POLAND RANGE ROAD
POWNAL, ME 04069","207-688-4421","POWNAL","Cumberland"
"BLUEBERRY VISTA LLC","","","","138","Ground water","PO BOX 6518
HOLLISTON, MA 01746","207-809-8295","WELLS","York"
"BLUEPRINTS LEARNING CENTER","","","","45","Ground water","222 MERCHANTS ROW
LEBANON, ME 04027","603-978-4152","LEBANON","York"
"BOOFY QUIMBY MEMORIAL CENTER","","","","100","Ground water","11 TURNER CENTER ROAD
TURNER, ME 04282","207-225-3414","TURNER","Androscoggin"
