"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"AG PROCESSING INC - ALGONA","","","","49","Ground water","ATTN ANDREW JOHNSON
2108 140TH AVE
ALGONA, IA 50511","515-395-3910","ALGONA","Kossuth"
"AGAPE CHRISTIAN FAMILY CHURCH","","","","208","Ground water","ATTN PASTOR DAVID TOYNE
2810 HWY 18 W
CLEAR LAKE, IA 50428","641-357-8014","CLEAR LAKE","Cerro Gordo"
"AGENCY WATER WORKS","","","","638","Surface water purchased","ATTN FRED CLUBB WATER SUPT
PO BOX 218
AGENCY, IA 52530","641-937-5215","AGENCY","Wapello"
"AGRI STAR MEAT AND POULTRY LLC","","","","550","Ground water","ATTN ANDY YEAROUS
720 N WEST ST
POSTVILLE, IA 52162","563-864-3438","POSTVILLE","Allamakee"
"AINSWORTH 4 CORNERS RESTAURANT","","","","400","Ground water","ATTN TIM ANDING OWNER/OPERATOR
3112 HWY 92
AINSWORTH, IA 52201","319-657-3200","AINSWORTH","Washington"
"AINSWORTH WATER WORKS","","","","567","Ground water","ATTN CHAD MCCLEARY WTR PLANT SUPERVISOR
PO BOX 126
AINSWORTH, IA 52201","319-657-3761","AINSWORTH","Washington"
"AIRLINE INN","","","","53","Ground water","ATTN SCOTT PIER
10784 HWY 61 S
DUBUQUE, IA 52003","563-556-1678","DUBUQUE","Dubuque"
"AIRPORT LAKE PARK-CHICKASAW CCB","","","","124","Ground water","ATTN DIR
1811 240TH ST
IONIA, IA 50645-9404","641-394-4714","NEW HAMPTON","Chickasaw"
"AIRPORT NATIONAL PUBLIC GOLF COMPLEX","","","","260","Ground water","ATTN MATT ERGER
3001 WRIGHT BROS BLVD E
CEDAR RAPIDS, IA 52404","319-848-4500","CEDAR RAPIDS","Linn"
"AKRON, CITY OF","","","","1,486","Ground water","ATTN DAN ROLFES
BOX 318
AKRON, IA 51001","712-552-7911","AKRON","Plymouth"
"ALBERT CITY MUNI WATER SUPPLY","","","","711","Ground water","ATTN TOM GRAFFT
1725 N LAKE AVE
STORM LAKE, IA 50588","712-732-7745","ALBERT CITY","Buena Vista"
"ALBIA MUNICIPAL WATER WORKS","","","","3,766","Surface water purchased","ATTN WATER SUPERINTENDANT SAM BEAIRD
120 S A ST
ALBIA, IA 52531","641-932-2911","ALBIA","Monroe"
"ALBION WATER DEPARTMENT","","","","505","Ground water","ATTN RHONDA GUY
1899 N 35TH AVE W
NEWTON, IA 50208","641-521-0741","ALBION","Marshall"
"ALBRECHT ACRES","","","","27","Ground water","ATTN ERIC VELTSTRA
PO BOX 50
SHERRILL, IA 52073","563-552-1771","SHERRILL","Dubuque"
"ALBURNETT COMMUNITY SCHOOL DISTRICT","","","","500","Ground water","ATTN DANI TRIMBLE
131 ROOSEVELT ST   PO BOX 400
ALBURNETT, IA 52202","319-842-2266","ALBURNETT","Linn"
"ALBURNETT WATER SUPPLY","","","","673","Ground water","ATTN CITY CLERK
PO BOX 326
ALBURNETT, IA 52202","319-842-2692","ALBURNETT","Linn"
"ALCOCK PARK","","","","25","Ground water","ATTN ANDY HOCKENSON
PO BOX 412
TRIPOLI, IA 50676","319-882-4742","FREDERIKA","Bremer"
"ALDEN WATER SUPPLY","","","","787","Ground water","ATTN ANDY JASS WATER SUPT
BOX 26
ALDEN, IA 50006","515-859-3344","ALDEN","Hardin"
"ALEXANDER WATER DEPT","","","","175","Ground water","ATTN TREV MURPHY  WATER SUPT
908 FRONT ST
GENEVA, IA 50633-8903","641-373-0844","ALEXANDER","Franklin"
"ALGONA COUNTRY CLUB","","","","47","Ground water","ATTN MIKE GABOR
PO BOX 617
ALGONA, IA 50511","515-295-3565","ALGONA","Kossuth"
"ALGONA MUNICIPAL UTILITIES","","","","5,560","Ground water","ATTN JOHN BILSTEN  GENERAL MGR
104 W CALL ST PO BOX 10
ALGONA, IA 50511","515-295-3584","ALGONA","Kossuth"
"ALLAMAKEE CO PUBLIC SAFETY CENTER","","","","49","Ground water","ATTN LARRY SCHELLHAMMER CHAIR
110 ALLAMAKEE ST
WAUKON, IA 52172","563-568-3522","WAUKON","Allamakee"
"ALLERTON WATER WORKS","","","","501","Surface water purchased","ATTN ADAM BEAVERS
W MAIN ST   BOX 176
ALLERTON, IA 50008","641-873-4477","ALLERTON","Wayne"
"ALLISON WATER SUPPLY","","","","1,029","Ground water","ATTN KIM MILLER WATER SUPERINTENDENT
410 N MAIN  PO BOX 647
ALLISON, IA 50602","319-267-2166","ALLISON","Butler"
"ALLUVIAL BREWING COMPANY","","","","100","Ground water","3715 W 190TH ST
AMES, IA 50014","515-337-1182","AMES","Story"
"ALMONT TAP LLC","","","","104","Ground water","ATTN SUSAN AREY OWNER
4638 155TH ST
CLINTON, IA 52732","563-682-7381","CLINTON","Clinton"
"ALTA MUNICIPAL WATER PLANT","","","","1,958","Ground water","ATTN CORY SUTTON WATER SUPT
223 MAIN ST
ALTA, IA 51002","712-200-1794","ALTA","Buena Vista"
"ALTA VISTA WATER DEPARTMENT","","","","266","Ground water","ATTN DALE BUCHHOLTZ
PO BOX 115
ALTA VISTA, IA 50603","641-364-2975","ALTA VISTA","Chickasaw"
"ALTON MUNICIPAL WATER DEPARTMENT","","","","1,246","Ground water purchased","ATTN WATER SUPT
BOX 910
ALTON, IA 51003","712-756-4314","ALTON","Sioux"
"ALTOONA WATER SUPPLY","","","","14,684","Ground water","ATTN TODD ALLEN
900 VENBURRY DR
ALTOONA, IA 50009","515-967-4464","ALTOONA","Polk"
"ALVORD MUNICIPAL WATER SUPPLY","","","","196","Ground water purchased","ATTN GILBERT VAN HILL WATER SUPT
BOX 2
ALVORD, IA 51230","712-473-2246","ALVORD","Lyon"
"AMANA SOCIETY WATER SYSTEM NORTH","","","","1,329","Ground water","ATTN RUSSELL EIMERS S AMANA WTR SUP
708 49TH AVE
AMANA, IA 52203","319-622-3052","MIDDLE AMANA","Iowa"
"AMBROSE A CALL STATE PARK","","","","63","Ground water","ATTN PK RANGER
2007 CALL PARK DR
ALGONA, IA 50511","641-581-4835","ALGONA","Kossuth"
"AMERICAN LEGION - SWISHER POST #671","","","","100","Ground water","ATTN MILO POPP WATER BOARD/OPERATOR
PO BOX 191
SWISHER, IA 52338","319-857-4687","SWISHER","Johnson"
"AMERITEC MACHINING INC","","","","31","Ground water","ATTN KEN RASING
1780 MCCLOUD AVE
NEW HAMPTON, IA 50659","641-229-7921","NEW HAMPTON","Chickasaw"
"AMES MOBILE HOME PARK","","","","160","Purchased ground water under influence of surface water source","ATTN ERIC LAWRENCE, VODA SOLUTIONS
707 E 6TH STREET
MADRID, IA 50156","515-864-1003","AMES","Story"
"AMES WATER TREATMENT PLANT","http://www.cityofames.org/index.aspx?page=171","http://www.cityofames.org/index.aspx?page=171","","50,029","Ground water","ATTN LYLE HAMMES WATER SUPERINTENDENT
1800 EAST 13TH STREET
AMES, IA 50010","515-239-5150","AMES","Story"
"ANAMOSA MUNICIPAL WATER SUPPLY","","","","4,283","Ground water","ATTN CITY CLERK CITY HALL
107 S FORD
ANAMOSA, IA 52205","319-462-3473","ANAMOSA","Jones"
"ANAMOSA STATE  PENITENTIARY","","","","1,230","Ground water","ATTN JON DAY
406 N HIGH ST
ANAMOSA, IA 52205","319-462-3504","ANAMOSA","Jones"
"ANCHOR INN (GARBER)","","","","35","Ground water","ATTN BOONE MENGE  OWNER
906 FRONT ST  PO BOX 26
GARBER, IA 52048","563-255-2666","GARBER","Clayton"
"ANDOVER WATER SUPPLY","","","","103","Ground water","ATTN JIM MERCHIE OPERATOR
WATER MANAGEMENT SERVICES PO BOX 108
LOWDEN, IA 52255","563-349-6424","ANDOVER","Clinton"
"ANDREW WATER SUPPLY","","","","434","Ground water","ATTN MARK CROUCH
516 S MAIN
MAQUOKETA, IA 52060","319-404-0341","ANDREW","Jackson"
"ANGLERS BAY RESORT","","","","150","Ground water","ATTN BRAD PERKINS
408 2ND ST
JACKSON, MN 56143","507-227-2640","SPIRIT LAKE","Dickinson"
"ANITA MUNICIPAL UTILITIES","","","","972","Ground water","ATTN LEON VOGL WATER SUPERINTENDENT
828 MAIN ST   BOX 426
ANITA, IA 50020","712-762-3845","ANITA","Cass"
"ANKENY, CITY OF","","","","62,416","Surface water purchased","ATTN SHAWN BUCKNER
220 W 1ST ST
ANKENY, IA 50023-1751","515-965-6485","ANKENY","Polk"
"ANTHON MUNICIPAL WATER SYSTEM","","","","573","Ground water","ATTN WATER SUPT
PO BOX 160
ANTHON, IA 51004","712-373-5218","ANTHON","Woodbury"
"APEX COMMERCIAL PARK","","","","29","Ground water","STEVE SCHMIDT MANAGER
PO BOX 2297
IOWA CITY, IA 52244","319-400-4408","IOWA CITY","Johnson"
"APLINGTON WATER SUPPLY","","","","1,138","Ground water","ATTN WATER SUPT JEFF RIDDER
1022 QUINN ST PO BOX 232
APLINGTON, IA 50604","319-347-2425","APLINGTON","Butler"
"APOSTOLIC CHRISTIAN CHURCH","","","","200","Ground water","ATTN DAVE BAHLER
1401 20TH AVE PO BOX 243
WEST BEND, IA 50597","515-887-2058","WEST BEND","Kossuth"
"APOSTOLIC CHRISTIAN FAITH OF WEST BEND","","","","50","Ground water","JASON FEHR
PO BOX 61
WEST BEND, IA 50597","712-351-1012","WEST BEND","Kossuth"
"APOSTOLIC CHURCH","","","","200","Ground water","ATTN CLAYTON GEORGE
9527 HWY 151
ANAMOSA, IA 52205","319-462-4170","ANAMOSA","Jones"
"ARCADIA WATER SUPPLY","","","","484","Ground water purchased","ATTN PAUL HINNERS WATER SUPT
205 W FRONT ST PO BOX 41
ARCADIA, IA 51430","712-689-2559","ARCADIA","Carroll"
"ARGO CORNERS LLC","","","","62","Ground water","ATTN JACK WILSON OWNER
24531 225th Street
LE CLAIRE, IA 52753","563-289-5214","LE CLAIRE","Scott"
"ARLINGTON WATER SUPPLY","","","","429","Ground water","ATTN MARK BOND
730 MAIN ST
ARLINGTON, IA 50606","563-633-2715","ARLINGTON","Fayette"
"ARMSTRONG WATER SUPPLY","","","","943","Ground water","ATTN BRIAN KLEIN
208 HWY 18
WHITTEMORE, IA 50598","515-320-1122","ARMSTRONG","Emmet"
"ARNOLDS PARK WATER DEPARTMENT","","","","1,133","Surface water purchased","ATTN RICH HEINRICHS WATER SUPT
CITY HALL   PO BOX 437
ARNOLDS PARK, IA 51331","712-332-2341","ARNOLDS PARK","Dickinson"
"ARTHUR MUNICIPAL WATER SUPPLY","","","","207","Ground water purchased","ATTN JASON BUTLER JBE LLC
804 VESTAL ST
STORM LAKE, IA 50588","712-299-0688","ARTHUR","Ida"
"ASBURY MUNICIPAL WATER SYSTEM","","","","4,545","Ground water","ATTN TONY CARR
5290 GRAND MEADOW DR  STE 1
ASBURY, IA 52002-2589","563-556-7106","ASBURY","Dubuque"
"ASHTON MUNICIPAL WATER DEPARTMENT","","","","483","Ground water purchased","ATTN ANDY GACKE WATER SUPT
327 EAST 3RD ST
ASHTON, IA 51232","712-724-6167","ASHTON","Osceola"
"ATALISSA MUNICIPAL WATER SUPPLY","","","","311","Ground water","ATTN MATT GOODALE OPERATOR
1058 285 ST
TIPTON, IA 52772","319-333-4731","ATALISSA","Muscatine"
"ATKINS MUNICIPAL WATER WORKS","http://www.cityofatkins.org/wp-content/uploads/2017/05/2016-Water-Quility-Report-CCR.pdf","","","1,670","Ground water","ATTN TODD DAMON
CITY HALL   BOX 171
ATKINS, IA 52206","319-446-7870","ATKINS","Benton"
"ATLANTIC HEAD START","","","","25","Ground water","ATTN MITCH BURG
15 W 3RD ST PO BOX 517
ATLANTIC, IA 50022","712-243-1395","ATLANTIC","Cass"
"ATLANTIC MUNICIPAL UTILITIES","","","","7,123","Ground water","ATTN MITCH BURG SUPERINTENDENT
15 W 3RD ST PO BOX 517
ATLANTIC, IA 50022","712-243-1395","ATLANTIC","Cass"
"AUBURN WATER SUPPLY","","","","322","Ground water","ATTN WATER SUPT
BOX 238
AUBURN, IA 51433","712-688-2264","AUBURN","Sac"
"AUDUBON WATER SUPPLY","","","","1,937","Ground water","ATTN DIRK RASMUSSEN WATER SUPERINTENDENT
410 N PARK PLACE
AUDUBON, IA 50025","712-563-2890","AUDUBON","Audubon"
"AURELIA WATER SUPPLY","","","","1,038","Ground water","ATTN MARK SANGWIN WATER SUPT
236 MAIN ST
AURELIA, IA 51005","712-225-8000","AURELIA","Cherokee"
"AUTUMN RIDGE ESTATES MHP","","","","1,032","Surface water purchased","PROFESSIONAL OPERATIONS MANAGEMENT
1899 N 35TH AVE W
NEWTON, IA 50208","641-792-0359","ANKENY","Polk"
"AVOCA WATER WORKS","","","","1,506","Ground water purchased","ATTN WATER SUPERINTENDENT
BOX 246
AVOCA, IA 51521","402-658-0695","AVOCA","Pottawattamie"
"BACKBONE GOLF AND COUNTRY CLUB","","","","64","Ground water","PO BOX 436
STRAWBERRY POINT, IA 52076","563-933-4545","STRAWBERRY POINT","Delaware"
"BACKBONE STATE PARK","","","","25","Ground water","ATTN PARK MANAGER
1347 129TH ST
DUNDEE, IA 52038","563-924-2527","DUNDEE","Delaware"
"BACON ADDITION","","","","81","Ground water","ATTN JIM TJADEN
21114 RIDGEVIEW DR
MONTICELLO, IA 52310","319-480-6335","MONTICELLO","Jones"
"BADGER WATER SUPPLY","","","","561","Ground water","ATTN NADINE ODOR CITY CLERK
PO BOX 253
BADGER, IA 50516","515-545-4514","BADGER","Webster"
"BAGLEY WATER SUPPLY","","","","303","Ground water","ATTN LANETTE WEBB
1121 HERNDON RD
BAGLEY, IA 50026","515-979-6728","BAGLEY","Guthrie"
"BAILEYS FORD PARK - DELAWARE CCB","","","","55","Ground water","ATTN GARLYN GLANZ  DIRECTOR
2379 JEFFERSON RD
MANCHESTER, IA 52057","563-927-3410","MANCHESTER","Delaware"
"BALDWIN WATER SUPPLY","","","","109","Ground water","ATTN JAMES CONNOLLY
701 S NIAGRA ST
MAQUOKETA, IA 52060","563-212-0543","BALDWIN","Jackson"
"BANCROFT WATER SUPPLY","","","","744","Ground water","ATTN WATER SUPT
PO BOX 157
BANCROFT, IA 50517","515-885-2382","BANCROFT","Kossuth"
"BANKSTON PUBLIC WATER SYSTEM","","","","43","Ground water","ATTN CITY CLERK
PO BOX 24
EPWORTH, IA 52045","563-876-3293","BANKSTON","Dubuque"
"BARN HAPPY","","","","39","Ground water","ATTN TIM BOETTGER
11310 UNIVERSITY AVE
CEDAR FALLS, IA 50613","319-269-3909","CEDAR FALLS","Black Hawk"
"BARNES CITY WATER SUPPLY","","","","176","Ground water purchased","ATTN RODNEY HAMILTON
PO BOX 188
BARNES CITY, IA 50027","641-644-5184","BARNES CITY","Poweshiek"
"BARNEYS BAR AND GRILL","","","","35","Ground water","ATTN TRISHA RYAN OWNER
3607 236TH AVE
DECORAH, IA 52101","563-735-5900","BURR OAK","Winneshiek"
"BARNUM WATER SUPPLY","","","","193","Ground water","ATTN JOHN HORRELL
955 S 28TH ST
FORT DODGE, IA 50501","515-571-5070","BARNUM","Webster"
"BARRYS MINI MART","","","","27","Ground water","ATTN BARRY MCMAHON
403 W CHESTNUT ST  PO BOX 183
HARPERS FERRY, IA 52146","563-586-2281","HARPERS FERRY","Allamakee"
"BATAVIA WATER WORKS","","","","499","Surface water purchased","ATTN FRED CLUBB AFFIDAVIT OPERATOR
1386 230TH ST
BATAVIA, IA 52533","641-919-1131","BATAVIA","Jefferson"
"BATTLE CREEK WATER SUPPLY","http://www.battlecreekia.org/documents/ccr2015.jpg","http://www.battlecreekia.org","","717","Ground water","ATTN WATER SUPT
CITY HALL   PO BOX 57
BATTLE CREEK, IA 51006","712-365-4460","BATTLE CREEK","Ida"
"BAXTER WATER SUPPLY","","","","1,126","Ground water","ATTN SHAWN FULLER PUBLIC WORKS DIR
CITY HALL   PO BOX 415
BAXTER, IA 50028","641-227-3354","BAXTER","Jasper"
"BAYARD WATER SUPPLY","","","","471","Ground water","ATTN WATER SUPT
PO BOX 339
BAYARD, IA 50029","712-651-2484","BAYARD","Guthrie"
"BEACH GIRLS BAR","","","","155","Ground water","ATTN TOM THORPE
1485 NE 70TH AVE
ANKENY, IA 50021","515-289-2345","WEST DES MOINES","Dallas"
"BEAMAN WATER SUPPLY","","","","191","Ground water purchased","ATTN RANDY  DANIEL WATER SUPERINTENDENT
3095 130TH ST
BEAMAN, IA 50609","641-751-1115","BEAMAN","Grundy"
"BEAVER MEADOWS COUNTRY CLUB","","","","25","Ground water","ATTN BEAVER VALLEY LANDSCAPES
32078 HWY 14 BOX 662
PARKERSBURG, IA 50665","319-346-1870","PARKERSBURG","Butler"
"BECKER WATER AND ROAD","","","","50","Ground water","ATTN LINDA PARKER
2040 PARKER DR
FORT DODGE, IA 50501","515-955-3001","FORT DODGE","Webster"
"BEDFORD WATER WORKS","","","","1,439","Surface water purchased","ATTN JOE PACE WATER SUPERINTENDENT
625 COURT AVE
BEDFORD, IA 50833","712-523-2311","BEDFORD","Taylor"
"BEEDS LAKE HOME OWNERS ASSOCIATION","","","","75","Ground water","ATTN TREV MURPHY
908 FRONT ST
GENEVA, IA 50633","641-373-0844","HAMPTON","Franklin"
"BEEDS LAKE STATE PARK SOUTH","","","","102","Ground water","ATTN PARK RANGER
1422 165TH ST
HAMPTON, IA 50441","641-456-2047","HAMPTON","Franklin"
"BELL HARBOR","","","","352","Ground water","ATTN JOHN WIESE PROPERTY MANAGER
15293 BASHFORD AVE
CLEAR LAKE, IA 50428","641-357-2085","CLEAR LAKE","Cerro Gordo"
"BELLE PLAINE WATER DEPT","","","","2,559","Ground water","ATTN WATER SUPERINTENDENT
1207 8TH AVE
BELLE PLAINE, IA 52208","319-444-3251","BELLE PLAINE","Benton"
"BELLEVUE GOLF CLUB","","","","64","Ground water","ATTN ANN JACOBS  MANAGER
32292 395TH AVE
BELLEVUE, IA 52031","563-872-4262","BELLEVUE","Jackson"
"BELLEVUE MUNICIPAL UTILITIES","","","","2,191","Ground water","ATTN BRETT PLOESSL
900 N RIVERVIEW
BELLEVUE, IA 52031","563-872-3357","BELLEVUE","Jackson"
"BELLEVUE STATE PK NORTH-NELSON UNIT","","","","208","Ground water","ATTN MATTHEW BONAR
24668 HWY 52
BELLEVUE, IA 52031","563-872-4019","BELLEVUE","Jackson"
"BELLEVUE STATE PK SOUTH-DYAS UNIT","","","","158","Ground water","ATTN MATTHEW BONAR
24668 HWY 52
BELLEVUE, IA 52031","563-872-4019","BELLEVUE","Jackson"
"BELMOND WATER SUPPLY","","","","2,376","Ground water","ATTN RANDY JUST WATER SUPT
112 2ND AVE NE
BELMOND, IA 50421","641-444-4452","BELMOND","Wright"
"BENEFIT WATER DISTRICT #2","","","","80","Purchased ground water under influence of surface water source","ATTN ARLEN WILDEMAN
1531  2ND ST
BOONE, IA 50036","515-230-1948","BOONE","Boone"
"BENNETT WATERWORKS","","","","405","Ground water","ATTN KEVIN RASDON WATER SUPT
201 MAIN ST PO BOX M
BENNETT, IA 52721","563-890-6206","BENNETT","Cedar"
"BERNARD WATER SYSTEM","","","","112","Ground water","ATTN RITA OCONNELL
608 LEFLER
BERNARD, IA 52032","563-590-9229","BERNARD","Dubuque"
"BERTRAM WATER SUPPLY","","","","75","Ground water","DBA HYDRANTS UNLIMITED
PO BOX 21
VAN HORNE, IA 52346","319-560-8320","BERTRAM","Linn"
"BIG CREEK BLUFFS","","","","80","Ground water","ATTN KENDRA KISLING
1613 MAPLE DR NW
CEDAR RAPIDS, IA 52405","319-310-3227","BERTRAM","Linn"
"BIG HOUSE","","","","27","Ground water","ATTN RICK BRUGGEMANN
1450 290TH AVE
DYERSVILLE, IA 52040","563-543-0605","PETERSBURG","Delaware"
"BIG RIVER UNITED ENERGY LLC","","","","50","Ground water","ATTN TERRY MANCHESTER  PLANT MANAGER
3294 VINE RD
DYERSVILLE, IA 52040","563-875-5500","DYERSVILLE","Delaware"
"BIG ROCK COUNTRY CLUB","","","","52","Ground water","ATTN JOSEPH HORSTMAN   MANAGER
BIG ROCK RD   PO BOX 2
FAYETTE, IA 52142","563-425-3687","FAYETTE","Fayette"
"BIG SPRINGS WELL","","","","25","Ground water","ATTN CAMPGROUND MANAGER
PO BOX 513
DECORAH, IA 52101","563-382-4158","DECORAH","Winneshiek"
"BIRMINGHAM WATER SUPPLY","","","","448","Surface water purchased","ATTN JUSTIN WALTON WATER SUPT
221 S CROSS ST  PO BOX 54
BIRMINGHAM, IA 52535","319-498-4296","BIRMINGHAM","Van Buren"
"BLACK SQUIRREL TAP","","","","25","Ground water","ATTN SONYA LAGRANGE
72 2nd ST SE
SWISHER, IA 52338","319-857-4447","SWISHER","Johnson"
"BLAIRS FERRY MANOR","","","","75","Ground water","ATTN KENDRA KISLING
1613 MAPLE DR NW
CEDAR RAPIDS, IA 52405","319-310-3227","TODDVILLE","Linn"
"BLAIRSBURG WATER SUPPLY","","","","215","Ground water","ATTN ALAN HANSON
3095 UBBEN AVE
ELLSWORTH, IA 50075","515-689-4520","BLAIRSBURG","Hamilton"
"BLAIRSTOWN WATER SUPPLY","","","","725","Ground water","STEVE METZ   WATER SUPERINTENDENT
CITY HALL   PO BOX 270
BLAIRSTOWN, IA 52209","319-454-6931","BLAIRSTOWN","Benton"
"BLAKESBURG MUNICIPAL WATER WORKS","","","","296","Surface water purchased","ATTN JOE CROOKHAM OPERATOR
BOX 215
BLAKESBURG, IA 52536","641-938-2413","BLAKESBURG","Wapello"
"BLENCOE MUNICIPAL WATERWORKS","","","","224","Ground water","ATTN WATER SUPT
221 NORTH MANLEY
BLENCOE, IA 51523","712-420-9968","BLENCOE","Monona"
"BLOOMFIELD MUNI WATER DEPT","","","","2,740","Surface water purchased","ATTN WATER SUPT
111 W FRANKLIN ST
BLOOMFIELD, IA 52537","641-664-9661","BLOOMFIELD","Davis"
"BLUFF LAKE CATFISH FARM","","","","125","Ground water","ATTN KORY KUHLMAN
9410 95TH AVE
MAQUOKETA, IA 52060","","MAQUOKETA","Jackson"
"BLUFFTON STORE","","","","60","Ground water","ATTN RANDY LOGSDON  OWNER
2619 W RAVINE RD
DECORAH, IA 52101","563-735-5738","DECORAH","Winneshiek"
"BODE MUNICIPAL WATER SUPPLY","","","","315","Ground water","ATTN TODD MCMAHON
PO BOX 147
BODE, IA 50519","515-379-1486","BODE","Humboldt"
"BODENSTEINER IMPL (LS)","","","","43","Ground water","ATTN CHUCK REICKS
HWY 63  PO BOX 471
CRESCO, IA 52136","563-547-2152","LIME SPRINGS","Howard"
"BODENSTEINER IMPLEMENT INC (NH)","","","","60","Ground water","ATTN LLOYD PHILLIPS
2037 200TH ST PO BOX 407
NEW HAMPTON, IA 50659","641-394-3061","NEW HAMPTON","Chickasaw"
"BODENSTEINER IMPLEMENT OF ROWLEY","","","","30","Ground water","ATTN KEVIN HAYNES
1965 290TH ST
ROWLEY, IA 52329","319-938-2222","ROWLEY","Buchanan"
"BONAPARTE WATER SUPPLY","","","","433","Surface water purchased","ATTN JIM TOMSON OPERATOR
PO BOX 44  117 W COMMERCIAL
HILLSBORO, IA 52630","319-217-0637","BONAPARTE","Van Buren"
"BONDURANT MUNI WATER SUPPLY","","","","5,493","Surface water purchased","ATTN PAT COLLISON WATER SUPERINTENDENT
200 2ND ST NE PO BOX 37
BONDURANT, IA 50035","515-971-6856","BONDURANT","Polk"
"BOONDOCKS DBA JAY BROS TRUCK STOP","","","","610","Ground water","ATTN PARTH CHAUDHARI PRESIDENT
3065 220TH ST
WILLIAMS, IA 50271","515-854-9165","WILLIAMS","Hamilton"
"BOONE WATER WORKS","","","","12,934","Groundwater under influence of surface water","ATTN DANIEL SCOTT CITY ENGINEER
PO BOX 550
BOONE, IA 50036","515-432-4211","BOONE","Boone"
"BOOTLEGGERS","","","","38","Ground water","ATTN JENN GLENIS
36835 NOBLE RD
GUTTENBERG, IA 52052","563-252-7775","GUTTENBERG","Clayton"
"BOYDEN MUNICIPAL WATER SUPPLY","","","","715","Ground water purchased","ATTN WATER SUPT
BOX 160
BOYDEN, IA 51234","712-725-2216","BOYDEN","Sioux"
"BRADDYVILLE WATER WORKS","","","","159","Surface water purchased","ATTN DUSTIN MILLER WTR SUPERINTENDENT
200 S 15TH ST
CLARINDA, IA 51632","712-542-2518","BRADDYVILLE","Page"
"BRADFORD HOUSE","","","","50","Ground water","ATTN CHRISTINA STROUD
2733 CHEYENNE AVE
NASHUA, IA 50658","641-435-4669","NASHUA","Chickasaw"
"BRAKKE IMPLEMENT","","","","40","Ground water","ATTN JEFFREY BRAKKE
17551 KILLDEER AVE
MASON CITY, IA 50401","641-423-2412","MASON CITY","Cerro Gordo"
"BRANDON WATER SUPPLY","","","","309","Ground water","ATTN KEVIN SHOOP
400 N ST   CITY HALL
BRANDON, IA 52210","319-474-2335","BRANDON","Buchanan"
"BRANNAMAN'S ADDITION","","","","266","Ground water","ATTN SARAH BRANNAMAN
1284 WHITE OAK CT NE
LISBON, IA 52253","319-430-0522","LISBON","Johnson"
