"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"3224 BUILDING ASSOCIATION","","","","400","Ground water","903 RYAN RD
P.O. BOX 94
CARO, MI 48723","989-673-5322","","Tuscola"
"3522 S. LAPEER RD., LLC","","","","25","Ground water","2489 BULL RUN
OXFORD, MI 48371","248-431-0740","","Lapeer"
"3RD BASE PARTY STORE","","","","250","Ground water","595 10TH STREET
PLAINWELL, MI 49080","269-204-6379","","Allegan"
"4 B'S CAMPGROUND","","","","50","Ground water","4326 S 162ND
HESPERIA, MI 49421","231-854-3266","","Oceana"
"4 CORNER'S GRILL","","","","35","Ground water","15086 M-115
MARION, MI 49665","231-743-9575","","Osceola"
"4 N ORTONVILLE RD","","","","32","Ground water","PO BOX 71255
MADISON HEIGHTS, MI 48071","248-548-2470","","Oakland"
"4 SEASONS CONVENIENCE","","","","60","Ground water","32761 HWY M-26
TOIVOLA, MI 49965","906-288-3039","","Houghton"
"4 SQUARE SPORTSMAN CLUB","","","","25","Ground water","6777 CLINE ROAD
JEDDO, MI 48032","810-327-6859","","St. Clair"
"4 VINES","","","","25","Ground water","11269 N DRIVE NORTH
BATTLE CREEK, MI 49017","269-209-5889","","Calhoun"
"4-H FAIRGROUND","","","","400","Ground water","8784 PECK ROAD
GREENVILLE, MI 48838","616-520-3669","","Montcalm"
"40 MILE POINT LIGHTHOUSE","","","","75","Ground water","151 E. HURON
ROGERS CITY, MI 49779","989-734-3288","","Presque Isle"
"405 N.DIVISION ROAD CONDO ASSOC.","","","","25","Ground water","405 N. DIVISION, SUITE 1
PETOSKEY, MI 49770","231-348-7900","","Emmet"
"40ET8 VOITURE 946","","","","30","Ground water","2949 SOUTH WAVERLY ROAD
LANSING, MI 48911","517-882-2602","","Eaton"
"42 NORTH APPLES LLC","","","","60","Ground water","1055 -7 MILE NW
COMSTOCK PARK, MI 49321","616-794-5130","","Kent"
"4225 BLUE STAR HIGHWAY L.L.C.","","","","125","Ground water","3154 42ND ST
HAMILTON, MI 49419","616-836-1049","","Allegan"
"42ND DISTRICT COURT BLDG","","","","50","Ground water","40 N. MAIN
MT. CLEMENS, MI 48043","","","Macomb"
"42ND STREET PLAZA","","","","25","Ground water","PO BOX 5162
TRAVERSE CITY, MI 49686","231-946-6767","","Grand Traverse"
"45 BOTELLO'S","","","","150","Ground water","15791 LAKE MICHIGAN DR.
WEST OLIVE, MI 49460","616-846-1480","","Ottawa"
"47 TAVERN","","","","25","Ground water","N16175  CO RD 557
WILSON, MI 49896","999-999-9999","","Menominee"
"5 CORNERS PARTY STORE","","","","150","Ground water","17000 MORGANWOOD DR
SAND LAKE, MI 49343","616-984-0069","","Montcalm"
"7 MILE INN","","","","25","Ground water","10463 S WARNER AVE
FREMONT, MI 49412","231-924-7115","","Newaygo"
"7-ELEVEN","","","","200","Ground water","PO BOX 2440
SPOKANE, WA 99210","509-329-7810","","Oakland"
"7-ELEVEN CONVENIENCE STORE","","","","150","Ground water","11501 GRAND RIVER AVE.
BRIGHTON, MI 48116","810-220-1145","","Livingston"
"705 ROOSEVELT STREET LLC","","","","150","Ground water","PO BOX 68754
GRAND RAPIDS, MI 49516","616-802-0758","","Ottawa"
"7938 COOLEY LAKE LLC","","","","75","Ground water","200 East Michigan Ave
GALESBURG, MI 49053","269-665-7000","","Oakland"
"7TH DAY ADVENTIST CHURCH","","","","100","Ground water","5 West Main Street Suite 10
BOYNE CITY, MI 49712","706-235-9781","","Lake"
"8000 KENSINGTON COURT","","","","30","Ground water","22431 RIO VISTA
ST. CLAIR SHORES, MI 48081","586-779-3087","","Livingston"
"826 M-24, LLC.","","","","30","Ground water","830 S. LAPEER RD
OXFORD, MI 48371","248-628-9557","","Oakland"
"A & L ENTERPRISES, LLC","","","","100","Ground water","5340 PLYMOUTH RD STE 103
ANN ARBOR, MI 48105","734-930-0995","","Washtenaw"
"A & L FARMS - M45 CAMP","","","","50","Ground water","1000 Rochester Hills Drive
ROCHESTER HILLS, MI 48309-3033","248-841-2497","","Ottawa"
"A & M PROPERTIES","","","","25","Ground water","1007 S. WASHINGTON ST.
OWOSSO, MI 48867","989-666-8916","","Shiawassee"
"A & W","","","","150","Ground water","BOX 238
ORTONVILLE, MI 48462","999-999-9999","","Oakland"
"A B MALEY PARK","","","","45","Ground water","PO BOX 95
HONOR, MI 49640","231-325-5131","","Benzie"
"A FOREVER RECOVERY","","","","120","Ground water","216 ST MARYS LAKE RD
BATTLE CREEK, MI 49017","231-218-4406","","Calhoun"
"A GA MING GOLF CLUB (DUFFERS)","","","","100","Ground water","627 A-GA-MING DRIVE
KEWADIN, MI 49648","231-264-5081","","Antrim"
"A WIN-SANDS MOTEL","","","","25","Ground water","11610 M33 NORTH
ATLANTA, MI 49709","989-785-2337","","Montmorency"
"A&B LLC OF SOUTH LYON","","","","200","Ground water","887 Seventh Street
P.O. BOX 339
BALDWIN, MI 49304-0339","231-745-3587","","Oakland"
"A&L TRADING POST","","","","250","Ground water","P O BOX 506
130 NORTH MOREY ROAD
LAKE CITY, MI 49651","231-839-4537","","Missaukee"
"A&W ROOT BEER DRIVE-IN","","","","100","Ground water","8220 DEXTER-CHELSEA RD.
DEXTER, MI 48130","734-645-4091","","Washtenaw"
"A.B. HELLER","","","","140","Ground water","1235 HOLDEN AVE
MILFORD, MI 48381","248-685-9500","","Oakland"
"A.J'S DOOLITTLES","","","","175","Ground water","10725 AIRPORT HWY
SWANTON, OH 43558","734-856-7367","","Monroe"
"A.L.P. LIGHTING COMPONENTS","","","","56","Ground water","10163 US 31 NORTH
CHARLEVOIX, MI 49720","231-547-6584","","Charlevoix"
"AARON'S WOODED ACRES RESORT","","","","50","Ground water","968 N US-23
EAST TAWAS, MI 48730","989-362-5188","","Iosco"
"ABBOTT NUTRITION","","","","375","Ground water","901 N. CENTREVILLE ROAD
STURGIS, MI 49091","269-651-0639","","St. Joseph"
"ABC ACADEMY #1","","","","150","Ground water","3210 LANSING AVE
JACKSON, MI 49201","517-784-9161","","Jackson"
"ABC ACADEMY #2","","","","70","Ground water","800 LAURENCE
JACKSON, MI 49202","517-783-3040","","Jackson"
"ABNER'S RESTAURANT","","","","25","Ground water","1401 WEST MAPLE STREET
KALAMAZOO, MI 49008","269-370-7982","","Newaygo"
"ABRAMSON FAMILY DENTISTRY","","","","30","Ground water","589 N. US-31
BEULAH, MI 49617","231-882-4424","","Benzie"
"ABSOPURE #1","","","","1,000","Ground water","224 West Buffalo
NEW BUFFALO, MI 49117","269-469-1500","","Jackson"
"ABSOPURE #2-WM YOUNG","","","","1,000","Ground water","8835 GENERAL DR
PO BOX 701248
PLYMOUTH, MI 48170","313-455-3600","","Jackson"
"ABSOPURE #3 - WM YOUNG","","","","1,000","Ground water","8835 GENERAL DR
PO BOX 701248
PLYMOUTH, MI 48170","313-455-3600","","Jackson"
"ABSOPURE WATER COMPANY","","","","125","Ground water","PO BOX 701248
PLYMOUTH, MI 48170","800-422-7678","","Oakland"
"ABUNDANT LIFE CHURCH","","","","103","Ground water","3675 LINCOLN RD.
STANDISH, MI 48658","989-239-9407","","Arenac"
"ACAT GLOBAL / OLIVER","","","","26","Ground water","05339 M-66 HWY N
CHARLEVOIX, MI 49720","231-437-5000","","Charlevoix"
"ACE HARDWARE- ROGERS CITY","","","","50","Ground water","1040 M-68
ROGERS CITY, MI 49779","999-999-9999","","Presque Isle"
"ACE OF CLUBS","","","","50","Ground water","P.O. BOX 135
SAGOLA, MI 49881","","","Dickinson"
"ACHATZ PIE COMPANY","","","","50","Ground water","30301 COMMERCE BLVD
CHESTERFIELD, MI 48051","586-784-8046","","Macomb"
"ACJ REAL ESTATE LLC DBA: OASIS HEALTH FO","","","","75","Ground water","1637 LAKEWOOD
TROY, MI 48083","313-689-6508","","Oakland"
"ACKERS POINT RESORT","","","","45","Ground water","6914 ACKERS POINT DR
DELTON, MI 49046","616-968-9757","","Barry"
"ACKERSON LAKE COMMUNITY CTR","","","","75","Ground water","4126 BROOKLYN RD
JACKSON, MI 49201","517-764-3810","","Jackson"
"ACME SHELL MINI MART","","","","25","Ground water","1516 BARLOW
TRAVERSE CITY, MI 49686","231-946-2800","","Grand Traverse"
"ACME TOWNSHIP - HOPE VILLAGE","","","","128","Ground water","6042 Acme Road
WILLIAMSBURG, MI 49690","231-938-1350","","Grand Traverse"
"ACME TOWNSHIP HALL","","","","30","Ground water","6042 ACME STREET
ACME, MI 49610","231-938-9533","","Grand Traverse"
"ACRDC","","","","35","Ground water","3328 DELANO ST
ALLEGAN, MI 49010","269-673-5120","","Allegan"
"ACTION WATER SPORTS","","","","35","Ground water","4389 ISLAND VIEW DRIVE
FENTON, MI 48430","810-513-9401","","Livingston"
"ADA BIBLE CHURCH","","","","2,000","Ground water","8899 CASCADE RD SE
ADA, MI 49301","616-868-7005","","Kent"
"ADA EAST RETAIL & STORAGE","","","","115","Ground water","3907 CRYSTAL WATERS LN NE
GRAND RAPIDS, MI 49525","616-682-8300","","Kent"
"ADA PARK - LEARNING CENTER","","","","25","Ground water","PO BOX 370
ADA, MI 49301","616-676-0520","","Kent"
"ADA PARK - SHELTER","","","","100","Ground water","PO BOX 370
ADA, MI 49301","616-676-0520","","Kent"
"ADA TOWNSHIP","","","","6,523","Surface water purchased","7330 THORNAPPLE RIVER DR SE
PO BOX 370
ADA, MI 49301-0370","616-676-9191","ADA","Kent"
"ADADO AUTO SALES","","","","25","Ground water","495 N. CEDAR ST.
MASON, MI 48854","517-676-9311","","Ingham"
"ADAIR BAR","","","","25","Ground water","PO BOX 306
ST. CLAIR, MI 48079","810-329-3056","","St. Clair"
"ADAM'S CORNER","","","","125","Ground water","PO BOX 53
ROMEO, MI 48065","586-752-9103","","Macomb"
"ADAMS TOWNSHIP","","","","2,010","Ground water","P.O. Box 520
SOUTH RANGE, MI 49963","906-482-4420","PAINESDALE","Houghton"
"ADDIE'S ACRES AFC","","","","30","Ground water","11633 WOOD RD.
DEWITT, MI 48820","517-410-1197","","Clinton"
"ADDINGTON PLACE OF DEWITT","","","","39","Ground water","1177 W. Solon Road
DEWITT, MI 48820","517-484-6980","","Clinton"
"ADDISON","","","","605","Ground water","103 1/2 West Main Street
PO Box 213
ADDISON, MI 49220","517-547-6328","ADDISON","Lenawee"
"ADDISON GUN CLUB","","","","70","Ground water","6400 SOMERSET
ADDISON, MI 49220","999-999-9999","","Hillsdale"
"ADDISON OAKS - MAINTENANCE","","","","120","Ground water","2800 WATKINS LAKE RD
WATERFORD, MI 48328","248-858-0906","","Oakland"
"ADDISON OAKS CAMP AREA B","","","","200","Ground water","2800 WATKINS LAKE RD
WATERFORD, MI 48327","248-693-9691","","Oakland"
"ADDISON OAKS CONCESSION BLDG.","","","","350","Ground water","2800 WATKINS LAKE RD
WATERFORD, MI 48328","248-858-0906","","Oakland"
"ADDISON OAKS CONFERENCE CENTER","","","","400","Ground water","2800 WATKINS LAKE RD
WATERFORD, MI 48328","248-858-4634","","Oakland"
"ADDISON OAKS CPGD.SHOWER BLDG.","","","","500","Ground water","2800 WATKINS LAKE RD
WATERFORD, MI 48328","248-858-0906","","Oakland"
"ADDISON OAKS LOOP D","","","","500","Ground water","2800 WATKINS LAKE RD
WATERFORD, MI 48328","248-858-4634","","Oakland"
"ADDISON OAKS- CAMP AREA A","","","","200","Ground water","2800 WATKINS LAKE RD
WATERFORD, MI 48327","248-858-4620","","Oakland"
"ADDISON TWP. HALL","","","","50","Ground water","1440 ROCHESTER RD
LEONARD, MI 48367","248-628-5409","","Oakland"
"ADESA AUTO AUCTION","","","","200","Ground water","PO BOX 359
DIMONDALE, MI 48821","517-322-2444","","Eaton"
"ADMIRAL 5869","","","","400","Ground water","2335 WEST MAIN STREET
LOWELL, MI 49331","616-897-8044","","Gratiot"
"ADMIRAL PETROLEUM","","","","300","Ground water","7510 N GENESEE
SPRINGFIELD, OH 45501","937-864-3000","","Genesee"
"ADMIRAL PETROLEUM","","","","825","Ground water","785 W. RANDALL ST.
COOPERSVILLE, MI 49404","616-837-6218","","Ottawa"
"ADMIRAL PETROLEUM #282","","","","650","Ground water","2525 S. STATE ROAD
IONIA, MI 48846","616-523-0005","","Ionia"
"ADMIRAL PETROLEUM CO.","","","","60","Ground water","2335 W. MAIN ST.
LOWELL, MI 49331","616-897-8044","","Shiawassee"
"ADRIAN","","","","21,133","Surface water","135 E. Maumee Street
ADRIAN, MI 49221","517-264-4825","ADRIAN","Lenawee"
"ADRIAN COLLEGE BOATHOUSE","","","","149","Ground water","110 S. MADISON AVE.
ADRIAN, MI 49221","517-265-5161","","Lenawee"
"ADRIAN FUELS, LLC","","","","550","Ground water","2982 W. BEECHER
ADRIAN, MI 49221","810-955-2836","","Lenawee"
"ADVANCE AUTO","","","","100","Ground water","7379 ALGER ROAD
ALMA, MI 48801","989-466-6142","","Gratiot"
"ADVANCED AUTO TRENDS","","","","100","Ground water","2230 METAMORA RD
OXFORD, MI 48371","248-628-4850","","Oakland"
"ADVANCED AUTO TRENDS, INC.","","","","60","Ground water","2230 METAMORA RD
OXFORD, MI 48371","248-628-4850","","Oakland"
"ADVANCED BLENDING SOLUTIONS","","","","30","Ground water","PO BOX 37
WALLACE, MI 49893","906-914-4180","","Menominee"
"ADVANCED DISPOSAL - WHITMORE LAKE","","","","30","Ground water","90 FORT WADE RD.
PONTE VEDRA BEACH, FL 32082","999-999-9999","","Washtenaw"
"ADVANCED DOWNTOWN AQUATIC PT-HALE","","","","30","Ground water","406 S. WASHINGTON
HALE, MI 48739","989-728-5555","","Iosco"
"ADVANCED DOWNTOWN AQUATIC PT-ROSE CI","","","","25","Ground water","1900 16th Street
Suite 950
DENVER, CO 80202","303-483-7300","","Ogemaw"
"ADVANCED FIBER MOLDING","","","","38","Ground water","23095 14 MILE RD
LEROY, MI 49655","231-768-5177","","Osceola"
"ADVANCED FOOT & ANKLE CENTER","","","","25","Ground water","8805 PINE RIDGE DRIVE
CADILLAC, MI 49601","231-779-3668","","Wexford"
"ADVANCED ORTHOPEDIC & PAIN INSTITUTE","","","","78","Ground water","1009 W GREEN ST
HASTINGS, MI 49058","269-945-3451","","Barry"
"ADVENT LUTHERAN CHURCH","","","","146","Ground water","P.O. BOX 249
8481 LAKE ANN ROAD
LAKE ANN, MI 49650","231-275-8031","","Benzie"
"ADVENTURE BOUND WEST MICHIGAN","","","","350","Ground water","4495 S. SPRUCE AVE
WHITE CLOUD, MI 49349","231-689-6685","","Newaygo"
"ADVENTURE BOUND WEST MICHIGAN","","","","350","Ground water","4495 S SPRUCE
WHITE CLOUD, MI 49349","231-689-6685","","Newaygo"
"ADVENTURE ZONE","","","","50","Ground water","125 W. CHICAGO RD
COLDWATER, MI 49036","517-278-5617","","Branch"
"AETNA CALVARY CHURCH","","","","120","Ground water","3944 WEST 1 MILE
WHITE CLOUD, MI 49349","231-689-0611","","Newaygo"
"AFFINITY CUSTOM MOLDING","","","","30","Ground water","21198 M-60 - PO BOX 9
MENDON, MI 49072","269-496-8423","","St. Joseph"
"AG RELIENT GENETICS LLC","","","","62","Ground water","9915 W M-21
OVID, MI 48866","989-834-2251","","Shiawassee"
"AGATE BEACH CAMPGROUND","","","","75","Ground water","50960 CANAL RD
HOUGHTON, MI 49931","906-482-8319","","Houghton"
"AGATE FALLS WAYSIDE  P153 (MDOT)","","","","25","Ground water","425 W OTTAWA BOX 30050
LANSING, MI 48909","906-875-6644","","Ontonagon"
"AGO - #43 TOW'S COUNTRY STORE GOWEN","","","","1,110","Ground water","PO BOX 247
SPARTA, MI 49345","616-887-0956","","Kent"
"AGO - BP","","","","300","Ground water","PO BOX 247
SPARTA, MI 49345","","","Montcalm"
"AGO - PACIFIC PRIDE/CITGO","","","","300","Ground water","PO BOX 247
SPARTA, MI 49345","616-754-3254","","Montcalm"
"AGORA, LLC","","","","40","Ground water","10813 S TELEGRAPH
ERIE, MI 48133","734-317-7500","","Monroe"
"AGUDATH ISRAEL","","","","200","Ground water","2807 Sandy Pines Drive
DORR, MI 49323","","","Van Buren"
"AHF RENTALS","","","","100","Ground water","P.O. BOX 760098
LATHRUP VILLAGE, MI 48076","248-557-0770","","Oakland"
"AHMEEK","","","","148","Ground water purchased","P.O. Box 103
AHMEEK, MI 49901","906-337-2644","AHMEEK","Keweenaw"
"AINGER BIBLE CHURCH","","","","65","Ground water","5484 SOUTH AINGER ROAD
OLIVET, MI 49076","269-749-9321","","Eaton"
"AIRPORT RESTAURANT","","","","75","Ground water","225 W MAIN ST
HARRISON, MI 48625","989-539-2510","","Clare"
"AIS CONTINENTAL EQUIPMT","","","","50","Ground water","65809 GRATIOT
LENOX TWP, MI 48050","586-538-2400","","Macomb"
"AJ'S GRILL","","","","100","Ground water","1830 142 ND
DORR, MI 49323","616-538-6950","","Allegan"
"AJAX MATERIAL CORP","","","","30","Ground water","7392 KENSINGTON ROAD
BRIGHTON, MI 48116","248-388-1670","","Livingston"
"AJD FOREST PRODUCTS","","","","50","Ground water","PO BOX 629
GRAYLING, MI 49738","989-348-5412","","Crawford"
"AKRON","","","","402","Ground water","4380 Beach Street
P.O. Box 295
AKRON, MI 48701-0295","989-691-5540","","Tuscola"
"AKRON - FAIRGROVE HIGH SCHOOL","","","","160","Ground water","PO BOX 319
FAIRGROVE, MI 48733","989-693-6112","","Tuscola"
"AKRON TOWNSHIP","","","","219","Surface water purchased","3480 HOPPE ROAD
UNIONVILLE, MI 48767","","","Tuscola"
"AL & JERRY'S MARKET","","","","100","Ground water","101 E. PIERSON
FLINT, MI 48505","999-999-9999","","Genesee"
"AL DEEBY DODGE INC","","","","100","Ground water","8700 DIXIE HWY
CLARKSTON, MI 48348","248-620-0800","","Oakland"
"AL-MAR ORCHARDS","","","","50","Ground water","1431 DUFFIELD
FLUSHING, MI 48433","810-659-6568","","Genesee"
"ALABASTER BIBLE CHURCH","","","","40","Ground water","3006 BENSON RD
TAWAS CITY, MI 48763","989-362-6211","","Iosco"
"ALABASTER TOWNSHIP","","","","86","Surface water purchased","1716 South U.S. Highway 23
TAWAS CITY, MI 48763-9542","989-362-3171","","Iosco"
"ALAIEDON ELEMENTARY SCHOOL","","","","400","Ground water","201 W ASH ST STE 2A
MASON, MI 48854","517-676-2484","","Ingham"
"ALAMO COMMUNITY CHURCH","","","","100","Ground water","7925 NORTH  6TH STREET
KALAMAZOO, MI 49009","269-344-8582","","Kalamazoo"
"ALAMO ELEMENTARY SCHOOL","","","","310","Ground water","400 SHERWOOD  ST
OTSEGO, MI 49078","269-692-6066","","Kalamazoo"
"ALAMO LITTLE LEAGUE","","","","300","Ground water","7901 NORTH 6TH STREET
KALAMAZOO, MI 49009","269-345-3010","","Kalamazoo"
"ALAMO NURSING HOME","","","","100","Ground water","8290 W C AVE
KALAMAZOO, MI 49009","269-343-2587","","Kalamazoo"
"ALAN'S PARK - DURAND","","","","50","Ground water","PO BOX 649
FOWLERVILLE, MI 48836","517-223-9148","","Shiawassee"
"ALAN'S PARK - FOWLERVILLE","","","","498","Ground water","PO BOX 649
FOWLERVILLE, MI 48836","517-223-9148","","Livingston"
"ALANSON CHURCH OF NAZARENE","","","","140","Ground water","P.O. BOX 59
ALANSON, MI 49706","231-548-5462","","Emmet"
"ALANSON COMMONS","","","","80","Ground water","3466 BLOOMFIELD CLUB DRIVE
BLOOMFIELD, MI 48301","248-866-5180","","Emmet"
"ALANSON DAIRY QUEEN","","","","25","Ground water","04365 CHAMPERRET N.
BOYNE CITY, MI 49712","231-582-4602","","Emmet"
"ALANSON ESTATES MOBILE HOME PARK","","","","50","Ground water","4310 Meadow Lane Drive
TRAVERSE CITY, MI 49685","231-620-7144","","Emmet"
"ALANSON EZ MART","","","","25","Ground water","PO BOX 246
BEAR LAKE, MI 49614","231-864-3111","","Emmet"
"ALANSON FLOWING WELL","","","","25","Ground water","PO BOX 188
ALANSON, MI 49706","999-999-9999","","Emmet"
"ALANSON PUBLIC SCHOOLS","","","","331","Ground water","7400 NORTH ST
ALANSON, MI 49706","231-548-2261","","Emmet"
"ALANSON RIVERSIDE BAR  INC","","","","35","Ground water","6235 RIVER ST
ALANSON, MI 49706","231-548-3575","","Emmet"
"ALASKA BAPTIST CHURCH","","","","150","Ground water","7240 68TH ST. SE
CALEDONIA, MI 49316","616-698-8104","","Kent"
"ALASKA COMMUNITY OF CHRIST","","","","25","Ground water","8146 68TH STREET SE
ALTO, MI 49302","616-868-6810","","Kent"
"ALASKAN PIPELINE- WEST OLIVE LLC","","","","200","Ground water","9104 US-31
WEST OLIVE, MI 49460","616-738-0088","","Ottawa"
"ALBA EZ MART","","","","375","Ground water","PO BOX 246
BEAR LAKE, MI 49614","231-864-3488","","Antrim"
"ALBA PUBLIC SCHOOL-ELEM","","","","200","Ground water","5935 ELM STREET
ALBA, MI 49611","231-584-2000","","Antrim"
"ALBA SPORTSMAN CLUB","","","","50","Ground water","P.O. BOX 185
ALBA, MI 49611","231-584-2595","","Antrim"
"ALBEE TOWNSHIP","","","","411","Surface water purchased","10645 East Road
BURT, MI 48417","989-770-4844","","Saginaw"
"ALBERT TWP SYSTEM 1","","","","300","Ground water","PO BOX 153
LEWISTON, MI 49756","989-786-2513","","Montmorency"
"ALBION","","","","9,144","Ground water","112 WEST CASS STREET
ALBION, MI 49224","517-630-1510","ALBION","Calhoun"
"ALBION KELLY EXPRESS MART","","","","25","Ground water","2030 4TH ST
JACKSON, MI 49203","517-787-1210","","Calhoun"
"ALBRIGHT SHORE EAGLES 3655","","","","65","Ground water","1380 ESTEY ROAD
BEAVERTON, MI 48612","989-435-3148","","Gladwin"
"ALCO MANUFACTURING","","","","90","Ground water","8763 DEXTER-CHELSEA RD
DEXTER, MI 48130","313-426-3941","","Washtenaw"
"ALCONA BREW HAUS","","","","200","Ground water","1132 LADD RD.
COMMERCE, MI 48390","","","Alcona"
"ALCONA CO COMMISSION ON AGING","","","","30","Ground water","323 W MICHIGAN AVE
MARSHALL, MI 49068-1578","269-781-5183","","Alcona"
"ALCONA COMMUNITY HIGH SCHOOL","","","","382","Ground water","51 N BARLOW  RD
LINCOLN, MI 48742","989-736-8543","","Alcona"
"ALCONA ELEMENTARY SCHOOL","","","","382","Ground water","51 N BARLOW  RD
LINCOLN, MI 48742","989-736-6211","","Alcona"
"ALCONA HEAD START","","","","30","Ground water","181 N BARLOW RD
HARRISVILLE, MI 48740","989-736-3713","","Alcona"
"ALCONA HEALTH CENTER","","","","40","Ground water","1035 W. WASHINGTON AVE
ALPENA, MI 49707","999-999-9999","","Chippewa"
"ALCONA HEALTH CENTER - LINCOLN","","","","100","Ground water","177 N. BARLOW RD.
LINCOLN, MI 48742","989-736-8157","","Alcona"
"ALCONA HEALTH CENTER-OSSINEKE SERVICES","","","","50","Ground water","11745 US-23 SOUTH
OSSINEKE, MI 49766","989-471-2339","","Alpena"
"ALCONA MOTORS","","","","50","Ground water","PO BOX 130
LINCOLN, MI 48742","989-736-8191","","Alcona"
"ALCONA PARK 2E","","","","35","Ground water","2550  AUSABLE ROAD
GLENNIE, MI 48737","989-735-3881","","Alcona"
"ALCONA PARK 4E","","","","100","Ground water","2550 AUSABLE ROAD
GLENNIE, MI 48737","989-735-3881","","Alcona"
"ALCONA PARK 4W","","","","120","Ground water","2550 AUSABLE ROAD
GLENNIE, MI 48737","989-735-3881","","Alcona"
"ALCONA PARK 5E","","","","120","Ground water","2550 AUSABLE ROAD
GLENNIE, MI 48737","989-735-3881","","Alcona"
"ALCONA PARK 6E","","","","100","Ground water","2550 AUSABLE ROAD
GLENNIE, MI 48737","989-735-3881","","Alcona"
"ALCONA PARK 9E","","","","100","Ground water","2550 AUSABLE ROAD
GLENNIE, MI 48737","989-735-3881","","Alcona"
"ALCONA PARK ELECTRIC BATHHOUSE","","","","30","Ground water","2550 AUSABLE RD.
GLENNIE, MI 48737","989-735-3881","","Alcona"
"ALCONA PARK OFFICE","","","","120","Ground water","2550 AUSABLE ROAD
GLENNIE, MI 48737","989-735-3881","","Alcona"
"ALCONA PARK PAVILION-11E","","","","30","Ground water","2550 AUSABLE ROAD
GLENNIE, MI 48737","989-735-3881","","Alcona"
"ALCONA PARK SER.BUILD-NEW","","","","100","Ground water","2550 AUSABLE ROAD
GLENNIE, MI 48737","989-735-3881","","Alcona"
"ALCONA PARK SER.BUILD-OLD","","","","150","Ground water","2550 AUSABLE ROAD
GLENNIE, MI 48737","989-735-3881","","Alcona"
"ALCONA PARK WEST SERVICE BLDG.","","","","75","Ground water","2550 AUSABLE RD.
GLENNIE, MI 48737","989-735-3881","","Alcona"
"ALCONA TWP HALL","","","","30","Ground water","5576 NORTH US HIGHWAY 23
BLACK RIVER, MI 48721","989-471-5004","","Alcona"
"ALDEN COMMUNITY METHODIST CHURCH","","","","80","Ground water","9015 HELENA STREET
ALDEN, MI 49612","231-331-4132","","Antrim"
"ALDEN MUFFIN TIN","","","","50","Ground water","P.O. BOX 85
ALDEN, MI 49612","231-564-1120","","Antrim"
