"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"17B QUICK STOP","","","","25","Ground water","LOZ Corporation
P.O. Box 552
MONGAUP VALLEY, NY 12762","845-791-8675","BETHEL (T)","Sullivan"
"17K FOOD MART","","","","100","Ground water","MONTGOMERY REALTY HOLDINGS LLC
66 Prospect St
POUGHKEEPSIE, NY 12603","","MONTGOMERY (T)","Orange"
"182 OLD ROUTE 9","","","","33","Ground water","
3 Nancy Court, Ste 4
WAPPINGERS FALLS, NY 12590","845-897-2664","WAPPINGER (T)","Dutchess"
"1844 HOUSE","","","","83","Ground water","MR BRIAN WALKER
6885 US HIGHWAY 11
POTSDAM, NY 13676","315-268-1844","POTSDAM (T)","St. Lawrence"
"185 ROUTE 312 CORPORATION","","","","25","Ground water","322 Clocktower Commons
BREWSTER, NY 10509","845-279-2922","SOUTHEAST (T)","Putnam"
"1892 BAR & GRILLE","","","","30","Ground water","216 DONALDSON ROAD
LAKE CLEAR, NY 12945","518-420-6846","HARRIETSTOWN (T)","Franklin"
"1983 MONTAUK HWY OFFICES COPARTS","","","","190","Ground water","91 Riverview Dr
MARLBORO, NY 12542","845-236-3371","BROOKHAVEN (T)","Suffolk"
"199 WEST ROAD LLC","","","","61","Ground water","
P.O. Box 1180
MONSEY, NY, NY 10952","845-388-1286","PLEASANT VALLEY (T)","Dutchess"
"2 BYRAM BROOK PL./SAMOLA","","","","50","Ground water","Samola Enterprises, Inc.
2 Byram Brook Place
ARMONK, NY 10504","914-273-5625","NORTH CASTLE (T)","Westchester"
"20 CORPORATE PARK","","","","30","Ground water","
4 Nancy Court, Suite 3
WAPPINGERS FALLS, NY 12590","845-897-2664","EAST FISHKILL (T)","Dutchess"
"209 QUICK MART (PX ACCORD)","","","","25","Ground water","
4990 rt.209
ACCORD, NY 12404","845-626-2211","ROCHESTER (T)","Ulster"
"21 BURGERS AND WINGS & DUNKIN DONUTS 9D","","","","25","Ground water","
95 Turnberry Ct
POUGHKEEPSIE, NY 12603","","WAPPINGER (T)","Dutchess"
"228 ROUTE 209","","","","112","Ground water","226 ROUTE 209
PORT JERVIS, NY 12771","","DEERPARK (T)","Orange"
"2345 ROUTE 52 BUILDING","","","","97","Ground water","
1289 Route 9, Ste 9
WAPPINGERS FALLS, NY 12590","845-298-6200","EAST FISHKILL (T)","Dutchess"
"25 CORPORATE PARK","","","","70","Ground water","
99 Myers Corners Rd
WAPPINGERS FALLS, NY 12590","845-298-5150","EAST FISHKILL (T)","Dutchess"
"250 ROUTE 6 BUILDING","","","","25","Ground water","Development Strategies Company
245 Main St, Ste 330
WHITE PLAINS, NY 10601","917-887-3569","CARMEL (T)","Putnam"
"265 ROUTE 202","","","","25","Ground water","Southeast Realty Group, Inc.
343 Route 202
SOMERS, NY 10589","914-277-7575","SOMERS (T)","Westchester"
"278 N BREWSTER","","","","25","Ground water","1172 Park Ave.
NEW YORK, NY 10128","917-747-5866","BREWSTER (V)","Putnam"
"28 COUNTRY DELI INC","","","","25","Ground water","932 state route 28
KINGSTON, NY 12401","845-248-4992","KINGSTON (T)","Ulster"
"28 KAYSAL COURT OFFICE BLDG.","","","","50","Ground water","Penthouse
700 White Plains Rd.
SCARSDALE, NY 10583","914-472-2000","NORTH CASTLE (T)","Westchester"
"294 ROUTE 100, LLC","","","","25","Ground water","294 Route 100
SOMERS, NY 10589","","SOMERS (T)","Westchester"
"3 AMIGOS MEXICAN RESTAURANT","","","","150","Ground water","6380 W. QUAKER STEET APT 2
ORCHARD PARK, NY 14127","315-237-9541","MEXICO (V)","Oswego"
"3 C'S CATERING","","","","25","Ground water","170 Miller Valley Rd
KENNEDY, NY 14747","716-267-4403","POLAND (T)","Chautauqua"
"311 CENTER","","","","25","Ground water","C/O TOM CARACCIOLO
BEDELL ROAD
KATONAH, NY 10536","914-962-5247","PATTERSON (T)","Putnam"
"33 & 35 CORPORATE PARK","","","","55","Ground water","
P O Box 1358
WESTERLY, RI 02891","845-897-1511","EAST FISHKILL (T)","Dutchess"
"380 INN (FNA THE ENCLAVE INN)","","","","40","Ground water","PO Box 3105
SAG HARBOR, NY 11963","631-604-5514","EAST HAMPTON (T)","Suffolk"
"4 NEW KING STREET","","","","101","Ground water","New King Holding LLC
10 New King St.
WHITE PLAINS, NY 10604","914-681-5100","WHITE PLAINS (C)","Westchester"
"4-H ACRES","","","","50","Ground water","615 Willow Avenue
ITHACA, NY 14859","607-272-2292","DRYDEN (T)","Tompkins"
"4-H CAMP BRISTOL HILLS","","","","50","Ground water","480 NORTH MAIN ST
CANANDAIGUA, NY 14424","585-394-3977","BRISTOL (T)","Ontario"
"4-H CAMP SHANKITUNK","","","","120","Ground water","DELAWARE COUNTY COOPERATIVE EXTENSION
34570 STATE HWY 10, STE 2
HAMDEN, NY 13782","","DELHI (T)","Delaware"
"4-H CAMP WABASSO","","","","125","Ground water","
203 North Hamilton Street
WATERTOWN, NY 13601","","THERESA (T)","Jefferson"
"414 RT. 292 REALTY, LLC","","","","25","Ground water","12 Maria Dr.
HOLMES, NY 12531","646-588-8620","PAWLING (T)","Dutchess"
"43 MALL LLC","","","","235","Ground water","
1938 67TH STREET
BROOKLYN, NY 11204","","SAND LAKE (T)","Rensselaer"
"4300 ROUTE 50 DEVELOPMENT","","","","60","Ground water","900 ROUTE 146
CLIFTON PARK, NY 12065","518-371-7621","WILTON (T)","Saratoga"
"44 55 DELI","","","","25","Ground water","560 B Route 44/55
HIGHLAND, NY 12528","845-691-9190","MARLBOROUGH (T)","Ulster"
"46 FOSTER ROAD LTD","","","","43","Ground water","
44 - 46 Foster Rd, Ste 7
HOPEWELL JUNCTION, NY 12533","914-509-6557","EAST FISHKILL (T)","Dutchess"
"5001 RETAIL CENTER","","","","300","Ground water","NSN & PK Realty Inc.
PO Box 1238
ONEONTA, NY 13820","607-432-1499","ONEONTA (T)","Otsego"
"52 FOOD MART SUNOCO","","","","100","Ground water","2215 Route 52
PINE BUSH, NY 12566","","CRAWFORD (T)","Orange"
"54 MILLER ROAD PLAZA","","","","25","Ground water","4 Apple Court
SOUTH SALEM, NY 10590","914-763-9788","CARMEL (T)","Putnam"
"551 ROUTE 6, MAHOPAC","","","","50","Ground water","109 Lake Drive
MAHOPAC, NY 10541","914-952-6946","CARMEL (T)","Putnam"
"555 PROFESSIONAL BLDG.","","","","30","Ground water","555 ASSOCIATES
555 ROUTE 25A
MILLER PLACE, NY 11764","631-744-0202","BROOKHAVEN (T)","Suffolk"
"67 SUPER - STOP / ADIRONDACK TOWING","","","","25","Ground water","PO BOX 310
HAGAMAN, NY 12086","518-842-6604","AMSTERDAM (T)","Montgomery"
"69 NORTH PLANK PETROLEUM GROUP","","","","200","Ground water","69 NORTH PLANK ROAD
NEWBURGH, NY 12550","845-561-1000","NEWBURGH (T)","Orange"
"7 ACRES TRAILER PARK","","","","50","Ground water","40985 NYS ROUTE 12
CLAYTON, NY 13624","315-686-5681","ORLEANS (T)","Jefferson"
"7-ELEVEN STORE #40430","","","","25","Ground water","ATTN:  STORE MANAGER
3009 ROUTE 50
SARATOGA SPRINGS, NY 12866","518-583-3025","WILTON (T)","Saratoga"
"73 WESTCHESTER AVENUE, LLC","","","","101","Ground water","2881 Middletown road
BRONX, NY 10461","718-828-5388","POUND RIDGE (T)","Westchester"
"7432 OLEAN ROAD ( ROBINS NEST CHILDCARE","","","","60","Ground water","8497 HUNTERS CREEK ROAD
HOLLAND, NY 14080","716-537-9358","HOLLAND (T)","Erie"
"78 MONTAUK HIGHWAY LLC (PREVIOUSLYPIFFE)","","","","100","Ground water","376A Main Street
CENTER MORICHES, NY 11934","631-878-4455","","Suffolk"
"796 BEDFORD ROAD APARTMENTS","","","","40","Ground water","358 Borth Broadway
SLEEPY HOLLOW, NY 10591","914-424-9969","BEDFORD (T)","Westchester"
"81-11 MOTEL","","","","50","Ground water","1245 US Route 11
MANNSVILLE, NY 13661","","ELLISBURG (T)","Jefferson"
"84 QUIK STOP","","","","500","Ground water","
P.O. Box 14
NEW HAMPTON, NY 10958","845-606-2044","WAWAYANDA (T)","Orange"
"890 ROUTE 35","","","","101","Ground water","100 bay street
SAG HARBOR, NY 11963","631-725-3576","LEWISBORO (T)","Westchester"
"94 MONTAUK HIGHWAY","","","","25","Ground water","389 Route 24
FLANDERS, NY 11901","631-723-0300","","Suffolk"
"94 PITCH & PUTT INC","","","","25","Ground water","94 PITCH & PUTT INC
3 TAPPAN DRIVE
MONROE, NY 10950","201-248-0478","BLOOMING GROVE (T)","Orange"
"97 WATERVIEW LLC","","","","30","Ground water","326 Oscawana Lake Road
PUTNAM VALLEY, NY 10579","","LUMBERLAND (T)","Sullivan"
"9W BIKE SHOP","","","","30","Ground water","9W Bike shop
530 N HIGHLAND AVENUE
UPPER NYACK, NY 10960","845-358-3455","UPPER NYACK (V)","Rockland"
"A LITTLE BIT OF EVERYTHING","","","","25","Ground water","PO Box 81
BURLINGHAM, NY 12722","845-733-4000","MAMAKATING (T)","Sullivan"
"A PLACE IN THE SUN","","","","60","Ground water","1234 EAST 29TH STREET
BROOKLYN, NY 11210","718-951-3532","THOMPSON (T)","Sullivan"
"A&B PROPERTIES","","","","75","Ground water","A&B Properties of Goshen, LLC
1283 Dolsontown Road
MIDDLETOWN, NY 10940","845-344-8540","WAWAYANDA (T)","Orange"
"A&M ROME INC.","","","","101","Ground water","NEW ENGLAND STYLE MARKET
4644 NYS ROUTE 69
TABERG, NY 13471","315-336-3234","LEE (T)","Oneida"
"A. DUIE PYLE INC.","","","","25","Ground water","
211 SERVICE STAR INDUSTRIAL WAY
WEST FIELD, MA 01085","413-246-9129","SCHODACK (T)","Rensselaer"
"A.J.S PIZZERIA","","","","25","Ground water","3563 NY43
WEST SAND LAKE, NY 12196","518-674-3323","SAND LAKE (T)","Rensselaer"
"AAA MART BY ANDREW","","","","25","Ground water","
300 RTE. 67
AMSTERDAM, NY 12010","","AMSTERDAM (T)","Montgomery"
"AALSMEER","","","","92","Ground water","7078 NYS Rt 80
COOPERSTOWN, NY 13326","607-547-8819","SPRINGFIELD (T)","Otsego"
"ABANDON BREWING COMPANY","","","","25","Ground water","Abandon Brewing Company
2994 Merritt Hill Road
PENN YAN, NY 14527","518-209-1645","JERUSALEM (T)","Yates"
"ABCD AT NEW PALTZ","","","","60","Ground water","355 route 32 North
P.O. Box 323
NEW PALTZ, NY 12561","845-855-7571","NEW PALTZ (T)","Ulster"
"ABEELS RESTAURANT","","","","58","Ground water","
910 ROCK CITY ROAD
BALLSTON SPA, NY 12020","518-602-0220","MILTON (T)","Saratoga"
"ABLE2","","","","200","Ground water","398 Old Ithaca Road
HORSEHEADS, NY 14845","607-739-3591","HORSEHEADS (T)","Chemung"
"ABODE OF THE MESSAGE","","","","40","Ground water","5 abode road
NEW LEBANON, NY 12125","518-794-8090","NEW LEBANON (T)","Columbia"
"ACE ENDICO COMPANY","","","","200","Ground water","80 International Boulevard
BREWSTER, NY 10509","914-347-3131","SOUTHEAST (T)","Putnam"
"ACE GAS MART","","","","28","Ground water","
718 Freedom Plains Rd
POUGHKEEPSIE, NY 12603","845-452-5101","LAGRANGE (T)","Dutchess"
"ACE OF CLUBS","","","","30","Ground water","ACE OF CLUBS, LLC
PO BOX 615
SAUGERTIES, NY 12477","914-573-6849","SAUGERTIES (T)","Ulster"
"ACH TOV V'CHESED - 17B","","","","100","Ground water","199 Lee Avenue
BROOKLYN, NY 11211","347-786-0051","THOMPSON (T)","Sullivan"
"ACH TOV V'CHESED - HAMILTON RD.","","","","100","Ground water","199 Lee Avenue, PMB 285
BROOKLYN, NY 11211","347-461-1642","THOMPSON (T)","Sullivan"
"ACHDUS SUMMER HOMES","","","","240","Ground water","ACHDUS SUMMER HOMES
1361  51ST STREET
BROOKLYN, NY 11219","845-928-9392","WOODBURY (T)","Orange"
"ACHIEVEMENT CENTER","","","","60","Ground water","10 Ridge Road
BOX 315
HORSEHEADS, NY 14845","607-739-3894","HORSEHEADS (V)","Chemung"
"ACME BUS CORP","","","","38","Ground water","3355 VETERANS MEMORIAL HWY.
RONKONKOMA, NY 11779","631-475-4600","BROOKHAVEN (T)","Suffolk"
"ACORN LODGE","","","","25","Ground water","
44 OLD STATE ROAD
LAKE GEORGE, NY 12845","518-668-3305","LAKE GEORGE (T)","Warren"
"ACRA MANOR HOTEL","","","","212","Ground water","JFJ ENTERPRISES OF N.Y., INC.
P.O. BOX 156
ACRA, NY 12405","","CAIRO (T)","Greene"
"ADAMS (T) WD #1 & 2  (ADAMS CENTER)","","","","1,000","Ground water purchased","13401, North Street
P.O. Box 152
ADAMS CENTER, NY 13606","315-583-5085","ADAMS (T)","Jefferson"
"ADAMS CROSSING MOBILE HOME PARK","","","","70","Ground water","
P O Box 4401
STAMFORD, CT 06907","203-348-2200","NEW LEBANON (T)","Columbia"
"ADAMS VILLAGE","","","","2,000","Ground water","MUNICIPAL OFFICE
3 SOUTH MAIN STREET
ADAMS, NY 13605","315-232-2632","ADAMS (T)","Jefferson"
"ADDISON VILLAGE","","","","1,850","Ground water","RAYMOND WALCH, MAYOR
35 TUSCARORA STREET
ADDISON, NY 14801","607-359-2100","ADDISON (V)","Steuben"
"ADELAAR WATER DISTRICT","","","","1,000","Surface water purchased","Town of Thompson
4052 Rt. 42
MONTICELLO, NY 12701","845-794-5280","THOMPSON (T)","Sullivan"
"ADIRONDACK ADOLESCENT OFFENDER FACILITY","","","","2,400","Surface water","PO BOX 110
RAY BROOK, NY 12977","518-891-1343","NORTH ELBA (T)","Essex"
"ADIRONDACK AMERICAN LEGION #1118","","","","200","Ground water","BOX 152
COLD BROOK, NY 13324","315-826-3254","COLD BROOK (V)","Herkimer"
"ADIRONDACK ANIMAL LAND","","","","100","Ground water","PO BOX 638
BROADALBIN, NY 12025","518-883-5748","MAYFIELD (T)","Fulton"
"ADIRONDACK BAR & GRILL","","","","76","Ground water","982 STATE ROUTE 149
QUEENSBURY, NY 12804","518-793-2325","QUEENSBURY (T)","Warren"
"ADIRONDACK CAMP","","","","175","Surface water","302 WARRICK ROAD
PUTNAM STATION, NY 12861","518-547-8261","PUTNAM (T)","Washington"
"ADIRONDACK CAMPING VILLAGE","","","","400","Ground water","PO BOX 406
LAKE GEORGE, NY 12845","518-668-5226","LAKE GEORGE (T)","Warren"
"ADIRONDACK DIAMOND POINT LODGE","","","","62","Ground water","21 FOX RUN
LATHAM, NY 12110","518-488-9418","LAKE GEORGE (T)","Warren"
"ADIRONDACK EATERY LLC","","","","50","Ground water","11826 WOODHULL ROAD
FORESTPORT, NY 13338","315-601-4853","FORESTPORT (T)","Oneida"
"ADIRONDACK ECOLOGICAL CENTER","","","","50","Ground water","ADIRONDACK ECOLOGICAL CENTER
6312 STATE ROUTE 28N
NEWCOMB, NY 12852","518-582-3293","NEWCOMB (T)","Essex"
"ADIRONDACK FISH TALES","","","","30","Ground water","128 OTTENBURGH ROAD
CLEMONS, NY 12887","518-499-2267","DRESDEN (T)","Washington"
"ADIRONDACK FOOTHILLS RV CAMPGROUND","","","","68","Ground water","ADIRONDACK FOOTHILLS RV CAMPGROUND
1327 COUNTY HIGHWAY #110
BROADALBIN, NY 12025","518-883-5025","BROADALBIN (T)","Fulton"
"ADIRONDACK GATEWAY CAMPGROUND","","","","68","Groundwater under influence of surface water","244 BURT ROAD
COLD BROOK, NY 13323","315-826-5335","NORWAY (T)","Herkimer"
"ADIRONDACK GENERAL STORE","","","","50","Ground water","PO BOX 275
ADIRONDACK, NY 12808","518-494-4408","HORICON (T)","Warren"
"ADIRONDACK GOLF & COUNTRY CLUB","","","","250","Ground water","88 golf rd
PERU, NY 12972","518-726-0238","PERU (T)","Clinton"
"ADIRONDACK INTERPRETIVE CENTER","","","","50","Ground water","ADIRONDACK ECOLOGY CENTER
6312 STATE ROUTE 28N
NEWCOMB, NY 12852","518-582-3293","NEWCOMB (T)","Essex"
"ADIRONDACK LAKESIDE RENTALS","","","","28","Ground water","ADIRONDACK LAKESIDE RENTALS
PO BOX 124
HINCKLEY, NY 13352","315-831-9786","REMSEN (T)","Oneida"
"ADIRONDACK LODGES - ADIRONDACK","","","","150","Ground water","
PO BOX 335
ADIRONDACK, NY 12808-0335","518-494-5643","HORICON (T)","Warren"
"ADIRONDACK MARKET & DELI","","","","25","Ground water","PO BOX 107
GABRIELS, NY 12939","518-327-5256","BRIGHTON  (T)","Franklin"
"ADIRONDACK PARK MOTEL","","","","50","Surface water","5680 LAKE SHORE DRIVE
BOLTON LANDING, NY 12814","518-644-9800","BOLTON (T)","Warren"
"ADIRONDACK READER CAFE","","","","25","Ground water","ADIRONDACK READER CAFE
156 MAIN STREET
INLET, NY 13360","315-357-2665","INLET (T)","Hamilton"
"ADIRONDACK RIVER OUTFITTERS","","","","50","Ground water","3115 STATE ROUTE 28
OLD FORGE, NY 13420","518-251-5678","JOHNSBURG (T)","Warren"
"ADIRONDACK STUDIOS","","","","80","Ground water","ADIRONDACK STUDIOS
439 COUNTY ROUTE 45
ARGYLE, NY 12809","518-638-8000","ARGYLE (T)","Washington"
"ADIRONDACK SUNRISE MOTEL","","","","40","Ground water","1 GLEN AVENUE
SCOTIA, NY 12302","518-668-2153","LAKE GEORGE (T)","Warren"
"ADIRONDACK WOODCRAFT CAMPS","","","","153","Ground water","285 WOODCRAFT ROAD
PO BOX 219
OLD FORGE, NY 13420","315-369-6031","WEBB (T)","Herkimer"
"ADIRONDAK LOJ","","","","48","Ground water","ADIRONDACK LOJ
PO BOX 867
LAKE PLACID, NY 12946","518-523-3480","NORTH ELBA (T)","Essex"
"ADK TRAIL INN","","","","45","Ground water","1433 NYS ROUTE 73
KEENE VALLEY, NY 12943","518-946-2276","JAY (T)","Essex"
"ADVENTURE BOUND COOPERSTOWN","","","","248","Ground water","DBA Yogi Bear Campground
905 16th Place
VERO BEACH, FL 32960","","NEW LISBON (T)","Otsego"
"ADVENTURE PARK CAFE","","","","35","Ground water","P.O. Box 459
WINDHAM, NY 12496","518-734-4300","WINDHAM (T)","Greene"
"ADVENTURELAND","","","","150","Ground water","RING HOMESTEAD CAMP, INC.
257 LYBOLT ROAD
MIDDLETOWN, NY 10940","845-361-3842","WALLKILL (T)","Orange"
"AEROSTAR MOBIL (XTRA MART 1421 JNKV INC)","","","","25","Ground water","AEROSTAR PETROLEUM
1149 ROUTE 32
ROSENDALE, NY 12472","845-658-7210","WAWARSING (T)","Ulster"
"AEROSTAR MOBIL ELLENVILLE","","","","25","Ground water","AEROSTAR PETROLEUM
1149 ROUTE 32
ROSENDALE, NY 12472","845-658-7210","WAWARSING (T)","Ulster"
"AFCO PRECAST","","","","40","Ground water","114 ROCKY POINT ROAD
MIDDLE ISLAND, NY 11953","631-924-7400","BROOKHAVEN (T)","Suffolk"
"AFTON GOLF CLUB","","","","25","Ground water","AFTON GOLF CLUB
PO Box 57
AFTON, NY 13730","607-621-6071","AFTON (T)","Chenango"
"AFTON VILLAGE","","","","838","Ground water","PO Box 26, 105 Main St.
AFTON, NY 13730","607-639-1022","AFTON (V)","Chenango"
"AGPRO FARMS #2","","","","25","Ground water","
3163 SHEPARD ROAD
CLYDE, NY 14433","315-923-5561","GALEN (T)","Wayne"
"AGRI-MARK INC","","","","150","Ground water","PO BOX 900
CHATEAUGAY, NY 12920","518-497-6644","CHATEAUGAY (T)","Franklin"
"AHRC - HARRIMAN LODGE","","","","500","Ground water","653 Colgate Road
EAST JEWETT, NY 12424","518-589-6000","JEWETT (T)","Greene"
"AIA-GHI REAL ESTATE","","","","101","Ground water","873 route 35
CROSS RIVER, NY 10518","","LEWISBORO (T)","Westchester"
"AIM 2 PLEASE CATERING","","","","28","Ground water","AIM 2 PLEASE CATERING
1A MICHAEL COURT
HUDSON, NY 12534","","GREENPORT (T)","Columbia"
"AIM SERVICES","","","","50","Ground water","4227 ROUTE 50
SARATOGA SPRINGS, NY 12866","518-587-3208","WILTON (T)","Saratoga"
"AIRPORT CAFE","","","","42","Ground water","AIRPORT CAFE
96 AIRPORT ROAD
SARANAC LAKE, NY 12983","518-891-4600","HARRIETSTOWN (T)","Franklin"
"AIRPORT INN","","","","50","Ground water","2166 Airport RD
BINGHAMTON, NY 13905","607-797-6763","MAINE (T)","Broome"
"AIRWAY MEADOWS GOLF COURSE","","","","49","Ground water","
262 BROWNVILLE ROAD
GANESVOORT, NY 12831","518-792-4144","NORTHUMBERLAND (T)","Saratoga"
"AIRWAYS MHP","","","","69","Ground water","po box 4
OWEGO, NY 13827","607-972-4691","TIOGA (T)","Tioga"
"AKRON VILLAGE","","","","3,100","Surface water","Village of Akron
22 Main Street
AKRON, NY 14001","716-542-9636","AKRON  (V)","Erie"
"ALABAMA WATER DISTRICT NO.1","","","","90","Surface water purchased","2218 Judge Road
OAKFIELD, NY 14125","585-948-5479","","Genesee"
"ALABAMA WATER DISTRICT NO.2","","","","692","","2218 Judge Road
OAKFIELD, NY 14125","585-948-9341","ALABAMA (T)","Genesee"
"ALBANO ELECTRIC","","","","102","Ground water","ALBANO APPLIANCE
83 WESTCHESTER AVENUE
POUND RIDGE, NY 10576","914-764-4051","POUND RIDGE (T)","Westchester"
"ALBANY CITY","http://www.albanyny.gov/Government/Departments/WaterAndWaterSupply/DrinkingWaterReport.aspx","","","101,082","Surface water","10 no. Enterprise
ALBANY, NY 12204","518-767-2667","ALBANY (C)","Albany"
"ALBANY OBEDIENCE CLUB","","","","50","Ground water","109 Caroline St
Apt C
SARATOGA, NY 12866","518-587-1750","","Albany"
"ALBANY-SARATOGA SPEEDWAY","","","","1,000","Ground water","1746 ROUTE 20
WEST LEBANON, NY 12195","518-587-0220","MALTA (T)","Saratoga"
"ALBERGO ALLEGRIA","","","","40","Ground water","DBA ALBERGO ALLEGRIA
BOX 267
WINDHAM, NY 12496","","WINDHAM (T)","Greene"
"ALBERTS LANDING","","","","75","Ground water","East Hampton Town Parks Department
159B Pantigo Road
EAST HAMPTON, NY 11937","631-324-2417","EAST HAMPTON (T)","Suffolk"
"ALBERTSON WD","","","","13,500","Ground water","
184 Shepherd Lane
ROSLYN HEIGHTS, NY 11577","516-621-3610","NORTH HEMPSTEAD (T)","Nassau"
"ALBION TOWN","","","","2,725","Surface water purchased","
,  ","","ALBION (T)","Orleans"
"ALBION VILLAGE","","","","6,000","Surface water","Village of Albion Water Treatment Plant
961 wilson rd
WATERPORT, NY 14571","585-682-3962","ALBION (V)","Orleans"
"ALDEN VILLAGE","","","","2,666","Ground water","13395 Railroad Street
ALDEN, NY 14004","716-937-7392","ALDEN (T)","Erie"
"ALDER CREEK BEVERAGES, LLC (NTNC)","","","","60","Ground water","ONE NIRVANA PLAZA
FORESTPORT, NY 13338","315-942-4900","FORESTPORT (T)","Oneida"
"ALDER CREEK GOLF CLUB","","","","85","Ground water","ALDER CREEK GOLF CLUB
STATE ROUTE 12, PO BOX 263
ALDER CREEK, NY 13301","315-831-5222","BOONVILLE (T)","Oneida"
"ALDERSGATE CAMP AND RETREAT CENTER","","","","220","Ground water","
PO BOX 1515,8422 N.MAIN
CICERO, NY 13039","","GREIG (T)","Lewis"
"ALDIS","","","","25","Ground water","783 STATE HWY 28
ONEONTA, NY 13820","607-431-9178","ONEONTA (T)","Otsego"
"ALEXANDER CORNERS GENERAL STORE","","","","100","Ground water","P.O. BOX 220
BELLEVILLE, NY 13611","315-938-5152","HENDERSON (T)","Jefferson"
"ALEXANDER TOWN WD2","","","","127","","
,  ","","","Genesee"
"ALEXANDER VILLAGE","","","","785","Surface water purchased","P.O. Box 352
ALEXANDER, NY 14005","585-591-3644","ALEXANDER (V)","Genesee"
"ALEXANDER'S","","","","50","Ground water","PO Box 309
FINDLEY LAKE, NY 14736","814-823-6661","MINA (T)","Chautauqua"
"ALEXANDRIA BAY VILLAGE","","","","1,900","Surface water","CHURCH STREET
PO BOX 367
ALEXANDRIA BAY, NY 13607","315-482-9902","ALEXANDRIA BAY (V)","Jefferson"
"ALEXANDRIA TOWN WD #1 - OTTER STREET","","","","60","Surface water purchased","46372 OLD GOOSE BAY ROAD
PO BOX 130
ALEXANDRIA BAY, NY 13607","","ALEXANDRIA BAY (V)","Jefferson"
"ALEXANDRIA TOWN WD #2 - REDWOOD","","","","500","Surface water purchased","46372 OLD GOOSE BAY ROAD
PO BOX 130
ALEXANDRIA BAY, NY 13607","","","Jefferson"
"ALFRED STATE COLLEGE","","","","3,600","Ground water purchased","10 Upper College Drive
ALFRED, NY 14804","607-587-4740","ALFRED (V)","Allegany"
"ALFRED TECH -  LAKE LODGE","","","","60","Ground water","TERBURY ROAD
ALFRED STATION, NY 14803","","ALFRED (T)","Allegany"
"ALFRED VILLAGE WATER SUPPLY","","","","2,900","Ground water","VILLAGE OFFICES
7 W. UNIVERSITY STREET
ALFRED, NY 14802","607-587-9188","ALFRED (V)","Allegany"
"ALFRED-ALMOND CENTRAL SCHOOL","","","","925","Ground water","6795 ROUTE 21
ALMOND, NY 14804","607-276-2961","ALMOND (T)","Allegany"
