"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"A & T ASIAN MARKET","","","","55","Ground water purchased","B&V ASIAN MARKET
347 McLEAN BLVD
SOUTH ELGIN, IL 60177","847-931-7188","","Kane"
"A B GUSTOS","","","","25","Ground water","A B GUSTOS
2115 PLAINFIELD RD
CREST HILL, IL 60403","815-744-4159","","Will"
"ABC SUPPLY CO","","","","60","Ground water","29W581 NORTH AVENUE
WEST CHICAGO, IL 60185","636-232-4792","","DuPage"
"ABERDEEN PARK","","","","35","Ground water","1006 W LINCOLN AVE
BELVIDERE, IL 61008","815-547-5711","","Boone"
"ABINGDON","","","","3,654","Ground water purchased","114 EAST MEEK STREET
ABINGDON, IL 61410","309-462-3182","ABINGDON","Knox"
"ABS WATER COOP","","","","7,090","Ground water purchased","415 SOUTH JACKSON
CLAYTON, IL 62324","217-812-6339","","Adams"
"ACE HARDWARE #31111","","","","25","Surface water purchased","GLACIER WATER
1385 PARK CITY DR
VISTA, CA 92081","760-560-2222","","Lake"
"ACE HARDWARE #33281","","","","25","Surface water purchased","GLACIER WATER
1385 PARK CITY DR
VISTA, CA 92081","760-560-2222","","Lake"
"ACE HARDWARE VENDING STORE #138354","","","","25","Surface water purchased","3010 Grand Avenue
WAUKEGAN, IL 60085","","","Lake"
"ACORN ACRES MHP","","","","52","Surface water purchased","Acorn Acres MHP
P.O. Box B
OLNEY, IL 62450","618-978-5230","OLNEY","Richland"
"ACQUA VIVA WINERY","","","","25","Ground water","47 W 614 ROUTE 38
MAPLE PARK, IL 60151","","","Kane"
"ADAMS COUNTY WATER DISTRICT NO 1","","","","876","Ground water purchased","ADAMS COUNTY WATER DISTRICT #1
1639 HIGHWAY 24
PALOMA, IL 62359","217-257-1094","","Adams"
"ADDISON","","","","36,942","Surface water purchased","VILLAGE OF ADDISON
1491 JEFFREY DRIVE
ADDISON, IL 60101","630-620-2020","ADDISON","DuPage"
"ADVANTAGE ICE WATER VENDING","","","","25","Ground water purchased","19 PUBLIC SQUARE SUITE 150
BELLEVILLE, IL 62220","","","St. Clair"
"AFOLKEY GRACE EC CHURCH","","","","30","Ground water","9032 N AFOLKEY RD
DAKOTA, IL 61018","","","Stephenson"
"AFTON TOWNSHIP FOREST PRESERVE","","","","25","Ground water","110 E. SYCAMORE STREET
SYCAMORE, IL 60178","815-895-7191","","DeKalb"
"AFTON TOWNSHIP SOUTH ESAT WELL","","","","25","Ground water","110 EAST SYCAMORE ST
SYCAMORE, IL 60178","779-212-2000","","DeKalb"
"AG VIEW FS INC.","","","","25","Ground water","AG VIEW FS
22069 US HIGHWAY 34
PRINCETON, IL 61356","800-291-2808","","Bureau"
"AIR VIEW MHP","","","","164","Ground water","5250 NORTH 1200 AVENUE
ORION, IL 61273","309-799-7497","","Rock Island"
"AKIN WATER DISTRICT","","","","2,115","Surface water purchased","WATER DEPT.
8339 BOLEN STORE RD
THOMPSONVILLE, IL 62890","618-627-2147","","Franklin"
"AKZO NOBEL CHEM INC/N DOSHI","","","","100","Ground water","8005 N. TABLER RD
MORRIS, IL 60450","815-942-6200","","Grundy"
"ALBANY","","","","950","Ground water","102 S. MAIN ST.
P.O. BOX 356
ALBANY, IL 61230","309-887-4064","ALBANY","Whiteside"
"ALBERS","","","","1,096","Surface water purchased","VILLAGE OF ALBERS
206 W DWIGHT, PO BOX 132
ALBERS, IL 62215","618-248-5154","ALBERS","Clinton"
"ALBION","","","","2,938","Ground water","Albion City Hall
27 W. Elm St.
ALBION, IL 62506","618-445-3214","ALBION","Edwards"
"ALDEN LONG GROVE NURSING CENTER","","","","200","Ground water","TOWN & COUNTRY UTILITIES
750 ROLLINS ROAD
INGLESIDE, IL 60041","847-973-9723","LONG GROVE","Lake"
"ALDEN QUICK MART","","","","100","Ground water","16420 RT 173
ALDEN, IL 60033","847-312-3003","","McHenry"
"ALDEN UNITED METHODIST CHURCH","","","","80","Ground water","16532 RT 173
HARVARD, IL 60033","815-648-2240","","McHenry"
"ALEDO","","","","3,470","Ground water","120 N. COLLEGE AVE.
ALEDO, IL 61231","309-582-7241","ALEDO","Mercer"
"ALEXANDER LUMBER","","","","25","Ground water","4001 S COUNTRY CLUB RD
WOODSTOCK, IL 60098","815-356-8600","","McHenry"
"ALEXANDER WATER DISTRICT","","","","442","Surface water purchased","Alexander Water District
P.O. BOX 24
ALEXANDER, IL 62601","217-473-9880","","Morgan"
"ALEXIS","","","","863","Ground water","VILLAGE OF ALEXIS
BOX 356
ALEXIS, IL 61412","309-482-3424","ALEXIS","Warren"
"ALGONQUIN","","","","30,400","Ground water","PUBLIC WORKS FACILITY
110 MEYER DRIVE
ALGONQUIN, IL 60102","847-658-2754","ALGONQUIN","McHenry"
"ALGONQUIN PHILLIPS 66","","","","400","Ground water","210 South 6th Street
Geneva, IL 60134","","","Kane"
"ALHAMBRA","","","","800","Surface water purchased","PO BOX 309
ALHAMBRA, IL 62001","618-488-3505","ALHAMBRA","Madison"
"ALIBI PUB & GRILL","","","","100","Ground water","10018 COUNTRY CLUB RD.
WOODSTOCK, IL 60098","815-403-4914","","McHenry"
"ALL AMERICAN WASH","","","","25","Ground water purchased","501 E OAK ST
FAIRBURY, IL 61739","815-692-3363","","Livingston"
"ALL IN PUB AND GRUB","","","","50","Ground water","851 BRISTOL DR
ALGONQUIN, IL 60102","702-217-0840","","McHenry"
"ALL SEASON FARM AND MARKET","","","","35","Ground water","14510 ROUTE 176
WOODSTOCK, IL 60098","815-378-2403","","McHenry"
"ALL SEASONS APPLE ORCHARD","","","","200","Ground water","14510 IL Rt 176
WOODSTOCK, IL 60098","815-338-5637","","McHenry"
"ALL SEASONS ICE RINK","","","","200","Ground water","31W330 NORTH AURORA ROAD
NAPERVILLE, IL 60540","630-851-0755","","DuPage"
"ALLEGHANY PARK GRAYSLAKE PARK DIST","","","","100","Ground water","3010 Grand Avenue
WAUKEGAN, IL 60085","","","Lake"
"ALLENDALE","","","","475","Ground water","VILLAGE OF ALLENDALE
PO BOX 98
ALLENDALE, IL 62410","618-299-3181","ALLENDALE","Wabash"
"ALLENDALE ASSOCIATION","","","","250","Ground water","PO BOX 1088
GRAND AVE & OFFIELD DR.
LAKE VILLA, IL 60046","847-356-2351","","Lake"
"ALLENDALE CONSERVATION CLUB (86132)","","","","50","Ground water","5415 North University
Peoria, IL 61614","","","Stark"
"ALLENS CORNER","","","","60","Ground water","210 South 6th Street
Geneva, IL 60134","","","Kane"
"ALLERTON","","","","304","Ground water","VILLAGE HALL
PO BOX 42
ALLERTON, IL 61810","217-493-1226","ALLERTON","Vermilion"
"ALLIED LOCKE IND GREEN RIVER I","","","","350","Ground water","1088 CORREGIDOR ROAD
DIXON, IL 61021","815-288-1471","","Lee"
"ALLIN TOWNSHIP PARK","","","","134","Ground water","2125 South First Street
Champaign, IL 61820","","","McLean"
"ALLSTATE NORTH PLAZA","","","","5,361","Ground water","3100 SANDERS ROAD
NORTHBROOK, IL 60062","847-402-2752","","Cook"
"ALMA","","","","400","Surface water purchased","PO BOX 13
707 Railroad St
ALMA, IL 62807","618-547-7686","ALMA","Marion"
"ALPHA","","","","676","Ground water","102 SOUTH 2nd STREET
P.O. BOX 206
ALPHA, IL 61413","309-629-9881","ALPHA","Henry"
"ALPINE CHAPEL","","","","500","Ground water","3010 Grand Avenue
WAUKEGAN, IL 60085","","","Lake"
"ALPINE VILLAGE MHP","","","","979","Surface water purchased","c/o HAS Capital, LLC
33 N. LaSalle St., Suite 3800
CHICAGO, IL 60602","312-346-1874","LYNWOOD","Cook"
"ALS TAP #1","","","","350","Ground water","3010 Grand Avenue
WAUKEGAN, IL 60085","","","Lake"
"ALSEY-GLASGOW WATER COMMISSION","","","","475","Ground water purchased","224 E MARKET ST.
WINCHESTER, IL 62694","217-371-1166","ALSEY","Scott"
"ALSIP","","","","18,880","Surface water purchased","4500 WEST 123rd STREET
ALSIP, IL 60803","708-385-6902","ALSIP","Cook"
"ALTAMONT","","","","2,300","Surface water","CITY OF ALTAMONT
202 NORTH 2nd STREET
ALTAMONT, IL 62411","618-483-6370","ALTAMONT","Effingham"
"ALTO PASS WATER DISTRICT","","","","1,054","Ground water purchased","ALTO PASS WATER DISTRICT
P.O. BOX 160
ALTO PASS, IL 62905","618-893-4332","","Union"
"ALTO VINEYARD","","","","25","Ground water","4210 N DUNCAN
CHAMPAIGN, IL 61822","217-621-5763","","Champaign"
"ALTON WOODRIVER SPORTSMANS CLB","","","","25","Ground water","PO BOX 899
GODFREY, IL 62035","","","Calhoun"
"ALTONA","","","","531","Ground water","302 S. Depot
PO Box 235
ALTONA, IL 61414","309-484-2123","ALTONA","Knox"
"ALTORFER CAT","","","","25","Ground water","590 MEYER STREET
OLGESBY, IL 61348","815-489-2244","","Winnebago"
"ALVAN","","","","300","Ground water","P.O. BOX 169
ALVIN, IL 61811","","ALVAN","Vermilion"
"ALVAREZ MEXICAN RESTAURANT","","","","100","Ground water","1600 S BELL SCHOOL
CHERRY VALLEY, IL 61016","815-332-9847","","Winnebago"
"AMBOY","","","","2,500","Ground water","227 EAST MAIN ST.
AMBOY, IL 61310","815-857-3814","AMBOY","Lee"
"AMC THEATERS","","","","400","Ground water","175 STUDIO DR
SOUTH BARRINGTON, IL 60010","847-765-2262","","Cook"
"AMEREN-CILCO-EASTERN SERV CTR","","","","40","Ground water","60 State St., Suite 201
PEORIA, IL 61602","309-673-7648","","Tazewell"
"AMERICAN AD BAG","","","","60","Ground water","1510 LAMB RD
WOODSTOCK, IL 60098","815-338-0300","","McHenry"
"AMERICAN LEGION BOONE POST 77","","","","50","Ground water","900 CHRYSLER DRIVE
BELVIDERE, IL 61008","815-547-7216","","Boone"
"AMERICAN LEGION FREEDOM FARM","","","","100","Ground water","PO BOX 124
BELLEVILLE, IL 62222","618-539-6095","","St. Clair"
"AMERICAN LEGION POST #13","","","","150","Ground water","24741 W RENWICK
PLAINFIELD, IL 60544","815-436-9231","","Will"
"AMERICAN LEGION POST #18","","","","150","Ground water","15052 ARCHER AVE
LOCKPORT, IL 60441","708-516-1469","","Will"
"AMERICAN LEGION POST 1225","","","","27","Ground water","PO BOX 12
MCCONNELL, IL 61050","815-868-2354","","Stephenson"
"AMERICAN LEGION POST 489","","","","25","Ground water","9054 VETERANS PARKWAY
YORKVILLE, IL 60560","630-553-7117","","Kendall"
"AMERICAN LEGION POST 703","","","","300","Ground water","3010 Grand Avenue
WAUKEGAN, IL 60085","","","Lake"
"AMERICAN MUSLIM PEACE ORGANIZATION","","","","50","Ground water","245 West Roosevelt Road Bldg# 5
West Chicago, IL 60185","","","Lake"
"AMERICAN NICKELOID","","","","200","Ground water","AMERICAN NICKELOID CO.
2900 W. MAIN ST.
PERU, IL 61354","815-223-0373","","LaSalle"
"AMERICAN PRECISION ELCTRONICS","","","","60","Ground water","American Precision Electronics, Inc .
25W624 St. Charles Road
CAROL STREAM, IL 60188","630-510-8080","","DuPage"
"AMERICAN SCHOOL BUS CO","","","","75","Ground water","500 LARAWAY RD
FRANKFORT, IL 60423","630-816-2175","","Will"
"AMERICAN SLIDE-CHART","","","","50","Ground water","25W550 GENEVA ROAD
WHEATON, IL 60187","630-665-3333","","DuPage"
"AMERICAN WATER OPER AND MAINTENANCE, LLC","","","","6,779","Surface water purchased","AMERICAN WATER (SAFB)
34605 ARKANSAS STREET
SCOTT AIR FORCE BASE, IL 62225","618-744-9631","","St. Clair"
"AMOCO/MCDONALDS","","","","550","Ground water","3010 Grand Avenue
WAUKEGAN, IL 60085","","","Lake"
"AMSTAR","","","","200","Ground water","25112 IL ROUTE 173
ANTIOCH, IL 60002","","","Lake"
"ANCHOR","","","","155","Ground water","VILLAGE HALL
BOX 86 - 309 1ST ST
ANCHOR, IL 61720","309-723-6391","ANCHOR","McLean"
"ANDALUSIA","","","","1,300","Ground water","BOX 789
ANDALUSIA, IL 61232","309-798-2215","ANDALUSIA","Rock Island"
"ANDERSON PARK","","","","100","Ground water","4N498 TOWN HALL RD
ST. CHARLES, IL 60175","630-377-5705","","Kane"
"ANDOVER","","","","644","Ground water","Village of Andover
P.O. Box 228
ANDOVER, IL 61233","309-949-2021","ANDOVER","Henry"
"ANDREW BARBER HORTICULTURAL CT","","","","100","Ground water","227 N GOUGAR
JOLIET, IL 60432","815-741-7278","","Will"
"ANGELOS FRESH MARKET 2 JOHNSBURG","","","","25","Surface water purchased","GLACIER WATER
1385 PARK CITY DR
VISTA, CA 92081","760-560-2222","","McHenry"
"ANIMAL HOSPITAL OF GURNEE","","","","100","Ground water","FOREST PRESERVE OF COOK COUNTY
2199 S 1st AVENUE
MAYWOOD, IL 60153","708-344-3440","","Lake"
"ANNA","","","","5,016","Ground water purchased","105 Market Street
ANNA, IL 62906","618-833-7813","ANNA","Union"
"ANNA PAGE PARK COMFORT AREA","","","","25","Ground water","401 SOUTH MAIN STREET
ROCKFORD, IL 61101","815-987-8800","","Winnebago"
"ANNA-JONESBORO WATER COMMISSION","","","","34","Ground water","495 Water Plant Rd.
P.O. Box 30
JONESBORO, IL 62952","618-833-5313","","Union"
"ANNAWAN","","","","850","Ground water","111 WEST PRITCHARD STREET
ANNAWAN, IL 61234","309-935-6632","ANNAWAN","Henry"
"ANTIOCH","","","","14,365","Ground water","VILLAGE HALL
874 MAIN ST
ANTIOCH, IL 60007","847-395-1000","ANTIOCH","Lake"
"ANTIOCH AMOCO","","","","300","Ground water","3010 Grand Avenue
WAUKEGAN, IL 60085","","","Lake"
"ANTIOCH CHURCH OF CHRIST","","","","135","Ground water","37604-A N 1900 E RD
ROSSVILLE, IL 60963","217-339-2477","","Vermilion"
"ANTIOCH CONG OF JEHOVAHS WITN","","","","180","Ground water","3010 Grand Avenue
WAUKEGAN, IL 60085","","","Lake"
"ANTIOCH MOOSE LODGE","","","","30","Ground water","3010 Grand Avenue
WAUKEGAN, IL 60085","","","Lake"
"ANTIOCH MOTEL","","","","25","Ground water","25324 W RTE 173
ANTIOCH, IL 60002","847-395-1527","","Lake"
"APACHI DAY CAMP","","","","300","Ground water","5050 CHURCH STREET
SKOKIE, IL 60077","847-325-7211","","Lake"
"APOSTOLIC CC FELLOWSHIP","","","","300","Ground water","438N AND STATE ROUTE 49
PO BOX 177
CISSNA PARK, IL 60924","815-547-2937","","Iroquois"
"APOSTOLIC CHRISTIAN CHURCH (135673)","","","","200","Ground water","432 E CRUGER RD
WASHINGTON, IL 61571","309-444-4301","","Tazewell"
"APOSTOLIC CHRISTIAN CHURCH (58842)","","","","125","Ground water","438N AND STATE ROUTE 49
PO BOX 177
CISSNA PARK, IL 60924","815-547-2937","","Iroquois"
"APOSTOLIC CHRISTIAN CHURCH (60871)","","","","700","Ground water","1393 COUNTY ROAD 1900 E
ROANOKE, IL 61561","309-923-7024","","Woodford"
"APOSTOLIC CHRISTIAN FAITH OF CONGERVILLE","","","","180","Ground water","PO BOX 387
GOODVILLE, IL 61742","","","Woodford"
"APOSTOLIC CHRISTIAN FAITH OF EUREKA","","","","355","Ground water","1368 MT ZION ROAD
EUREKA, IL 61530","309-467-3021","","Woodford"
"APPLE CREEK WATER COOP","","","","949","Surface water purchased","3120 TEMMONS RD.
WAVERLY, IL 62692","217-899-6634","","Morgan"
"APPLE RIVER","","","","366","Ground water","202 NORTH MAPLE STREET
P.O. BOX 112
APPLE RIVER, IL 61001","","APPLE RIVER","Jo Daviess"
"APPLE RIVER CANYON ST PARK-CANYON RIDGE","","","","100","Ground water","8763 EAST CANYON ROAD
APPLE RIVER, IL 61001","815-369-4282","","Jo Daviess"
"APPLE RIVER CANYON ST PARK-DEVILS HOLLOW","","","","50","Ground water","8763 EAST CANYON ROAD
APPLE RIVER, IL 61001","815-369-4282","","Jo Daviess"
"APPLE RIVER CANYON ST PARK-SITE MGR","","","","50","Ground water","8763 EAST CANYON ROAD
APPLE RIVER, IL 61001","815-369-4282","","Jo Daviess"
"AQUA ILLINOIS-CANDLEWICK DVN","","","","6,388","Ground water","4263 Commercial Way
GLENVIEW, IL 60025","708-580-4001","","Boone"
"AQUA ILLINOIS-CRYSTAL CLEAR WATER CO.","","","","855","Ground water","1000 S. SCHUYLER AVE.
KANKAKEE, IL 60901","815-614-2032","","McHenry"
"AQUA ILLINOIS-EASTWOOD MANOR","","","","900","Ground water","4263 Commercial Way
GLENVIEW, IL 60025","708-580-4001","","McHenry"
"AQUA ILLINOIS-FAIRHAVEN ESTATES","","","","220","Ground water","4263 Commercial Way
GLENVIEW, IL 60025","708-580-4001","","Lake"
"AQUA ILLINOIS-HAWTHORN WOODS","","","","1,960","Ground water","4263 Commercial Way
GLENVIEW, IL 60025","708-580-4001","","Lake"
"AQUA ILLINOIS-HIGHLAND ESTATES","","","","171","Ground water","1000 S. SCHUYLER AVE.
KANKAKEE, IL 60901","815-614-2032","","Kankakee"
"AQUA ILLINOIS-INDIANOLA","","","","224","Ground water","1000 S. SCHUYLER AVE.
KANKAKEE, IL 60901","815-614-2032","INDIANOLA","Vermilion"
"AQUA ILLINOIS-IVANHOE","","","","705","Ground water","4263 Commercial Way
GLENVIEW, IL 60025","708-580-4001","","Lake"
"AQUA ILLINOIS-KANKAKEE","","","","80,275","Surface water","1000 S. SCHUYLER AVE.
KANKAKEE, IL 60901","815-614-2032","KANKAKEE","Kankakee"
"AQUA ILLINOIS-MCHENRY SHORES","","","","1,862","Ground water","4263 Commercial Way
GLENVIEW, IL 60025","708-580-4001","","McHenry"
"AQUA ILLINOIS-MOECHERVILLE","","","","920","Ground water","4263 Commercial Way
GLENVIEW, IL 60025","708-580-4001","","Kane"
"AQUA ILLINOIS-NORDIC WOODS","","","","600","Ground water","4263 Commercial Way
GLENVIEW, IL 60025","708-580-4001","","Ogle"
"AQUA ILLINOIS-NORTH MAINE UTILITIES","","","","30,043","Surface water purchased","4263 Commercial Way
GLENVIEW, IL 60025","708-580-4001","","Cook"
"AQUA ILLINOIS-NUNDA","","","","500","Ground water","1000 S. SCHUYLER AVE.
KANKAKEE, IL 60901","815-614-2032","","McHenry"
"AQUA ILLINOIS-OAK RUN","","","","1,800","Ground water","1000 S. SCHUYLER AVE.
KANKAKEE, IL 60901","815-614-2032","","Knox"
"AQUA ILLINOIS-OAKVIEW","","","","364","Ground water purchased","1000 S. SCHUYLER AVE.
KANKAKEE, IL 60901","815-614-2032","JOLIET","Will"
"AQUA ILLINOIS-PEOTONE","","","","4,142","Ground water","1000 S. SCHUYLER AVE.
KANKAKEE, IL 60901","815-614-2032","PEOTONE","Will"
"AQUA ILLINOIS-PHILO","","","","1,300","Ground water purchased","1000 S. SCHUYLER AVE.
KANKAKEE, IL 60901","815-614-2032","PHILO","Champaign"
"AQUA ILLINOIS-RAVENNA","","","","230","Ground water","4263 Commercial Way
GLENVIEW, IL 60025","708-580-4001","","Lake"
"AQUA ILLINOIS-SHERIDAN GROVE","","","","100","Ground water","1000 S. SCHUYLER AVE.
KANKAKEE, IL 60901","815-614-2032","","Winnebago"
"AQUA ILLINOIS-SKYLINE","","","","208","Ground water","1000 S. SCHUYLER AVE.
KANKAKEE, IL 60901","815-614-2032","","Kankakee"
"AQUA ILLINOIS-SKYLINE (NORTHERN)","","","","1,200","Ground water","1000 S. SCHUYLER AVE.
KANKAKEE, IL 60901","815-614-2032","","Kane"
"AQUA ILLINOIS-SUMMERDALE","","","","142","Surface water purchased","1000 S. SCHUYLER AVE.
KANKAKEE, IL 60901","815-614-2032","NORRIDGE","Cook"
"AQUA ILLINOIS-SUN RIVER TERRACE","","","","495","Ground water","1000 S. SCHUYLER AVE.
KANKAKEE, IL 60901","815-614-2032","SUN RIVER TERRACE","Kankakee"
"AQUA ILLINOIS-UNIVERSITY PARK","","","","7,052","Surface water purchased","1000 S. SCHUYLER AVE.
KANKAKEE, IL 60901","815-614-2032","PK FOREST SOUTH","Will"
"AQUA ILLINOIS-VERMILION COUNTY","","","","38,000","Surface water","1000 S. SCHUYLER AVE.
KANKAKEE, IL 60901","815-614-2032","DANVILLE","Vermilion"
"AQUA ILLINOIS-VILLAGE WOODS","","","","945","Ground water","1000 S. SCHUYLER AVE.
KANKAKEE, IL 60901","815-614-2032","CRETE","Will"
"AQUA ILLINOIS-WILLOWBROOK","","","","3,880","Ground water","1000 S. SCHUYLER AVE.
KANKAKEE, IL 60901","815-614-2032","MANHATTAN","Will"
"AQUA ILLINOIS-WOODLAWN","","","","350","Ground water","1000 S. SCHUYLER AVE.
KANKAKEE, IL 60901","815-614-2032","","Ogle"
"AQUA PLAZA","","","","50","Ground water","1200 S. CEDAR RD.  STE 1-A
NEW LENOX, IL 60451","815-485-2413","","Will"
"ARBORIA OF LONG GROVE SENIOR CARE","","","","25","Ground water","2300 ILLINOIS ROUTE 53
LONG GROVE, IL 60047","847-526-4186","LONG GROVE","Lake"
"ARCHITECTURAL CAST STONE-METOYER","","","","35","Ground water","2775 NORTON CREEK DR
WEST CHICAGO, IL 60185","630-377-4800","","DuPage"
"ARCHITECTURAL CAST STONE-N CREEK","","","","58","Ground water","2775 NORTON CREEK DR
WEST CHICAGO, IL 60185","630-377-4800","","DuPage"
"ARCOLA","","","","2,750","Ground water purchased","City of Arcola
PO Box 215
ARCOLA, IL 61910","217-268-4966","ARCOLA","Douglas"
"ARCOLA VALU BUY, INC.","","","","25","Ground water purchased","GLACIER WATER
1385 PARK CITY DR
VISTA, CA 92081","760-560-2222","","Douglas"
"ARCOLA/TUSCOLA WATER TRANSMISSIOIN MAIN","","","","50","Ground water purchased","CITY OF TUSCOLA
214 NORTH MAIN STREET
TUSCOLA, IL 61953","217-253-2112","TUSCOLA","Douglas"
"AREA #1 OUTDOOR CLUB","","","","25","Ground water","245 West Roosevelt Road Bldg# 5
West Chicago, IL 60185","","","Will"
"ARENZVILLE","","","","419","Ground water","VILLAGE OF ARENZVILLE
PO BOX 144
ARENZVILLE, IL 62611-0144","217-997-5563","ARENZVILLE","Cass"
"ARENZVILLE RURAL WATER COOPERATIVE","","","","549","Ground water purchased","401 SOUTH EAST STREET
VIRGINIA, IL 62691","217-370-0138","","Cass"
"ARGENTA","","","","900","Ground water","Argenta Village Hall
330 N. Warren St.
ARGENTA, IL 62501","217-795-4529","ARGENTA","Macon"
"ARGYLE LAKE STATE PARK (21824)","","","","100","Ground water","640 ARGYLE PARK RD.
COLCHESTER, IL 62326","309-776-3422","","McDonough"
"ARLINGTON","","","","150","Ground water","VILLAGE HALL
111 SOUTH CLINTON - P.O. BOX 124
ARLINGTON, IL 61312","815-638-2285","ARLINGTON","Bureau"
"ARLINGTON HEIGHTS","http://www.vah.com/assets/1/public_works/2010_Water_Quality_Report_final.pdf","http://www.vah.com/departments/public_works/water.aspx","","79,000","Surface water purchased","VILLAGE OF ARLINGTON HEIGHTS
33 SOUTH ARLINGTON HEIGHTS ROAD
ARLINGTON HEIGHTS, IL 60005","847-368-5250","ARLINGTON HEIGHTS","Cook"
"ARLINGTON PARK RACE TRACK","","","","662","Surface water purchased","2200 W. EUCLID
ARLINGTON HEIGHTS, IL 60006","847-385-7743","PALATINE","Cook"
"ARMINGTON","","","","368","Ground water","VILLAGE OF ARMINGTON
103 N MAIN, PO BOX 31
ARMINGTON, IL 61721","309-392-3154","ARMINGTON","Tazewell"
"ARMSTRONG TWP HS","","","","162","Ground water","30474 SMITH STREET
ARMSTRONG, IL 61812","217-568-7534","","Vermilion"
"ARMSTRONG-ELLIS GRADE SCHOOL","","","","97","Ground water","30474 SMITH STREET
ARMSTRONG, IL 61812","217-568-7534","","Vermilion"
"ARMY TRAIL RD PRAIRIE PATH","","","","40","Ground water","421 N COUNTY FARM RD
RM 2300
WHEATON, IL 60187","630-407-6900","","DuPage"
"ARNOLD ENGINEERING","","","","80","Ground water","300 N WEST STREET
MARENGO, IL 60152","815-568-2000","","McHenry"
"ARNTZEN CORPORATION","","","","30","Ground water","14600 W WASHINGTON
WOODSTOCK, IL 60098","815-334-0788","","McHenry"
"AROMA PARK AMERICAN LEGION","","","","40","Ground water","739 S SANDBAR RD
KANKAKEE, IL 60901","815-939-9438","","Kankakee"
"ARPEGGIO WINERY","","","","133","Ground water","778 N HWY 51
PANA, IL 62557","","","Christian"
"ARROW HEAD RANCH","","","","66","Ground water purchased","MOLINE WATER DIVISION
30 - 18th STREET
MOLINE, IL 61265","309-524-2301","","Rock Island"
"ARROWHEAD COUNTRY CLUB","","","","50","Ground water","19430 CENTERVILLE
EDELSTEIN, IL 61526","309-274-4675","","Peoria"
"ARROWSMITH","","","","315","Ground water","PO BOX 44
ARROWSMITH, IL 61722","309-766-9827","ARROWSMITH","McLean"
"ARTHUR","","","","2,288","Ground water","ARTHUR WATER PLANT
P.O. BOX 139
ARTHER, IL 61911","217-543-2252","ARTHUR","Moultrie"
"ARTHUR IGA","","","","50","Ground water purchased","GLACIER WATER
1385 PARK CITY DR
VISTA, CA 92081","760-560-2222","","Moultrie"
"ARVIDSON POOL AND SPAS","","","","25","Ground water","3209 S ROUTE 31
CRYSTAL LAKE, IL 60012","815-459-0660","","McHenry"
