"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"2ND PRESBYTERIAN CHURCH/","","","","43","Ground water","P O BOX 58
OXFORD, NJ 07863","908-453-2224","OXFORD TWP.-2117","Warren"
"3 MARS COURT","","","","105","Ground water","8 MARS COURT
PO BOX 116
MONTVILLE, NJ 07045","973-316-5855","MONTVILLE TWP.-1421","Morris"
"3 ROADS DELI","","","","153","Ground water","17 CANDICE WAY
EAST HANOVER, NJ 07936","201-400-6672","WEST MILFORD TWP.-1615","Passaic"
"31 SOUTH GRILLE & DELI","","","","362","Ground water","405D US HIGHWAY 22 E
WHITEHOUSE STATION, NJ 08889","973-492-8949","CLINTON TWP.-1006","Hunterdon"
"3440 RT 9 S","","","","51","Ground water","1027 HIGHMONT STREET
PITTSBURGH, PA 01532","732-987-4420","HOWELL TWP.-1319","Monmouth"
"350 SPARTA COMPLEX","","","","316","Ground water","75 SPARTA AVENUE
SUITE C
NEWTON, NJ 07860","908-662-4473","SPARTA TWP.-1918","Sussex"
"360 ROUTE 24","","","","52","Ground water","360 NJ-24
CHESTER, NJ 07930","908-285-8314","CHESTER TWP.-1407","Morris"
"38 MOTEL","","","","29","Ground water","2635 HWY 138
WALL, NJ 07719","732-681-0438","WALL TWP.-1352","Monmouth"
"3G PROPERTIES","","","","50","Ground water","19 CREEK LANE
MOUNT ROYAL, NJ 08061","856-305-1305","DEERFIELD TWP.-0603","Cumberland"
"415 ASSOCIATES","","","","59","Ground water","415 RT 24
CHESTER TWP, NJ 07930","973-714-7737","CHESTER TWP.-1407","Morris"
"5 POINTS AUTO SERVICES INC","","","","192","Ground water","133 DELSEA DRIVE
SEWELL, NJ 08080","732-535-6719","WASHINGTON TWP.-0818","Gloucester"
"5 POINTS BUSINESS PARK","","","","73","Ground water","3499 ROUTE 9 NORTH
FREEDHOLD, NJ 07728","732-625-1055","HOWELL TWP.-1319","Monmouth"
"5 POINTS INN","","","","115","Ground water","580 Tuckahoe Road
VINELAND, NJ 08360","856-691-6080","BUENA VISTA TWP-0105","Atlantic"
"6 MARS COURT","","","","48","Ground water","8 MARS COURT
PO BOX 116
MONTVILLE, NJ 07045","973-316-5855","MONTVILLE TWP.-1421","Morris"
"6 MILL RIDGE LANE","","","","35","Ground water","6 MILL RDG LN
CHESTER, NJ 07930","908-741-8164","CHESTER BORO-1406","Morris"
"7 TOMLINSON MILL ROAD","","","","51","Ground water","7 TOMLINSON MILL ROAD
MEDFORD, NJ 08055","856-673-8198","MEDFORD TWP.-0320","Burlington"
"7-11","","","","854","Ground water","P O BOX 124
COOKSTOWN, NJ 08511","609-723-3152","NEW HANOVER TWP.-0325","Burlington"
"81 CASSVILLE RD","","","","55","Ground water","63 CASSVILLE RD
JACKSON, NJ 08527","732-928-2815","JACKSON TWP.-1511","Ocean"
"815 ROUTE 17 LLC","","","","37","Ground water","P O BOX 668
POMPTON PLAINS, NJ 07444","973-420-9961","RAMSEY BORO-0248","Bergen"
"84 HOPEWELL LLC","","","","66","Ground water","P O BOX 958
PENNINGTON, NJ 08534","609-895-1100","HOPEWELL TWP.1106-","Mercer"
"9 MARS COURT","","","","66","Ground water","8 MARS COURT
PO BOX 116
MONTVILLE, NJ 07045","973-316-5855","MONTVILLE TWP.-1421","Morris"
"A & P SHOPPING CENTER","","","","2,140","Ground water","116 ROUTE 22
NORTH PLAINFIELD, NJ 07060","973-764-5350","VERNON TWP.-1922","Sussex"
"A AND J MOBILE HOME PARK","","","","86","Ground water","3016 RT 9 SOUTH
RIO GRANDE, NJ 08242","609-425-3220","MIDDLE TWP.-0506","Cape May"
"A CHILDS PLACE","","","","72","Ground water","491 OAKSHADE RD
SHAMONG, NJ 08088","609-268-2330","SHAMONG TWP.-0332","Burlington"
"A PLUS SUNOCO","","","","255","Ground water","5 EDISON RD
LAKE HOPATCONG, NJ 07849","973-663-1000","LAWRENCE TWP.-0608","Cumberland"
"A SWEET MEMORY CAKE SHOPPE","","","","28","Ground water","521- ROUTE 9
WARETOWN, NJ 08758","609-242-0153","OCEAN TWP.-1520","Ocean"
"A&G PIZZA","","","","109","Ground water","220 SPRING STREET
NEWTON, NJ 07860","973-383-4414","LAFAYETTE TWP.-1913","Sussex"
"A-1 MOTEL","","","","35","Ground water","P O BOX 721
COLOGNE, NJ 08213","609-965-5141","GALLOWAY TWP-0111","Atlantic"
"A-1 MOTEL - WELL #2","","","","25","Ground water","P O BOX 721
COLOGNE, NJ 08213","609-965-5141","GALLOWAY TWP-0111","Atlantic"
"ABC EXPRESS INC","","","","25","Ground water","697 DELSEA DR
PITTMAN, NJ 08071","856-589-0826","WASHINGTON TWP.-0818","Gloucester"
"ABC ME GROW LLC","","","","50","Ground water","3747 SOUTH BLACK HORSE PK
WILLIAMSTOWN, NJ 08094","856-740-0149","MONROE TWP.-0811","Gloucester"
"ABERDEEN - CLIFFWOOD/CLIFFWOOD BEACH","http://water.epa.gov/drink/local/nj.cfm","http://water.epa.gov/drink/local/nj.cfm","","6,775","Surface water purchased","1 ABERDEEN SQUARE
ABERDEEN TOWNSHIP, NJ 07747","732-583-4200","ABERDEEN TWP-1330","Monmouth"
"ABERDEEN - FRENEAU","","","","286","Surface water purchased","1 ABERDEEN SQUARE
ABERDEEN TOWNSHIP, NJ 07747","732-583-4200","ABERDEEN TWP-1330","Monmouth"
"ABERDEEN- HIGH SCHOOL/OAKSHADE AREA","","","","1,992","Surface water purchased","1 ABERDEEN SQUARE
ABERDEEN TOWNSHIP, NJ 07747","732-583-4200","ABERDEEN TWP-1330","Monmouth"
"ABSECON MILLS INC","","","","72","Ground water","PO BOX 672
COLOGNE, NJ 08213","609-965-7057","GALLOWAY TWP-0111","Atlantic"
"ABUNDANT LIFE COMMUNITY CHURCH","","","","203","Ground water","21 CHERRY TREE BEND ROAD
PORT MURRAY, NJ 07865","908-689-3272","MANSFIELD TWP.-2116","Warren"
"AC EXPSWY FARLEY AREA","","","","1,680","Ground water","PO BOX 351
HAMMONTON, NJ 08037","609-561-6643","HAMILTON TWP-0112","Atlantic"
"AC NORTH BASS RIVER KOA-","","","","152","Ground water","PO BOX 242
STAGE ROAD
TUCKERTON, NJ 08087","609-296-9776","BASS RIVER TWP.-0301","Burlington"
"ACADEMY OF LITTLE PROMISES","","","","35","Ground water","1176 ROUTE 10
RANDOLPH, NJ 07869","973-769-0421","RANDOLPH TWP.-1432","Morris"
"ACCC EARLY MAIN CAMPUS","","","","7,978","Ground water","5100 BLACKHORSE PIKES
MAYS LANDING, NJ 08330","609-343-6818","HAMILTON TWP-0112","Atlantic"
"ACI TRUCKSTOP","","","","56","Ground water","P O BOX 115
DELAWARE, NJ 07833","908-475-5730","KNOWLTON TWP.-2113","Warren"
"ACME MARKETS INC #7920","","","","1,290","Ground water","75 VALLEY STREAM PARKWAY
MALVERN, PA 19335","856-769-8000","WOODSTOWN BORO-1715","Salem"
"ACME SHOPPING PLAZA","","","","1,550","Ground water","2 PARAGON DRIVE
MONTVALE, NJ 07645","908-362-7440","BLAIRSTOWN TWP.-2104","Warren"
"ACORN CAMPGROUND-MAIN WE","","","","747","Ground water","P O BOX 151
419 ROUTE 47 SOUTH
GREEN CREEK, NJ 08219","609-886-7119","MIDDLE TWP.-0506","Cape May"
"ACORN LANDING","","","","26","Ground water","96 BROAD ST
BRANCHVILLE, NJ 07826","973-948-9924","FRANKFORD TWP.-1905","Sussex"
"ACORN MONTESSORI SCHOOL BUILDING # 3","","","","70","Ground water","1222 ROUTE 31
LEBANON, NJ 08833","908-730-8986","CLINTON TWP.-1006","Hunterdon"
"ACORN MONTESSORI SCHOOL BUILDING #2","","","","48","Ground water","1222 ROUTE 31
LEBANON, NJ 08833","908-730-8986","CLINTON TWP.-1006","Hunterdon"
"ACORN MONTESSORI SCHOOL TODDLER HOUSE","","","","48","Ground water","1222 ROUTE 31
LEBANON, NJ 08833","908-730-8986","CLINTON TWP.-1006","Hunterdon"
"ACORN PLAZA - SUPER X","","","","332","Ground water","PO BOX 1729
MORRISTOWN, NJ 07952","973-898-8704","BYRAM TWP.-1904","Sussex"
"ADAM METAL PRODUCTS","","","","51","Ground water","PO BOX 450
LEGEWOOD, NJ 07852","973-770-1100","ROXBURY TWP.-1436","Morris"
"ADVENTURE BOUND CAMPGROUND","","","","195","Ground water","240 WEST SHELLBAY AVENUE
CAPE MAY COURT HOUSE, NJ 08210","609-465-4440","MIDDLE TWP.-0506","Cape May"
"ADVENTURE BOUND CAMPGROUND","","","","305","Ground water","240 WEST SHELL BAY AVENUE
CAPE MAY COURT HOUSE, NJ 08210","609-465-4440","MIDDLE TWP.-0506","Cape May"
"AGAPE CHILD CARE","","","","205","Ground water","184 MARSHALL HILL RD
WEST MILFORD, NJ 07480","973-728-1028","WEST MILFORD TWP.-1615","Passaic"
"AHS/POPCORN PARK","","","","314","Ground water","1 HUMANE WAY
FORKED RIVER, NJ 08731","609-693-1900","LACEY TWP.-1512","Ocean"
"AIR PARK EMERGENCY SERVICES","","","","84","Ground water","239 WASHINGTON STREET
BUILDING 5
TOMS RIVER, NJ 08754","","BERKELEY TWP.-1505","Ocean"
"AIRPORT GILL TWO","","","","103","Ground water","383 WEST MOUNTAIN ROAD
SPARTA, NJ 07871","973-452-3955","WANTAGE TWP.-1924","Sussex"
"AIRPORT PLAZA","","","","90","Ground water","24 MOUNTAINVIEW DR
WANTAGE TWP, NJ 07461","973-702-3333","WANTAGE TWP.-1924","Sussex"
"AJ MILLERS PUB HOUSE","","","","169","Ground water","2021 N BLACK HORSE PIKE
WILLIAMSTOWN, NJ 08094","856-875-9700","MONROE TWP.-0811","Gloucester"
"AJS COUNTRY ICE CREAM","","","","88","Ground water","5711 BERKSHIRE VALLEY RD
OAK RIDGE, NJ 07438","973-697-5356","JEFFERSON TWP.-1414","Morris"
"ALBA VINEYARD","","","","30","Ground water","269 ROUTE 627
MILFORD, NJ 08848","908-995-7800","POHATCONG TWP.-2120","Warren"
"ALBERT C WAGNER YOUTH CO","","","","2,500","Ground water","PO BOX 500
BORDENTOWN, NJ 08505","609-456-5773","CHESTERFIELD TWP.-0307","Burlington"
"ALBERT ELIAS RESIDENTIAL GROUP","","","","43","Ground water","P O BOX 107
TRENTON, NJ 08625","609-468-3680","EAST AMWELL TWP.-1008","Hunterdon"
"ALBIVI BRICK OVEN","","","","103","Ground water","866 PERRINEVILLE ROAD
PERRINEVILLE, NJ 08535","732-446-8211","MILLSTONE TWP.-1332","Monmouth"
"ALBROOK SCHOOL","","","","245","Ground water","361 SOMERVILLE ROAD
BASKING RIDGE, NJ 07920","908-580-0661","BERNARDS TWP.-1802","Somerset"
"ALCHEMY MIND & BODY","","","","70","Ground water","61 EASTERN DRIVE
KENDALL PARK, NJ 08824","609-430-9999","FRANKLIN TWP.-1808","Somerset"
"ALEXANDRIA MIDDLE SCHOOL","","","","205","Ground water","557 COUNTY RD 513
PITTSTOWN, NJ 08867","908-996-6811","ALEXANDRIA TWP.-1001","Hunterdon"
"ALEXANDRIA TWP MUNICIPAL COMPLEX","","","","110","Ground water","782 FRENCHTOWN ROAD
MILFORD, NJ 08848","908-996-7071","ALEXANDRIA TWP.-1001","Hunterdon"
"ALFA DEVELOPMENT INC.","","","","85","Ground water","39 OAK RIDGE ROAD
NEWFOUNDLAND, NJ 07435","973-647-1010","WEST MILFORD TWP.-1615","Passaic"
"ALIBI ROOM","","","","33","Ground water","100 S WHITE HORSE PIKES
WATERFORD WORKS, NJ 08089","856-753-8810","WINSLOW TWP.-0436","Camden"
"ALICES","","","","262","Ground water","2 LAKE RD
LAKE HOPATCONG, NJ 07849","973-663-0270","JEFFERSON TWP.-1414","Morris"
"ALL SEASONS MARINA-STORE","","","","46","Ground water","551 ROOSEVELT BLVD
MARMORA, NJ 08223","609-390-1850","UPPER TWP.-0511","Cape May"
"ALL SEASONS MOBILE HOME PARK","","","","126","Ground water","PO BOX 472
LAKEHURST, NJ 08733","908-783-4868","JACKSON TWP.-1511","Ocean"
"ALL STAR KIDS ACADEMY","","","","100","Ground water","34 CARRELTON DRIVE
PATERSON, NJ 07522","973-839-0737","RINGWOOD BORO-1611","Passaic"
"ALLAIRE ST PK   CAMP ARE","","","","300","Ground water","4265 ATLANTIC AVE.
FARMINGDALE, NJ 07727","732-938-2371","WALL TWP.-1352","Monmouth"
"ALLAIRE ST PK-NEW GROUP","","","","300","Ground water","4265 ATLANTIC AVE.
FARMINGDALE, NJ 07727","732-938-2371","WALL TWP.-1352","Monmouth"
"ALLAMUCHY CORPORATE CENTER LLC","","","","45","Ground water","999 TABOR RD
SUITE 1
MORRIS PLAINS, NJ 07950","973-065-1212","ALLAMUCHY TWP.-2101","Warren"
"ALLAMUCHY TWP DPW","","","","54","Ground water","P O BOX A
ALLAMUCHY, NJ 07820","908-852-5132","ALLAMUCHY TWP.-2101","Warren"
"ALLAMUCHY TWP WATER & SEWER","","","","4,573","Ground water","P O BOX 252
ALLAMUCHY TWP, NJ 07820","908-852-6356","ALLAMUCHY TWP.-2101","Warren"
"ALLEN'S CLAM BAR","","","","161","Ground water","PO BOX 62
NEW GRETNA, NJ 08224","609-296-4106","BASS RIVER TWP.-0301","Burlington"
"ALLENDALE WATER DEPT","https://www.mysuezwater.com/sites/default/files/AllendaleCCR2018.pdf","","","6,702","Surface water purchased","200 LAKE SHORE DRIVE
HAWORTH, NJ 07641","201-599-6020","ALLENDALE BORO-0201","Bergen"
"ALLENTOWN CAGING EQUIPME","","","","145","Ground water","ALLENTOWN INC
165 ROUTE 526
ALLENTOWN, NJ 08501","609-259-7951","UPPER FREEHOLD TWP.-1351","Monmouth"
"ALLENTOWN CAGING EQUIPMENT","","","","125","Ground water","ALLENTOWN INC
165 ROUTE 526
ALLENTOWN, NJ 08501","609-259-7951","UPPER FREEHOLD TWP.-1351","Monmouth"
"ALLENTOWN WATER DEPT","","","","2,000","Ground water","8 NORTH MAIN STREET
ALLENTOWN, NJ 08501","609-259-6344","ALLENTOWN BORO-1302","Monmouth"
"ALLENWOOD ESTATES, LLC","","","","135","Ground water","17 CHERRY LN
TABERNACLE, NJ 08088","609-268-8687","TABERNACLE TWP.-0335","Burlington"
"ALLIANCE HOMES","","","","40","Ground water","897 ROUTE 130
EAST WINDSOR, NJ 08520","609-306-8289","EAST WINDSOR TWP.-1101","Mercer"
"ALLOWAY PIZZA & GRILL","","","","53","Ground water","1223 FORRESTER AVENUE
PINE HILL, NJ 08021","856-279-2332","ALLOWAY TWP-.1701","Salem"
"ALLOWAY TWP ELEMENTARY SCHOOL","","","","466","Ground water","967 MAIN ST
SALEM, NJ 08079","856-935-2707","ALLOWAY TWP-.1701","Salem"
"ALLOWAY VETS ASSOCIATION","","","","34","Ground water","95 TIMBERMAN RD
WOODSTOWN, NJ 08098","856-935-9832","ALLOWAY TWP-.1701","Salem"
"ALLOWAY VILLAGE INN","","","","57","Ground water","P.O. BOX 675
ALLOWAY, NJ 08001","856-498-9198","ALLOWAY TWP-.1701","Salem"
"ALMETEK INDUSTRIES  INC","","","","50","Ground water","2 JOY DRIVE
MOUNT OLIVE, NJ 07828","908-850-9700","MOUNT OLIVE TWP.-1427","Morris"
"ALPHA GUN CLUB","","","","100","Ground water","442 THIRD STREET
ATCO, NJ 08004","856-718-1406","WATERFORD TWP.-0435","Camden"
"ALPHA MUNICIPAL WATER WORKS","","","","2,530","Ground water","100 EAST BOULEVARD
ALPHA, NJ 08865","908-454-0088","ALPHA BORO-2102","Warren"
"ALPHACYN HOLDINGS LLC","","","","180","Ground water","3617 RT 23
HAMBURG, NJ 07419","862-266-4402","ROXBURY TWP.-1436","Morris"
"ALPINE MEAT MARKET","","","","55","Ground water","P.O. BOX 642
BLAIRSTOWN, NJ 07825","908-362-5635","BLAIRSTOWN TWP.-2104","Warren"
"ALPINE VILLAGE","","","","70","Ground water","4254 POST RD
VINELAND, NJ 08360","609-517-4300","BUENA VISTA TWP-0105","Atlantic"
"ALSTEDE FARMS - FARM STORE","","","","420","Ground water","PO BOX 278
CHESTER, NJ 07930","908-879-7189","CHESTER TWP.-1407","Morris"
"ALSTEDE FARMS - HOUSE & FARM","","","","420","Ground water","PO BOX 278
CHESTER, NJ 07930","908-879-7189","CHESTER TWP.-1407","Morris"
"AM BEST CO","","","","500","Ground water","1 AM BEST ROAD
OLDWICK, NJ 08858","908-439-2200","TEWKSBURY TWP.-1024","Hunterdon"
"AMA PIZZA","","","","28","Ground water","37 DEER PATH
HILLSBOROUGH, NJ 08844","908-872-7363","HILLSBOROUGH TWP.-1810","Somerset"
"AMERICAN BAPTIST CHURCHES OF NEW JERSEY","","","","71","Ground water","3752 NOTTHINGHAM WAY
SUITE 101
TRENTON, NJ 08690","908-236-2638","CLINTON TWP.-1006","Hunterdon"
"AMERICAN CUSTOM DRYING","","","","65","Ground water","109 ELBOW LANE
BURLINGTON, NJ 08016","609-387-3933","BURLINGTON TWP.-0306","Burlington"
"AMERICAN GALVANIZING CO","","","","62","Ground water","1919 12TH STREET
WILLIAMSTOWN, NJ 08094","609-567-2090","FOLSOM BORO-0110","Atlantic"
"AMERICAN LEGION POST #289","","","","34","Ground water","PO BOX 289
WEST MILFORD, NJ 07480","973-728-9831","WEST MILFORD TWP.-1615","Passaic"
"AMERICAN LEGION POST 148","","","","26","Ground water","895 ROUTE 130
EAST WINDSOR, NJ 08520","609-448-4055","EAST WINDSOR TWP.-1101","Mercer"
"AMERICAN LEGION POST 293","","","","32","Ground water","12 COMMUNITY PLACE
WARREN TOWNSHIP, NJ 07059","","WARREN TWP.-1820","Somerset"
"AMERICAN LEGION POST 86","","","","72","Ground water","20 YATES AVENUE, PO BOX 31
NEWTON, NJ 07860","","ANDOVER TWP.-1902","Sussex"
"AMERICAN REALTY CAPITAL","","","","205","Ground water","201 E FRANKLIN ST
SUITE C
MONROE, NC 28112","704-218-6197","UPPER FREEHOLD TWP.-1351","Monmouth"
"AMERICAN SPIRITS ROADHOUSE","","","","60","Ground water","1090 STATE ROUTE 173
ASBURY, NJ 08802","908-494-4878","BETHLEHEM TWP.-1002","Hunterdon"
"AMERICAN VETS POST 2","","","","533","Ground water","1290 TOMS RIVER ROAD
JACKSON TWP, NJ 08527","732-657-0894","JACKSON TWP.-1511","Ocean"
"AMERICAS KESWICK","","","","126","Ground water","601 ROUTE 530
MANCHESTER TWP, NJ 08759","732-350-1187","MANCHESTER TWP.-1518","Ocean"
"AMERICAS KESWICK SNACK B","","","","76","Ground water","601 ROUTE 530
MANCHESTER TWP, NJ 08759","732-350-1187","MANCHESTER TWP.-1518","Ocean"
"AMG N.E. LLC","","","","615","Ground water","ATLANITS MANAGEMENT
318 MAIN STREET P O BOX 7318
KENSINGTON, CT 06037","973-293-3814","MONTAGUE TWP.-1914","Sussex"
"AMITY ACRES GIRL SCOUT CAMP","","","","200","Ground water","GIRL SCOUTS OF THE JERSEY SHORE
242 ADELPHIA ROAD
FARMINGDALE, NJ 07727","732-938-5454","OCEAN TWP.-1520","Ocean"
"AMWELL VALLEY DINER","","","","131","Ground water","10 KNOLL TAVERN RD
FLEMINGTON, NJ 08822","609-466-2030","WEST AMWELL TWP.-1026","Hunterdon"
"ANCORA PSYCHIATRIC HOSPI","","","","2,506","Surface water purchased","301 SPRING GARDEN ROAD
ANCORA, NJ 08037","609-338-1544","WINSLOW TWP.-0436","Camden"
"ANDERSON'S COUNTRY STORE","","","","203","Ground water","1141 ALMOND RD
PITTSGROVE TWP, NJ 08318","856-358-2088","PITTSGROVE TWP.-1710","Salem"
"ANDOVER BORO WATER DEPT","","","","606","Ground water","137 MAIN ST
ANDOVER, NJ 07821","973-786-6688","ANDOVER BORO-1901","Sussex"
"ANDOVER MARKET","","","","126","Ground water","26 EYLAND AVE
SUCCASUNNA, NJ 07876","973-383-6114","ANDOVER TWP.-1902","Sussex"
"ANDOVER MINI MALL","","","","60","Ground water","9 GREEN FARMS RD.
ANDOVER, NJ 07821","973-786-5797","ANDOVER TWP.-1902","Sussex"
"ANDOVER NURSING HOME","","","","250","Ground water","P O BOX 1279
ANDOVER, NJ 07823","973-383-6200","ANDOVER TWP.-1902","Sussex"
"ANDOVER PROFESSIONAL CONDO","","","","28","Ground water","270 SPARTA AVENUE
SUITE 104, PMB No 154
SPARTA, NJ 07871","973-512-3947","ANDOVER TWP.-1902","Sussex"
"ANDOVER SUBACUTE AND REHABILITATION 1","","","","543","Ground water","P O BOX 1279
ANDOVER, NJ 07823","973-383-2090","ANDOVER TWP.-1902","Sussex"
"ANDOVER TOWNSHIP POLICE","","","","28","Ground water","134 NEWTON SPARTA ROAD
NEWTON, NJ 07860","973-383-4280","ANDOVER TWP.-1902","Sussex"
"ANDOVER TWP FIRE DEPARTMENT","","","","25","Ground water","134 NEWTON SPARTA ROAD
NEWTON, NJ 07860","973-383-4280","ANDOVER TWP.-1902","Sussex"
"ANDOVER WATER CORP","https://www.mysuezwater.com/sites/default/files/AndoverCCR2018.pdf","","","115","Ground water","200 LAKE SHORE DRIVE
HAWORTH, NJ 07641","201-599-6020","ANDOVER TWP.-1902","Sussex"
"ANGELOS PIZZA","","","","106","Ground water","164 RT 31
FLEMINGTON JUNCTION, NJ 08822","908-788-6833","RARITAN TWP.-1021","Hunterdon"
"ANGLE INN MOTOR COURT","","","","354","Ground water","PO BOX 781
FARMINGDALE, NJ 07727","732-780-1284","HOWELL TWP.-1319","Monmouth"
"ANGRY ERIK BREWING","","","","55","Ground water","2 CAMRE DRIVE
NEWTON, NJ 07860","862-432-9003","HAMPTON TWP.-1910","Sussex"
"ANIMAL MANSION VETERINARY HOSPITAL","","","","35","Ground water","1 BIRCH RIDGE ROAD
BLAIRSTOWN, NJ 07832","908-362-6859","KNOWLTON TWP.-2113","Warren"
"AP CHESTER PROPERTIES LLC","","","","76","Ground water","PO BOX 987
SPRINGFIELD, NJ 07608","973-493-9476","CHESTER TWP.-1407","Morris"
"APPALACHIAN MOTEL","","","","27","Ground water","367 RT 94
VERNON, NJ 07462","973-764-6070","VERNON TWP.-1922","Sussex"
"APPALACHIAN TRAIL SUNRISE DELI","","","","59","Ground water","52 FLAT BROOK ROAD
SANDYSTON, NJ 07826","732-986-6534","SANDYSTON TWP.-1917","Sussex"
"APPLE MONTESSORI SCHOOLS","","","","192","Ground water","836 MACIPIN RD
WEST MILFORD, NJ 07405","973-838-2122","KINNELON BORO-1415","Morris"
"APPLES & BOOKS LEARNING CENTER","","","","120","Ground water","1036 Route 202 South
BRANCHBURG, NJ 08876","908-429-4275","BRANCHBURG TWP.-1805","Somerset"
"AQUA NJ - BEAR BROOK","","","","226","Ground water","AQUA NJ INC
1099 RIVER ROAD
PHILLIPSBURG, NJ 08865","908-859-3461","FREDON TWP.-1907","Sussex"
"AQUA NJ - BLACKWOOD","","","","44,396","Surface water purchased","AQUA NJ SOUTHERN DIVISION
2875 ERIAL RD
ERIAL, NJ 08081","856-784-3322","GLOUCESTER TWP.-0415","Camden"
"AQUA NJ - BRAINARDS","","","","135","Ground water","AQUA NJ INC
1099 RIVER ROAD
PHILLIPSBURG, NJ 08865","908-859-3461","HARMONY TWP.-2110","Warren"
"AQUA NJ - BUNNVALE","","","","252","Ground water","AQUA NJ INC
1099 RIVER ROAD
PHILLIPSBURG, NJ 08865","908-859-3461","LEBANON TWP.-1019","Hunterdon"
"AQUA NJ - BYRAM","","","","400","Ground water","AQUA NJ INC
1099 RIVER ROAD
PHILLIPSBURG, NJ 08865","908-859-3461","BYRAM TWP.-1904","Sussex"
"AQUA NJ - CALIFON","","","","936","Ground water","AQUA NJ INC
1099 RIVER ROAD
PHILLIPSBURG, NJ 08865","908-859-3461","CALIFON BORO-1004","Hunterdon"
"AQUA NJ - CALIFORNIA VILLAGE","","","","300","Ground water","10 BLACK FOREST ROAD
HAMILTON, NJ 08691","609-587-2406","NORTH HANOVER TWP.-0326","Burlington"
"AQUA NJ - EASTERN DIVISION","","","","12,000","Ground water","AQUA NJ CENTRAL DIVISION
10 BLACK FRST RD
HAMILTON, NJ 08691","609-587-5406","BERKELEY TWP.-1505","Ocean"
"AQUA NJ - FOX HILL","","","","172","Ground water","AQUA NJ INC
1099 RIVER ROAD
PHILLIPSBURG, NJ 08865","908-859-3461","HOLLAND TWP.-1015","Hunterdon"
"AQUA NJ - HAMILTON SQUARE","","","","39,128","Surface water purchased","AQUA NJ CENTRAL DIVISION
10 BLACK FRST RD
HAMILTON, NJ 08691","609-587-5406","HAMILTON TWP.-1103","Mercer"
"AQUA NJ - HANOVER MOBILE VILLAGE","","","","285","Ground water","AQUA NJ CENTRAL DIVISION
10 BLACK FRST RD
HAMILTON, NJ 08691","609-587-5406","NORTH HANOVER TWP.-0326","Burlington"
"AQUA NJ - HARKERS HOLLOW","","","","40","Ground water","AQUA NJ INC
1099 RIVER ROAD
PHILLIPSBURG, NJ 08865","908-859-3461","HARMONY TWP.-2110","Warren"
