"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"ANTELOPE COUNTRY CLUB","","","","150","Ground water","52580 E HWY 275
PO BOX 143
NELIGH, NE 68756","402-887-5211","NELIGH","Antelope"
"APACHE CAMPER CENTER, INC","","","","44","Ground water","PO BOX 22578
LINCOLN, NE 68542","402-423-3218","ROCA","Lancaster"
"APACHE ENTERPRISES","","","","40","Ground water","PO BOX 1247
NORFOLK, NE 68702","402-371-1400","NORFOLK","Madison"
"AQUA EXPRESS  (WT000)","","","","25","Surface water purchased","1514 S SADDLE CREEK RD
OMAHA, NE 68106","402-639-3792","","Douglas"
"ARAPAHOE, CITY OF","","","","1,026","Ground water","411 6TH ST
PO BOX 235
ARAPAHOE, NE 68922-0235","308-962-5405","ARAPAHOE","Furnas"
"ARCADIA, VILLAGE OF","","","","311","Ground water","PO BOX 95
ARCADIA, NE 68815-0095","308-789-6414","ARCADIA","Valley"
"ARLINGTON, VILLAGE OF","","","","1,350","Ground water","250 N 3RD ST
ARLINGTON, NE 68002","402-478-4212","ARLINGTON","Washington"
"ARMY NATIONAL GUARD CATS - MEAD","","","","65","Ground water","220 CO RD A
ASHLAND, NE 68003","402-309-7250","MEAD","Saunders"
"ARNOLD, VILLAGE OF","","","","597","Ground water","209 WEST FIRST AVE
PO BOX 70
ARNOLD, NE 69120-0070","308-520-6027","ARNOLD","Custer"
"ARROWHEAD LODGE","","","","27","Ground water","39293 HWY 2
THEDFORD, NE 69166","308-645-2284","THEDFORD","Thomas"
"ARROWHEAD MEADOWS CLBHSE-NON-SEASONAL","","","","25","Ground water","1101 ARROWHEAD MEADOWS DR
PO BOX 262
CURTIS, NE 69025","308-367-4123","CURTIS","Frontier"
"ARROWHEAD MEADOWS GLF CRSE-SEASONAL","","","","25","Ground water","1101 ARROWHEAD MEADOWS DR
PO BOX 262
CURTIS, NE 69025","308-367-4123","CURTIS","Frontier"
"ARS NEBRASKA, LLC","","","","80","Ground water","PO BOX 1548
GRAND ISLAND, NE 68802","308-382-9239","GRAND ISLAND","Hall"
"ASH HOLLOW SHP - NG & PC","","","","251","Ground water","PO BOX 70
LEWELLEN, NE 69147","308-778-5651","LEWELLEN","Garden"
"ASHFALL FOSSIL BEDS SHP - NG & PC","","","","200","Ground water","86930  517 AVE
ROYAL, NE 68773","402-893-2000","ROYAL","Antelope"
"ASHLAND, CITY OF","","","","2,453","Ground water","2304 SILVER ST
ASHLAND, NE 68003","402-944-3387","ASHLAND","Saunders"
"ASHTON, VILLAGE OF","","","","196","Ground water","320 CENTER AVE
PO BOX 170
ASHTON, NE 68817","308-738-2149","ASHTON","Sherman"
"ATKINSON LAKE","","","","25","Ground water","104 S MAIN
PO BOX 519
ATKINSON, NE 68713-0519","402-925-5313","BASSETT","Holt"
"ATKINSON, CITY OF","","","","1,258","Ground water","104 S MAIN
PO BOX 519
ATKINSON, NE 68713-0519","402-925-5313","ATKINSON","Holt"
"ATKINSON-STUART COUNTRY CLUB","","","","200","Ground water","47453 US HWY 20
PO BOX 596
ATKINSON, NE 68713","402-340-0618","ATKINSON","Holt"
"ATLANTA, VILLAGE OF","","","","131","Ground water","1241 WEST AVE
ATLANTA, NE 68923-2029","308-999-0812","ATLANTA","Phelps"
"AUBURN, CITY OF","","","","3,460","Groundwater under influence of surface water","AUBURN BOARD OF PUBLIC WORKS
PO BOX 288
AUBURN, NE 68305-0288","402-274-4981","AUBURN","Nemaha"
"AURORA, CITY OF","","","","4,479","Ground water","905  13TH ST
AURORA, NE 68818","402-694-6992","AURORA","Hamilton"
"AVOCA, VILLAGE OF","","","","254","Ground water purchased","609 HOUSE ST
PO BOX 694
AVOCA, NE 68307-0694","402-275-3790","AVOCA","Cass"
"AXTELL, VILLAGE OF","","","","845","Ground water","PO BOX 307
AXTELL, NE 68924","308-830-3921","AXTELL","Kearney"
"B & R TRAILER PARK LLC","","","","200","Ground water","73574 V ROAD
FUNK, NE 68940","308-440-1477","ALMA","Harlan"
"BANCROFT, VILLAGE OF","","","","490","Ground water","322 MAIN ST
PO BOX 267
BANCROFT, NE 68004-0267","402-648-3332","BANCROFT","Cuming"
"BARNESTON, VILLAGE OF","","","","122","Ground water purchased","PO BOX 14
WYMORE, NE 68466","402-674-3350","BARNESTON","Gage"
"BARTLETT, VILLAGE OF","","","","105","Ground water","PO BOX 277
BARTLETT, NE 68622","308-654-3448","BARTLETT","Wheeler"
"BARTLEY, VILLAGE OF","","","","355","Ground water purchased","PO BOX 99
BARTLEY, NE 69020","308-340-3213","BARTLEY","Red Willow"
"BASF CORPORATION","","","","30","Ground water","ATTN  ACCOUNTS PAYABLE
100 PARK AVENUE
FLORHAM PARK, NJ 07932","402-523-6810","BEAVER CROSSING","Seward"
"BASS BAY AREA","","","","151","Ground water","16 BASS BAY DR 16
JOHNSON LAKE, NE 68937","308-325-0677","ELWOOD","Dawson"
"BASSETT COUNTRY CLUB","","","","35","Ground water","87937  445TH AVE
PO BOX 383
BASSETT, NE 68714-0383","402-822-0429","BASSETT","Rock"
"BASSETT, CITY OF","","","","619","Ground water","PO BOX 383
BASSETT, NE 68714-0383","402-684-3338","BASSETT","Rock"
"BATTLE CREEK, CITY OF","","","","1,207","Ground water","102 S 2ND ST
PO BOX 280
BATTLE CREEK, NE 68715-0280","402-675-2165","BATTLE CREEK","Madison"
"BAY MEADOWS TRAILER COURT","","","","55","Ground water","110 42ND RD LOT 37
COLUMBUS, NE 68601","402-910-4035","","Butler"
"BAYARD GROCERY","","","","25","Ground water purchased","CULLIGAN OF SCOTTSBLUFF
1005 SOUTH BELTLINE WEST
SCOTTSBLUFF, NE 69361","308-632-4014","BAYARD","Morrill"
"BAYARD, CITY OF","","","","1,203","Ground water","445 MAIN ST
PO BOX 160
BAYARD, NE 69334","308-586-1121","BAYARD","Morrill"
"BAYER SEED CORN - WACO","","","","235","Ground water","1506 HWY 69
WACO, NE 68460","402-728-5249","WACO","York"
"BAYSIDE GOLF","","","","25","Ground water","865 LAKEVIEW WEST RD
BRULE, NE 69127","308-289-0910","BRULE","Keith"
"BAYSIDE VILLA","","","","25","Ground water","865 LAKEVIEW WEST RD
BRULE, NE 69127","308-289-0910","OGALLALA","Keith"
"BEATRICE STATE DEVELOPMENT CENTER","","","","120","Ground water purchased","3000 LINCOLN ST
BEATRICE, NE 68310","402-239-4678","BEATRICE","Gage"
"BEATRICE, CITY OF","","","","12,496","Ground water","400 ELLA ST
PO BOX 279
BEATRICE, NE 68310","402-228-5201","BEATRICE","Gage"
"BEAVER CITY, CITY OF","","","","604","Ground water","PO BOX 185
BEAVER CITY, NE 68926-0185","308-268-2145","BEAVER CITY","Furnas"
"BEAVER CROSSING, VILLAGE OF","","","","457","Ground water","PO BOX 116
BEAVER CROSSING, NE 68313-0116","402-532-3925","BEAVER CROSSING","Seward"
"BEAVER LAKE ASSOCIATION INC","","","","2,880","Surface water","9410 CLUBHOUSE CIR
PLATTSMOUTH, NE 68048","402-235-2241","PLATTSMOUTH","Cass"
"BEE, VILLAGE OF","","","","190","Ground water","210 ELM
PO BOX 27
BEE, NE 68314","402-643-2611","BEE","Seward"
"BEEMER, VILLAGE OF","","","","600","Ground water","PO BOX 78
BEEMER, NE 68716","402-528-3223","BEEMER","Cuming"
"BEL-AIR MOTEL","","","","25","Ground water","1158 HWY 281
PO BOX 234
ST PAUL, NE 68873-0234","308-754-4466","ST. PAUL","Howard"
"BELDEN, VILLAGE OF","","","","130","Ground water purchased","PO BOX 37
BELDEN, NE 68717","402-640-5632","BELDEN","Cedar"
"BELGRADE, VILLAGE OF","","","","137","Ground water","106 SO C ST
BELGRADE, NE 68623","308-357-1034","BELGRADE","Nance"
"BELLWOOD AMPRIDE","","","","25","Ground water","107 ESPLANADE
PO BOX 8
BELLWOOD, NE 68624","402-367-7962","BELLWOOD","Butler"
"BELLWOOD, VILLAGE OF","","","","435","Ground water","VILLAGE OF BELLWOOD
PO BOX 188
BELLWOOD, NE 68624-0188","402-367-2063","BELLWOOD","Butler"
"BELVIDERE, VILLAGE OF","","","","32","Ground water","805 C ST
BELVIDERE, NE 68315","402-768-6909","BELVIDERE","Thayer"
"BENEDICT, VILLAGE OF","","","","234","Ground water","206 SHERMAN ST
PO BOX 116
BENEDICT, NE 68316-0116","402-732-6801","BENEDICT","York"
"BENKELMAN, CITY OF","","","","953","Ground water","126  7TH AVE E
PO BOX 347
BENKELMAN, NE 69021-0347","308-414-1723","BENKELMAN","Dundy"
"BENNET, VILLAGE OF","","","","850","Ground water purchased","685 MONROE ST
PO BOX 255
BENNET, NE 68317-0255","402-782-3300","BENNET (BENNETT)","Lancaster"
"BENNY'S","","","","25","Ground water","1000 W US HWY 20
GORDON, NE 69343","308-360-3759","GORDON","Sheridan"
"BERTRAND, VILLAGE OF","","","","750","Ground water","PO BOX 295
BERTRAND, NE 68927-0295","308-472-3456","BERTRAND","Phelps"
"BESSEY COMPLEX","","","","48","Ground water","40637 RIVER LOOP
PO BOX 39
HALSEY, NE 69142-0039","308-533-8107","HALSEY","Thomas"
"BETHLEHEM COVENANT CHURCH","","","","320","Ground water","18841 N 98TH ST
WAVERLY, NE 68462","402-429-8232","WAVERLY","Lancaster"
"BIC JOINT WATER AGENCY","","","","1,930","Ground water","722 PATTERSON ST
PO BOX Q
CAMBRIDGE, NE 69022-0532","308-340-3213","BARTLEY, CAMBRIDGE, INDIANOLA","Furnas, Red Willow"
"BIG SANDY HOME OWNERS ASSOCIATION","","","","85","Ground water","BIG SANDY HOME OWNERS ASSOCIATION
121 S 13TH ST
LINCOLN, NE 68508","402-432-1415","ASHLAND","Saunders"
"BIG SPRINGS, VILLAGE OF","","","","490","Ground water","403 PINE ST
PO BOX 132
BIG SPRINGS, NE 69122-0132","308-889-3324","BIG SPRINGS","Deuel"
"BLACK BIRD BEND CASINO","","","","1,709","Ground water","PO BOX 89
ONAWA, IA 51040","712-423-9646","MACY","Thurston"
"BLADEN, VILLAGE OF","","","","237","Ground water","211 N MAIN ST
PO BOX 37
BLADEN, NE 68928-0037","402-469-9120","BLADEN","Webster"
"BLAIR, CITY OF","","","","7,990","Surface water","218 S 16TH ST
BLAIR, NE 68008-2010","402-426-4191","BLAIR","Washington"
"BLOOMFIELD, CITY OF","","","","1,025","Ground water","101 S BROADWAY ST
PO BOX 157
BLOOMFIELD, NE 68718-0157","402-373-2272","BLOOMFIELD","Knox"
"BLOOMINGTON, VILLAGE OF","","","","135","Ground water","PO BOX 187
BLOOMINGTON, NE 68929","308-775-2185","BLOOMINGTON","Franklin"
"BLUE CRAPPIE RESORT","","","","30","Ground water","3845 EVERETT ST
LINCOLN, NE 68506","402-483-2418","SUTTON","York"
"BLUE HILL, CITY OF","","","","941","Ground water","517 W GAGE ST
PO BOX 277
BLUE HILL, NE 68930-0277","402-756-2056","BLUE HILL","Webster"
"BLUE MOON RESORT","","","","60","Ground water","89702 RAYDER SWANSON RD.
NIOBRARA, NE 68760","402-229-3226","NIOBRARA","Knox"
"BLUE RIVER EASTBOUND REST AREA","","","","25","Ground water","NE DEPT OF ROADS
PO BOX 94759
LINCOLN, NE 68509-4759","402-471-0850","MILFORD","Seward"
"BLUE SPRINGS, CITY OF","","","","330","Ground water purchased","PO BOX 25
BLUE SPRINGS, NE 68318-0025","402-239-8298","BLUE SPRINGS","Gage"
"BLUE WATER SERVICES LLC","","","","40","Ground water","1402 HWY 92 WEST
LEWELLEN, NE 69147","308-355-2793","OGALLALA","Keith"
"BLUESTEM SRA - NG & PC","","","","26","Ground water","3900 NW 105TH
LINCOLN, NE 68524-8861","402-796-2362","LINCOLN","Lancaster"
"BOELUS, VILLAGE OF","","","","189","Ground water","PO BOX B
BOELUS, NE 68820","308-996-4283","","Howard"
"BOOGAARTS FOOD STORE","","","","25","Ground water purchased","GLACIER WATER SERVICES, LLC
1385 PARK CENTER DR
VISTA, CA 92081","760-571-6118","KEARNEY","Buffalo"
"BOSCH SECURITY SYSTEMS INC","","","","150","Ground water","8601 E CORNHUSKER HWY
LINCOLN, NE 68507","402-467-6574","LINCOLN","Lancaster"
"BOSSELMAN TRAVEL CENTER  (GRAND ISLAND)","","","","2,025","Ground water","PO BOX 4905
GRAND ISLAND, NE 68802","308-382-2800","GRAND ISLAND","Hall"
"BOSSELMANS PUMP AND PANTRY #1","","","","25","Ground water","PO BOX 4905
GRAND ISLAND, NE 68802","308-389-3790","GRAND ISLAND","Hall"
"BOW VALLEY WATER WORKS","","","","115","Ground water","106 E 889 RD
BOW VALLEY, NE 68739","402-254-6444","BOW VALLEY","Cedar"
"BOX BUTTE SRA - NG & PC","","","","25","Ground water","PO BOX 30370
LINCOLN, NE 68503","402-471-5397","CRAWFORD","Dawes"
"BOYD CO RWD #1","","","","51","Ground water","47270 905TH RD
NAPER, NE 68755","402-832-5166","NAPER","Boyd"
"BOYD CO RWD 2","","","","550","Ground water","PO BOX 188
SPENCER, NE 68777","402-340-1675","","Boyd"
"BRADSHAW, VILLAGE OF","","","","330","Ground water","455 LINCOLN ST
PO BOX 147
BRADSHAW, NE 68319-0147","402-736-4634","BRADSHAW","York"
"BRADY EASTBOUND REST AREA","","","","100","Ground water","PO BOX 1108
NORTH PLATTE, NE 69103","308-535-8010","NORTH PLATTE","Lincoln"
"BRADY WESTBOUND REST AREA","","","","100","Ground water","PO BOX 1108
NORTH PLATTE, NE 69103","308-535-8010","NORTH PLATTE","Lincoln"
"BRADY, VILLAGE OF","","","","428","Ground water","121 N MAIN ST
PO BOX 153
BRADY, NE 69123-0153","308-584-3316","BRADY","Lincoln"
"BRAINARD, VILLAGE OF","","","","354","Ground water","111 E WASHINGTON ST
PO BOX 71
BRAINARD, NE 68626-0071","402-545-2701","BRAINARD","Butler"
"BRANCHED OAK LAKE SRA-NG & PC (SEASONAL)","","","","25","Ground water","12000 W BRANCHED OAK RD
RAYMOND, NE 68428","402-783-3400","MALCOLM","Lancaster"
"BRANCHED OAK LK SRA-NG&PC (NON SEASONAL)","","","","25","Ground water","12000 W BRANCHED OAK RD
RAYMOND, NE 68428","402-783-3400","MALCOLM","Lancaster"
"BRANCHED OAK MARINA","","","","25","Ground water","10001 W DAVEY RD
RAYMOND, NE 68428","402-783-3311","RAYMOND","Lancaster"
"BRIDGEPORT ETHANOL, LLC","","","","28","Ground water","10106 SOUTH RAILROAD AVE
PO BOX 884
BRIDGEPORT, NE 69336","308-262-2020","BRIDGEPORT","Morrill"
"BRIDGEPORT, CITY OF","","","","1,497","Ground water","809 MAIN ST
PO BOX 280
BRIDGEPORT, NE 69336-0280","308-279-1537","BRIDGEPORT","Morrill"
"BRISTOW, VILLAGE OF","","","","65","Ground water","403 DIVISION ST
PO BOX 88
BRISTOW, NE 68719","402-336-7609","BRISTOW","Boyd"
"BROADWATER, VILLAGE OF","","","","128","Ground water","251 N STARR ST
PO BOX 67
BROADWATER, NE 69125","308-262-0784","BROADWATER","Morrill"
"BROCK, VILLAGE OF","","","","137","Ground water","705 MAIN ST
BROCK, NE 68320","402-868-5555","BROCK","Nemaha"
"BROKEN BOW COUNTRY CLUB","","","","25","Ground water","2280 MEMORIAL DR
PO BOX 627
BROKEN BOW, NE 68822","308-872-6477","BROKEN BOW","Custer"
"BROKEN BOW, CITY OF","","","","3,500","Ground water","PO BOX 567
BROKEN BOW, NE 68822","308-872-6884","BROKEN BOW","Custer"
"BROOKY BOTTOM RECREATION DEV H O A","","","","50","Ground water","87041  571ST AVE
LAUREL, NE 68745","402-375-8674","WYNOT","Cedar"
"BROWNVILLE, VILLAGE OF","","","","132","Ground water purchased","PO BOX 67
BROWNVILLE, NE 68321","402-825-4301","BROWNVILLE","Nemaha"
"BRULE, VILLAGE OF","","","","411","Ground water","PO BOX 100
BRULE, NE 69127","308-287-2113","BRULE","Keith"
"BRUNING, VILLAGE OF","","","","181","Ground water","141 MAIN ST
PO BOX 27
BRUNING, NE 68322","402-469-6531","BRUNING","Thayer"
"BRUNO, VILLAGE OF","","","","99","Ground water purchased","PO BOX 152
BRUNO, NE 68014","402-540-5073","BRUNO","Butler"
"BRUNSWICK, VILLAGE OF","","","","180","Ground water","PO BOX 401
BRUNSWICK, NE 68720-0401","402-929-0568","BRUNSWICK","Antelope"
"BUBBAS ANYTIME","","","","25","Ground water","313 MAIN
STRANG, NE 68444","402-759-4840","STRANG","Fillmore"
"BUCKS BAR AND GRILL","","","","25","Ground water","27849 WEST CENTER RD
WATERLOO, NE 68069","402-690-4149","WATERLOO","Douglas"
"BUFFALO BILL MOBILE HOME PARK","","","","25","Ground water","1360 WOLFF ST
DENVER, CO 80204-1105","720-271-8859","NORTH PLATTE","Lincoln"
"BUFFALO BILL RNCH SHP&SRA (NON-SEASONAL)","","","","205","Ground water","2921 SCOUTS REST RANCH RD
NORTH PLATTE, NE 69101","308-535-8035","NORTH PLATTE","Lincoln"
"BUFFALO BILL RNCH SHP&SRA (SEASONAL)","","","","205","Ground water","2921 SCOUTS REST RANCH RD
NORTH PLATTE, NE 69101","308-535-8035","NORTH PLATTE","Lincoln"
"BUFFALO CO SID 3 - GLENWOOD ESTATES","","","","500","Ground water","11 COTTONWOOD PL
KEARNEY, NE 68845","308-627-2805","KEARNEY","Buffalo"
"BUFFALO RIDGE GOLF COURSE","","","","85","Ground water","7335 AVE N
KEARNEY, NE 68847","308-236-5879","KEARNEY","Buffalo"
"BULLHEAD POINT","","","","25","Ground water","3 LANE ONE DRIVE 28
ELWOOD, NE 68937","308-785-2774","ELWOOD","Gosper"
"BURCHARD, VILLAGE OF","","","","82","Ground water purchased","301  2ND ST
PO BOX 245
BURCHARD, NE 68323-0245","402-865-4215","BURCHARD","Pawnee"
"BURR, VILLAGE OF","","","","57","Ground water","PO BOX 124
COOK, NE 68329","402-848-2397","BURR","Otoe"
"BURWELL, CITY OF","","","","1,210","Ground water","404 GRAND AVE
PO BOX 604
BURWELL, NE 68823","308-346-4509","BURWELL","Garfield"
"BUSHNELL, VILLAGE OF","","","","124","Ground water","120 ELM ST
PO BOX 67
BUSHNELL, NE 69128","308-673-5271","BUSHNELL","Kimball"
"BUTTE, VILLAGE OF","","","","178","Ground water","520 THAYER ST
PO BOX 286
BUTTE, NE 68722-0286","402-775-2426","BUTTE","Boyd"
"BYRON, VILLAGE OF","","","","89","Ground water","PO BOX 53
BYRON, NE 68325","402-768-3724","BYRON","Thayer"
"CACTUS HILLS MOBILE HOME PARK","","","","30","Ground water","1145 JACKSON ST
SIDNEY, NE 69162","308-254-3331","LEWELLEN","Keith"
"CAIRO, VILLAGE OF","","","","800","Ground water","402 HIGH ST
PO BOX 456
CAIRO, NE 68824-0456","308-390-1997","CAIRO","Hall"
"CALAMUS LODGE","","","","140","Ground water","46358  828TH RD
BURWELL, NE 68823","308-214-0561","BURWELL","Garfield"
"CALAMUS OUTFITTERS","","","","50","Ground water","83721 VALLEYVIEW AVE
BURWELL, NE 68823","308-346-4697","BURWELL","Loup"
"CALAMUS SRA - NG & PC","","","","25","Ground water","42285 YORK POINT RD
BURWELL, NE 68823-9803","308-346-5666","BURWELL","Garfield"
"CALLAWAY, VILLAGE OF","","","","539","Ground water","157 E KIMBALL ST
PO BOX 157
CALLAWAY, NE 68825-0157","308-870-2022","CALLAWAY","Custer"
"CAMBRIDGE, CITY OF","","","","1,063","Ground water purchased","722 PATTERSON ST
PO BOX Q
CAMBRIDGE, NE 69022-0532","308-340-3213","CAMBRIDGE","Furnas"
"CAMP CALVIN CREST","","","","40","Ground water","2870 COUNTY ROAD 13
FREMONT, NE 68025","402-628-6455","FREMONT","Saunders"
"CAMP COMECA","","","","75","Ground water","75670 RD 417
COZAD, NE 69130","936-435-4826","COZAD","Dawson"
"CAMP KATERI TEKAKWITHA","","","","150","Ground water","PO BOX 127
MCCOOL JUNCTION, NE 68401","402-319-3289","MCCOOL JUNCTION","York"
"CAMP LUTHER OF NEBRASKA INC","","","","26","Ground water","1050 RD 4
SCHUYLER, NE 68661","402-352-5655","SCHUYLER","Colfax"
"CAMP MOSES MERRILL","","","","100","Ground water","2849 CO RD 31  BLDG 3
LINWOOD, NE 68036","402-666-5639","LINWOOD","Saunders"
"CAMP NORWESCA","","","","150","Ground water","79 CAMP NORWESCA RD
CHADRON, NE 69337","308-432-3872","CHADRON","Dawes"
"CAMP RIVERCREST","","","","108","Ground water","2840 CO RD 13
FREMONT, NE 68025","402-628-6465","FREMONT","Saunders"
"CAMP ROCK","","","","25","Ground water","8092 ROAD 81
BRIDGEPORT, NE 69336","308-262-1585","BRIDGEPORT","Morrill"
"CAMP SOLARIS","","","","25","Ground water","13440 S 25TH ST
ROCA, NE 68430","402-423-8746","FIRTH","Gage"
"CAMP WITNESS BIBLE CONF ASSOC","","","","80","Ground water","87979 RED WING RD
LONG PINE, NE 69217","402-273-4352","LONG PINE","Brown"
"CAMPBELL'S NURSERIES&GARDEN CENTER, INC.","","","","100","Ground water","5625 PINE LAKE RD
LINCOLN, NE 68516","402-423-1133","LINCOLN","Lancaster"
"CAMPBELL, VILLAGE OF","","","","382","Ground water","715 BROAD ST
PO BOX 215
CAMPBELL, NE 68932-0215","402-756-8661","CAMPBELL","Franklin"
"CANYON LAKES BREWING COMPANY","","","","100","Ground water","74896 JOHNSON LAKE DR 25A
JOHNSON LAKE, NE 68937","970-631-3520","ELWOOD","Gosper"
"CAPTAIN CRITTERS COUNTRY CAMPGROUND","","","","25","Ground water","180454 HWY 26
SCOTTSBLUFF, NE 69361","308-630-3144","SCOTTSBLUFF","Scotts Bluff"
"CARHENGE PITSTOP","","","","44","Ground water","PO BOX D
ALLIANCE, NE 69301","308-762-5400","ALLIANCE","Box Butte"
"CARLETON, VILLAGE OF","","","","91","Ground water","PO BOX 168
CARLETON, NE 68326-0168","402-768-8146","CARLETON","Thayer"
"CARMEL OF JESUS MARY & JOSEPH","","","","49","Ground water","9300 W AGNEW RD
VALPARAISO, NE 68065","402-784-0375","","Lancaster"
"CARROLL, VILLAGE OF","","","","221","Ground water","306 PEARL ST
PO BOX 8
WAYNE, NE 68787","402-750-4921","CARROLL","Wayne"
"CASEYS GENERAL STORE 2721 - LINCOLN","","","","150","Ground water","PO BOX 3001
ANKENY, IA 50021-8045","515-965-6100","LINCOLN","Lancaster"
"CASEYS GENERAL STORE 2732 -GRAND ISLAND","","","","25","Ground water","PO BOX 3001
ANKENY, IA 50021-8045","515-965-6100","GRAND ISLAND","Hall"
