"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"BAYARD MUNICIPAL WATER SYSTEM","","","","2,591","Ground water","
PO BOX 728
BAYARD, NM 88023","575-537-3327","BAYARD","Grant"
"BEARCAT HOMEOWNERS ASSOCIATION","","","","60","Ground water","
PO Box 842
TIJERAS, NM 87059","505-281-2407","TIJERAS","Bernalillo"
"BELEN BPO ELKS LODGE 2499","","","","300","Ground water","
PO BOX 598
BELEN, NM 87002","505-604-4616","BELEN","Valencia"
"BELEN MOOSE LODGE 1680","","","","60","Ground water","
19482 Highway 314
BELEN, NM 87002","505-864-7995","BELEN","Valencia"
"BELEN WATER SYSTEM","","","","8,102","Ground water","
100 S. Main
BELEN, NM 87002","505-966-2752","BELEN","Valencia"
"BENEDICTINE MONASTERY","","","","40","Ground water","
PO Box 1080
PECOS, NM 87552","505-757-6415","PECOS","San Miguel"
"BERNALILLO COUNTY 911 COMMAND CENTER","","","","50","Ground water","
111 Union Square SE, Ste 100
ALBUQUERQUE, NM 87102","505-314-0319","ALBUQUERQUE","Bernalillo"
"BERNALILLO COUNTY SERENITY MESA","","","","26","Ground water","
111 Union Square SE, Ste 100
ALBUQUERQUE, NM 87102","505-314-0319","ALBUQUERQUE","Bernalillo"
"BERNALILLO WATER SYSTEM","","","","8,915","Ground water","
P.O. Box 638
BERNALILLO, NM 87004","505-382-5569","BERNALILLO","Sandoval"
"BERRENDO COOPERATIVE WUA","","","","5,126","Ground water","
2004 E 19TH ST
ROSWELL, NM 88201","575-623-7665","ROSWELL","Chaves"
"BIAD CHILI LTD CO","","","","25","Ground water","
PO BOX 66
MESILLA, NM 88046","575-525-0034","MESILLA PARK","Dona Ana"
"BIBO MUTUAL DOMESTIC WATER ASSOC","","","","215","Ground water","
HC 77, Box 6
SEBOYETA, NM 87014","505-552-9883","BIBO","Cibola"
"BICENTENNIAL REST AREA","","","","330","Ground water","
7315 Cerillos Road
SANTA FE, NM 87507","505-469-7490","SANTA FE","Santa Fe"
"BIG MESA WATER MDWCA","","","","265","Surface water","
PO BOX 40
CONCHAS DAM, NM 88416","575-868-4550","CONCHAS DAM","San Miguel"
"BISHOP STONEY CAMP AND CONFERENCE CENTER","","","","50","Ground water","
7855 Old Santa Fe Trail
SANTA FE, NM 87505","505-980-5371","SANTA FE","Santa Fe"
"BISHOPS LODGE","","","","176","Ground water","
112 W. SAN FRANCISCO ST., STE 310
SANTA FE, NM 87501","505-910-4915","SANTA FE","Santa Fe"
"BLACK CANYON CAMPGROUND USFS SNF","","","","50","Ground water","
1710 N. Riverside Drive
ESPANOLA, NM 87532","505-753-7331","SANTA FE","Santa Fe"
"BLACK RIVER CENTER FOR LEARNING","","","","50","Ground water","
1159 Black River Village Road
CARLSBAD, NM 88220","575-785-2361","CARLSBAD","Eddy"
"BLANCO MDWCA","","","","1,140","Surface water purchased","
PO Box 477
BLANCO, NM 87412","505-632-9042","BLANCO","San Juan"
"BLOCK A WELL CO-OP","","","","92","Ground water","
PO Box 2637
GALLUP, NM 87205","505-722-6535","GALLUP","McKinley"
"BLOOMFIELD WATER SUPPLY SYSTEM","","","","7,090","Surface water","
PO Box 1839
BLOOMFIELD, NM 87413","505-632-2486","BLOOMFIELD","San Juan"
"BLUEWATER ACRES WUA","","","","307","Ground water","
HC 62, Box 3850
THOREAU, NM 87323","505-870-1164","THOREAU","Cibola"
"BLUEWATER LAKE MDWCA","","","","135","Ground water","
589 Highway 412, Box 3606
PREWITT, NM 87045","505-879-2394","BLUEWATER","McKinley"
"BLUEWATER STATE PARK STONE RIDGE","","","","178","Ground water","
1002 Rio Brazos
AZTEC, NM 87410","505-632-8645","BLUEWATER","Cibola"
"BLUEWATER WATER AND SANITATION DISTRICT","","","","736","Ground water","
P.O. Box 68
BLUEWATER, NM 87005","505-285-6435","BLUEWATER","Cibola"
"BMG TRAILER PARK","","","","30","Ground water","
PO BOX 548
RANCHOS DE TAOS, NM 87557","575-758-1384","RANCHOS DE TAOS","Taos"
"BOLES ACRES WATER SYSTEM","","","","718","Ground water","
PO BOX 2708
ALAMOGORDO, NM 88311","575-439-9624","ALAMOGORDO","Otero"
"BONITA PARK NAZARENE CONFERENCE CENTER","","","","435","Ground water","
HC 71 BOX 1159
ANGUS, NM 88316","575-336-4404","CAPITAN","Lincoln"
"BONITO HOLLOW RV PARK AND CAMPGROUND","","","","240","Ground water","
P.O. Box 348
ALTO, NM 88312","575-937-2576","ALTO","Lincoln"
"BOOTHILL RV PARK","","","","128","Ground water","
1 DOG RANCH ROAD
ALAMOGORDO, NM 88310","575-439-6224","ALAMOGORDO","Otero"
"BOSQUE DEL APACHE NATIONAL WILDLIFE REFU","","","","60","Ground water purchased","
PO BOX 280
SAN ANTONIO, NM 87832","575-835-1828","SAN ANTONIO","Socorro"
"BOSQUE FARMS WATER SUPPLY SYSTEM","","","","4,168","Ground water","
PO BOX 660
PERALTA, NM 87042","505-869-3430","BOSQUE FARMS","Valencia"
"BOSQUE GARDENS MDWCA","","","","130","Ground water","
PO BOX 1463
PERALTA, NM 87042","505-301-7421","PERALTA","Valencia"
"BOWLIN FLYING C RANCH","","","","600","Ground water","
150 Louisiana NE
ALBUQUERQUE, NM 87108","505-266-5985","CLINES CORNERS","Torrance"
"BOWLINS AKELA TRADING POST","","","","100","Ground water","
150 Louisiana NE
ALBUQUERQUE, NM 87108","505-266-5985","DEMING","Luna"
"BOWLINS BLUEWATER DAIRY QUEEN STORE","","","","200","Ground water","
150 Louisiana NE
ALBUQUERQUE, NM 87108","505-266-5985","BLUEWATER","Cibola"
"BOWLINS BUTTERFIELD STATION","","","","25","Ground water","
150 Louisiana NE
ALBUQUERQUE, NM 87108","505-266-5985","DEMING","Luna"
"BOWLINS CONTINENTAL DIVIDE TRADING POST","","","","25","Ground water","
150 Louisiana NE
ALBUQUERQUE, NM 87108","505-266-5985","LORDSBURG","Hidalgo"
"BPOE 1747 RECREATION AREA","","","","357","Ground water","
2604 Borrgeo Drive
DURANGO, CO 81301","970-247-3456","NAVAJO DAM","Rio Arriba"
"BPOE ELKS LODGE","","","","25","Ground water","
PO BOX 2104
RUIDOSO DOWNS, NM 88346","575-937-1532","RUIDOSO","Lincoln"
"BRANTLEY LAKE STATE PARK","","","","160","Ground water purchased","
PO Box 2288
CARLSBAD, NM 88221","575-457-2384","CARLSBAD","Eddy"
"BRAZOS MDWCA","","","","389","Ground water","
1521 Cerro Vista Rd SW
ALBUQUERQUE, NM 87105","505-250-0209","CHAMA","Rio Arriba"
"BREWER","","","","200","Ground water","
2701 CANDELARIA NE
ALBUQUERQUE, NM 87107","505-884-2040","ALAMOGORDO","Otero"
"BROKEN ARROW BIBLE RANCH","","","","300","Ground water","
PO Box 337
VANDERWAGEN, NM 87326","505-778-5526","GALLUP","McKinley"
"BUCKMAN REGIONAL WATER TREATMENT PLANT","","","","0","Surface water","
341  Caja Del Rio Rd.
SANTA FE, NM 87506","505-955-4501","SANTA FE","Santa Fe"
"BUENA VISTA MDWCA","","","","225","Ground water","
P.O. Box 205
MORA, NM 87732","505-603-7265","BUENA VISTA","Mora"
"BUREAU OF RECLAMATION","","","","25","Ground water","
4696 HWY 51
TRUTH OR CONSEQUENCES, NM 87901","575-894-6661","TRUTH OR CONSEQUENCES","Sierra"
"BURGER BOY","","","","50","Ground water","
PO Box 185
CEDAR CREST, NM 87008","505-281-3949","ALBUQUERQUE","Bernalillo"
"BURRO MOUNTAIN HOMESTEAD","","","","419","Ground water","
10326 W IRONWOOD DR
CASA GRANDE, AZ 85194","520-560-6612","SILVER CITY","Grant"
"BUTTERFIELD TRAIL REST AREA","","","","95","Ground water","1800 COPPER LOOP BLDG 1
PO DRAWER 2469
LAS CRUCES, NM 88004","575-528-2245","DEMING","Luna"
"C AND J RESTAURANT","","","","50","Ground water","
4243 HIGHWAY 314 SW
BELEN, NM 87031","505-301-7845","BELEN","Valencia"
"CABALLO LAKE MDWA","","","","115","Ground water","
34 ARABIAN RD
CABALLO, NM 87931","575-743-0144","CABALLO","Sierra"
"CABALLO LAKESIDE CAMPGROUND-STATE PARKS","","","","25","Ground water","
PO BOX 32
CABALLO, NM 87931","575-743-3942","CABALLO","Sierra"
"CABALLO RIVERSIDE CAMP GROUND-STATE PARK","","","","25","Ground water","
PO BOX 32
CABALLO, NM 87931","575-743-3942","CABALLO","Sierra"
"CAJA DEL ORO ROAD PUBLIC WATER SYSTEM","","","","179","Ground water","
424 NM Highway 599 Frontage Road
SANTA FE, NM 87507","505-992-9835","SANTA FE","Santa Fe"
"CALVARY CHAPEL","","","","365","Ground water","
PO BOX 29
SILVER CITY, NM 88062","575-538-1662","SILVER CITY","Grant"
"CAMINO REAL REGIONAL UTILITY AUTHORITY","","","","17,016","Ground water","
PO BOX 429
SUNLAND PARK, NM 88063","575-589-1075","SUNLAND PARK","Dona Ana"
"CAMP BLUE HAVEN","","","","150","Ground water","
62 Camp South Street
LAS VEGAS, NM 87701","505-454-0100","LAS VEGAS","San Miguel"
"CAMP ELLIOT BARKER","","","","100","Ground water","
PO Box 2082
ANGEL FIRE, NM 87710","575-377-6157","ANGEL FIRE","Colfax"
"CAMP FRANK RAND","","","","300","Ground water","
5841 Office Blvd. NE
ALBUQUERQUE, NM 87109","505-503-2386","CHIMAYO","Santa Fe"
"CAMP SHAVER YMCA","","","","125","Ground water","
4901 Indian School Rd
ALBQUERQUE, NM 87102","575-829-3572","JEMEZ SPRINGS","Sandoval"
"CAMP TALL PINES","","","","48","Ground water","
PO Box 548
WEED, NM 88354","575-687-4171","MAYHILL","Otero"
"CAMP THUNDERBIRD","","","","25","Ground water","
PO BOX 9
MIMBRES, NM 88049","575-536-9560","MIMBRES","Grant"
"CAMP WEHINAHPAY","","","","139","Surface water","
2603 N ASPEN AVE
ROSWELL, NM 88201","575-622-3461","SACRAMENTO","Otero"
"CANADA DE LOS ALAMOS MDWCA","","","","68","Ground water","
59 Canada Village Road
SANTA FE, NM 87505-4595","505-982-1641","SANTA FE","Santa Fe"
"CANJILON WATER SYSTEM","","","","469","Ground water","
PO BOX 465
CANJILON, NM 87515","575-684-2400","CANJILON","Rio Arriba"
"CANNON AIR FORCE BASE WATER SYSTEM","http://www.cannon.af.mil/shared/media/document/AFD-140616-027.pdf","http://www.cannon.af.mil/","","7,832","Ground water","Bldg 1408 27 SOOMRS/SGPB
224 West D.L. Ingram Ave
CANNON, NM 88103","575-784-4063","CANNON AFB","Curry"
"CANON MDWCA","","","","320","Ground water","
1459 NM STATE ROAD 485
JEMEZ PUEBLO, NM 87024","575-834-0415","CANON","Sandoval"
"CANON MDWCA","","","","200","Ground water","
PO Box 109
TAOS, NM 87571","575-751-3771","CANON","Taos"
"CANON PLAZA MDWCA","","","","60","Ground water","
HC 67 BOX 105
VALLECITOS, NM 87581","575-582-4292","VALLECITOS","Rio Arriba"
"CANONCITO AT APACHE CANYON","","","","250","Ground water","
PO Box 4966
SANTA FE, NM 87502","505-490-2128","SANTA FE","Santa Fe"
"CANONES MDWCA","","","","97","Ground water","
PO BOX 115
CANONES, NM 87516","505-638-5366","CANONES","Rio Arriba"
"CANYON HILLS AREA WUA","","","","53","Ground water","
3431 Thunder Rd.
ALAMOGORDO, NM 88310","575-437-8153","ALAMOGORDO","Otero"
"CAPITAN WATER SYSTEM","","","","2,312","Ground water","
PO Box 1380
CAPITAN, NM 88316","575-354-2247","CAPITAN","Lincoln"
"CAPROCK WATER COMPANY","","","","212","Ground water purchased","
PO Box 330
ARTESIA, NM 88211","575-677-2221","ARTESIA","Eddy"
"CAPULIN MDWCA","","","","203","Ground water","
P.O. BOX 144
GALLINA, NM 87017","505-638-5440","CAPULIN","Rio Arriba"
"CAPULIN RV PARK","","","","55","Ground water","
7 South Santa Fe Ave.
CAPULIN, NM 88414","575-278-2921","CAPULIN","Union"
"CAPULIN VOLCANO NATIONAL MONUMENT","","","","175","Ground water","
P.O. Box 40
DES MOINES, NM 88418","575-278-2201","CAPULIN","Union"
"CARC WASHINGTON RANCH","","","","250","Ground water","
18 RATTLESNAKE SPRINGS RD
CARLSBAD, NM 88220","575-758-2228","CARLSBAD","Eddy"
"CARISBROOK PROPERTY OWNERS ASSOCIATION","","","","54","Surface water purchased","HCR 63, Box 312
HCR 63, Box 312
RATON, NM 87740","575-445-9833","RATON","Colfax"
"CARLOS LUCERO SUBDIVISION","","","","70","Ground water","
9671 Hwy. 337
ESTANCIA, NM 87016","505-384-2662","","Torrance"
"CARLSBAD CAVERNS NATIONAL PARK","","","","2,500","Ground water","
3225 NATIONAL PARKS HWY
CARLSBAD, NM 88220","575-236-1406","CARLSBAD","Eddy"
"CARLSBAD KOA","","","","277","Ground water","
PO BOX 1204
COLLEYVILLE, TX 76034","469-235-0305","LAKEWOOD","Eddy"
"CARLSBAD MUNICIPAL WATER SYSTEM","","","","33,006","Ground water","
PO BOX 1569
CARLSBAD, NM 88220","575-885-6313","CARLSBAD","Eddy"
"CAROLINO CANYON","","","","50","Ground water","
PO BOX 1293
ALBUQUERQUE, NM 87103","505-452-5215","TIJERAS","Bernalillo"
"CARRIZOZO WATER SYSTEM","","","","1,488","Ground water","
PO BOX 247
CARRIZOZO, NM 88301","575-648-2371","CARRIZOZO","Lincoln"
"CASA SAN YSIDRO","","","","25","Ground water","
2000 Mountain Rd. NW
ALBQUERQUE, NM 87104","505-243-7255","CORRALES","Sandoval"
"CASA VALDEZ","","","","45","Ground water","
PO BOX 1286
TAOS, NM 87571","575-758-8777","TAOS","Taos"
"CASAS ADOBES MDWCA","","","","368","Ground water","
PO BOX 571
MIMBRES, NM 88049","727-448-3918","MIMBRES","Grant"
"CASSANDRA WATER SYSTEM","","","","34","Ground water","
11 BRANDY CT
MORIATY, NM 87035","505-582-3116","MORIARTY","Torrance"
"CATTLEMENS LIVESTOCK AUCTION","","","","100","Ground water","
PO Box 608
BELEN, NM 87002","505-864-7451","BELEN","Valencia"
"CAUSEY  WATER SYSTEM","","","","90","Ground water","
PO BOX 79
CAUSEY, NM 88113","575-273-4249","CAUSEY","Roosevelt"
"CBG WATER COMPANY","","","","1,357","Ground water","
150 W LISA DRIVE
CHAPARRAL, NM 88021","575-824-4614","CHAPARRAL","Dona Ana"
"CDS RAINMAKERS UTIL LLC  RANCHO RUIDOSO","","","","993","Ground water","
250 RAINMAKER DR
ALTO, NM 88312","575-336-7500","ALTO","Lincoln"
"CEBOLLA MDWCA","","","","350","Ground water","
PO BOX 161
CEBOLLA, NM 87518","505-927-3981","CEBOLLA","Rio Arriba"
"CEDAR CREEK CABIN OWNERS ASSOCIATION","","","","554","Ground water","
6578 EAGLE RIDGE
EL PASO, TX 79912","915-599-7779","RUIDOSO","Lincoln"
"CEDAR CREEK WATER COOPERATIVE INC","","","","151","Ground water","
P.O. Box 241
PLACITAS, NM 87043","505-301-5879","PLACITAS","Sandoval"
"CEDAR CREST MDWC & SWA","","","","50","Ground water","
P.O. Box 496
CEDAR CREST, NM 87008","505-281-2512","CEDAR CREST","Bernalillo"
"CEDAR HILLS CHURCH OF THE CROSS","","","","80","Ground water","
PO BOX 13521
LAS CRUCES, NM 88013","575-313-1990","LAS CRUCES","Dona Ana"
"CEDAR RIDGE TRAILER PARK","","","","76","Ground water","
PO Box 1038
JAMESTOWN, NM 87347","505-905-5422","GALLUP","McKinley"
"CERRO MDWC&SW","","","","232","Ground water","
PO Box 143
CERRO, NM 87519","575-586-0304","CERRO","Taos"
"CHACO CULTURE NATIONAL HISTORIC PARK","","","","250","Ground water","
P.O. Box 280
NAGEEZI, NM 87037","505-334-6174","NAGEEZI","San Juan"
"CHALET CAMPER VILLAGE","","","","222","Ground water","
2141 US HWY 82
CLOUDCROFT, NM 88317","575-687-3553","CLOUDCROFT","Otero"
"CHAMA WATER SYSTEM","","","","1,573","Surface water","
P.O. Box 794
CHAMA, NM 87520","575-419-2743","CHAMA","Rio Arriba"
"CHAMA WEST WATER USERS ASSOCIATION","","","","80","Ground water","
P.O. Box 973
CHAMA, NM 87520","575-756-4413","CHAMA","Rio Arriba"
"CHAMBERINO MDWC & SA","","","","509","Ground water","
PO BOX 1751
ANTHONY, NM 88021","575-882-3922","CHAMBERINO","Dona Ana"
"CHAMISA MOBILE HOME PARK","","","","58","Ground water","
PO BOX 56924
ALBUQUERQUE, NM 87187","505-980-9868","ALBUQUERQUE","Bernalillo"
