"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"AAA ROCKFORD PLACE-CHARWOOD (3250099)","","","","20","Ground water","3071 HWY 6
LEXINGTON, SC 29073","803-755-1203","WEST COLUMBIA","Lexington"
"AAA SHEALY ESTATES III (3250102)","","","","34","Ground water","3071 HWY 6
LEXINGTON, SC 29073","803-755-1203","LEXINGTON","Lexington"
"AAA WILD MEADOWS S/D (SC3250097)","","","","878","Ground water","WATER SYSTEMS INC
PO BOX 219
LEXINGTON, SC 29071","803-359-8886","LEXINGTON","Lexington"
"ABBEVILLE CITY OF (0110001)","","","","5,324","Surface water","ABBEVILLE CITY OF
PO BOX 40
ABBEVILLE, SC 29620","864-366-5017","ABBEVILLE","Abbeville"
"ADAMS RUN CIVIC CENTER (SC1070148)","","","","26","Ground water","PO BOX 125
ADAMS RUN, SC 29426","843-889-6076","","Charleston"
"ADNAH HILLS MHP (SC4660115)","","","","300","Ground water","102 ADNAH HILLS AVE
ROCK HILL, SC 29732","803-329-1372","ROCK HILL","York"
"AIKEN CITY OF (0210001)","","","","42,286","Surface water","CITY OF AIKEN
PO BOX 1177
AIKEN, SC 29802-1177","803-522-4996","AIKEN","Aiken"
"AIKEN-VALE SVC C CITY OF (0250009)","","","","145","Ground water","PO BOX 1177
AIKEN, SC 29802","803-642-7610","AIKEN","Aiken"
"ALLENDALE INDUSTRIAL PARK (0320002)","","","","2,270","Ground water","PO BOX 190
ALLENDALE, SC 29810","803-584-5085","ALLENDALE","Allendale"
"ALLENDALE OSB PLANT (0330005)","","","","137","Ground water","GEORGIA PACIFIC WOOD PRODUCTS LLC
9918 BUFORDS BRIDGE RD
FAIRFAX, SC 29827","803-632-5976","FAIRFAX","Allendale"
"ALLENDALE TOWN OF (0310001)","","","","3,882","Ground water","PO BOX 551
ALLENDALE, SC 29810","803-584-4619","ALLENDALE","Allendale"
"ALLIGATOR RURAL WATER (SC1320004)","","","","4,128","Ground water","PO BOX 810
MCBEE, SC 29101","843-335-6464","MCBEE","Chesterfield"
"ALVIN ONE STOP (0872031)","","","","26","Ground water","2190 SANTEE RIVER ROAD
ALVIN, SC 29479","843-567-2888","ALVIN","Berkeley"
"AM PM QUICK STOP (4070940)","","","","26","Ground water","139 HAMM DR
PROSPERITY, SC 29127","803-783-0075","HOPKINS","Richland"
"AMERICAN MH PLAZA (4360012)","","","","173","Ground water","131 DERBY DRIVE
WEST COLUMBIA, SC 29170-3306","803-494-4300","SUMTER","Sumter"
"AMI KIDS-BEAUFORT (0770050)","","","","64","Ground water","60 HONEYBEE ISLAND RD
SEABROOK, SC 29940","843-846-2128","","Beaufort"
"AMI KIDS-GEORGETOWN (2270906)","","","","64","Ground water","PO BOX 638
GEORGETOWN, SC 29442","803-546-5478","GEORGETOWN","Georgetown"
"AMICKS FERRY WTR SYSTEM (3250077)","","","","3,655","Surface water purchased","157 NW COLUMBIA AVE
CHAPIN, SC 29036-0418","803-345-0416","CHAPIN","Lexington"
"ANDERSON REGIONAL JOINT WS (SC0420011)","http://water.com/CCR.html","http://water.com/CCR.html","","25","Surface water","998 HUNTERS TRAIL
ANDERSON, SC 29625","864-231-5987","ANDERSON","Anderson"
"ANDERSON YMCA DAY CAMP (0470675)","","","","150","Ground water","ANDERSON AREA YMCA INC
201 E REED RD
ANDERSON, SC 29621","864-716-6285","ANDERSON","Anderson"
"ANDREW JACKSON ACADEMY (0570100)","","","","185","Ground water","PO BOX 98
EHRHARDT, SC 29081","803-245-4810","EHRHARDT","Bamberg"
"ANDREWS TOWN OF (SC2210003)","","","","3,895","Ground water","TOWN OF ANDREWS
PO BOX 378
ANDREWS, SC 29510","843-264-8666","ANDREWS","Georgetown"
"ANGELS CAMPGROUND I (0870809)","","","","26","Ground water","1556 VIPER RD
ATTN:  CHAD ODENWELDER
PINEVILLE, SC 29468","843-351-4274","","Berkeley"
"ANGELS CAMPGROUND II (0870810)","","","","26","Ground water","1556 VIPER RD
ATTN:  CHAD ODENWELDER
PINEVILLE, SC 29468","843-351-4274","","Berkeley"
"ANGELS LANDING RESTAURANT (0870215)","","","","26","Ground water","1556 VIPER RD
ATTN:  CHAD ODENWELDER
PINEVILLE, SC 29468","843-351-4274","","Berkeley"
"ANGELS TRAILER PARK (SC0870805)","","","","26","Ground water","8501 MAYFIELD COURT
CHARLESTON, SC 29406","843-572-5118","PINEVILLE","Berkeley"
"ARCHROMA US INC (0330001)","","","","107","Ground water","788 CHERT QUARRY ROAD
MARTIN, SC 29836","803-584-4321","MARTIN","Allendale"
"ARGOS CEMENT LLC (1830005)","","","","105","Ground water","463 JUDGE ST
HARLEYVILLE, SC 29448","843-834-6210","HARLEYVILLE","Dorchester"
"ARROWHEAD MOTEL AND CG (0870408)","","","","25","Ground water","1121 ARROWHEAD RD
ST STEPHEN, SC 29479","843-567-3991","","Berkeley"
"ASBURY HILL UMC CAMP (2370678)","","","","303","Ground water","ASBURY HILLS
150 ASBURY DR
CLEVELAND, SC 29635","864-836-3711","GREENVILLE","Greenville"
"ASHLEY ACRES INC (4060038)","","","","64","Ground water","128 GRANT RD
HOPKINS, SC 29061","803-556-3557","HOPKINS","Richland"
"ASHLEY MOTOR MOTEL (0270402)","","","","45","Ground water","4874 AIKEN AUGUSTA HWY
N AUGUSTA, SC 29841","803-593-9138","NORTH AUGUSTA","Aiken"
"ATTA (SC0270915)","","","","90","Ground water","SAVANNAH RIVER NUCLEAR SOLUTIONS LLC
BLDG 730-4B  #3065
AIKEN, SC 29808","803-952-7081","","Aiken"
"AUNT SUE'S COUNTRY STORE","","","","100","Ground water","1891 SOUTH SALUDA RD
CLEVELAND, SC 29635","864-878-4366","PICKENS","Pickens"
"AVONDALE MILLS INC (SC0240002)","","","","1,215","Ground water purchased","VALLEY PSA
PO BOX 340
GLOVERVILLE, SC 29828","803-593-2053","","Aiken"
"AWENDAW TOWN OF (SC1010504)","","","","473","Ground water","PO BOX 520
AWENDAW, SC 29429","843-928-3100","AWENDAW","Charleston"
"B&B MIDLAND MARKET (2670925)","","","","50","Ground water","3046 NICHOLS HWY
GALIVANTS FERRY, SC 29544","843-358-0468","","Horry"
"B&D BBQ (0572002)","","","","55","Ground water","17245 HUNTERS CHAPEL ROAD
SMOAKS, SC 29481","843-562-8335","SMOAKS","Bamberg"
"BALD ROCK HOA (SC2370908)","","","","34","Ground water","105 LOOK OFF DR
CLEVELAND, SC 29635","864-787-8459","","Greenville"
"BAMBERG PUBLIC WORKS (0510001)","","","","3,735","Ground water","PO BOX 1180
BAMBERG, SC 29003","803-245-5128","BAMBERG","Bamberg"
"BANDITS CASH & CARRY (SC2170915)","","","","50","Ground water","BANDITS CASH & CARRY
589 COOKTOWN RD
LAKE CITY, SC 29560","843-659-3590","","Florence"
"BARN CAMPGROUND (SC4170802)","","","","120","Ground water","3156 PROSPERITY HIGHWAY
LEESVILLE, SC 29070","803-944-1452","LEESVILLE","Saluda"
"BARN HOUSE RESTAURANT (SC2172002)","","","","150","Ground water","BARN HOUSE RESTAURANT
696 SALEM RD
SCRANTON, SC 29591","843-373-1111","","Florence"
"BARNHILL STORE (1470906)","","","","200","Ground water","13386 HWY 301
GABLE, SC 29051","803-473-2324","GABLE","Clarendon"
"BARNWELL TOWN OF (SC0610001)","","","","4,563","Ground water","ATTN:  MARCUS A WILSON
130 MAIN ST
BARNWELL, SC 29812","803-259-3266","BARNWELL","Barnwell"
"BARONY HOUSE/THE INN (SC0770233)","","","","35","Ground water","BARONY HOUSE/THE INN
PO BOX 30
SHELDON, SC 29941","843-846-3112","SHELDON","Beaufort"
"BARRINEAU WATER SYSTEM (1420002)","","","","1,879","Ground water","BARRINEAU WATER SYSTEM
2088 BARRINEAU RD
LAKE CITY, SC 29560","843-389-4001","BARRINEAU CROSSROADS","Clarendon"
"BASIN ROCK MHP (SC3260164)","","","","190","Ground water","5139 EDNA LANIER RD
GARFIELD, GA 30425","205-921-4960","LEXINGTON","Lexington"
"BATESBURG LEESVILLE DPW (3210002)","","","","5,520","Surface water","PO BOX 2329
LEESVILLE, SC 29070","803-532-6410","BATESBURG","Lexington"
"BATESBURG-LEESVILLE #2 (3210011)","","","","500","Ground water purchased","PO BOX 2329
LEESVILLE, SC 29070","803-532-6410","BATESBURG","Lexington"
"BATH W&SD (0220003)","","","","751","Ground water","PO BOX 988
BATH, SC 29816","803-593-3221","BATH","Aiken"
"BAY CAPITAL WATER WORKS (4050031)","","","","493","Ground water","1917 HARDEN ST
COLUMBIA, SC 29204","803-254-3886","COLUMBIA","Richland"
"BAY RIDGE S/D (3750027)","","","","62","Ground water","196 WEST RIDGE DR
TRAVELERS REST, SC 29690","864-421-7948","SALEM","Oconee"
"BCWSA EAST COOPER (0820009)","","","","10,705","Surface water purchased","212 OAKLEY PLANTATION DRIVE
ATTN:  ACCOUNTS PAYABLE
MONCKS CORNER, SC 29461","843-572-4400","MONCKS CORNER","Berkeley"
"BCWSA LAKE MOULTRIE ESTATES (0820004)","","","","156","Surface water purchased","212 OAKLEY PLANTATION DRIVE
ATTN:  ACCOUNTS PAYABLE
MONCKS CORNER, SC 29461","843-572-4400","MONCKS CORNER","Berkeley"
"BCWSA SANGAREE W/D (0820002)","","","","62,883","Surface water purchased","212 OAKLEY PLANTATION DRIVE
ATTN:  ACCOUNTS PAYABLE
MONCKS CORNER, SC 29461","843-572-4400","MONCKS CORNER","Berkeley"
"BCWSA SINEATH MHP (0850018)","","","","625","Surface water purchased","212 OAKLEY PLANTATION DRIVE
ATTN:  ACCOUNTS PAYABLE
MONCKS CORNER, SC 29461","843-572-4400","LADSON","Berkeley"
"BEAR'S DEN THE (SC4672022)","","","","35","Ground water","1985 HIGHWAY 321 NORTH
CLOVER, SC 29710","803-619-4040","CLOVER","York"
"BEAUFORT CO BOAT LNDNG-DAUFUSKIE(0772001","","","","26","Ground water","120 SHANKLIN RD
BURTON, SC 29902","843-255-2748","DAUFUSKIE ISLAND","Beaufort"
"BEAUFORT MHP (0760016)","","","","107","Ground water","GATEWAY HOLDINGS LLC
PO BOX 157
BLUFFTON, SC 29910","843-757-5543","BEAUFORT","Beaufort"
"BEECH ISLAND W/D (SC0220004)","","","","8,016","Ground water","BEECH ISLAND RURAL COMMUNITY WATER DIST
630 BEECH ISLAND AVE
BEECH ISLAND, SC 29842","803-827-1580","BEECH ISLAND","Aiken"
"BEECH SPRINGS CAMPGROUND (SC2370802)","","","","138","Ground water","PO BOX 309
WILLIAMSTON, SC 29697","864-243-2420","PELZER","Greenville"
"BELAIRE MHP (4060009)","","","","34","Ground water","PO BOX 3093
IRMO, SC 29063","704-780-5886","HOPKINS","Richland"
"BELLS MARINA 1 (SC3870418)","","","","75","Ground water","BELLS MARINA INC
12907 OLD NUMBER SIX HIGHWAY
EUTAWVILLE, SC 29048","803-492-7567","","Orangeburg"
"BELTON CITY OF (SC0410004)","","","","5,505","Surface water purchased","CITY OF BELTON
PO BOX 828
BELTON, SC 29627-0828","864-338-0058","","Anderson"
"BELTON GUN CLUB INC (0470909)","","","","156","Ground water","PO BOX 126
BELTON, SC 29627","864-369-6767","BELTON","Anderson"
"BELTON-HONEA PATH WA (0410011)","","","","2,161","Surface water","BELTON-HONEA PATH WATER AUTHORITY
525 FILTER PLANT RD
HONEA PATH, SC 29654","864-369-7442","","Anderson"
"BENNETTSVILLE CITY OF (SC3410001)","","","","9,070","Surface water","BENNETTSVILLE CITY OF
PO BOX 1036
BENNETTSVILLE, SC 29512","843-479-2442","BENNETTSVILLE","Marlboro"
"BERKELEY CO EMER SERTRCT (0870957)","","","","40","Ground water","474 REID HILL RD
MONCKS CORNER, SC 29461","843-719-4192","MONCKS CORNER","Berkeley"
"BERKELEY CO MAINT (0870124)","","","","75","Ground water","BERKELEY COUNTY MAINTENANCE
PO BOX 128
MONCKS CORNER, SC 29461","843-899-8754","MONCKS CORNER","Berkeley"
"BERKELEY ELECTRIC COOP (1030028)","","","","32","Ground water","414 HIGHWAY 52 NORTH
MONCKS CORNER, SC 29461","843-781-8200","AWENDAW","Charleston"
"BERKELEY YACHT CLUB (0870202)","","","","12","Ground water","BERKELEY COUNTY YACHT CLUB INC
1400 MCCRAE DR
MONCKS CORNER, SC 29461","843-251-6659","","Berkeley"
"BETHELWOODS CENTER (4670900)","","","","80","Ground water","922 W MOUNT GALLANT RD
YORK, SC 29745","803-366-3722","","York"
"BETHESDA PRSBYTRN CHILD DVLPMNT(4670120)","","","","100","Ground water","BETHESDA PRESBYTERIAN CHILD DEVOPMENT
4858 MCCONNELL'S HWY
YORK, SC 29745","803-328-0149","","York"
"BETHLEHEM-ROANOKE W/D (3920003)","","","","6,334","Surface water purchased","PO BOX 853
PICKENS, SC 29671","864-878-4085","PICKENS","Pickens"
"BETHUNE NW INC DBA SUOMINEN NW SC2830003","","","","200","Ground water","SUOMINEN NONWOVENS
500 CHESTNUT ST
BETHUNE, SC 29009","860-654-8300","","Kershaw"
"BETHUNE RURAL WATER (2820006)","","","","2,633","Ground water","TOWN OF BETHUNE
PO BOX 447
BETHUNE, SC 29009","843-334-6238","BETHUNE","Kershaw"
"BETHUNE TOWN OF (2810002)","","","","488","Ground water","TOWN OF BETHUNE
PO BOX 447
BETHUNE, SC 29009","843-334-6238","BETHUNE","Kershaw"
"BGWC BARNEY RHETT (4650018)","","","","95","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","ROCK HILL","York"
"BGWC BELLE MEAD ACRES (SC0450016)","","","","173","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","ANDERSON","Anderson"
"BGWC BELLEMEAD S/D (3250031)","","","","367","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","LEXINGTON","Lexington"
"BGWC BRIDGEWATER (0450033)","","","","205","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","ANDERSON","Anderson"
"BGWC BROWN BOROUGH (SC4650061)","","","","205","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","CLOVER","York"
"BGWC BROWN NEAL (SC4650047)","","","","52","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","YORK","York"
"BGWC CALHOUN ACRES (SC0450014)","","","","193","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","ANDERSON","Anderson"
"BGWC CAMERON ACRES (4650059)","","","","70","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","CLOVER","York"
"BGWC CAROWOOD (4650035)","","","","170","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","ROCK HILL","York"
"BGWC CARROLLTON PLACE S/D (4650062)","","","","75","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","ROCK HILL","York"
"BGWC CEDARWOOD (SC3250047)","","","","300","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","WEST COLUMBIA","Lexington"
"BGWC CHARLESWOOD S/D (4050008)","","","","510","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","COLUMBIA","Richland"
"BGWC CHARWOOD S/D (3250035)","","","","683","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","PINERIDGE","Lexington"
"BGWC CLEARVIEW (0450026)","","","","153","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","ANDERSON","Anderson"
"BGWC COUNTRY OAKS (SC4650020)","","","","362","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","ROCK HILL","York"
"BGWC CREEKWOOD (3250042)","","","","136","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","WEST COLUMBIA","Lexington"
"BGWC DOBBINS ESTATE (SC0450058)","","","","178","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","ANDERSON","Anderson"
"BGWC DUTCHMAN ACRES (SC3250028)","","","","60","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","SOUTH CONGAREE","Lexington"
"BGWC DUTCHMAN SHORES (SC3250021)","","","","335","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","CHAPIN","Lexington"
"BGWC EDGEBROOK (0450004)","","","","48","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","ANDERSON","Anderson"
"BGWC EMMA TERRACE (SC3250022)","","","","65","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","LEXINGTON","Lexington"
"BGWC ESTATES AT HILTON (SC3250103)","","","","54","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","CHAPIN","Lexington"
"BGWC FALCON RANCHES (3250016)","","","","278","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","WEST COLUMBIA","Lexington"
"BGWC FARM POND (SC4650056)","","","","75","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","MCCONNELLS","York"
"BGWC FARROWWOOD ESTATES (SC4050012)","","","","338","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","COLUMBIA","Richland"
"BGWC FIELDCREST (SC0450032)","","","","65","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","ANDERSON","Anderson"
"BGWC FOX TRAIL (SC3250038)","","","","94","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","LEXINGTON","Lexington"
"BGWC FOXWOOD (SC4650008)","","","","520","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","FORT MILL","York"
"BGWC GLENN VILLAGE II (SC3250058)","","","","824","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","WEST COLUMBIA","Lexington"
"BGWC GREENFOREST (SC0450006)","","","","170","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","ANDERSON","Anderson"
"BGWC HARBORSIDE (3270302)","","","","466","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","WEST COLUMBIA","Lexington"
"BGWC HARMON HILL ESTATES (SC4050011)","","","","126","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","HOPKINS","Richland"
"BGWC HAYNIE BUILDERS (SC0450063)","","","","240","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","ANDERSON","Anderson"
"BGWC HEATHERWOOD-BLUE RIDGE (SC3250015)","","","","573","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","WEST COLUMBIA","Lexington"
"BGWC HICKORY HILL (4650025)","","","","75","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","ROCK HILL","York"
"BGWC HIDDEN LAKE (SC0450072)","","","","180","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","ANDERSON","Anderson"
"BGWC HIDDEN LAKES (SC4650040)","","","","104","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","YORK","York"
"BGWC HIDDEN VALLEY (3250073)","","","","503","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","WEST COLUMBIA","Lexington"
"BGWC HILL AND DALE (SC0450036)","","","","163","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","ANDERSON","Anderson"
"BGWC HILTON PLACE (3250072)","","","","70","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","HILTON","Lexington"
"BGWC HUNTERS GLEN S/D (0250005)","","","","242","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","ANTREVILLE","Aiken"
"BGWC I-20 (3250012)","","","","5,680","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","WEST COLUMBIA","Lexington"
"BGWC IDLEWOOD (SC3250017)","","","","197","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","WEST COLUMBIA","Lexington"
"BGWC INDIAN COVE S/D (SC3250020)","","","","92","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","HILTON","Lexington"
"BGWC INDIAN FORK-40 LOVE (3250066)","","","","367","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","CHAPIN","Lexington"
"BGWC INDIAN PINES (SC3250051)","","","","42","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","WEST COLUMBIA","Lexington"
"BGWC KIMS ACRES (4650041)","","","","132","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","MCCONNELLS","York"
"BGWC KINGSWOOD S/D (SC2350011)","","","","75","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","SIMPSONVILLE","Greenville"
"BGWC LAKE VILLAGE (3250054)","","","","197","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","LEXINGTON","Lexington"
"BGWC LAKE WYLIE AREA (SC4650006)","","","","10,214","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","YORK","York"
"BGWC LAKEWOOD (SC0450065)","","","","183","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","ANDERSON","Anderson"
"BGWC LAKEWOOD ESTATES (SC3250005)","","","","492","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","CHAPIN","Lexington"
"BGWC LANDS END CONDOS (SC3270300)","","","","632","Surface water purchased","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","WEST COLUMBIA","Lexington"
"BGWC LESSLIEDALE (4660095)","","","","98","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","LESLIE (LESSLIE)","York"
"BGWC LESSLIEWOODS 2 (SC4650051)","","","","41","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","ROCK HILL","York"
"BGWC LEXINGTON ESTATES (3250050)","","","","419","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","LEXINGTON","Lexington"
"BGWC LEXINGTON FARMS (3250069)","","","","335","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","PELION","Lexington"
"BGWC MALLARD COVE (SC3250076)","","","","35","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","WEST COLUMBIA","Lexington"
"BGWC MALLARD LAKE (SC4650057)","","","","118","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","MCCONNELLS","York"
"BGWC MIDDLESTREAM (SC4650052)","","","","90","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","CATAWBA","York"
"BGWC MILMONT SHORES (SC3250025)","","","","57","Ground water","BLUE GRANITE WATER COMPANY
130 S. MAIN ST. SUITE 800
GREENVILLE, SC 29601","800-367-4314","CHAPIN","Lexington"
