"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"AMBERWOOD ESTATE LLP","","","","92","Ground water","1889 FALL RIVER RD
ESTES PARK, CO 80517","970-586-4385","","Larimer"
"AMERICAN ADVENTURE EXPEDITIONS","","","","80","Ground water","12844 E HWY 24 285
BUENA VISTA, CO 81211","719-359-0574","","Chaffee"
"AMERICAN CLASSIC INN","","","","42","Ground water","7545 W HWY 50
SALIDA, CO 81201","719-539-6655","","Chaffee"
"AMERICAN SAFARI RANCH","","","","35","Ground water","
PO BOX 128
FAIRPLAY, CO 80440","719-836-2431","","Park"
"AMIS ACRES","","","","125","Ground water","
PO BOX 1239
GLENWOOD SPRINGS, CO 81602","970-945-5340","","Garfield"
"AMPHITHEATER CG","","","","92","Ground water","2250 S MAIN ST
DELTA, CO 81416","970-874-6635","","Ouray"
"ANDERSON CAMPS LTD","","","","176","Ground water","1011 GRAND AVE
GLENWOOD SPRINGS, CO 81601","970-945-5700","","Eagle"
"ANGEL OF SHAVANO CG NO 1","","","","50","Ground water","5575 CLEORA RD
SALIDA, CO 81201","719-530-3955","","Chaffee"
"ANGLER INN","","","","162","Ground water","
PO BOX 502
PLACERVILLE, CO 81430","415-595-7598","","San Miguel"
"ANIMAS WC","","","","2,720","Ground water","
PO BOX 1012
DURANGO, CO 81302","970-259-4788","","La Plata"
"ANNUNCIATION HEIGHTS","","","","320","Ground water","425 JOHN DEERE DR STE 5
FORT COLLINS, CO 80524","970-494-1610","","Larimer"
"ANSEL WATROUS CG LOWER","","","","56","Ground water","2150 CENTRE AVE BLDG E
FORT COLLINS, CO 80526","970-295-6618","","Larimer"
"ANSEL WATROUS CG UPPER","","","","72","Ground water","2150 CENTRE AVE BLDG E
FORT COLLINS, CO 80526","970-295-6618","","Larimer"
"ANTELOPE HILLS ASSOC","","","","265","Surface water purchased","405 N 7TH
GUNNISON, CO 81230","970-641-3625","","Gunnison"
"ANTLERS RIO GRANDE LODGE","","","","193","Ground water","26222 HWY 149
CREEDE, CO 81130","719-658-2423","","Mineral"
"ANTON SUPERS","","","","65","Ground water","
PO BOX 42
KIRK, CO 80824","303-253-1291","","Washington"
"ANTONITO TOWN OF","","","","981","Groundwater under influence of surface water","
PO BOX 86
ANTONITO, CO 81120","719-580-7687","","Conejos"
"APPOGEE KAZMIRA LLC","","","","200","Ground water","34501 E QUINCY AVE BLDG 35
WATKINS, CO 80137","630-639-6553","","Arapahoe"
"ARABIAN ACRES MD","","","","325","Ground water","614 N TEJON ST
COLORADO SPRINGS, CO 80903","719-447-1777","","Teller"
"ARAPAHOE BASIN SKI AREA","","","","1,149","Surface water","
PO BOX 5808
DILLON, CO 80435","970-513-5722","","Summit"
"ARAPAHOE BASIN SKI AREA MIDWAY LODGE","","","","890","Ground water","
PO BOX 5808
DILLON, CO 80435","970-513-5722","","Summit"
"ARAPAHOE BAY CG","","","","720","Ground water","2150 CENTRE AVE BLDG E
FORT COLLINS, CO 80526","970-295-6618","","Grand"
"ARAPAHOE CNTY WWWA","","","","31,000","Ground water","13031 E CALEY AVE
CENTENNIAL, CO 80111","303-790-4830","","Arapahoe"
"ARAPAHOE PARK HORSETRACK","","","","472","Ground water","26000 E QUINCY AVE
AURORA, CO 80016","303-881-8801","","Arapahoe"
"ARAPAHOE WC","","","","98","Ground water","
PO BOX 164
ARAPAHOE, CO 80802","719-342-2925","","Cheyenne"
"ARCHERS POUDRE RIVER RESORT","","","","49","Ground water","33021 POUDRE CANYON HWY
BELLVUE, CO 80512","970-881-2139","","Larimer"
"ARICKAREE SCHOOL","","","","157","Ground water","12155 CR NN
ANTON, CO 80801","970-383-2202","","Washington"
"ARISTOCRAT RANCHETTE WATER PROJECT","","","","2,000","Surface water purchased","
PO BOX 247
FORT LUPTON, CO 80621","303-857-4210","","Weld"
"ARKANSAS RIVER KOA","","","","36","Ground water","21435 US HWY 50
COTOPAXI, CO 81223","719-275-9308","","Fremont"
"ARKANSAS RIVER RIM CG AND RV PARK","","","","76","Ground water","16679 HOLLY CT
BUENA VISTA, CO 81211","719-395-2136","","Chaffee"
"ARKANSAS RIVER TOURS","","","","50","Ground water","19487 US HWY 50
COTOPAXI, CO 81223","719-942-4362","","Fremont"
"ARRIBA TOWN OF","","","","216","Ground water","3324 RIO GRANDE AVE
EVANS, CO 80620","970-371-0919","","Lincoln"
"ARROWHEAD MHP","","","","135","Ground water","75 N CURTIS RD LOT 12
COLORADO SPRINGS, CO 80930","719-683-2727","","El Paso"
"ARROWHEAD POINT","","","","204","Ground water","33975 HWY 24 NORTH
BUENA VISTA, CO 81211","719-395-2323","","Chaffee"
"ARROWHEAD RANCH WC","","","","225","Surface water","101 N UNCOMPAHGRE NO 4
MONTROSE, CO 81401","970-249-8248","","Gunnison"
"ARVADA CITY OF","http://arvada.org/about-arvada/water-quality-and-environmental-services-division","","","146,743","Surface water","8101 RALSTON RD
ARVADA, CO 80002","720-898-7802","","Jefferson"
"ASGARD SUBDIVISION WA","","","","80","Ground water","2009 ODIN DR
SILT, CO 81652","970-876-0562","","Garfield"
"ASPEN BASALT CG","","","","150","Ground water","
PO BOX 1823
GLENWOOD SPRINGS, CO 81602","970-379-2978","","Eagle"
"ASPEN BASALT MHP","","","","150","Ground water","
PO BOX 1823
GLENWOOD SPRINGS, CO 81602","970-379-2978","","Eagle"
"ASPEN CAMPGROUND","","","","27","Ground water","
PO BOX 219
FAIRPLAY, CO 80440","719-836-3856","","Park"
"ASPEN CITY OF","","","","31,100","Surface water","130 S GALENA ST
ASPEN, CO 81611","970-920-5110","","Pitkin"
"ASPEN EQUESTRIAN BLUE CREEK RANCH","","","","210","Ground water","1011 GRAND AVE
GLENWOOD SPRINGS, CO 81601","970-945-5700","","Garfield"
"ASPEN GLADE CG","","","","34","Ground water","1803 W HWY 160
MONTE VISTA, CO 81144","719-852-6246","","Conejos"
"ASPEN GLEN CG","","","","64","Ground water","2150 CENTRE AVE BLDG E
FORT COLLINS, CO 80526","970-295-6618","","Larimer"
"ASPEN GLEN CG","","","","250","Ground water","1000 HWY 36
ESTES PARK, CO 80517","970-586-1241","","Larimer"
"ASPEN MESA ESTATES","","","","225","Ground water","
PO BOX 2597
BASALT, CO 81621","970-963-8393","","Eagle"
"ASPEN MTN VIEW SUBD","","","","150","Ground water","
PO BOX 1030
BASALT, CO 81621","970-319-5486","","Eagle"
"ASPEN PARK MD","","","","1,650","Ground water","11919 W I-70 FRONTAGE RD STE 116A
WHEAT RIDGE, CO 80033","","","Jefferson"
"ASPEN PARK TERRACE","","","","50","Ground water","315 E RAINBOW BLVD
SALIDA, CO 80201","917-716-5617","","Jefferson"
"ASPEN PARK VILLAGE CTR","","","","250","Ground water","477 MT BAILEY DR
BAILEY, CO 80421","303-838-3500","","Jefferson"
"ASPEN RIDGE RV PARK","","","","90","Ground water","700 HWY 149
SOUTH FORK, CO 81154","719-873-2248","","Rio Grande"
"ASPEN SKI CO BONNIES","","","","907","Ground water","
PO BOX 1248
ASPEN, CO 81612","970-300-7670","","Pitkin"
"ASPEN SKI CO CAFE WEST","","","","35","Ground water","
PO BOX 1248
ASPEN, CO 81612","970-300-7670","","Pitkin"
"ASPEN SKI CO CLIFF HOUSE","","","","1,002","Ground water","
PO BOX 1248
ASPEN, CO 81612","970-300-7670","","Pitkin"
"ASPEN SKI CO SUNDECK","","","","941","Ground water","
PO BOX 1248
ASPEN, CO 81612","970-300-7670","","Pitkin"
"ASPEN SKI CORP ELK CAMP","","","","1,380","Surface water","
PO BOX 1248
ASPEN, CO 81612","970-300-7670","","Pitkin"
"ASPEN SKI CORP GARRETT GULCH","","","","2,630","Surface water","
PO BOX 1248
ASPEN, CO 81612","970-300-7670","","Pitkin"
"ASPEN SKI CORP HI ALPINE L9","","","","2,900","Surface water","
PO BOX 1248
ASPEN, CO 81612","970-300-7670","","Pitkin"
"ASPEN SPRINGS MD","","","","290","Ground water","
PO BOX 2155
PAGOSA SPRINGS, CO 81147","970-946-0691","","Archuleta"
"ASPEN VILLAGE MD","","","","300","Groundwater under influence of surface water","
PO BOX 4100
BASALT, CO 81621","970-273-3100","","Pitkin"
"AULT TOWN OF","","","","1,743","Surface water purchased","
PO BOX 1098
AULT, CO 80610","970-397-8590","","Weld"
"AURORA CITY OF","http://www.auroragov.org/AuroraGov/Departments/AuroraWater/042610?ssSourceNodeId=602&ssSourceSiteId=621","","","465,501","Surface water","18301 E QUINCY AVE
AURORA, CO 80015","303-739-6740","","Arapahoe"
"AVA RAFTING GRANITE OUTPOST WATER","","","","170","Ground water","
PO BOX 2878
BRECKENRIDGE, CO 80424","970-423-5037","BUENA VISTA","Chaffee"
"AVALANCHE ASSOC","","","","62","Ground water","1011 GRAND AVE
GLENWOOD SPRINGS, CO 81601","970-945-5700","","Pitkin"
"AVONDALE WSD","","","","1,615","Ground water","
PO BOX 188
AVONDALE, CO 81022","719-947-3186","","Pueblo"
"BACA GRANDE WSD","","","","1,520","Ground water","
PO BOX 520
CRESTONE, CO 81131","719-256-4309","","Saguache"
"BADGER BASIN COUNTRY STORE","","","","202","Ground water","
PO BOX 488
HARTSEL, CO 80449","719-833-2142","","Park"
"BAILEY LIBRARY","","","","82","Ground water","
PO BOX 903
FAIRPLAY, CO 80440","719-427-0717","BAILEY","Park"
"BAILEY LOAF AND JUG 97","","","","258","Ground water","447 KEELER PKWY
PUEBLO, CO 81001","719-948-3071","","Park"
"BAILEY WSD","","","","483","Surface water","
PO BOX 422
BAILEY, CO 80421","303-838-8184","","Park"
"BALARAT OUTDOOR LABORATORY","","","","38","Ground water","
PO BOX 90
JAMESTOWN, CO 80455","303-443-0334","","Boulder"
"BALDPATE INN LTD THE","","","","362","Ground water","
PO BOX 700
ESTES PARK, CO 80517","970-586-6151","","Larimer"
"BALLYNEAL GOLF LTD","","","","70","Ground water","249 E AKRON
HOLYOKE, CO 80734","970-520-4171","","Yuma"
"BANCROFT  CLOVER WSD","","","","44,000","Surface water purchased","900 S WADSWORTH BLVD
LAKEWOOD, CO 80226","303-922-1113","","Jefferson"
"BANDERAS BUNKHOUSE","","","","114","Ground water","10281 HWY 50
HOWARD, CO 81233","719-942-3811","","Fremont"
"BAR D CHUCKWAGON","","","","550","Ground water","8080 CR 250
DURANGO, CO 81301","970-749-9542","","La Plata"
"BAR LAZY J GUEST RANCH","","","","45","Groundwater under influence of surface water","
PO BOX N
PARSHALL, CO 80468","970-725-3456","","Grand"
"BARR LAKE RVP","","","","204","Ground water","11919 W I-70 FRONTAGE RD STE 116A
WHEAT RIDGE, CO 80033","","","Adams"
"BARR LAKE STATE PARK","","","","609","Ground water","6981 LOCUST ST
COMMERCE CITY, CO 80022","720-436-1398","","Adams"
"BARRYS DEN AT TEXAS CREEK JUNCTION","","","","67","Ground water","27077 US HWY 50
COTOPAXI, CO 81223","719-275-3275","","Fremont"
"BASALT TOWN OF","","","","2,125","Groundwater under influence of surface water","101 MIDLAND AVE
BASALT, CO 81621","970-927-9013","","Eagle"
"BASE CAMP AT GOLDEN GATE CANYON","","","","302","Ground water","477 MT BAILEY DR
BAILEY, CO 80421","303-838-3500","","Gilpin"
"BASE CAMP FAMILY CAMPGROUND","","","","35","Ground water","7001 BASE CAMP RD
ALAMOSA, CO 81101","719-992-8700","","Alamosa"
"BASELINE WD","","","","820","Surface water purchased","
PO BOX 20324
BOULDER, CO 80308","303-499-1769","","Boulder"
"BATTLEMENT MESA MD","","","","4,100","Surface water","401 ARROYO DR
BATTLEMENT MESA, CO 81636","970-285-9050","","Garfield"
"BAYFIELD TOWN OF","","","","2,300","Surface water","
PO BOX 80
BAYFIELD, CO 81122","970-769-1943","","La Plata"
"BB RIVERSIDE MOTEL","","","","29","Ground water","12845 HWY 285 24
BUENA VISTA, CO 81211","719-581-0203","","Chaffee"
"BEAR CREEK CABINS","","","","30","Ground water","27400 HWY 74
EVERGREEN, CO 80439","303-674-3442","","Jefferson"
"BEAR CREEK LAKE PARK","","","","1,250","Surface water","945 WISP CREEK DR
BAILEY, CO 80421","303-697-3542","","Jefferson"
"BEAR CREEK LOA","","","","133","Groundwater under influence of surface water","13 PRESTON CIR
STILLWATER, OK 74075","405-747-7566","","Conejos"
"BEAR CREEK WSD","","","","30,000","Surface water purchased","2517 S FLOWER ST
LAKEWOOD, CO 80227","303-986-3442","","Jefferson"
"BEAR LAKE","","","","250","Ground water","1000 HWY 36
ESTES PARK, CO 80517","970-586-1241","","Larimer"
"BEAR LAKE CAMPGROUND","","","","50","Ground water","
PO BOX 7
YAMPA, CO 80483","970-638-4180","","Garfield"
"BEAR LAKE CG 4747","","","","50","Ground water","
PO BOX 125
LAVETA CO, CO 81055","719-742-3681","","Huerfano"
"BEAR RANCH LLC","","","","67","Ground water","26767 CR 12
SOMERSET, CO 81434","970-929-5336","","Gunnison"
"BEAR TRAP RANCH","","","","103","Surface water","8655 OLD STAGE RD
COLORADO SPRINGS, CO 80906","719-632-0740","","El Paso"
"BEARLY TAWL DAY CARE","","","","48","Ground water","195 HYLAND DR
EVERGREEN, CO 80439","303-647-9070","EVERGREEN","Clear Creek"
"BEARS INN BED AND BREAKFAST","","","","32","Ground water","2392 S FIG ST
LAKEWOOD, CO 80228","720-234-3734","","Jefferson"
"BEAVER CREEK YOUTH CAMP","","","","43","Ground water","
PO BOX 186
SOUTH FORK, CO 81154","719-873-5311","","Rio Grande"
"BEAVER MEADOWS RESORT","","","","202","Ground water","100 BEAVER MEADOWS PL
RED FEATHER LAKES, CO 80545","970-881-2643","","Larimer"
"BEAVER MTN ESTATES","","","","86","Ground water","
PO BOX 455
SOUTH FORK, CO 81154","719-580-0726","","Rio Grande"
"BEEHIVE WC NO1","","","","154","Ground water","
PO BOX 116
CHERAW, CO 81030","719-980-5235","","Otero"
"BELL MTN RANCH","","","","1,000","Ground water","11919 W I-70 FRONTAGE RD STE 116A
WHEAT RIDGE, CO 80033","","","Douglas"
"BELLAIRE LAKE CG","","","","256","Ground water","2150 CENTRE AVE BLDG E
FORT COLLINS, CO 80526","970-295-6618","","Larimer"
"BELLEVIEW CHRISTIAN COLLEGE","","","","460","Ground water","8312 GROVE ST
WESTMINSTER, CO 80031","303-839-1500","","Adams"
"BELLYACHE RIDGE MD","","","","257","Ground water","28 SECOND ST STE 213
EDWARDS, CO 81632","970-926-6060","","Eagle"
"BEN DELATOUR BOY SCOUT CAMP","","","","860","Surface water","2215 23RD AVE
GREELEY, CO 80634","970-584-2218","","Larimer"
"BENET HILL MONASTERY","","","","123","Ground water","3190 BENET LANE
COLORADO SPRINGS, CO 80921","719-355-1639","","El Paso"
"BENNETT TOWN OF","","","","3,100","Ground water","365 PALMER AVE
BENNETT, CO 80102","303-644-3249","","Adams"
"BENTS FORT INN","","","","100","Ground water","
PO BOX 226
LAS ANIMAS, CO 81054","","","Bent"
"BENTS FORT WC","","","","900","Ground water purchased","510 MAIN ST
LA JUNTA, CO 81050","","","Otero"
"BERKELEY VILLAGE MOBILE HOME PARK","","","","1,033","Surface water purchased","4396 S VIVIAN WAY
MORRISON, CO 80465","303-895-6016","","Adams"
"BERTHOUD TOWN OF","","","","7,540","Surface water","
PO BOX 1229
BERTHOUD, CO 80513","970-532-2643","","Larimer"
"BETHUNE TOWN OF","","","","195","Ground water","
PO BOX 146
BETHUNE, CO 80805","719-346-8158","","Kit Carson"
"BEULAH WATER WORKS DISTRICT","","","","415","Surface water","
PO BOX 506
BEULAH, CO 81023","719-251-3153","","Pueblo"
"BEVERLY HILLS MUTUAL WC","","","","325","Ground water","7830 N COVENTRY DRIVE
CASTLE ROCK, CO 80108","303-887-7448","","Douglas"
"BIG APPLE SHELL SUBWAY","","","","224","Ground water","2392 S FIG ST
LAKEWOOD, CO 80228","720-234-3734","","Elbert"
"BIG B'S DELICIOUS ORCHARDS","","","","77","Ground water","
PO BOX 2012
HOTCHKISS, CO 81419","720-255-1801","HOTCHKISS","Delta"
"BIG BEND CG","","","","45","Ground water","2150 CENTRE AVE BLDG E
FORT COLLINS, CO 80526","970-295-6618","","Larimer"
"BIG CREEK CG","","","","208","Ground water","2250 S MAIN ST
DELTA, CO 81416","970-874-6635","","Mesa"
"BIG ELK MEADOWS WA","","","","351","Surface water","
PO BOX 440
LYONS, CO 80540","303-835-7557","","Larimer"
"BIG MEADOWS CAMPGROUND","","","","25","Ground water","1803 W HWY 160
MONTE VISTA, CO 81144","719-852-6246","","Mineral"
"BIG PINES CAMPGROUND","","","","72","Ground water","
PO BOX 915
WOODLAND PARK, CO 80866","719-687-9160","","El Paso"
"BIGHORN RV PARK","","","","30","Ground water","
PO BOX 261
COALDALE, CO 81222","719-942-4266","","Fremont"
"BLACK BEAR LODGE","","","","62","Ground water","12255 US 34
GRAND LAKE, CO 80447","719-239-0174","","Grand"
"BLACK CANYON OF THE GUNNISON SOUTH RIM","","","","32","Surface water purchased","102 ELK CREEK
GUNNISON, CO 81230","970-641-2337","","Montrose"
"BLACK FOREST COMMUNITY CHURCH","","","","65","Ground water","6845 SHOUP RD
COLORADO SPRINGS, CO 80908","719-495-2207","","El Paso"
"BLACK FOREST CONGREGATION OF JEHOVAHS W","","","","452","Ground water","26030 BIG SPRINGS RD
CALHAN, CO 80808","719-495-2500","","El Paso"
"BLACK FOREST PIES AND GRINDERS","","","","30","Ground water","9548 WATERBURY DR
FALCON, CO 80831","719-352-5257","","El Paso"
"BLACK FOREST STORE","","","","271","Ground water","
PO BOX 88047
COLORADO SPRINGS, CO 80908","719-495-0451","","El Paso"
"BLACK HAWK CITY OF","","","","15,167","Surface water","
PO BOX 68
BLACK HAWK, CO 80422","303-582-2246","","Gilpin"
"BLACK MOUNTAIN RANCH","","","","61","Ground water","
PO BOX 219
MCCOY, CO 80463-0219","970-653-4226","","Routt"
"BLACKBIRD CAFE AND TAVERN","","","","162","Ground water","11919 W I-70 FRONTAGE RD STE 116A
WHEAT RIDGE, CO 80033","","","Jefferson"
"BLANCA FORESTRY PRODUCTS","","","","50","Ground water","
PO BOX 149
FORT GARLAND, CO 81133","719-379-3263","FORT GARLAND","Costilla"
"BLANCA FT GARLAND MD","","","","108","Ground water","
PO BOX 310
BLANCA, CO 81123","719-588-9071","","Costilla"
"BLANCA TOWN OF","","","","471","Ground water","
PO BOX 190
BLANCA, CO 81123","719-379-3461","","Costilla"
"BLISTIES","","","","48","Ground water","37974 CR 40
HOLYOKE, CO 80734","970-948-5105","","Phillips"
"BLM PUMPHOUSE RECREATION SITE","","","","500","Ground water","2103 E PARK AVE
KREMMLING, CO 80459","970-724-3003","","Grand"
"BLUE CREEK LODGE","","","","82","Ground water","11682 HWY 149
SOUTH FORK, CO 81154","719-658-2479","","Mineral"
"BLUE LAKE CG","","","","58","Ground water","
PO BOX 125
LAVETA CO, CO 81055","719-742-3681","","Huerfano"
"BLUE MESA OUTPOST","","","","77","Ground water","940 COVE RD
GUNNISON, CO 81230","970-641-4044","","Gunnison"
"BLUE MESA RECREATION RANCH","","","","1,015","Ground water","103 W TOMICHI AVE
GUNNISON, CO 81230","970-275-9710","","Gunnison"
"BLUE MOUNTAIN WD","","","","350","Ground water","11919 W I-70 FRONTAGE RD STE 116A
WHEAT RIDGE, CO 80033","","","Jefferson"
"BLUE MTN CG WEST","","","","47","Ground water","
PO BOX 219
FAIRPLAY, CO 80440","719-836-3856","","Park"
"BLUE MTN RANCH","","","","26","Ground water","
PO BOX 146
FLORISSANT, CO 80816","719-748-3279","","Park"
"BLUE RIVER VALLEY RANCH LAKES","","","","150","Ground water","
PO BOX 31
SILVERTHORNE, CO 80498","303-926-2862","","Summit"
"BLUE SKY RANCH INC ASSOC OF OWNERS","","","","175","Ground water","1 BLUE SKY DR
DURANGO, CO 81301","970-385-5792","","La Plata"
"BLUE SPRUCE RV PARK","","","","129","Ground water","1875 CR 500
BAYFIELD, CO 81122","970-884-2641","","La Plata"
"BLUE VALLEY MD","","","","410","Groundwater under influence of surface water","
PO BOX 192
SILVERTHORNE, CO 80498","970-262-0217","","Grand"
"BOBCAT MEADOWS MD","","","","470","Ground water","
PO BOX 463
WOODLAND PARK, CO 80866","","","El Paso"
"BOCKMAN CAMPGROUNDS","","","","45","Groundwater under influence of surface water","56750 HWY 14
WALDEN, CO 80480","970-723-8366","","Jackson"
"BOGAN CAMPGROUND","","","","100","Ground water","900 GRAND AVE
GLENWOOD SPRINGS, CO 81601","970-846-6864","","Gunnison"
"BOND WS","","","","60","Ground water","1400 DOUGLAS ST STOP 1030
OMAHA, CO 68179","402-707-9621","","Eagle"
"BONE MESA DOMESTIC WD","","","","400","Groundwater under influence of surface water","
PO BOX 1462
PAONIA, CO 81428","970-527-7555","","Delta"
"BONVUE WATER AND SANITATION DISTRICT","","","","350","Surface water purchased","270 S HOYT ST
LAKEWOOD, CO 80226","","","Jefferson"
"BOONE TOWN OF","","","","350","Groundwater under influence of surface water","
PO BOX 13
BOONE, CO 81025","719-947-3311","","Pueblo"
"BOULDER ADVENTURE LODGE","","","","81","Ground water","91 FOURMILE CANYON DR
BOULDER, CO 80302","303-444-0882","","Boulder"
"BOULDER CITY OF","http://bouldercolorado.gov/water/water-report","http://boulderwater.net","","166,080","Surface water","1094 BETASSO RD
BOULDER, CO 80302","720-564-2301","","Boulder"
"BOULDER MEADOWS MHP","","","","1,657","Surface water purchased","355 EASTMAN PARK DR STE 200
WINDSOR, CO 80550","970-686-8750","","Boulder"
"BOW MAR WSD","","","","899","Surface water purchased","8739 W COAL MINE AVE
LITTLETON, CO 80123","303-979-2333","","Arapahoe"
"BP WATTENBERG GAS PLANT","","","","41","Ground water","1099 18TH ST STE 1800
DENVER, CO 80202","720-929-7908","","Adams"
"BRANDON WA","","","","50","Ground water","12503 MAIN ST
BRANDON, CO 81071","719-729-3328","","Kiowa"
