"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"ASIA UNION  ELECTRONIC CHEMICALS RENO","","","","25","Ground water","1400 WALTHAM WAY
SPARKS, NV 89434","775-236-3204","","Storey"
"BAILEYS HOT SPRINGS","","","","25","Ground water","11130 SCOTTCRAIG COURT
LAS VEGAS, NV 89141","775-553-2395","","Nye"
"BAKER CREEK CAMPGROUND  NPS","","","","45","Ground water","100 GREAT BASIN NATIONAL PARK
ELY, NV 89311","775-234-7530","","White Pine"
"BAKER WATER AND SEWER GID","","","","85","Ground water","PO BOX  165
BAKER, NV 89311","775-234-7211","BAKER","White Pine"
"BALD MOUNTAIN MINE","","","","110","Ground water","435 JIGGS HWY UNIT 16
SPRING CREEK, NV 89815","775-237-5937","","White Pine"
"BALLYS","","","","7,850","Surface water purchased","3655 LAS VEGAS BLVD SOUTH
LAS VEGAS, NV 89109","702-946-4282","","Clark"
"BAR M BAR","","","","25","Ground water","PO BOX 508
VERDI, NV 89439","775-771-7269","","Washoe"
"BARRICK CORTEZ GOLD MINES PIPELINE","","","","555","Ground water","HC 66 BOX 1250
CRESCENT VALLEY, NV 89821","775-468-4249","","Lander"
"BARRICK CORTEZ HILLS","","","","611","Ground water","HC 66 BOX 1250
CRESCENT VALLEY, NV 89821","775-468-4249","","Lander"
"BARRICK GOLDSTRIKE FACILITY","","","","2,100","Ground water","HC 66 BOX 1250
CRESCENT VALLEY, NV 89821","775-468-4249","","Eureka"
"BARRICK TURQUOISE RIDGE INC","","","","480","Ground water","HC 66 BOX 220
GOLCONDA, NV 89414","775-748-3138","","Humboldt"
"BASE CAMP US AIR FORCE","","","","25","Ground water","PO BOX 93174
LAS VEGAS, NV 89193-3174","702-382-9051","","Nye"
"BATTLE MOUNTAIN AIRPORT AND RACEWAY","","","","200","Ground water","50 STATE ROUTE 305
BATTLE MOUNTAIN, NV 89820","775-635-2190","","Lander"
"BEATTY RV PARK","","","","25","Ground water","6333 NEVADA HWY 95 NORTH
BEATTY, NV 89003","775-553-2732","","Nye"
"BEATTY WATER AND SANITATION DISTRICT","","","","1,024","Ground water","PO BOX 99
BEATTY, NV 89003","775-553-2931","BEATTY","Nye"
"BEAVER DAM STATE PARK","","","","25","Ground water","PO BOX 176
PANACA, NV 89042","775-726-3564","","Lincoln"
"BELLAGIO RESORT AND CASINO","","","","17,171","Surface water purchased","145 EAST HARMON
LAS VEGAS, NV 89109","702-797-6234","","Clark"
"BERKLEY","","","","672","Surface water purchased","8280 DEAN MARTIN DRIVE
LAS VEGS, NV 89139","760-672-8084","","Clark"
"BERLIN ICHTHYOSAUR STATE PARK","","","","50","Ground water","16799 LAHONTAN DAM ROAD
FALLON, NV 89406","775-867-3001","","Nye"
"BERMUDA PALMS MANAGEMENT LLC","","","","60","Ground water","10789 W TWAIN AVE SUITE 200
LAS VEGAS, NV 89135","702-851-3999","","Clark"
"BEST WESTERN TOPAZ LAKE INN","","","","300","Ground water","3410 SANDY BOWERS AVENUE
GARDNERVILLE, NV 89410","775-266-4661","","Douglas"
"BIG BEND WATER DISTRICT","","","","8,800","Surface water","PO BOX 99954
LAS VEGAS, NV 89153","","LAUGHLIN","Clark"
"BIG FIVE PARK","","","","65","Ground water","848 N RAINBOW BLVD 4232
LAS VEGAS, NV 89107","949-340-4126","","Nye"
"BIG VALLEY MHP","","","","50","Ground water","PO BOX 5160
PAHRUMP, NV 89041","775-209-5079","","Nye"
"BIRD CREEK CAMPGROUND  USFS","","","","30","Ground water","660 SOUTH 12TH STREET SUITE 108
USFS
ELKO, NV 89801","775-778-6142","","White Pine"
"BLACK ROCK STATION","","","","25","Ground water","PO BOX 319
BLACK ROCK STATION
GERLACH, NV 89412","415-865-3800","","Washoe"
"BLUE DIAMOND RAINBOW SW PLAZA WATER","","","","100","Ground water","6915 BLUE DIAMOND ROAD
LAS VEGAS, NV 89178","","","Clark"
"BLUE DIAMOND TRAVEL CENTER H-325","","","","33","Ground water","5195 LAS VEGAS BLVD SOUTH
TERRIBLE HERBST INC
LAS VEGAS, NV 89119","702-798-6400","","Clark"
"BLUE DIAMOND WATER CO OP INC","","","","85","Ground water","PO BOX 35908
UTILITY SERVICES
LAS VEGAS, NV 89133-5908","702-556-8069","","Clark"
"BLUE DIAMOND WATER COMPANY","","","","527","Ground water purchased","1001 S VALLEY VIEW BLVD
LAS VEGAS, NV 89153","702-862-3776","BLUE DIAMOND","Clark"
"BOB SCOTT CAMPGROUND  USFS","","","","25","Ground water","PO BOX 130
AUSTIN RANGER
AUSTIN, NV 89310","775-964-2671","","Lander"
"BOONIES","","","","50","Ground water","PO BOX 167
DYER, NV 89010","303-868-8588","","Esmeralda"
"BORDER INN","","","","25","Ground water","PO BOX 30
BORDER INN
BAKER, NV 89311","775-234-7300","","White Pine"
"BOULDER CITY","http://www.bcnv.org/?q=waterreport","","","15,000","Surface water purchased","401 CALIFRONIA AVE
BOULDER CITY, NV 89005","702-293-9266","BOULDER CITY","Clark"
"BOWERS MANSION","","","","100","Ground water","1001 E 9TH STREET
RENO, NV 89512","775-954-4648","","Washoe"
"BRANDOS SPORTS BAR","","","","105","Ground water","3725 BLUE DIAMOND ROAD
BRANDOS SPORTS BAR
LAS VEGAS, NV 89139","702-896-6018","","Clark"
"BUCKBOARD GENERAL STORE","","","","25","Ground water","2160 HWY 208
SMITH, NV 89430","775-465-2289","","Lyon"
"C VALLEY MHP","","","","54","Ground water","800 BOLLING ROAD  NO 1
GARWHEEL LLC
PAHRUMP, NV 89048","702-289-6564","","Nye"
"CALIENTE PUBLIC UTILITIES","","","","1,100","Ground water","PO BOX 1006
CALIENTE, NV 89008-1006","775-962-1282","CALIENTE","Lincoln"
"CALIFORNIA NATIONAL HISTORIC TRAILS CTR","","","","178","Ground water","3900 EAST IDAHO STREET
ELKO, NV 89801","775-385-0617","","Elko"
"CALVADA MEADOWS  GBWC","","","","77","Ground water","1240 EAST STATE STREET STE 115
PAHRUMP, NV 89048","775-727-5575","","Nye"
"CAMP GALILEE","","","","30","Ground water","PO BOX 236
GALILEE EPISCOPAL CAMP
GLENBROOK, NV 89413","775-749-5546","","Douglas"
"CAMP LADY OF THE SNOWS","","","","60","Ground water","3945 W RENO AVE SUITE 1
LAS VEGAS, NV 89118","702-262-9091","","Clark"
"CAMP LAMOILLE LIONS CLUB","","","","50","Ground water","P, O. BOX 13
ELKO, NV 89801","","","Elko"
"CAMP LEE CANYON CCPR","","","","30","Ground water","2601 E SUNSET RD
SUNSET PARK ADMIN BUILDING
LAS VEGAS, NV 89120","702-455-8194","","Clark"
"CAMP POTOSI CCPR","","","","26","Ground water","500 S GRAND CENTRAL PARKWAY 1ST FLOOR
LAS VEGAS, NV 89155","702-455-8586","","Clark"
"CANYON GID","","","","1,310","Ground water","800 PERI RANCH RD STE 103
CANYON GENERAL IMPROVEMENT DISTRICT
SPARKS, NV 89434","775-342-2850","","Storey"
"CARBERRY SQUARE","","","","50","Ground water","4760 PAHRUMP VALLEY BLVD.
PAHRUMP, NV 89048","775-513-7755","","Nye"
"CARLIN HONOR CAMP NDOC","","","","147","Ground water","3955 W RUSSELL ROAD
NDOC PLANT OPERATIONS
LAS VEGAS, NV 89118","702-486-9928","","Elko"
"CARLIN UTILITIES","","","","2,500","Ground water","PO BOX 340
CARLIN UTILITIES
CARLIN, NV 89822","775-754-6515","CARLIN","Elko"
"CARMENS MEXICAN RESTAURANT","","","","25","Ground water","112 SOUTH CENTER STREET
YERINGTON, NV 89447","","","Lyon"
"CARSON CITY PUBLIC WORKS","","","","56,000","Surface water","3505 BUTTI WAY
CARSON CITY, NV 89701","775-283-7395","CARSON CITY",""
"CARSON RIVER ESTATES","","","","90","Ground water","1707 RICE RD
FALLON, NV 89406","775-427-6767","","Churchill"
"CARVERS CAFE","","","","50","Ground water","53676 STATE HWY 376
ROUND MOUNTAIN, NV 89045","775-377-2566","","Nye"
"CARVERS SMOKEY VALLEY RV AND MHP","","","","250","Ground water","52860 HWY. 376
ROUND MOUNTAIN, NV 89045","775-482-4441","","Nye"
"CAVE LAKE STATE PARK","","","","2,000","Ground water","PO BOX 176
PANACA, NV 89042","775-726-3564","","White Pine"
"CAVE ROCK SKYLAND","","","","1,267","Surface water","PO BOX 218
MINDEN, NV 89423","775-782-6227","SKYLAND","Douglas"
"CAVE SPRINGS WATER SYSTEM NPS","","","","1,000","Ground water","100 GREAT BASIN NATIONAL PARK
BAKER, NV 89311","775-234-7536","","White Pine"
"CEDAR PASS WATER SYSTEM","","","","250","Ground water","PO BOX 93174
LAS VEGAS, NV 89193-3174","702-382-9051","","Nye"
"CERTAIN TEED GYPSUM","","","","85","Ground water","13500 Blue Diamond Road
LAS VEGAS, NV 89161","","","Clark"
"CG BAR","","","","25","Ground water","PO BOX 175
WELLINGTON, NV 89444","775-465-2456","","Lyon"
"CHAMPIONS","","","","25","Ground water","2871 E ELDERBERRY STREET
PAHRUMP, NV 89048","702-203-0894","","Nye"
"CHERRY CREEK WATER DISTRICT","","","","25","Ground water","718 N 420TH STREET WEST
CHERRY CREEK WATER DIST
ELY, NV 89301","775-591-0420","CHERRY CREEK","White Pine"
"CHERRY PATCH LOVE RANCH","","","","25","Ground water","162 GARNET CIRCLE
CARSON CITY, NV 89706","775-246-4791","","Nye"
"CHICKEN RANCH","","","","25","Ground water","PO BOX 759
PAHRUMP, NV 89048","775-727-5721","","Nye"
"CHINA SPRINGS YOUTH CAMP","","","","92","Ground water","PO BOX 218
MINDEN, NV 89423","775-782-6227","","Douglas"
"CHIPMUNK RETREAT","","","","44","Ground water","1280 CHIPMUNK ROAD UNIT 2
PAHRUMP, NV 89048","505-330-2192","","Nye"
"CHUCK LENZIE GENERATING STATION","","","","54","Ground water","13605 CHUCK LENZIE COURT
LAS VEGAS, NV 89165","702-402-8225","","Clark"
"CHUCKS CIRCLE C MARKET","","","","25","Ground water","20255 COLD SPRINGS DR
RENO, NV 89506","775-972-8790","","Washoe"
"CHURCHILL BUTTE COMPLEX","","","","25","Ground water","13160 SENECA RD
STAGECOACH, NV 89429","775-538-2798","","Lyon"
"CIRCUS CIRCUS CASINO","","","","2,668","Surface water purchased","2880 LAS VEGAS BLVD SOUTH
LAS VEGAS, NV 89109","702-691-5801","","Clark"
"CITY CENTER HOTELS","","","","8,900","Surface water purchased","3730 LAS VEGAS BLVD SOUTH
LAS VEGAS, NV 89158","702-590-8829","","Clark"
"COEUR ROCHESTER INC","","","","32","Ground water","PO BOX 1057
LOVELOCK, NV 89419","775-273-7995","","Pershing"
"COLD CREEK CANYON HOMEOWNERS","","","","180","Ground water","4775 W TECO AVE SUITE 140
LAS VEGAS, NV 89140","702-531-3382","COLD CREEK","Clark"
"COLD CREEK MHP","","","","35","Ground water","435 JIGGS HWY UNIT 16
SPRING CREEK, NV 89815","775-237-5844","","White Pine"
"COLD SPRINGS MEETINGHOUSE LDS","","","","25","Ground water","580 REACTOR WAY SUITE 2
RENO, NV 89502","775-856-2626","","Washoe"
"COLD SPRINGS STATION RESORT","","","","25","Ground water","52300 AUSTIN HIGHWAY
FALLON, NV 89406","775-423-1233","","Churchill"
"COMMUNITY HALL PARADISE VALLEY","","","","72","Ground water","PO BOX 55
PARADISE VALLEY, NV 89426","","","Humboldt"
"CONESTOGA MHP","","","","120","Ground water","PO BOX 1713
GRAEAGLE, CA 96103","530-836-1620","","Washoe"
"CORN CREEK FIELD STATION FWS","","","","25","Ground water","16001 CORN CREEK ROAD
LAS VEGAS, NV 89124","702-879-6110","","Clark"
"CORTEZ MILL 1 POTABLE WATER SYSTEM","","","","83","Ground water","HC 66 BOX 1250
CRESCENT VALLEY, NV 89821","775-468-4249","","Lander"
"COSMOPOLITAN HOTEL","","","","5,534","Surface water purchased","3708 LAS VEGAS BLVD SOUTH
LAS VEGAS, NV 89109","702-698-1928","","Clark"
"COTTONWOOD MHP","","","","250","Ground water","PO BOX 1943
COTTONWOOD MHP
CARSON CITY, NV 89702","775-882-6028","",""
"COUNTRY VIEW ESTATES GBWC","","","","1,292","Ground water","1240 EAST STATE STREET STE 115
PAHRUMP, NV 89048","775-727-5575","","Nye"
"COYOTE CORNER III","","","","25","Ground water","301 E DELAMAR DRIVE
HENDERSON, NV 89015","775-751-1267","","Nye"
"COYOTE CORNER MARKET","","","","25","Ground water","301 E DELAMAR DRIVE
HENDERSON, NV 89015","775-751-1267","","Nye"
"CREECH AIR FORCE BASE","","","","4,200","Ground water","6060 HOLLOMAN DRIVE BLDG 60
NELLIS AFB, NV 89191","702-653-3316","INDIAN SPRINGS AIR FORCE AUXIL","Clark"
"CRESCENT DUNES SOLAR ENERGY","","","","40","Ground water","PO BOX 1071
TONOPAH, NV 89049","310-315-2211","","Nye"
"CRESCENT VALLEY WATER SYSTEM","","","","340","Ground water","PO BOX 714
EUREKA, NV 89316","775-237-5372","","Eureka"
"CROMWELL HOTEL AND CASINO","","","","1,500","Surface water purchased","3595 S LAS VEGAS BLVD
LAS VEGAS, NV 89109","702-597-5831","","Clark"
"CROSBYS LODGE","","","","25","Ground water","30605 SUTCLIFFE
RENO, NV 89510","775-476-0400","","Washoe"
"CRYSTAL PEAK PARK","","","","30","Ground water","1001 E 9TH STREET
RENO, NV 89512","775-954-4648","","Washoe"
"CRYSTAL TP","","","","80","Ground water","PO BOX 828
VERDI, NV 89439","775-303-5557","","Washoe"
"CSS FARMS LLC","","","","30","Ground water","4100 DUTCH FLAT ROAD
WINNEMUCCA, NV 89445","775-623-4400","","Humboldt"
"DAVIS CREEK PARK","","","","100","Ground water","1001 E 9TH STREET
RENO, NV 89512","775-954-4648","","Washoe"
"DAYTON TAP HOUSE LLC","","","","25","Ground water","160  MAIN STREET
DAYTON, NV 89403","775-434-7068","","Lyon"
"DAYTON VALLEY WATER SYSTEM","","","","15,830","Ground water","PO BOX 1699
DAYTON, NV 89403","775-246-6220","DAYTON, MOUNDHOUSE","Lyon"
"DENIO JUNCTION","","","","25","Ground water","PO BOX 207
DENIO, NV 89404-0207","775-304-1783","DENIO JUNCTION","Humboldt"
"DENTON RAWHIDE MINE","","","","75","Ground water","PO BOX 2070
FALLON, NV 89406","775-945-1015","","Mineral"
"DESERT CENTER PLAZA","","","","300","Ground water","2050 NORTH HIGHWAY 160 SUITE 200
PAHRUMP, NV 89060","775-727-4100","","Nye"
"DESERT INVESTMENT GROUP LTD","","","","250","Ground water","2951 DEER RUN ROAD SUITE 1
CARSON CITY, NV 89701","775-883-6401","","Washoe"
"DESERT MIRAGE HOMEOWNERS ASSOCIATION","","","","230","Ground water","PO BOX 2568
PAHRUMP, NV 89041","775-537-0518","","Nye"
"DESERT PARADISE MHP","","","","70","Ground water","157 N RANCHO AVE
SAN BERNARDINO, CA 92410","702-203-7771","","Clark"
"DESERT SOUTHWEST CONFERENCE","","","","30","Ground water","10910 MT POTOSI CANYON ROAD
LAS VEGAS, NV 89161","702-875-1980","","Clark"
"DESERT UTILITIES","","","","1,086","Ground water","4060 N BLAGG SUITE 110
PAHRUMP, NV 89060","775-751-1368","","Nye"
"DEVILS GATE GID DISTRICT 1","","","","65","Ground water","PO BOX 714
EUREKA WATER ASSOC
EUREKA, NV 89316","775-237-5372","","Eureka"
"DEVILS GATE WATER SYSTEM GID 2","","","","70","Ground water purchased","PO BOX 714
EUREKA WATER ASSOC
EUREKA, NV 89316","775-237-5372","","Eureka"
"DIAMOND INN BAR","","","","25","Ground water","PO BOX 10
DENIO, NV 89404","208-989-0123","","Humboldt"
"DIAMOND PLASTICS","","","","38","Ground water","PO BOX 189
GOLCONDA, NV 89414","775-326-3526","","Humboldt"
"DOLLAR GENERAL","","","","123","Ground water","100 MISSION RIDGE
GOODLETTSVILLE, TN 37072","615-855-5365","","Washoe"
"DOUBLE D BAR & GRILL","","","","25","Ground water","HC 31 BOX 50
ELKO, NV 89801","775-758-6413","","Elko"
"DOUGLAS COUNTY LAMPE PARK","","","","200","Ground water","1319 WATERLOO LANE
DOUGLAS COUNTY
GARDNERVILLE, NV 89410","775-782-9835","","Douglas"
"DOUGLAS COUNTY TOPAZ PARK","","","","100","Ground water","1323 WATERLOO LANE
GARDNERVILLE, NV 89410","775-782-9835","","Douglas"
"DOVETAIL RANCH","","","","25","Ground water","PO BOX 1944
CARLIN, NV 89822","775-754-6900","","Elko"
"DRESSLER PARK","","","","25","Ground water","34 LAKES BLVD
DAYTON, NV 89403","775-246-6220","","Lyon"
"DUTCHMAN ACRES","","","","260","Ground water","PO BOX 867
DUTCHMAN ACRES
WINNEMUCCA, NV 89446","775-625-2052","","Pershing"
"DYER ELEMENTARY SCHOOL","","","","70","Ground water","P.O. BOX 129
DYER, NV 89010","775-572-3250","","Esmeralda"
"EAGLE VALLEY RESORT","","","","25","Ground water","HC 74 BOX 262-2
PIOCHE, NV 89043","775-962-5293","","Lincoln"
"EAST 50 BAR","","","","25","Ground water","6008 HIGHWAY 50 EAST
DAYTON, NV 89403","775-691-0149","","Lyon"
"EAST PEAK LODGE","","","","2,000","Ground water","PO BOX 2180
STATELINE`, NV 89449","775-586-4433","","Douglas"
"EAST VALLEY WATER SYSTEM","","","","4,030","Ground water purchased","PO BOX 218
MINDEN, NV 89423","775-782-6227","","Douglas"
"EASTLAND HEIGHTS WATER ASSOCIATION","","","","400","Ground water","1938 Catalpa Trail
LAS VEGAS, NV 89108","","","Clark"
"ECHO CANYON STATE PARK","","","","196","Ground water","PO BOX 176
PANACA, NV 89042","775-726-3564","","Lincoln"
"ECOLOGICA CORPORATION","","","","25","Ground water","20447 TEMELEC WAY
RENO, NV 89521","775-224-3884","","Washoe"
"EDGEWOOD WATER COMPANY","","","","3,800","Surface water","PO BOX 5400
STATELINE, NV 89449","775-588-3466","EDGEWOOD","Douglas"
"EL DORADO CANYON MINE TOURS","","","","25","Ground water","16880 STATE HIGHWAY 165
NELSON, NV 89046","","","Clark"
"EL VALLE RESTAURANT","","","","25","Ground water","3922 VALLEY DRIVE
NORTH LAS VEGAS, NV 89032","702-524-1419","","Nye"
"ELK POINT COUNTRY CLUB","","","","325","Ground water","316 CALIFORNIA AVE SUITE 236
RENO, NV 89509","","","Douglas"
"ELKO CITY OF","","","","20,451","Ground water","1751 COLLEGE AVE
ELKO, NV 89801","775-777-7375","ELKO","Elko"
"ELKO RV PARK AT RYNDON","","","","357","Ground water","5677 ALPHA AVENUE
RENO, NV 89506","775-329-2224","","Elko"
"ELKS LODGE PAHRUMP","","","","25","Ground water","PO BOX 5544
PAHRUMP, NV 89041","702-858-6165","","Nye"
"ELY CONSERVATION CAMP  NDOC","","","","150","Ground water","3955 W RUSSELL ROAD
NDOC PLANT OPERATIONS
LAS VEGAS, NV 89118","702-486-9928","","White Pine"
"ELY MAXIMUM SECURITY PRISON  NDOC","","","","1,099","Ground water","3955 W RUSSELL ROAD
NDOC PLANT OPERATIONS
LAS VEGAS, NV 89118","702-486-9928","","White Pine"
"ELY MUNICIPAL WATER DEPARTMENT","","","","5,000","Ground water","501 MILL STREET
ELY, NV 89301","775-289-2430","ELY","White Pine"
"EMPIRE MINING COMPANY","","","","350","Ground water","PO BOX 157
GERLACH, NV 89412","","EMPIRE","Washoe"
"EP MINERALS LLC CLARK","","","","50","Ground water","640 CLARK STATION RD
SPARKS, NV 89434","775-824-7726","","Storey"
"EP MINERALS LLC FERNLEY","","","","41","Ground water","640 CLARK STATION RD
SPARKS, NV 89434","775-824-7726","","Churchill"
"EQUESTRIAN ESTATES CO OP WATER ASSOC","","","","108","Ground water","3945 W RENO AVE SUITE I
LAS VEGAS, NV 89118","702-262-9091","","Clark"
"ESCAPEE CO OP OF NEVADA","","","","200","Ground water","PO BOX 5160
PAHRUMP, NV 89041","775-209-5079","","Nye"
"ESMERALDA MARKET AND GAS LLC","","","","25","Ground water","PO BOX 125
DYER, NV 89010","775-572-3200","","Esmeralda"
"EUREKA MEETINGHOUSE LDS","","","","25","Ground water","3001 N 5TH STREET
ELKO, NV 89801","775-934-2543","","Eureka"
"EUREKA WATER ASSOCIATION","","","","450","Ground water","PO BOX 714
EUREKA WATER ASSOC
EUREKA, NV 89316","775-237-5372","EUREKA","Eureka"
"EXCALIBUR RESORT AND CASINO","","","","2,607","Surface water purchased","3850 S LAS VEGAS BLVD
LAS VEGAS, NV 89109","702-597-7527","","Clark"
"FAIRGROUNDS/SUNRISE ESTATES","","","","911","Ground water","PO BOX 218
MINDEN, NV 89423","775-782-6227","","Douglas"
"FALLON CITY OF","","","","8,500","Ground water","55 WEST WILLIAMS AVE
FALLON, NV 89406","775-423-5107","FALLON","Churchill"
"FALLON LIVESTOCK LLC","","","","25","Ground water","2055 TRENTO LANE
FALLON, NV 89406","","","Churchill"
"FALLON NAVAL AIR STATION","","","","3,000","Ground water","4758 PASTURE RD BLDG 307
NAS FALLON
FALLON, NV 89408","775-426-2244","FALLON NAVAL AIR STATION","Churchill"
"FALLON RV PARK","","","","25","Ground water","5787 RENO HIGHWAY
FALLON, NV 89406","775-867-2332","","Churchill"
"FERNLEY PUBLIC WORKS","http://www.cityoffernley.org/DocumentView.aspx?DID=4586","http://www.cityoffernley.org","","18,000","Ground water","595 SILVER LACE BLVD
FERNELY, NV 89408","775-784-9910","FERNLEY","Lyon"
"FIORE GOLD PAN MINE","","","","100","Ground water","PO BOX 150278
ELY, NV 89315","775-386-1903","","White Pine"
"FIRE CREEK MINE","","","","60","Ground water","4000 W WINNEMUCCA BLVD
WINNEMUCCA, NV 89445","775-621-5535","","Lander"
"FIRESIDE INN","","","","50","Ground water","407 CLARK STREET
ELY, NV 89301","702-353-3204","","White Pine"
"FISH LAKE VALLEY SALOON","","","","25","Ground water","PO BOX 228
DYER, NV 89010","775-572-3303","","Esmeralda"
"FLAMINGO LAS VEGAS HOTEL AND CASINO","","","","9,421","Surface water purchased","3535 S LAS VEGAS BLVD
LAS VEGAS, NV 89109","702-697-2870","","Clark"
"FLORIDA CANYON MINING INC","","","","150","Ground water","PO BOX 330
IMLAY, NV 89418","775-259-4556","","Pershing"
"FLOYD LAMB PARK","","","","100","Ground water","2875 RONEMUS DRIVE
LAS VEGAS, NV 89128","","","Clark"
"FOOTHILL TRAILER PARK","","","","35","Ground water","5476 RENO CORPORATE DRIVE
RENO, NV 89511","775-284-1808","","Washoe"
"FOOTHILL WATER SYSTEM","","","","346","Ground water","PO BOX 218
MINDEN, NV 89423","775-782-6227","SHERIDAN","Douglas"
"FORT CHURCHILL HISTORIC STATE PARK","","","","207","Ground water","16799 LAHONTAN DAM ROAD
FALLON, NV 89406","775-867-3001","","Lyon"
"FRANKTOWN MEADOWS","","","","25","Ground water","1325 AIRMOTIVE WAY SUITE 390
RENO, NV 89512","","FRANKTOWN","Washoe"
"FRONT SIGHT FIREARMS TRAINING INSTITUTE","","","","224","Ground water","1 FRONT SIGHT ROAD
PAHRUMP, NV 89061","702-837-7433","","Nye"
"GABBS WATER SYSTEM","","","","411","Ground water","250 N HWY 160  STE 2
PAHRUMP, NV 89060","775-751-6262","GABBS","Nye"
"GARDNERVILLE RANCHOS GID","","","","9,500","Ground water","931 MITCH DRIVE
GARDNERVILLE, NV 89460","775-265-2048","GARDNERVILLE RANCHOS","Douglas"
"GARDNERVILLE WATER COMPANY","","","","4,500","Ground water","1579 VIRGINIA RANCH ROAD
GARDNERVILLE, NV 89410","775-782-2339","GARDNERVILLE","Douglas"
"GAS STORE WEST","","","","25","Ground water","PO BOX 1235
SMITTEN OIL AND TIRE CO INC
FALLON, NV 89406","775-423-5454","","Churchill"
"GEORGIA PACIFIC GYPSUM LLC","","","","100","Ground water","PO BOX 337350
NORTH LAS VEGAS, NV 89033","702-632-1706","","Clark"
"GERLACH GID","","","","180","Ground water","5450 LOUIE LANE SUITE 101
RENO, NV 89511","775-322-7969","GERLACH","Washoe"
"GIRL SCOUTS NV CAMP FOXTAIL","","","","250","Ground water","2941 HARRIS AVE
LAS VEGAS, NV 89101","702-932-1911","","Clark"
"GLENBROOK WATER COOPERATIVE INC","","","","1,000","Surface water","PO BOX 295
GLENBROOK, NV 89413","775-883-2312","GLENBROOK","Douglas"
"GOLCONDA GID","","","","60","Ground water","PO BOX 57
GOLCONDA, NV 89414","775-304-7167","GOLCONDA","Humboldt"
"GOLD BAR MINE","","","","70","Ground water","PO BOX 633
EUREKA, NV 89316","775-299-4106","","Eureka"
"GOLD COUNTRY ESTATES","","","","1,695","Ground water","430 STOKER AVE SUITE 207
RENO, NV 89503","800-706-6531","","Humboldt"
