"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"ALPINE ESTATES WATER COMPANY","","","","109","Ground water","ATTN DAN HANSING
PO BOX 602
ALPINE, AZ 85920","928-245-7744","ALPINE","Apache"
"AMADO MANAGEMENT LLC","","","","131","Ground water","
PO BOX 800
AMADO, AZ 85645","520-398-3048","AMADO","Santa Cruz"
"AMADO TERRITORY INN","","","","150","Ground water","
PO BOX 6336
AMADO, AZ 85645","520-398-8684","AMADO","Santa Cruz"
"AMERICAN INDIAN CHRISTIAN MISSION","","","","37","Ground water","AMERICAN INDIAN CHRISTIAN MISSION
924 MISSION LN LOT 1
SHOW LOW, AZ 85901","928-537-5912","LINDEN","Navajo"
"AMERICAN LEGION POST 46","","","","52","Ground water","PO BOX F
BOUSE, AZ 85325","928-859-3857","","La Paz"
"AMERICAN RANCH DWID","","","","140","Ground water","STE A
1965 COMMERCE CENTER CIR
PRESCOTT, AZ 86301","928-443-9484","PRESCOTT","Yavapai"
"AMERICAN REALTY MORTGAGE COMPANY","http://www.gwresources.com/resources/documents/residents/qualityreports/hacienda/hacienda_2013.pdf","http://www.gwresources.com/Pages/index.aspx","","56","Ground water purchased","
727 N AMARILLO VALLEY RD
MARICOPA, AZ 85139","520-424-9646","MARICOPA","Pinal"
"AMERIND FOUNDATION","","","","135","Ground water","
PO BOX 400
DRAGOON, AZ 85609","520-586-3666","DRAGOON","Cochise"
"ANASAZI INN AT GRAY MOUNTAIN","","","","450","Ground water","STE 100
501 AIRPORT DR
FARMINGTON, NM 87401","505-326-5571","FLAGSTAFF","Coconino"
"ANASAZI WATER COMPANY","","","","200","Ground water","
620 W MEADE AVE.
WILLIAMS, AZ 86046","928-635-9600","GRAND CANYON","Coconino"
"ANTELOPE PEAK DWID","","","","150","Ground water","STE 9 PMB 53
1909 E RAY RD
CHANDLER, AZ 85225","480-219-1662","STANFIELD","Pinal"
"ANTELOPE UNION HIGH SCHOOL","","","","375","Surface water","
38496 E LEMON DR
WELLTON, AZ 85356","928-785-3344","YUMA","Yuma"
"ANTELOPE WATER COMPANY","","","","163","Surface water","
35710 ANTELOPE DR
WELLTON, AZ 85356","928-920-8645","MOHAWK","Yuma"
"ANTHEM KINGDOM HALL OF JEHOVAHS WITNESS","","","","100","Ground water","
41640 N HUDSON CT
ANTHEM, AZ 85086","623-521-1685","ANTHEM","Maricopa"
"ANWAY MANVILLE WATER COMPANY","","","","729","Ground water","
PO BOX 85160
TUCSON, AZ 85754","520-624-1460","AVRA VALLEY","Pima"
"APACHE JUNCTION WATER DISTRICT","","","","13,657","Surface water","
300 E SUPERSTITION BLVD
APACHE JUNCTION, AZ 85119","480-474-2615","APACHE JUNCTION","Pinal"
"APACHE LAKE MARINA RESORT","","","","95","Surface water","#6
20909 E APACHE TRL
APACHE JUNCTION, AZ 85119","928-467-2511","APACHE LAKE","Maricopa"
"APACHE NITROGEN PRODUCTS","","","","98","Ground water","P.O. Box 700
BENSON, AZ 85602","520-720-2177","ST DAVID","Cochise"
"APACHE TRAIL MHP","","","","130","Ground water","
122 QUAIL RIDGE RD
GLOBE, AZ 85501","","GLOBE","Gila"
"APPALOOSA WATER COMPANY","","","","600","Ground water","
PO BOX 3150
CHINO VALLEY, AZ 86323","928-237-6128","CHINO VALLEY","Yavapai"
"APPLE ANNIES ORCHARD","","","","675","Ground water","
2081 W HARDY RD
WILLCOX, AZ 85643","520-254-9156","WILLCOX","Cochise"
"APS - YUCCA WATER","","","","27","Ground water","
4606 W HADLEY ST
PHOENIX, AZ 85043","602-250-1379","YUMA","Yuma"
"APS REDHAWK WATER","","","","45","Ground water","MS5100
400 N 5TH ST
PHOENIX, AZ 85004","","ARLINGTON","Maricopa"
"ARAVAIPA WATER COMPANY","","","","75","Ground water","
PO BOX 416
HAYDEN, AZ 85135","520-357-6280","HAYDEN","Pinal"
"ARBORETUM AT FLAGSTAFF","","","","217","Ground water purchased","4001 S. Woody Mountain
FLAGSTAFF, AZ 86005","928-774-1442","FLAGSTAFF","Coconino"
"ARCOSANTI CAMP","","","","115","Ground water","
13555 S CROSS L RD
MAYER, AZ 86333","928-632-6212","MAYER","Yavapai"
"ARIVACA TOWNSITE WATER COOP","","","","150","Ground water","
PO BOX 398
SASABE, AZ 85601","520-398-8195","ARIVACA","Pima"
"ARIZONA DAIRY COMPANY LLP","","","","100","Ground water","
19135 E ELLIOTT RD
MESA, AZ 85212-9666","480-380-7955","HIGLEY","Maricopa"
"ARIZONA NATIONAL GUARD FLORENCE","","","","110","Ground water","5636 E. MCDOWELL RD
BLDG M5330
PHOENIX, AZ 85008","602-629-4770","FLORENCE","Pinal"
"ARIZONA OLYMPIAN GYMNASTICS","","","","75","Ground water","
22608 S GILBERT RD
CHANDLER, AZ 85249","480-802-8559","CHANDLER","Maricopa"
"ARIZONA PROVING GROUND","","","","75","Ground water","ATTN: JOHN MEYERS
20715 W HAPPY VALLEY RD
WITTMANN, AZ 85361","623-975-6400","WITTMANN","Maricopa"
"ARIZONA PROVING GROUND","","","","271","Ground water","1 PROVING GROUND ROAD
PO BOX 610
YUCCA, AZ 86438","928-766-2613","YUCCA","Mohave"
"ARIZONA TRAINING PROGRAM","","","","470","Ground water","1789 W. Jefferson st.
PHOENIX, AZ 85128","520-723-4151","COOLIDGE","Pinal"
"ARIZONA WATER CO - AJO","","","","2,100","Ground water purchased","318 N. Marshall St.
CASA GRANDE, AZ 85122","520-836-8785","AJO","Pima"
"ARIZONA WATER CO - APACHE JUNCTION","","","","57,647","Ground water","ARIZONA WATER CO
3805 N BLACK CANYON HWY
PHOENIX, AZ 85015-5351","602-240-6860","APACHE JUNCTION","Pinal"
"ARIZONA WATER CO - BISBEE","","http://www.azwater.com/","","8,034","Ground water","ARIZONA WATER CO
3805 N BLACK CANYON HWY
PHOENIX, AZ 85015-5351","602-240-6860","BISBEE","Cochise"
"ARIZONA WATER CO - LAKESIDE","","","","10,882","Ground water","ARIZONA WATER CO
3805 N BLACK CANYON HWY
PHOENIX, AZ 85015-5351","602-240-6860","SHOW LOW","Navajo"
"ARIZONA WATER CO - MIAMI CLAYPOOL","","","","9,026","Ground water","ARIZONA WATER CO
3805 N BLACK CANYON HWY
PHOENIX, AZ 85015-5351","602-240-6860","MIAMI","Gila"
"ARIZONA WATER CO - ORACLE","","","","6,634","Ground water","ARIZONA WATER CO
3805 N BLACK CANYON HWY
PHOENIX, AZ 85015-5351","602-240-6860","ORACLE","Pinal"
"ARIZONA WATER CO - OVERGAARD","","","","10,426","Ground water","ARIZONA WATER CO
3805 N BLACK CANYON HWY
PHOENIX, AZ 85015-5351","602-240-6860","HEBER","Navajo"
"ARIZONA WATER CO - PINAL VALLEY","","","","88,019","Ground water","ARIZONA WATER CO
3805 N BLACK CANYON HWY
PHOENIX, AZ 85015-5351","602-240-6860","CASA GRANDE","Pinal"
"ARIZONA WATER CO - PINETOP LAKES","","","","3,448","Ground water","ARIZONA WATER CO
3805 N BLACK CANYON HWY
PHOENIX, AZ 85015-5351","602-240-6860","PINETOP","Navajo"
"ARIZONA WATER CO - PINEWOOD","","","","6,208","Ground water","ATT DERON ALLEN
3805 N BLACK CANYON HWY
PHOENIX, AZ 85015-5351","602-240-6860","MUNDS PARK","Coconino"
"ARIZONA WATER CO - RIMROCK","","","","3,379","Ground water","ARIZONA WATER CO
3805 N BLACK CANYON HWY
PHOENIX, AZ 85015-5351","602-240-6860","RIMROCK","Yavapai"
"ARIZONA WATER CO - SAN MANUEL","","","","5,721","Ground water purchased","ARIZONA WATER CO
3805 N BLACK CANYON HWY
PHOENIX, AZ 85015-5351","602-240-6860","SAN MANUEL","Pinal"
"ARIZONA WATER CO - SEDONA","","","","12,191","Ground water","ATT DERON ALLEN
3805 N BLACK CANYON HWY
PHOENIX, AZ 85015-5351","602-240-6860","SEDONA","Coconino"
"ARIZONA WATER CO - SIERRA VISTA","","","","10,002","Ground water","ARIZONA WATER CO
3805 N BLACK CANYON HWY
PHOENIX, AZ 85015-5351","602-240-6860","SIERRA VISTA","Cochise"
"ARIZONA WATER CO - STANFIELD","","","","844","Ground water","ARIZONA WATER CO
3805 N BLACK CANYON HWY
PHOENIX, AZ 85015-5351","602-240-6860","CASA GRANDE","Pinal"
"ARIZONA WATER CO - SUPERIOR","","","","3,894","Ground water","ARIZONA WATER CO
3805 N BLACK CANYON HWY
PHOENIX, AZ 85015-5351","602-240-6860","SUPERIOR","Pinal"
"ARIZONA WATER CO - TIERRA GRANDE","","","","1,656","Ground water","ARIZONA WATER CO
3805 N BLACK CANYON HWY
PHOENIX, AZ 85015-5351","602-240-6860","CASA GRANDE","Pinal"
"ARIZONA WATER CO - WHITE TANKS","","","","10,186","Ground water","ATT DERON ALLEN
3805 N BLACK CANYON HWY
PHOENIX, AZ 85015-5351","602-240-6860","WHITE TANKS","Maricopa"
"ARIZONA WATER CO - WINKELMAN","","","","468","Ground water","ARIZONA WATER CO
3805 N BLACK CANYON HWY
PHOENIX, AZ 85015-5351","602-240-6860","WINKELMAN","Gila"
"ARIZONIAN TRAVEL TRAILER","","","","300","Ground water","
15976 E HWY 60
GOLD CANYON, AZ 85119","520-463-2978","APACHE JUNCTION","Pinal"
"ARLINGTON VALLEY ENERGY FACILITY","","","","40","Ground water","
PO BOX 26
ARLINGTON, AZ 85322","623-882-2220","ARLINGTON","Maricopa"
"ARROWHEAD BAR AND GRILL","","","","84","Ground water purchased","27865 N. Black Butte Road
WITTMANN, AZ 85361","","CONGRESS","Yavapai"
"ARROYO WATER COMPANY","","","","150","Ground water","
211 W SADDLE LN
PAYSON, AZ 85541","928-363-0032","PUNKIN CENTER","Gila"
"ASARCO HAYDEN OPERATIONS","","","","779","Ground water","100 HAYDEN AVE
HAYDEN, AZ 85135","520-356-3250","HAYDEN","Gila"
"ASARCO HAYDEN SMELTER","","","","390","Ground water","P.O. BOX 8
HAYDEN, AZ 85135","520-356-3296","HAYDEN","Gila"
"ASARCO MISSION UNIT","","","","428","Ground water","ATTN JAMIE EKHOLM
4201 W PIMA MINE RD
SAHUARITA, AZ 85629","520-393-4671","GREEN VALLEY","Pima"
"ASH CREEK ELEMENTARY SCHOOL","","","","50","Ground water","
6460 E. Highway 181
PEARCE, AZ 85625","520-824-3340","SUNIZONA","Cochise"
"ASH CREEK WATER COMPANY","","","","300","Ground water","
PO BOX 86205
PHOENIX, AZ 85080","520-405-0876","PIMA","Graham"
"ASH FORK WATER SERVICE","","","","2,250","Ground water","
PO BOX 436
ASH FORK, AZ 86320","928-637-2774","ASH FORK","Yavapai"
"ASHLEY ROSE MHP","","","","50","Ground water","
8649 E SAN JACINTO DR
SCOTTDALE, AZ 85258","602-315-6837","HUACHUCA CITY","Cochise"
"ASPB KARTCHNER CAVERNS","","","","650","Ground water","23751 NORTH 23RD AVENUE
SUITE 190
PHOENIX, AZ 85085","602-542-6940","BENSON","Cochise"
"ASPC APACHE","","","","540","Ground water","STE 200
4747 N 22ND ST
PHOENIX, AZ 85016","602-216-7219","WINSLOW","Apache"
"ASPC LEWIS COMPLEX WATER SYSTEM","","","","4,300","Ground water","
26700 S HWY 85
BUCKEYE, AZ 85326","623-386-6160","BUCKEYE","Maricopa"
"ASPC YUMA","","","","4,197","Ground water","
10193 E 38TH PL
YUMA, AZ 85365","928-310-6472","YUMA","Yuma"
"ASU CAMP TONTOZONA","","","","143","Ground water","
PO BOX 872704
TEMPE, AZ 85287","480-727-0894","KOHLS RANCH","Gila"
"AUBREY WATER CO SELIGMAN","","","","823","Ground water","Attention: Paul Juhl
PO BOX 85160
TUCSON, AZ 85754","520-623-5172","SELIGMAN","Yavapai"
"AUGUST HILLS MHP","","","","41","Ground water","
7172 W BLACKHAWK DR
GLENDALE, AZ 85308-9637","623-362-2939","GLOBE","Gila"
"AVALON GARDENS WATER SYSTEM","","","","100","Ground water","
PO BOX 4910
TUBAC, AZ 85646","928-300-1311","TUBAC","Santa Cruz"
"AVERY 'S","","","","70","Ground water","PO Box 1001
SPRINGERVILLE, AZ 85938","","SPRINGERVILLE","Apache"
"AVONDALE CITY OF","http://www.avondaleaz.gov/government/departments/public-works/water-quality/annual-water-quality-reports","http://www.avondaleaz.gov","Avondale Water, Avondale Water Operations","83,001","Ground water","
399 E LOWER BUCKEYE RD
AVONDALE, AZ 85333","623-333-4400","AVONDALE","Maricopa"
"AVRA WATER COOP INC","","","","7,000","Ground water","
11821 W. PICTUREPOCKS RD
TUCSON, AZ 85743","520-682-7331","TUCSON","Pima"
"AZ ELECTRIC POWER APACHE","","","","100","Ground water","
3525 N HWY 191
COCHISE, AZ 85602","520-384-4256","WILLCOX","Cochise"
"AZ GAME FISH BEN AVERY","","","","450","Surface water purchased","
4044 W BLACK CANYON BLVD
PHOENIX, AZ 85086","623-582-8313","BLACK CANYON CITY","Maricopa"
"AZ GAME FISH PAGE MAIN","","","","35","Ground water","
1600 PAGE SPRING RD
CORNVILLE, AZ 86325","928-634-1279","PAGE SPRINGS","Yavapai"
"AZ PUBLIC SERVICE CO CAMP VERDE WATER","","","","35","Ground water","
PO BOX 53933
PHOENIX, AZ 85072","602-371-5922","COTTONWOOD","Yavapai"
"AZ PUBLIC SERVICE CO CHOLLA WATER","","","","300","Ground water","PO BOX 188
JOSEPH CITY, AZ 86032","928-288-1307","JOSEPH CITY","Navajo"
"AZ STATE PARK ALAMO LAKE","","","","150","Ground water","
PO BOX 38
WENDEN, AZ 85357","928-669-2088","WENDEN","La Paz"
"AZ STATE PARK ALAMO LAKE CHOLLA","","","","150","Ground water","
PO BOX 38
WENDEN, AZ 85357","928-669-2088","WENDEN","La Paz"
"AZ STATE PARKS - LYMAN LAKE","","","","100","Ground water","
HC 30 BOX 35A
ST JOHNS, AZ 85936","928-337-4441","SAINT JOHNS","Apache"
"AZ STATE PARKS CATALINA MOUNTAIN","","","","330","Ground water","ATTN  AZ STATE PARKS
23751 N. 23rd Avenue Suite 190
PHOENIX, AZ 85085","602-542-4174","CATALINA","Pima"
"AZ STATE PARKS CATTAIL COVE","","","","170","Surface water","ATTN TOM ALLEN
23751 N. 23RD AVE SUITE 190
PHOENIX, AZ 85085","602-542-6940","LAKE HAVASU CITY","Mohave"
"AZ STATE PARKS PICACHO PEAK","","","","121","Ground water","PO BOX 907
ELOY, AZ 85131","520-466-3183","PICACHO","Pinal"
"AZ STATE PARKS RIVER ISLAND","","","","68","Ground water","
5476 N US HIGHWAY 95
PARKER, AZ 85344","928-667-3231","PARKER","La Paz"
"AZ STATE PARKS SLIDE ROCK","","","","1,500","Surface water","ATTN TOM ALLEN
23751 N. 23RD AVE SUITE 190
PHOENIX, AZ 85085","602-542-6940","OAK CREEK CANYON","Coconino"
"AZ STATE PKS - TONTO NATURAL BRIDGE SPR","","","","35","Ground water","ATTN TOM ALLEN
23751 N. 23RD AVE SUITE 190
PHOENIX, AZ 85085","602-542-6940","PAYSON","Gila"
"AZ STATE PKS BUCKSKIN MOUNTAIN","","","","100","Ground water","
5476 N US HIGHWAY 95
PARKER, AZ 85344","928-667-3231","PARKER","La Paz"
"AZ STATE PKS DEAD HORSE RANCH PARK","","","","82","Ground water","ATTN  AZ STATE PARKS
23751 N. 23rd Avenue Suite 190
PHOENIX, AZ 85085","602-542-4174","COTTONWOOD","Yavapai"
"AZ STATE PKS ORACLE STATE PARK","","","","100","Ground water","PO BOX 700
ORACLE, AZ 85623","420-896-2425","ORACLE","Pinal"
"AZ STATE PKS PATAGONIA LAKE","","","","564","Ground water","400 Patagonia Lake
NOGALES, AZ 85621","520-287-6965","PATAGONIA","Santa Cruz"
"AZ STATE PKS RED ROCK LOWER","","","","210","Ground water","ATTN TOM ALLEN
23751 N. 23RD AVE SUITE 190
PHOENIX, AZ 85085","602-542-6940","SEDONA","Yavapai"
"AZ STATE PKS RED ROCK UPPER","","","","210","Ground water","ATTN TOM ALLEN
23751 N. 23RD AVE SUITE 190
PHOENIX, AZ 85085","602-542-6940","SEDONA","Yavapai"
"AZ STATE PKS ROPER LAKE","","","","110","Ground water","101 E ROPER LAKE RD
SAFFORD, AZ 85546","928-428-6760","SAFFORD","Graham"
"AZ STATE PRISON - GEO GROUP - KINGMAN","","","","3,500","Ground water","4626 W ENGLISH DR
GOLDEN VALLEY, AZ 86413","928-565-2460","KINGMAN","Mohave"
"B10 CAMPGROUND","","","","200","Ground water","
PO BOX 4613
QUARTZSITE, AZ 85359-4613","928-927-4393","QUARTZSITE","La Paz"
"BACA FLOAT WATER COMPANY","","","","900","Ground water","
PO BOX 85160
TUCSON, AZ 85754","520-624-1460","TUBAC","Santa Cruz"
"BADGER CREEK DWID","","","","30","Ground water","
HC67 BOX 14
MARBLE CANYON, AZ 86036","","VERMILLION CLIFFS","Coconino"
"BARTLETT LAKE MARINA","","","","100","Ground water","
PO BOX 3817
CAREFREE, AZ 85377","602-622-7104","MARICOPA","Maricopa"
"BEARDSLEY WATER COMPANY 1","","","","1,471","Ground water","ATTN BOYD E WEED
PO BOX 34237
PHOENIX, AZ 85067","480-677-6080","SURPRISE","Maricopa"
"BEARDSLEY WATER COMPANY 3","","","","76","Ground water","
PO BOX 34237
PHOENIX, AZ 85067","602-973-6305","PHOENIX","Maricopa"
"BEARIZONA","","","","1,423","Ground water","1500 E. ROUTE 66
WILLIAMS, AZ 86046","605-391-9042","WILLIAMS","Coconino"
"BEAVER CREEK GAS MART","","","","25","Ground water","PO Box 435
RIMROCK, AZ 86335","928-692-0300","RIMROCK","Yavapai"
"BEAVER CREEK SCHOOL","","","","400","Ground water","
4810 E BEAVER CREEK RD
RIMROCK, AZ 86335","928-567-4631","RIMROCK","Yavapai"
"BEAVER CREEK STORE","","","","100","Ground water","4610 E. STEVENS WAY
RIMROCK, AZ 86335","928-592-9252","BEAVER CREEK","Yavapai"
"BEAVER DAM EAST DWID","","","","75","Ground water","PO BOX 903
BEAVER DAM, AZ 86432","702-271-2927","BEAVER DAM ESTATES","Mohave"
"BEAVER DAM FILLING STATION","","","","35","Ground water","
PO BOX 549
LITTLEFIELD, AZ 86432","928-347-5589","BEAVER DAM","Mohave"
"BEAVER DAM WC SYSTEM 1","","","","984","Ground water","PO Box 550
LITTLEFIELD, AZ 86432","928-347-5000","BEAVER DAM","Mohave"
"BEAVER DAM WC SYSTEM 2","","","","158","Ground water","
PO BOX 550
LITTLEFIELD, AZ 86432","928-347-5000","MESQUITE CITY","Mohave"
"BEAVER HOLLOW MINI MART","","","","70","Ground water","
1955 E CORNVILLE RD
RIMROCK, AZ 86335","928-699-1236","RIMROCK","Yavapai"
"BEAVER VALLEY WATER COMPANY","","","","150","Surface water","
211 W SADDLE LN
PAYSON, AZ 85541","928-363-0032","BEAVER VALLEY","Gila"
"BELLA VISTA CITY WATER SYSTEM","","","","20,045","Ground water","
4055 CAMPUS DR
SIERRA VISTA, AZ 85635","520-417-4466","SIERRA VISTA","Cochise"
"BELLA VISTA WATER SOUTH","","","","2,063","Ground water","
4055 CAMPUS DR
SIERRA VISTA, AZ 85635","520-417-4466","SIERRA VISTA","Cochise"
"BELLEMONT WATER COMPANY","","","","100","Ground water","
PO BOX 31176
FLAGSTAFF, AZ 86003","928-714-9262","BELLEMONT","Coconino"
"BELLINGER WATER SYSTEM","","","","80","Ground water","ATTENTION: MARK WADE
3950 E MCLELLAN RD STE 11
MESA, AZ 85205","928-205-9443","GREER","Apache"
"BELMONT MOUNTAIN DAIRY","","","","72","Ground water","ATTN SCOTT VAN SANT
7220 N 387TH AVE
TONOPAH, AZ 85354","623-386-8321","TONOPAH","Maricopa"
