"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"ANACONDA WATER DEPARTMENT","","","","6,750","Ground water","PO BOX 1459
ANACONDA, MT 59711","406-560-3189","ANACONDA","Deer Lodge"
"ANDERSON SCHOOL  BROWN SCHOOL","","","","210","Ground water","10040 COTTONWOOD RD
BOZEMAN, MT 59718","406-587-1305","BOZEMAN","Gallatin"
"ANDERSON STEEL SUPPLY INC","","","","55","Surface water purchased","3811 RIVER DRIVE NORTH
GREAT FALLS, MT 59405","406-761-4354","GREAT FALLS","Cascade"
"ANDERSON STEVENSON WILKE FUNERAL HOME","","","","411","Ground water","3750 N MONTANA AVE
HELENA, MT 59602","406-442-8520","HELENA","Lewis and Clark"
"ANDESITE RIDGE WATER SYSTEM","","","","450","Ground water purchased","LOWER PIONEER MOUNTAIN WATER
PO BOX 161097
BIG SKY, MT 59716","406-995-7385","BIG SKY","Madison"
"ANGEL ISLAND SUBDIVISION","","","","150","Ground water","PO BOX 595
TROY, MT 59935","406-295-5259","TROY","Lincoln"
"ANGLERS ROOST","","","","90","Ground water","815 HWY 93 SOUTH
HAMILTON, MT 59840","406-363-1268","HAMILTON","Ravalli"
"ANTELOPE COUNTY WATER AND SEWER","","","","59","Surface water purchased","PO BOX 145
ANTELOPE, MT 59211","","ANTELOPE","Sheridan"
"ANTIGONE ACRES HOA","","","","85","Ground water","231 ANTIGONE DR
HAMILTON, MT 59840","406-381-1243","HAMILTON","Ravalli"
"ANTLER RIDGE HOMEOWNERS ASSOCIATION","","","","50","Ground water","PO BOX 161603
BIG SKY, MT 59716","406-003-3335","BIG SKY","Gallatin"
"ANTLER SALOON","","","","54","Ground water","PO BOX 134
WISDOM, MT 59761","406-689-3100","WISDOM","Beaverhead"
"AP KOOKOOSINT","","","","40","Ground water","75 SOMERS RD
SOMERS, MT 59932","406-393-2127","KALISPELL","Flathead"
"AP WILLIAMS","","","","280","Ground water","75 SOMERS RD
SOMERS, MT 59932","406-393-2127","KALISPELL","Flathead"
"APHELION INC FOX CLUB CABARET","","","","203","Ground water","2006 ERNEST AVE
MISSOULA, MT 59801","406-239-7760","MISSOULA","Missoula"
"APPLE BARREL","","","","36","Ground water","21 GENTRY WAY
COLUMBIA FALLS, MT 59912","406-253-7690","KALISPELL","Flathead"
"APPLEGATE VILLAGE","","","","85","Ground water","PO BOX 9633
HELENA, MT 59604","406-431-1482","HELENA","Lewis and Clark"
"APPLIED MATERIALS","","","","150","Ground water","655 W RESERVE
KALISPELL, MT 59901","406-758-7573","KALISPELL","Flathead"
"AQUATANA","","","","25","Surface water purchased","PO BOX 1366
HAVRE, MT 59501","406-265-2355","HAVRE","Hill"
"ARLEE ELEMENTARY SCHOOL","","","","150","Ground water","72220 FYANT ST
ARLEE, MT 59821","406-726-3216","ARLEE","Lake"
"ARLEE HIGH SCHOOL DIST NO 8","","","","145","Ground water","72220 FYANT ST
ARLEE, MT 59821","406-726-3216","ARLEE","Lake"
"ARLEE JUNIOR HIGH SCHOOL","","","","175","Ground water","72220 FYANT ST
ARLEE, MT 59821","406-726-3216","ARLEE","Lake"
"ARMINGTON JCT  BELT REST STOP","","","","510","Ground water","PO BOX 1359
GREAT FALLS, MT 59403","406-454-5891","BELT","Cascade"
"ARROW CREEK TRAILER COURT","","","","60","Ground water","PO BOX 175
WORDEN, MT 59088","406-690-9338","BILLINGS","Yellowstone"
"ARROWHEAD CONDOMINIUMS","","","","48","Ground water","PO BOX 563
SEELEY LAKE, MT 59868","406-677-2010","SEELEY LAKE","Missoula"
"ARROWHEAD SCHOOL DISTRICT NO 75","","","","120","Ground water","PO BOX 37
PRAY, MT 59065","406-924-6865","PRAY","Park"
"ASH GROVE CEMENT COMPANY","","","","75","Ground water","100 HWY 518
CLANCY, MT 59634","406-442-8855","CLANCY","Jefferson"
"ASHLAND WATER AND SEWER DIST","","","","400","Ground water","PO BOX 205
ASHLAND, MT 59003","","ASHLAND","Rosebud"
"ASHLEY HILLS HOA","","","","63","Ground water","70 W  ASHLEY HILLS DRIVE
KALISPELL, MT 59901","406-871-0488","MARION","Flathead"
"ASHLEY MARTIN MFG LLC","","","","82","Ground water","90160 HWY 93 N
ARLEE, MT 59821","406-726-3700","ARLEE","Lake"
"ASHLEY TRAILS","","","","27","Ground water","PO BOX 1139
KALISPELL, MT 59903","406-250-0402","KALISPELL","Flathead"
"ASPEN INC","","","","54","Ground water","3720 HWY 200 EAST
MISSOULA, MT 59801","406-370-8761","MISSOULA","Missoula"
"ASPEN KNOLL","","","","75","Ground water","1500 AIRPORT RD
KALISPELL, MT 59901","406-752-4949","KALISPELL","Flathead"
"AT HOME ASSISTED LIVING","","","","33","Ground water","PO BOX 2525
MISSOULA, MT 59806","406-544-6815","MISSOULA","Missoula"
"ATANAHA EVENT CENTER","","","","74","Ground water","292 ELK PARK ROAD
COLUMBIA FALLS, MT 59912","208-403-9222","","Flathead, Lake"
"AUGUSTA SCHOOL DIST 45","","","","86","Ground water","PO BOX 307
AUGUSTA, MT 59410","406-562-3384","AUGUSTA","Lewis and Clark"
"AUGUSTA SENIOR CITIZENS CENTER","","","","35","Ground water","3402 COONEY DR
HELENA, MT 59602","406-447-8035","AUGUSTA","Lewis and Clark"
"AVALANCHE CAMPGROUND","","","","200","Ground water","PO BOX 128
WEST GLACIER, MT 59936","406-888-7964","WEST GLACIER","Flathead"
"AVALON SUBDIVISION","","","","135","Ground water","210 CIRQUE DRIVE
BOZEMAN, MT 59718","406-587-5779","EMIGRANT","Park"
"AVISTA UTILITIES NOXON RAPIDS DAM","","","","43","Ground water","PO BOX 1467
NOXON, MT 59853","406-847-6804","NOXON","Sanders"
"AVON FAMILY CAFE","","","","307","Ground water","PO BOX 306
AVON, MT 59713","406-492-6381","AVON","Powell"
"AYERS HUTTERITE COLONY","","","","52","Ground water","BOX 77
GRASS RANGE, MT 59032","406-428-2207","GRASS RANGE","Fergus"
"B AND JS CONVENIENCE STORE","","","","32","Ground water","PO BOX 74
ALZADA, MT 59311","406-853-4369","ALZADA","Carter"
"B AND W  ASSOCIATION","","","","29","Ground water","BOX 282
SUNBURST, MT 59482","406-450-5436","ESSEX","Flathead"
"BACKYARD TAP HOUSE","","","","154","Ground water","5632 SKYVIEW DRIVE
FLORENCE, MT 59833","406-544-9698","FLORENCE","Ravalli"
"BAD MEDICINE CAMPGROUND","","","","28","Ground water","12858 US HWY 2
TROY, MT 59935","406-295-7487","TROY","Lincoln"
"BAGNELL DENTAL CLINIC","","","","37","Ground water","PO BOX 2525
MISSOULA, MT 59806","406-549-8868","FRENCHTOWN","Missoula"
"BAGNELLS RV PARK INC","","","","30","Ground water purchased","PO BOX 11700
OLYMPIA, WA 98508","406-581-9995","","Richland"
"BAHNY BRAE SUBDIVISION","","","","35","Ground water","PO BOX 881
EAST HELENA, MT 59635","406-227-5479","EAST HELENA","Lewis and Clark"
"BAILEYS FINISH LINE","","","","52","Ground water","PO BOX 83
VICTOR, MT 59875","406-241-4382","VICTOR","Ravalli"
"BAINVILLE  TOWN OF","","","","350","Surface water purchased","PO BOX 92
BAINVILLE, MT 59212","406-769-2621","BAINVILLE","Roosevelt"
"BAIR CLARK PROPERTIES, LLC","","","","180","Ground water","PO BOX 2525
MISSOULA, MT 59806","406-544-6815","MISSOULA","Missoula"
"BAIR FAMILY MUSEUM","","","","83","Ground water","2751 HIGHWAY 294
MARTINSDALE, MT 59053","406-572-3314","MARTINSDALE","Meagher"
"BAKER  CITY OF","","","","1,948","Ground water","PO BOX 1512
BAKER, MT 59313","406-778-2692","BAKER","Fallon"
"BAKERS HOLE CG","","","","82","Ground water","PO BOX 1015
WEST YELLOWSTONE, MT 59758","406-646-1012","BOZEMAN","Gallatin"
"BANNACK ST PARK VISITOR CENTER","","","","410","Ground water","4200 BANNACK RD
DILLON, MT 59725","406-834-3413","DILLON","Beaverhead"
"BANNACK STATE PARK UPPER CG","","","","82","Ground water","4200 BANNACK RD
DILLON, MT 59725","406-834-3413","DILLON","Beaverhead"
"BAR N RANCH","","","","48","Ground water","1172 HAPPY LANE
BELGRADE, MT 59714","406-209-5667","WEST YELLOWSTONE","Gallatin"
"BAR N RESTAURANT","","","","125","Ground water","1172 HAPPY LANE
BELGRADE, MT 59714","406-209-5667","WEST YELLOWSTONE","Gallatin"
"BARNABY LAKE HOA","","","","75","Ground water","PO BOX 244
FORTINE, MT 59918","406-882-4859","EUREKA","Lincoln"
"BARNETT WATER USERS  SYSTEM","","","","70","Ground water","5925 DELRAY DRIVE
HELENA, MT 59602","406-461-5718","HELENA","Lewis and Clark"
"BARRETTS DIVERSION DAM  CG NORTH","","","","25","Ground water","1200 MT HWY 41 NORTH
DILLON, MT 59725","406-683-6472","DILLON","Beaverhead"
"BARRETTS DIVERSION DAM  CG SOUTH","","","","25","Ground water","1200 MT HWY 41 NORTH
DILLON, MT 59725","406-683-6472","DILLON","Beaverhead"
"BARRETTS MINERALS INC","","","","90","Ground water","8625 HWY 91 SOUTH
DILLON, MT 59725","406-683-3336","DILLON","Beaverhead"
"BASIN CAMPGROUND","","","","50","Ground water","6811 US HIGWAY 212 SOUTH
RED LODGE, MT 59068","406-446-2103","RED LODGE","Carbon"
"BASIN COUNTY WATER AND SEWER DIST","","","","250","Ground water","PO BOX 7
BASIN, MT 59631","406-546-2565","BASIN","Jefferson"
"BAXTER CREEK NO 2 HOA","","","","450","Ground water","40 E MAIN , STE 210
BOZEMAN, MT 59715","406-582-7490","BOZEMAN","Gallatin"
"BAY CARWASH","","","","112","Ground water","2200 W BROADWAY
MISSOULA, MT 59807","406-370-8800","MISSOULA","Missoula"
"BAYERN BREWERY","","","","40","Ground water","1507 MONTANA STREET
MISSOULA, MT 59801","406-721-1482","MISSOULA","Missoula"
"BEACON TRAILER COURT  HELENA","","","","55","Ground water","PO BOX 6447
HELENA, MT 59604","406-449-7275","HELENA","Lewis and Clark"
"BEAGLES BAKERY & ESPRESSO","","","","25","Ground water","PO BOX 1447
THOMPSON FALLS, MT 59873","406-300-2891","THOMPSON FALLS","Sanders"
"BEAR CANYON CAMPGROUND","","","","112","Ground water","1420 FORT ELLIS RD
BOZEMAN, MT 59715","406-587-1575","BOZEMAN","Gallatin"
"BEAR CREEK RESORT","","","","29","Ground water","995 BLUE SLIDE RD
THOMPSON FALLS, MT 59873","406-827-4857","THOMPSON FALLS","Sanders"
"BEAR CREEK VILLAGE  BIGFORK","","","","100","Ground water","2905 SWAN HWY #29
BIGFORK, MT 59911","406-837-4464","BIGFORK - LAKE CO","Flathead"
"BEARCREEK MUNICIPAL WATER SYS","","","","200","Ground water","PO BOX 1498
RED LODGE, MT 59068","406-446-1221","RED LODGE","Carbon"
"BEARGRASS LODGING & RV RESORT","","","","103","Ground water","PO BOX 190406
HUNGRY HORSE, MT 59919","406-387-5531","HUNGRY HORSE","Flathead"
"BEARMOUTH REST STOP  EASTBOUND","","","","2,000","Ground water","PO BOX 7039
MISSOULA, MT 59807","406-523-5816","DRUMMOND","Granite"
"BEARMOUTH REST STOP  WESTBOUND","","","","2,000","Ground water","PO BOX 7039
MISSOULA, MT 59807","406-544-3344","DRUMMOND","Granite"
"BEARMOUTH RV PARK","","","","92","Ground water","PO BOX 2525
MISSOULA, MT 59806","406-549-8868","CLINTON","Granite"
"BEARS COUNTRY STORE","","","","805","Ground water","PO BOX 1325
LIBBY, MT 59923","406-293-1976","LIBBY","Lincoln"
"BEARTOOTH IGA SPARKLING PURE","","","","25","Ground water purchased","2585 BEAVER CREEK RD
SHELL, WY 82441","307-765-4669","RED LODGE","Carbon"
"BEARTOOTH MOUNTAIN YOUTH CAMP","","","","75","Ground water","PO BOX 25
BILLINGS, MT 59103","406-254-1452","RED LODGE","Carbon"
"BEARTOOTH RANCH","","","","30","Ground water","2562 NYE ROAD
NYE, MT 59061","406-328-8418","NYE","Stillwater"
"BEAVER CREEK CAMPGROUND","","","","60","Ground water","PO BOX 1015
WEST YELLOWSTONE, MT 59758","406-646-1012","WEST YELLOWSTONE","Gallatin"
"BEAVER CREEK GOLF COURSE","","","","128","Ground water","5656 US HWY 2
HAVRE, MT 59501-1832","406-265-4201","HAVRE","Hill"
"BEAVERHEAD CAMPGROUND  MIDDLE","","","","67","Ground water","1200 MT HWY 41 NORTH
DILLON, MT 59725","406-683-6472","DILLON","Beaverhead"
"BEAVERHEAD CAMPGROUND  NORTH","","","","67","Ground water","1200 MT HWY 41 NORTH
DILLON, MT 59725","406-683-6472","DILLON","Beaverhead"
"BEAVERHEAD CAMPGROUND  SOUTH","","","","67","Ground water","1200 MT HWY 41 NORTH
DILLON, MT 59725","406-683-6472","DILLON","Beaverhead"
"BEAVERHEAD JACKSON WATER AND SEWER DIST","","","","58","Ground water","PO BOX 788
JACKSON, MT 59736","616-401-7747","JACKSON","Beaverhead"
"BEAVERHEAD RIVER RV PARK & CAMPGROUND","","","","200","Ground water","735 W PARK ST
DILLON, MT 59725","406-683-2749","DILLON","Beaverhead"
"BEAVERTAIL HILL STATE PARK","","","","25","Ground water","3201 SPURGIN ROAD
MISSOULA, MT 59804","406-542-5500","MISSOULA","Missoula"
"BEE HIVE HOMES MSLA UNAPPROVED","","","","106","Ground water","2406 RIVER RD
MISSOULA, MT 59804","406-721-3702","MISSOULA","Missoula"
"BEEF N BONE STEAKHOUSE","","","","123","Ground water","4100 6TH AVENUE NORTH
GREAT FALLS, MT 59405","406-799-9529","ULM","Cascade"
"BELFRY CARBON CO WATER AND SEWER DIST","","","","205","Ground water","PO BOX 85
BELFRY, MT 59008-0085","406-664-3220","BELFRY","Carbon"
"BELGRADE  CITY OF","http://www.ci.belgrade.mt.us/water/","http://www.ci.belgrade.mt.us/water/","","7,000","Ground water","91 E CENTRAL
BELGRADE, MT 59714","406-388-3764","BELGRADE","Gallatin"
"BELGRADE COMMERCIAL PARK  PWS","","","","50","Ground water","3100 WEAVER RD
BELGRADE, MT 59714","406-599-2911","BELGRADE","Gallatin"
"BELGRADE KING HALL JEHOVAH WITN UNAPPROV","","","","120","Ground water","PO BOX 173
BELGRADE, MT 59714","406-581-0894","BELGRADE","Gallatin"
"BELGRADE TRAILER COURT","","","","50","Ground water","CITY OF BOZEMAN WRF
1430 ROBBIN LANE
BOZEMAN, MT 59718","406-582-2925","BELGRADE","Gallatin"
"BELGRADE VILLAGE MHP","","","","100","Ground water purchased","PO BOX 595
BELGRADE, MT 59714","406-451-2652","BELGRADE","Gallatin"
"BELT  TOWN OF","","","","600","Ground water","PO BOX 453
BELT, MT 59412","406-277-3621","BELT","Cascade"
"BELT COMMUNITY CHURCH UNAPPROVED","","","","40","Ground water","423 BELT CREEK RD
BELT, MT 59412","612-280-6053","BELT","Cascade"
"BELTON CHALET","","","","66","Ground water","P O BOX 206
WEST GLACIER, MT 59936","406-888-5000","WEST GLACIER","Flathead"
"BELTON MERCANTILE INC APGAR","","","","70","Ground water","PO BOX 147
EAST GLACIER PARK, MT 59434","406-226-5675","WEST GLACIER","Flathead"
"BENNY'S FRENCHTOWN CLUB LLC","","","","50","Ground water","15022 ROMULUS LANE
FRENCHTOWN, MT 59834","406-546-2005","FRENCHTOWN","Missoula"
"BEQUET CONFECTIONS","","","","29","Ground water","55 CARAMEL CT
BOZEMAN, MT 59718","406-586-2191","BOZEMAN","Gallatin"
"BERG AUTOMOTIVE","","","","100","Ground water","2111 W TOWNE
GLENDIVE, MT 59330","406-377-5286","GLENDIVE","Dawson"
"BEST BURGER DRIVE IN","","","","310","Ground water","PO BOX 11590
BOZEMAN, MT 59719","406-600-5494","BOZEMAN","Gallatin"
"BEST WESTERN PLUS FLATHEAD LAKE INN","","","","112","Ground water","4824 US HWY 93 S
KALISPELL, MT 59901","406-857-2400","KALISPELL","Flathead"
"BIELENBERG LANDING HOA","","","","25","Ground water","24037 GERI LANE
SWAN LAKE, MT 59911","406-885-1120","SWAN LAKE","Lake"
"BIG ARM FLATHEAD LAKE MT ST PK","","","","75","Ground water","490 NORTH MERIDIAN
KALISPELL, MT 59901","406-751-4578","BIG ARM","Lake"
"BIG BEND RANCH SUBDIVISION","","","","100","Ground water","75 SPRING RIDGE DR
GREAT FALLS, MT 59404","406-788-3741","GREAT FALLS","Cascade"
"BIG BULL BAR AND GRILL","","","","76","Ground water","3003 CANYON RIDGE DR
EAST HELENA, MT 59635","406-458-4963","EAST HELENA","Broadwater"
"BIG CREEK CAMPGROUND","","","","42","Ground water","650 WOLFPACK WAY
KALISPELL, MT 59901","406-758-3549","KALISPELL","Flathead"
"BIG CREEK OUTDOOR EDUC CENTER","","","","31","Ground water","650 WOLFPACK WAY
KALISPELL, MT 59901","406-758-3549","KALISPELL","Flathead"
"BIG FORK RESTURANT LLC","","","","87","Ground water","2635 US HWY 93 WEST
WHITEFISH, MT 59937","406-600-5452","WHITEFISH","Flathead"
"BIG HOLE ATHLETIC CLUB","","","","28","Ground water","70500 MT HWY 43
DIVIDE, MT 59727","406-832-3300","DIVIDE","Beaverhead"
"BIG HOLE NATIONAL BATTLEFIELD","","","","214","Ground water","PO BOX 237
WISDOM, MT 59761","406-689-3155","WISDOM","Beaverhead"
"BIG HORN BAR AND GRILL","","","","50","Surface water purchased","370 VAUGHN FRONTAGE RD
GREAT FALLS, MT 59404","406-454-1004","GREAT FALLS","Cascade"
"BIG HORN CO HISTORICAL MUSEUM","","","","206","Surface water purchased","1163 3RD STREET EAST
HARDIN, MT 59034","406-665-1671","HARDIN","Big Horn"
"BIG MOUNTAIN WATER COMPANY","","","","2,435","Ground water","PO BOX 1400
WHITEFISH, MT 59937","406-862-1946","WHITEFISH","Flathead"
"BIG PINES TRAILER COURT","","","","78","Ground water","1709 SOUTH AVE WEST
MISSOULA, MT 59801","406-549-8868","MISSOULA","Missoula"
"BIG SANDY  TOWN OF","","","","608","Ground water","PO BOX 381
BIG SANDY, MT 59520","406-378-2350","BIG SANDY","Chouteau"
